# Version 1.00
#
freq[Hz];db:Trc1_S11;ang:Trc1_S11;db:Trc2_S21;ang:Trc2_S21;db:Trc3_S21;ang:Trc3_S21;db:Trc4_S22;ang:Trc4_S22;db:Mem5[Trc2]_S21;ang:Mem5[Trc2]_S21;
2.822000000000000E+09;-1.190046817442702E+01;-2.416706199337417E+01;1.929162085336809E+01;1.026052882939634E+02;1.929162085336809E+01;1.026052882939634E+02;-1.789391148416038E+01;-4.915600348611076E+01;5.716465489091124E+01;2.596526182508674E+00;
2.823000000000000E+09;-1.191158245837649E+01;-2.404897327652168E+01;1.928504850655180E+01;1.012739207577229E+02;1.928504850655180E+01;1.012739207577229E+02;-1.776124172302531E+01;-5.151231802809156E+01;5.716554576610928E+01;3.786446300555228E+00;
2.824000000000000E+09;-1.190803535915924E+01;-2.393386385521107E+01;1.928204712433635E+01;9.992902523858481E+01;1.928204712433635E+01;9.992902523858481E+01;-1.759246965677304E+01;-5.342806667608999E+01;5.734760589800442E+01;2.918787904086706E+00;
2.825000000000000E+09;-1.193479529022629E+01;-2.372931987150808E+01;1.927402167664758E+01;9.861582794235927E+01;1.927402167664758E+01;9.861582794235927E+01;-1.744899594622968E+01;-5.564797560210923E+01;5.722261287215972E+01;3.449298873871465E+00;
2.826000000000000E+09;-1.194386093223692E+01;-2.353682582806558E+01;1.926531499776445E+01;9.729885875070370E+01;1.926531499776445E+01;9.729885875070370E+01;-1.729785891798128E+01;-5.769498646263236E+01;5.721364674104709E+01;3.167893553906723E+00;
2.827000000000000E+09;-1.194725073511794E+01;-2.332511851325391E+01;1.925599071113072E+01;9.597528042742231E+01;1.925599071113072E+01;9.597528042742231E+01;-1.716030429746704E+01;-5.953426167999640E+01;5.699807896296015E+01;3.308218238613111E+00;
2.828000000000000E+09;-1.195477800192196E+01;-2.319936778920479E+01;1.924922936333481E+01;9.466320609037435E+01;1.924922936333481E+01;9.466320609037435E+01;-1.699814153608015E+01;-6.159229682133575E+01;5.704856515385853E+01;3.857370648817013E+00;
2.829000000000000E+09;-1.195462351172521E+01;-2.293889173817942E+01;1.924099964937925E+01;9.333482164983700E+01;1.924099964937925E+01;9.333482164983700E+01;-1.686563264860874E+01;-6.393476706617485E+01;5.720669957611196E+01;2.844030568945042E+00;
2.830000000000000E+09;-1.195900167396875E+01;-2.287092394297160E+01;1.923053852868820E+01;9.202773840378907E+01;1.923053852868820E+01;9.202773840378907E+01;-1.669151508312971E+01;-6.582600555868392E+01;5.716033675052412E+01;2.388436820689792E+00;
2.831000000000000E+09;-1.196541221238178E+01;-2.264527408783479E+01;1.922378780821283E+01;9.067800640224822E+01;1.922378780821283E+01;9.067800640224822E+01;-1.657930536933488E+01;-6.803195998550140E+01;5.709939168831062E+01;2.817204982906044E+00;
2.832000000000000E+09;-1.196322836961940E+01;-2.250473526817407E+01;1.921371022853907E+01;8.937165185603382E+01;1.921371022853907E+01;8.937165185603382E+01;-1.639312853570278E+01;-7.003112117545534E+01;5.720667589508124E+01;4.041108141086831E+00;
2.833000000000000E+09;-1.197636978116932E+01;-2.237690106611708E+01;1.920860642117702E+01;8.804541080927926E+01;1.920860642117702E+01;8.804541080927926E+01;-1.624833651218245E+01;-7.195011689121078E+01;5.708108315517342E+01;2.870493883987013E+00;
2.834000000000000E+09;-1.196750708840716E+01;-2.212542293130818E+01;1.919827010543428E+01;8.672606291421359E+01;1.919827010543428E+01;8.672606291421359E+01;-1.608537724169451E+01;-7.385849750914923E+01;5.686102235306451E+01;2.357823336341139E+00;
2.835000000000000E+09;-1.197903883582770E+01;-2.201977379406796E+01;1.918929333913729E+01;8.541204182259226E+01;1.918929333913729E+01;8.541204182259226E+01;-1.592382932821881E+01;-7.589262764888913E+01;5.718197108668691E+01;3.095635058190591E+00;
2.836000000000000E+09;-1.197751841965383E+01;-2.179034154378476E+01;1.918036284902779E+01;8.410515044937014E+01;1.918036284902779E+01;8.410515044937014E+01;-1.578563317736136E+01;-7.789411594925592E+01;5.713922361732586E+01;2.353374023157561E+00;
2.837000000000000E+09;-1.199176672120694E+01;-2.183228106778897E+01;1.917182966404993E+01;8.277913032199096E+01;1.917182966404993E+01;8.277913032199096E+01;-1.563068453958498E+01;-7.982248877377697E+01;5.708374438797166E+01;2.921606850081575E+00;
2.838000000000000E+09;-1.198578918838434E+01;-2.148371877414272E+01;1.916069541597684E+01;8.146881271157201E+01;1.916069541597684E+01;8.146881271157201E+01;-1.550658865059567E+01;-8.172525910455229E+01;5.703175194713877E+01;2.853984756551340E+00;
2.839000000000000E+09;-1.195923155429265E+01;-2.137016171797249E+01;1.915191069074548E+01;8.016021649946531E+01;1.915191069074548E+01;8.016021649946531E+01;-1.532932037477993E+01;-8.370663164975247E+01;5.702845921172632E+01;2.817373649039024E+00;
2.840000000000000E+09;-1.197167509914042E+01;-2.121521054977909E+01;1.914253225125209E+01;7.885711306906704E+01;1.914253225125209E+01;7.885711306906704E+01;-1.520460034878093E+01;-8.560042464439186E+01;5.716840714650012E+01;2.230006465533408E+00;
2.841000000000000E+09;-1.197088443088061E+01;-2.106806555351556E+01;1.912916281793928E+01;7.752844046902672E+01;1.912916281793928E+01;7.752844046902672E+01;-1.507474797563907E+01;-8.745089716132470E+01;5.703400114598546E+01;2.089845333141746E+00;
2.842000000000000E+09;-1.196010030279691E+01;-2.086281226490598E+01;1.912081798060079E+01;7.622249348538648E+01;1.912081798060079E+01;7.622249348538648E+01;-1.491987394310139E+01;-8.947397545544300E+01;5.699535556237877E+01;2.851829731525189E+00;
2.843000000000000E+09;-1.194019453254283E+01;-2.073866359150741E+01;1.911340658459704E+01;7.492660717625608E+01;1.911340658459704E+01;7.492660717625608E+01;-1.477286265047581E+01;-9.125437301983476E+01;5.699521727219299E+01;2.862195369359535E+00;
2.844000000000000E+09;-1.194206026825491E+01;-2.066581152797516E+01;1.909990044487155E+01;7.362077747765001E+01;1.909990044487155E+01;7.362077747765001E+01;-1.464368826867936E+01;-9.304938385076994E+01;5.716867952670999E+01;1.246531635186959E+00;
2.845000000000000E+09;-1.193722912623165E+01;-2.044139823608301E+01;1.908991140561960E+01;7.231677437831630E+01;1.908991140561960E+01;7.231677437831630E+01;-1.449326074282168E+01;-9.495381693101480E+01;5.689059179453058E+01;2.291570328075807E+00;
2.846000000000000E+09;-1.192906370300023E+01;-2.036915281620389E+01;1.907780116617237E+01;7.099336669916541E+01;1.907780116617237E+01;7.099336669916541E+01;-1.436842448364605E+01;-9.678352967392699E+01;5.702772316145831E+01;2.443495439114993E+00;
2.847000000000000E+09;-1.192616318133505E+01;-2.008339963283752E+01;1.907148808708763E+01;6.973023729204934E+01;1.907148808708763E+01;6.973023729204934E+01;-1.422646852894873E+01;-9.858065858036831E+01;5.703566369120476E+01;2.732280695260918E+00;
2.848000000000000E+09;-1.192010098166912E+01;-2.000903820756399E+01;1.905907998068241E+01;6.842464814143159E+01;1.905907998068241E+01;6.842464814143159E+01;-1.410070913153261E+01;-1.004589496772798E+02;5.702776700932602E+01;2.120687991542629E+00;
2.849000000000000E+09;-1.189849934269537E+01;-1.991039308737427E+01;1.904644756026918E+01;6.710741274853319E+01;1.904644756026918E+01;6.710741274853319E+01;-1.397244652693881E+01;-1.022263521054868E+02;5.711420144530712E+01;1.729326020330565E+00;
2.850000000000000E+09;-1.189539118693618E+01;-1.966463706581217E+01;1.903566394329831E+01;6.584569837166143E+01;1.903566394329831E+01;6.584569837166143E+01;-1.382249592991849E+01;-1.040078103906389E+02;5.695840112904467E+01;2.127473990833020E+00;
2.851000000000000E+09;-1.188425635895728E+01;-1.967958547198057E+01;1.902526549877312E+01;6.454991439984623E+01;1.902526549877312E+01;6.454991439984623E+01;-1.370245578164975E+01;-1.058120789041877E+02;5.683745872692904E+01;2.587726163977305E+00;
2.852000000000000E+09;-1.187228525840948E+01;-1.946883897846813E+01;1.901192435361035E+01;6.327226168459626E+01;1.901192435361035E+01;6.327226168459626E+01;-1.358356878285061E+01;-1.075593726536986E+02;5.704553707996293E+01;3.097629007814529E+00;
2.853000000000000E+09;-1.186956437733995E+01;-1.937113996849581E+01;1.900122139070937E+01;6.199263158139036E+01;1.900122139070937E+01;6.199263158139036E+01;-1.346071771206933E+01;-1.093522990306713E+02;5.694650039855315E+01;2.760237697517255E+00;
2.854000000000000E+09;-1.183890234207206E+01;-1.923173028365520E+01;1.898908471703403E+01;6.072229094262585E+01;1.898908471703403E+01;6.072229094262585E+01;-1.335028035820143E+01;-1.110618670233527E+02;5.708545935262262E+01;1.709125991212777E+00;
2.855000000000000E+09;-1.182538266532990E+01;-1.917716270028800E+01;1.897852246379339E+01;5.941825971429377E+01;1.897852246379339E+01;5.941825971429377E+01;-1.321653302263171E+01;-1.129064526520026E+02;5.689744094483351E+01;2.489642614826649E+00;
2.856000000000000E+09;-1.182319033456906E+01;-1.904891092487339E+01;1.896854243289597E+01;5.815440102581546E+01;1.896854243289597E+01;5.815440102581546E+01;-1.311373615841200E+01;-1.145962104919274E+02;5.698929511050856E+01;1.254496033104134E+00;
2.857000000000000E+09;-1.179244021456867E+01;-1.891937452429746E+01;1.895431201504950E+01;5.686674727236616E+01;1.895431201504950E+01;5.686674727236616E+01;-1.299898878664187E+01;-1.161961562451651E+02;5.702233359456685E+01;2.409991802641598E+00;
2.858000000000000E+09;-1.177329483635594E+01;-1.877210186910474E+01;1.894360068888479E+01;5.559471056182461E+01;1.894360068888479E+01;5.559471056182461E+01;-1.289339005063237E+01;-1.179700391108378E+02;5.699229364578193E+01;3.057942050283807E+00;
2.859000000000000E+09;-1.176421857504564E+01;-1.859479715991161E+01;1.893373220226799E+01;5.431232241320979E+01;1.893373220226799E+01;5.431232241320979E+01;-1.277460723357838E+01;-1.196032875949413E+02;5.696854130522120E+01;2.395559644271020E+00;
2.860000000000000E+09;-1.174153555053111E+01;-1.849601388574073E+01;1.892190340774559E+01;5.303959479908865E+01;1.892190340774559E+01;5.303959479908865E+01;-1.266986388234033E+01;-1.213505406674050E+02;5.699419365750654E+01;1.681788070806435E+00;
2.861000000000000E+09;-1.172756661959403E+01;-1.842643591897484E+01;1.890536423701987E+01;5.176899031306384E+01;1.890536423701987E+01;5.176899031306384E+01;-1.256371664993453E+01;-1.230287013293660E+02;5.678790273267700E+01;2.122064023022365E+00;
2.862000000000000E+09;-1.170684139983494E+01;-1.836950266744743E+01;1.889526405110241E+01;5.048829856606012E+01;1.889526405110241E+01;5.048829856606012E+01;-1.246384999477313E+01;-1.247436248191886E+02;5.687804079609527E+01;1.456674584318378E+00;
2.863000000000000E+09;-1.169019307626550E+01;-1.830310976438978E+01;1.888321236139653E+01;4.921039431907386E+01;1.888321236139653E+01;4.921039431907386E+01;-1.235537833865947E+01;-1.263198351331173E+02;5.681706802602201E+01;2.376295185907010E+00;
2.864000000000000E+09;-1.166892487557921E+01;-1.824468180782719E+01;1.887164856004603E+01;4.796638649979383E+01;1.887164856004603E+01;4.796638649979383E+01;-1.226599498429566E+01;-1.279931959723042E+02;5.707457906706608E+01;1.092985589633552E+00;
2.865000000000000E+09;-1.166039626071469E+01;-1.812789157766735E+01;1.885528674040815E+01;4.672826089891350E+01;1.885528674040815E+01;4.672826089891350E+01;-1.215637583857466E+01;-1.295750164721258E+02;5.683103484166481E+01;6.590373476629767E-01;
2.866000000000000E+09;-1.164388767335765E+01;-1.802627292334040E+01;1.884589526016019E+01;4.544345476261578E+01;1.884589526016019E+01;4.544345476261578E+01;-1.206349016750159E+01;-1.312682621539876E+02;5.689716371069429E+01;2.651981575167745E+00;
2.867000000000000E+09;-1.160906413927469E+01;-1.800928586879811E+01;1.883348106342237E+01;4.416081627300255E+01;1.883348106342237E+01;4.416081627300255E+01;-1.197032789706476E+01;-1.329268582296934E+02;5.695287549265882E+01;2.980364522477862E+00;
2.868000000000000E+09;-1.159926423335284E+01;-1.796641807798105E+01;1.882022042528767E+01;4.291630679373792E+01;1.882022042528767E+01;4.291630679373792E+01;-1.188644511606172E+01;-1.344524228661938E+02;5.695516540475324E+01;1.771809474897951E+00;
2.869000000000000E+09;-1.157952699979815E+01;-1.788639399724092E+01;1.880703986866678E+01;4.163820091531503E+01;1.880703986866678E+01;4.163820091531503E+01;-1.179165028283689E+01;-1.361616787530953E+02;5.679733455440420E+01;1.790581800789921E+00;
2.870000000000000E+09;-1.156182704704569E+01;-1.778388285697788E+01;1.879644897053285E+01;4.040837886929561E+01;1.879644897053285E+01;4.040837886929561E+01;-1.170780807083324E+01;-1.378436284723160E+02;5.675254501124405E+01;1.139928890625502E+00;
2.871000000000000E+09;-1.153404505371232E+01;-1.778733220836411E+01;1.878188043157363E+01;3.914622585355317E+01;1.878188043157363E+01;3.914622585355317E+01;-1.162171664643238E+01;-1.393511938485023E+02;5.683937226358932E+01;2.424362285201354E+00;
2.872000000000000E+09;-1.151942636248214E+01;-1.764971564739041E+01;1.877523308101556E+01;3.791586935900165E+01;1.877523308101556E+01;3.791586935900165E+01;-1.152486496414581E+01;-1.409815523363750E+02;5.665894449447255E+01;1.506660140280372E+00;
2.873000000000000E+09;-1.148664324835668E+01;-1.764405478566875E+01;1.875970541256726E+01;3.662258289649814E+01;1.875970541256726E+01;3.662258289649814E+01;-1.145569600156281E+01;-1.425155329245599E+02;5.694593832839922E+01;2.334861392234318E+00;
2.874000000000000E+09;-1.145964560437000E+01;-1.753444909371804E+01;1.874998908271332E+01;3.538745711268283E+01;1.874998908271332E+01;3.538745711268283E+01;-1.139008377203644E+01;-1.441846210618315E+02;5.671563938049398E+01;2.193561691160090E+00;
2.875000000000000E+09;-1.145235568111370E+01;-1.752391609351231E+01;1.873742548110412E+01;3.417067848805034E+01;1.873742548110412E+01;3.417067848805034E+01;-1.130616465467526E+01;-1.456736152981808E+02;5.666305284033775E+01;1.299113877696325E+00;
2.876000000000000E+09;-1.143437615551300E+01;-1.755585265513021E+01;1.872305199849274E+01;3.291441538226115E+01;1.872305199849274E+01;3.291441538226115E+01;-1.122816703847517E+01;-1.472576812937125E+02;5.691902666018156E+01;1.448554076911542E+00;
2.877000000000000E+09;-1.142503862744224E+01;-1.754138787817145E+01;1.871227813898328E+01;3.167834034092328E+01;1.871227813898328E+01;3.167834034092328E+01;-1.116352854939180E+01;-1.488522844420875E+02;5.657857164946204E+01;1.521023456011936E+00;
2.878000000000000E+09;-1.138656464605607E+01;-1.749203145723235E+01;1.870335746568384E+01;3.044550492589481E+01;1.870335746568384E+01;3.044550492589481E+01;-1.109226238554094E+01;-1.504916253271800E+02;5.669379427763342E+01;7.398047818139207E-01;
2.879000000000000E+09;-1.136699881253914E+01;-1.750548526210323E+01;1.869229661843749E+01;2.919145567904063E+01;1.869229661843749E+01;2.919145567904063E+01;-1.101794130879385E+01;-1.520389133380399E+02;5.693536383921435E+01;1.489848313054500E+00;
2.880000000000000E+09;-1.135520308066235E+01;-1.740165502409768E+01;1.868258620652966E+01;2.797828146446011E+01;1.868258620652966E+01;2.797828146446011E+01;-1.095722514757557E+01;-1.535003469981939E+02;5.682859881399366E+01;1.881093920715256E+00;
2.881000000000000E+09;-1.134044900863284E+01;-1.745027910799170E+01;1.866669322154184E+01;2.676753672185915E+01;1.866669322154184E+01;2.676753672185915E+01;-1.088853385628044E+01;-1.551836133662447E+02;5.653945365225578E+01;2.853408241109988E+00;
2.882000000000000E+09;-1.131433634302092E+01;-1.744836214124803E+01;1.865719811227478E+01;2.552615024376048E+01;1.865719811227478E+01;2.552615024376048E+01;-1.084974955443341E+01;-1.566659686676695E+02;5.668881206611015E+01;2.365872492219678E+00;
2.883000000000000E+09;-1.130389130735619E+01;-1.740682505342541E+01;1.864673191231364E+01;2.431374838438077E+01;1.864673191231364E+01;2.431374838438077E+01;-1.077879704385652E+01;-1.582236467013340E+02;5.692606619272696E+01;2.519164319020022E+00;
2.884000000000000E+09;-1.127956376479377E+01;-1.744812174845892E+01;1.863808526202241E+01;2.305368398193466E+01;1.863808526202241E+01;2.305368398193466E+01;-1.071549653102890E+01;-1.597688815123591E+02;5.683520553652519E+01;6.121414199688667E-01;
2.885000000000000E+09;-1.125536636197650E+01;-1.747153126177203E+01;1.862391389070669E+01;2.183528222404993E+01;1.862391389070669E+01;2.183528222404993E+01;-1.066018859574010E+01;-1.613559782161954E+02;5.679759614446414E+01;1.763699869626019E+00;
2.886000000000000E+09;-1.123429340097891E+01;-1.745614148550160E+01;1.861388634211868E+01;2.062286287747463E+01;1.861388634211868E+01;2.062286287747463E+01;-1.061465896168153E+01;-1.628731864454419E+02;5.678332052680350E+01;1.409790977830494E+00;
2.887000000000000E+09;-1.122254193424899E+01;-1.746324890509722E+01;1.860713122826198E+01;1.940358679493096E+01;1.860713122826198E+01;1.940358679493096E+01;-1.056902487633582E+01;-1.644289802362497E+02;5.665980461230536E+01;1.945915919007785E+00;
2.888000000000000E+09;-1.121536198473730E+01;-1.751358647148448E+01;1.859320860021313E+01;1.818801731838235E+01;1.859320860021313E+01;1.818801731838235E+01;-1.050022032935984E+01;-1.660072198027087E+02;5.675622867703830E+01;2.372089986313608E+00;
2.889000000000000E+09;-1.117709631158365E+01;-1.754045684372890E+01;1.858170135381931E+01;1.694461586681305E+01;1.858170135381931E+01;1.694461586681305E+01;-1.046245357664900E+01;-1.674788681085574E+02;5.696714498740256E+01;1.419406220157873E+00;
2.890000000000000E+09;-1.116118881912049E+01;-1.755032445990298E+01;1.857477246346900E+01;1.572815850702470E+01;1.857477246346900E+01;1.572815850702470E+01;-1.041846770379536E+01;-1.690227670731824E+02;5.652552819252752E+01;1.200786503240626E+00;
2.891000000000000E+09;-1.114578497562347E+01;-1.755092041264176E+01;1.856494261801327E+01;1.451420711650236E+01;1.856494261801327E+01;1.451420711650236E+01;-1.036828607246914E+01;-1.705976354700277E+02;5.667288011086413E+01;1.052009165075503E+00;
2.892000000000000E+09;-1.112150274962397E+01;-1.761612754752562E+01;1.855647445721549E+01;1.329440313655105E+01;1.855647445721549E+01;1.329440313655105E+01;-1.033248605300492E+01;-1.721503096627505E+02;5.662855137803912E+01;1.976708652262703E+00;
2.893000000000000E+09;-1.111962445349141E+01;-1.766213922896482E+01;1.854414168776901E+01;1.205228658645936E+01;1.854414168776901E+01;1.205228658645936E+01;-1.030218024919127E+01;-1.737415425794019E+02;5.663078695329126E+01;1.763867336688440E+00;
2.894000000000000E+09;-1.109435497810433E+01;-1.775994226742087E+01;1.853571265156314E+01;1.084601620188885E+01;1.853571265156314E+01;1.084601620188885E+01;-1.025517846931066E+01;-1.752041877016845E+02;5.665575048844853E+01;1.265663025619353E+00;
2.895000000000000E+09;-1.109943589882277E+01;-1.780389403480313E+01;1.852753246154693E+01;9.655544394772711E+00;1.852753246154693E+01;9.655544394772711E+00;-1.021837505324850E+01;-1.767846159775475E+02;5.661638038018742E+01;1.324801104447545E+00;
2.896000000000000E+09;-1.105289134476601E+01;-1.778142628511606E+01;1.851733349548739E+01;8.411267351128012E+00;1.851733349548739E+01;8.411267351128012E+00;-1.017195780523565E+01;-1.783163239030720E+02;5.656454390849533E+01;2.071315608186286E+00;
2.897000000000000E+09;-1.104529113506987E+01;-1.793002944622123E+01;1.850366653890548E+01;7.190940243846760E+00;1.850366653890548E+01;7.190940243846760E+00;-1.014065765154669E+01;-1.798843363124964E+02;5.683626519148867E+01;9.060803574564745E-01;
2.898000000000000E+09;-1.103828113786440E+01;-1.793959559463183E+01;1.849872589809035E+01;5.994664392505497E+00;1.849872589809035E+01;5.994664392505497E+00;-1.011757342193880E+01;1.786362644336473E+02;5.669731969075315E+01;3.781270226510054E-01;
2.899000000000000E+09;-1.101351058714779E+01;-1.802589986161707E+01;1.849121239136922E+01;4.766674055985393E+00;1.849121239136922E+01;4.766674055985393E+00;-1.008294987376507E+01;1.771337837578152E+02;5.661601412176012E+01;9.357805724866149E-01;
2.900000000000000E+09;-1.099447406686207E+01;-1.810894116770071E+01;1.848174059725034E+01;3.567508193862158E+00;1.848174059725034E+01;3.567508193862158E+00;-1.004894902331116E+01;1.755313153823719E+02;5.667479694556414E+01;1.708764703522007E+00;
2.901000000000000E+09;-1.098010451340652E+01;-1.800761467221760E+01;1.847567989127508E+01;2.352785879492126E+00;1.847567989127508E+01;2.352785879492126E+00;-1.002683269862086E+01;1.740297101558497E+02;5.665831038965554E+01;2.121212984788043E+00;
2.902000000000000E+09;-1.098968302993536E+01;-1.812968191115102E+01;1.846471570572672E+01;1.141694581898379E+00;1.846471570572672E+01;1.141694581898379E+00;-1.000167253384218E+01;1.724664549300660E+02;5.658179267159831E+01;1.516309992078910E+00;
2.903000000000000E+09;-1.095315439714383E+01;-1.821307739442686E+01;1.845732258508147E+01;-7.829447469272625E-02;1.845732258508147E+01;-7.829447469272625E-02;-9.973585954725033E+00;1.709400610357659E+02;5.654582816539473E+01;1.083150433379071E+00;
2.904000000000000E+09;-1.095182722229432E+01;-1.823086916900068E+01;1.845341636266952E+01;-1.268677131644234E+00;1.845341636266952E+01;-1.268677131644234E+00;-9.949547729512213E+00;1.694296305031495E+02;5.663169897919641E+01;3.190290415970461E+00;
2.905000000000000E+09;-1.094897349257613E+01;-1.828491646185392E+01;1.844634262076168E+01;-2.474827514902106E+00;1.844634262076168E+01;-2.474827514902106E+00;-9.920621488041419E+00;1.679177374557654E+02;5.673774529630876E+01;9.484164338438811E-01;
2.906000000000000E+09;-1.094174337359196E+01;-1.834256182188245E+01;1.843832778085130E+01;-3.675453293180074E+00;1.843832778085130E+01;-3.675453293180074E+00;-9.913830446695460E+00;1.664034392267781E+02;5.653336633358754E+01;5.605962749805402E-01;
2.907000000000000E+09;-1.092320258822218E+01;-1.845792121793574E+01;1.842850827608038E+01;-4.858756795602466E+00;1.842850827608038E+01;-4.858756795602466E+00;-9.898251121616720E+00;1.647825809138620E+02;5.663674282630964E+01;1.785316894847555E+00;
2.908000000000000E+09;-1.091981664726248E+01;-1.851202694989757E+01;1.842089564481078E+01;-6.060140985204531E+00;1.842089564481078E+01;-6.060140985204531E+00;-9.877514037268002E+00;1.633426770687421E+02;5.663571851554189E+01;1.114018413984723E+00;
2.909000000000000E+09;-1.091157235971000E+01;-1.861574181755212E+01;1.841631889264912E+01;-7.266724945687577E+00;1.841631889264912E+01;-7.266724945687577E+00;-9.853811294429072E+00;1.617571523630702E+02;5.638578776928056E+01;1.918593009593690E+00;
2.910000000000000E+09;-1.089968077737771E+01;-1.863695997017658E+01;1.841628826262254E+01;-8.456960529964565E+00;1.841628826262254E+01;-8.456960529964565E+00;-9.849146602914846E+00;1.602203663683855E+02;5.639336532334312E+01;1.852525775699897E+00;
2.911000000000000E+09;-1.089281661858109E+01;-1.868008998262508E+01;1.840861150164923E+01;-9.667300056424127E+00;1.840861150164923E+01;-9.667300056424127E+00;-9.832927507197656E+00;1.586251955081435E+02;5.672409232912891E+01;9.146004353001779E-01;
2.912000000000000E+09;-1.087846484823544E+01;-1.884668907067628E+01;1.840398421970281E+01;-1.084698765637204E+01;1.840398421970281E+01;-1.084698765637204E+01;-9.825580616322627E+00;1.571303288985121E+02;5.667524108669760E+01;4.319608099359252E-01;
2.913000000000000E+09;-1.087584038543327E+01;-1.882919775877189E+01;1.839610045958294E+01;-1.207324562999398E+01;1.839610045958294E+01;-1.207324562999398E+01;-9.821228039634768E+00;1.555663454303456E+02;5.644121855729708E+01;1.789503236897584E+00;
2.914000000000000E+09;-1.087877489188815E+01;-1.898249919714203E+01;1.839373351750687E+01;-1.326240311353569E+01;1.839373351750687E+01;-1.326240311353569E+01;-9.817477175715691E+00;1.539666174364382E+02;5.654868322602447E+01;1.407180672430047E+00;
2.915000000000000E+09;-1.086264424192397E+01;-1.902388194392195E+01;1.838639285051763E+01;-1.445363569247938E+01;1.838639285051763E+01;-1.445363569247938E+01;-9.796283700609422E+00;1.524982830897711E+02;5.639438116227794E+01;1.665219943126913E-01;
2.916000000000000E+09;-1.085475718944531E+01;-1.915369472708324E+01;1.837838951670731E+01;-1.566043360774254E+01;1.837838951670731E+01;-1.566043360774254E+01;-9.790855469098386E+00;1.509208433572665E+02;5.647547240213378E+01;1.652088139219696E+00;
2.917000000000000E+09;-1.084857038552275E+01;-1.921622222482289E+01;1.837423267035760E+01;-1.683810690978143E+01;1.837423267035760E+01;-1.683810690978143E+01;-9.785328274405469E+00;1.493595370948909E+02;5.648599516207807E+01;6.612684278355021E-01;
2.918000000000000E+09;-1.084930089581650E+01;-1.931969343934971E+01;1.837125626571696E+01;-1.803086170127051E+01;1.837125626571696E+01;-1.803086170127051E+01;-9.777131505040547E+00;1.477847867253945E+02;5.653654843573147E+01;1.242765966110410E+00;
2.919000000000000E+09;-1.085802181936361E+01;-1.938059523702203E+01;1.837091956460502E+01;-1.923468374795308E+01;1.837091956460502E+01;-1.923468374795308E+01;-9.789785759341456E+00;1.462094391517870E+02;5.649601098662303E+01;1.204151299044053E+00;
2.920000000000000E+09;-1.084916175508351E+01;-1.950986371206098E+01;1.836374583963832E+01;-2.041220996376136E+01;1.836374583963832E+01;-2.041220996376136E+01;-9.782135788874122E+00;1.447247141944039E+02;5.654984831855411E+01;1.191820967061658E+00;
2.921000000000000E+09;-1.083155028727251E+01;-1.953631553161540E+01;1.835717288670001E+01;-2.160766513020434E+01;1.835717288670001E+01;-2.160766513020434E+01;-9.783856154567253E+00;1.431186341172639E+02;5.651917447044624E+01;2.317276482095458E+00;
2.922000000000000E+09;-1.083461696600573E+01;-1.966672667416554E+01;1.835397227336396E+01;-2.280547633480353E+01;1.835397227336396E+01;-2.280547633480353E+01;-9.788135458726700E+00;1.415332316928628E+02;5.644783579142111E+01;1.828914596701986E+00;
2.923000000000000E+09;-1.084832871585517E+01;-1.978867540897290E+01;1.835572172342865E+01;-2.397497421406911E+01;1.835572172342865E+01;-2.397497421406911E+01;-9.798414984901090E+00;1.400766308588037E+02;5.660766801664478E+01;6.252323933445998E-01;
2.924000000000000E+09;-1.084339850338741E+01;-1.982860654045422E+01;1.834849256933470E+01;-2.516206603988253E+01;1.834849256933470E+01;-2.516206603988253E+01;-9.807061186152410E+00;1.384511413880642E+02;5.657383666634080E+01;1.748256708031591E+00;
2.925000000000000E+09;-1.085293588108001E+01;-1.990739987262800E+01;1.834261885471621E+01;-2.634004246147085E+01;1.834261885471621E+01;-2.634004246147085E+01;-9.808795554771967E+00;1.368935901555856E+02;5.658592272840451E+01;2.220042583446396E+00;
2.926000000000000E+09;-1.084171516691384E+01;-2.002264959689322E+01;1.834310512570171E+01;-2.754603165914529E+01;1.834310512570171E+01;-2.754603165914529E+01;-9.813407043118588E+00;1.353639274108385E+02;5.642034929073648E+01;8.099573063382145E-01;
2.927000000000000E+09;-1.085165726020057E+01;-2.011657308555601E+01;1.833921733009676E+01;-2.871512105354975E+01;1.833921733009676E+01;-2.871512105354975E+01;-9.814986890984301E+00;1.338217276951047E+02;5.650652973680937E+01;2.018821916023583E+00;
2.928000000000000E+09;-1.084767664209075E+01;-2.023653781783505E+01;1.833679978865522E+01;-2.991360628580431E+01;1.833679978865522E+01;-2.991360628580431E+01;-9.830296410515572E+00;1.321583380745948E+02;5.633792316009894E+01;1.359221963177351E+00;
2.929000000000000E+09;-1.084795465386902E+01;-2.037226026066952E+01;1.832937556781676E+01;-3.110965492562363E+01;1.832937556781676E+01;-3.110965492562363E+01;-9.836847975634145E+00;1.306609053429957E+02;5.625360286909026E+01;1.606751860514305E+00;
2.930000000000000E+09;-1.085851480851359E+01;-2.042644733146318E+01;1.832981986736154E+01;-3.227192840800889E+01;1.832981986736154E+01;-3.227192840800889E+01;-9.854263462353277E+00;1.290260254005912E+02;5.640917931480785E+01;9.376110755532615E-01;
