# Version 1.00
#
freq[Hz];db:Trc1_S11;ang:Trc1_S11;db:Trc2_S21;ang:Trc2_S21;db:Trc3_S21;ang:Trc3_S21;db:Trc4_S22;ang:Trc4_S22;db:Mem5[Trc2]_S21;ang:Mem5[Trc2]_S21;db:Mem6[Trc3]_S21;ang:Mem6[Trc3]_S21;
2.823000000000000E+09;-1.033188762604998E+01;-2.328133706275579E+01;1.902188594110878E+01;9.932072543286954E+01;1.902188594110878E+01;9.932072543286954E+01;-1.593847569992558E+01;-3.879671139712565E+01;5.716554576610928E+01;3.786446300555228E+00;1.928579840472677E+01;1.012758479209122E+02;
2.824000000000000E+09;-1.032419111577168E+01;-2.320303617507616E+01;1.901470001474533E+01;9.796682222439651E+01;1.901470001474533E+01;9.796682222439651E+01;-1.581883756537609E+01;-4.092728063640703E+01;5.734760589800442E+01;2.918787904086706E+00;1.928209320281593E+01;9.993896993709606E+01;
2.825000000000000E+09;-1.034331892017270E+01;-2.314316723015506E+01;1.900633459605456E+01;9.665894651592595E+01;1.900633459605456E+01;9.665894651592595E+01;-1.572923934526533E+01;-4.317799502522674E+01;5.722261287215972E+01;3.449298873871465E+00;1.927173466423459E+01;9.861681856057501E+01;
2.826000000000000E+09;-1.034620227846200E+01;-2.296926313594687E+01;1.899952833819389E+01;9.534652848821850E+01;1.899952833819389E+01;9.534652848821850E+01;-1.561136599905605E+01;-4.517253753229469E+01;5.721364674104709E+01;3.167893553906723E+00;1.926389278768238E+01;9.730035571855720E+01;
2.827000000000000E+09;-1.034848706917894E+01;-2.290644458384245E+01;1.899090862894283E+01;9.402780257196062E+01;1.899090862894283E+01;9.402780257196062E+01;-1.550192515761467E+01;-4.730477268811922E+01;5.699807896296015E+01;3.308218238613111E+00;1.925384093313881E+01;9.598178149471339E+01;
2.828000000000000E+09;-1.034335246751077E+01;-2.280714927026091E+01;1.898404982949962E+01;9.270955221455843E+01;1.898404982949962E+01;9.270955221455843E+01;-1.539754704685179E+01;-4.954914987011215E+01;5.704856515385853E+01;3.857370648817013E+00;1.925038161306500E+01;9.466344413996366E+01;
2.829000000000000E+09;-1.034666003698966E+01;-2.262476396959291E+01;1.897618464447771E+01;9.138792769362429E+01;1.897618464447771E+01;9.138792769362429E+01;-1.527976986188908E+01;-5.165480653759199E+01;5.720669957611196E+01;2.844030568945042E+00;1.924000146228685E+01;9.333339920522224E+01;
2.830000000000000E+09;-1.033975931462559E+01;-2.257094629274376E+01;1.896503024984056E+01;9.008383529253216E+01;1.896503024984056E+01;9.008383529253216E+01;-1.516410139421079E+01;-5.385585018658604E+01;5.716033675052412E+01;2.388436820689792E+00;1.922981819671186E+01;9.202709693113134E+01;
2.831000000000000E+09;-1.033690405932924E+01;-2.248073400544204E+01;1.895751533757169E+01;8.872798447481128E+01;1.895751533757169E+01;8.872798447481128E+01;-1.508253791570376E+01;-5.599807785640083E+01;5.709939168831062E+01;2.817204982906044E+00;1.922323108407595E+01;9.068044624944268E+01;
2.832000000000000E+09;-1.033611770410346E+01;-2.239596539401150E+01;1.894690138836729E+01;8.743251577370978E+01;1.894690138836729E+01;8.743251577370978E+01;-1.495889942746814E+01;-5.821439983068048E+01;5.720667589508124E+01;4.041108141086831E+00;1.921119806706599E+01;8.935824190876103E+01;
2.833000000000000E+09;-1.035821179446243E+01;-2.236826798198530E+01;1.894026006352081E+01;8.611809620933181E+01;1.894026006352081E+01;8.611809620933181E+01;-1.485191631477398E+01;-6.022459395138561E+01;5.708108315517342E+01;2.870493883987013E+00;1.920641409510513E+01;8.805542360529790E+01;
2.834000000000000E+09;-1.033122192535887E+01;-2.221180974853234E+01;1.893095685948972E+01;8.478802590690778E+01;1.893095685948972E+01;8.478802590690778E+01;-1.470393631381655E+01;-6.220430749724070E+01;5.686102235306451E+01;2.357823336341139E+00;1.919696975716339E+01;8.672113734166398E+01;
2.835000000000000E+09;-1.033907338256280E+01;-2.211617980209530E+01;1.892087315505088E+01;8.348484790647738E+01;1.892087315505088E+01;8.348484790647738E+01;-1.458089929658297E+01;-6.431845878556589E+01;5.718197108668691E+01;3.095635058190591E+00;1.918737487011465E+01;8.542306027940960E+01;
2.836000000000000E+09;-1.033112631514742E+01;-2.204338733113162E+01;1.891238889090975E+01;8.216746263226253E+01;1.891238889090975E+01;8.216746263226253E+01;-1.447620136878619E+01;-6.651823916039274E+01;5.713922361732586E+01;2.353374023157561E+00;1.917949535594952E+01;8.410145483939029E+01;
2.837000000000000E+09;-1.033021404555855E+01;-2.199651876011037E+01;1.890683551260724E+01;8.084136018131673E+01;1.890683551260724E+01;8.084136018131673E+01;-1.436517500745762E+01;-6.864610945736459E+01;5.708374438797166E+01;2.921606850081575E+00;1.917242199996425E+01;8.276536497739031E+01;
2.838000000000000E+09;-1.033585924647110E+01;-2.186412968160934E+01;1.889148998055111E+01;7.954266324135406E+01;1.889148998055111E+01;7.954266324135406E+01;-1.426074097290842E+01;-7.060121975215986E+01;5.703175194713877E+01;2.853984756551340E+00;1.915869650508949E+01;8.147544701841848E+01;
2.839000000000000E+09;-1.031519949732109E+01;-2.183137343896369E+01;1.888269018257306E+01;7.823796488220624E+01;1.888269018257306E+01;7.823796488220624E+01;-1.412765694643117E+01;-7.275396989655448E+01;5.702845921172632E+01;2.817373649039024E+00;1.915064574075864E+01;8.015508358415285E+01;
2.840000000000000E+09;-1.032217713938594E+01;-2.163194583017636E+01;1.887226308073542E+01;7.693928819331821E+01;1.887226308073542E+01;7.693928819331821E+01;-1.403176831447527E+01;-7.478104467211263E+01;5.716840714650012E+01;2.230006465533408E+00;1.914022486383386E+01;7.887467248029154E+01;
2.841000000000000E+09;-1.031491284111639E+01;-2.164728339027049E+01;1.886139925033652E+01;7.562326236072040E+01;1.886139925033652E+01;7.562326236072040E+01;-1.390698176716524E+01;-7.675564020813292E+01;5.703400114598546E+01;2.089845333141746E+00;1.912772147051150E+01;7.754292173106975E+01;
2.842000000000000E+09;-1.030414508182935E+01;-2.150062325053492E+01;1.885290838980642E+01;7.431811460437835E+01;1.885290838980642E+01;7.431811460437835E+01;-1.380723986430517E+01;-7.889104676358978E+01;5.699535556237877E+01;2.851829731525189E+00;1.911983525331818E+01;7.622613116908626E+01;
2.843000000000000E+09;-1.029448492339277E+01;-2.147443206232488E+01;1.884369775492307E+01;7.301383573577189E+01;1.884369775492307E+01;7.301383573577189E+01;-1.368851198002939E+01;-8.092483456685866E+01;5.699521727219299E+01;2.862195369359535E+00;1.911070137576352E+01;7.493541905864576E+01;
2.844000000000000E+09;-1.030139574897326E+01;-2.141226916562709E+01;1.882760847874326E+01;7.171609831338743E+01;1.882760847874326E+01;7.171609831338743E+01;-1.356849649899950E+01;-8.284729294128360E+01;5.716867952670999E+01;1.246531635186959E+00;1.909717725657561E+01;7.361887107893152E+01;
2.845000000000000E+09;-1.027574348733158E+01;-2.131803514129319E+01;1.881859144945153E+01;7.040948321425481E+01;1.881859144945153E+01;7.040948321425481E+01;-1.345612296937485E+01;-8.488097173853893E+01;5.689059179453058E+01;2.291570328075807E+00;1.908896005190103E+01;7.231734000839738E+01;
2.846000000000000E+09;-1.027773904596127E+01;-2.124428052731646E+01;1.880821860212416E+01;6.909703168635342E+01;1.880821860212416E+01;6.909703168635342E+01;-1.335294374243236E+01;-8.695158161596719E+01;5.702772316145831E+01;2.443495439114993E+00;1.907880126850750E+01;7.100925649784035E+01;
2.847000000000000E+09;-1.026015361129870E+01;-2.113953109594853E+01;1.880080692382005E+01;6.784255460893461E+01;1.880080692382005E+01;6.784255460893461E+01;-1.323811599767502E+01;-8.878347346688741E+01;5.703566369120476E+01;2.732280695260918E+00;1.907149569278386E+01;6.974365998629519E+01;
2.848000000000000E+09;-1.025189938873813E+01;-2.107147133225457E+01;1.878793499716819E+01;6.653116527001929E+01;1.878793499716819E+01;6.653116527001929E+01;-1.315356933248983E+01;-9.076830805349908E+01;5.702776700932602E+01;2.120687991542629E+00;1.905729323276373E+01;6.842335738958630E+01;
2.849000000000000E+09;-1.024478721708021E+01;-2.101588219603187E+01;1.877443693032460E+01;6.522924825507299E+01;1.877443693032460E+01;6.522924825507299E+01;-1.303305840539213E+01;-9.277794433190999E+01;5.711420144530712E+01;1.729326020330565E+00;1.904548735540114E+01;6.711742036160933E+01;
2.850000000000000E+09;-1.023878816384775E+01;-2.092522498164958E+01;1.876541042043797E+01;6.395246115016334E+01;1.876541042043797E+01;6.395246115016334E+01;-1.290917679798372E+01;-9.472688038987042E+01;5.695840112904467E+01;2.127473990833020E+00;1.903622025906051E+01;6.585308466600743E+01;
2.851000000000000E+09;-1.022850728993563E+01;-2.090991899763475E+01;1.875215371512421E+01;6.268059542619847E+01;1.875215371512421E+01;6.268059542619847E+01;-1.280014839612127E+01;-9.668174350741897E+01;5.683745872692904E+01;2.587726163977305E+00;1.902453265529950E+01;6.457068871849805E+01;
2.852000000000000E+09;-1.021680129383200E+01;-2.082171874346273E+01;1.874049043015167E+01;6.138958759981737E+01;1.874049043015167E+01;6.138958759981737E+01;-1.270216584736851E+01;-9.858294935703390E+01;5.704553707996293E+01;3.097629007814529E+00;1.901076052654277E+01;6.327760885709237E+01;
2.853000000000000E+09;-1.020361436370038E+01;-2.081349332596770E+01;1.873090463223703E+01;6.011442301347811E+01;1.873090463223703E+01;6.011442301347811E+01;-1.259238115363912E+01;-1.004725024447811E+02;5.694650039855315E+01;2.760237697517255E+00;1.900156995287460E+01;6.200438161091012E+01;
2.854000000000000E+09;-1.019790326319270E+01;-2.072239801733560E+01;1.871711919882751E+01;5.885450148790193E+01;1.871711919882751E+01;5.885450148790193E+01;-1.249896282821848E+01;-1.023317380400952E+02;5.708545935262262E+01;1.709125991212777E+00;1.898935693572847E+01;6.073029088078436E+01;
2.855000000000000E+09;-1.017056542731555E+01;-2.070229609102625E+01;1.870663528263692E+01;5.756021556233314E+01;1.870663528263692E+01;5.756021556233314E+01;-1.240365296941328E+01;-1.042713219095232E+02;5.689744094483351E+01;2.489642614826649E+00;1.897775692702857E+01;5.943479665162021E+01;
2.856000000000000E+09;-1.016666350466283E+01;-2.064826914114542E+01;1.869407480274203E+01;5.629186376682314E+01;1.869407480274203E+01;5.629186376682314E+01;-1.229496243525123E+01;-1.061674257038815E+02;5.698929511050856E+01;1.254496033104134E+00;1.896709327458861E+01;5.817491858572255E+01;
2.857000000000000E+09;-1.014777649982980E+01;-2.064148511922252E+01;1.868053170513351E+01;5.500520656967112E+01;1.868053170513351E+01;5.500520656967112E+01;-1.220110781763841E+01;-1.079607583486080E+02;5.702233359456685E+01;2.409991802641598E+00;1.895527051001330E+01;5.689057313972830E+01;
2.858000000000000E+09;-1.012993083742926E+01;-2.056255371846523E+01;1.867143727922847E+01;5.374674492139233E+01;1.867143727922847E+01;5.374674492139233E+01;-1.210662662421042E+01;-1.098664432465761E+02;5.699229364578193E+01;3.057942050283807E+00;1.894446463389802E+01;5.561032463559987E+01;
2.859000000000000E+09;-1.013223774484272E+01;-2.041193454725375E+01;1.865811907472096E+01;5.245872531878662E+01;1.865811907472096E+01;5.245872531878662E+01;-1.199791819162828E+01;-1.116302721003523E+02;5.696854130522120E+01;2.395559644271020E+00;1.893368949258703E+01;5.432663661902368E+01;
2.860000000000000E+09;-1.010455024145347E+01;-2.039622219680834E+01;1.864643188892796E+01;5.118474611991238E+01;1.864643188892796E+01;5.118474611991238E+01;-1.190511430345029E+01;-1.135227271431146E+02;5.699419365750654E+01;1.681788070806435E+00;1.892037339614286E+01;5.305868610007363E+01;
2.861000000000000E+09;-1.010179134292211E+01;-2.043918410600607E+01;1.863091747166685E+01;4.991627927921556E+01;1.863091747166685E+01;4.991627927921556E+01;-1.182762977239837E+01;-1.152998513964077E+02;5.678790273267700E+01;2.122064023022365E+00;1.890476752154517E+01;5.179027401673796E+01;
2.862000000000000E+09;-1.006900976478764E+01;-2.031630863740250E+01;1.862188843736946E+01;4.866270519892063E+01;1.862188843736946E+01;4.866270519892063E+01;-1.173770617685228E+01;-1.171267951392422E+02;5.687804079609527E+01;1.456674584318378E+00;1.889450855439053E+01;5.050741235736515E+01;
2.863000000000000E+09;-1.006180085089370E+01;-2.034655051041622E+01;1.860581877686305E+01;4.736951441905314E+01;1.860581877686305E+01;4.736951441905314E+01;-1.163523077053822E+01;-1.188787721465052E+02;5.681706802602201E+01;2.376295185907010E+00;1.888159360374609E+01;4.922676775298807E+01;
2.864000000000000E+09;-1.004558584860806E+01;-2.038014147613663E+01;1.859557618099720E+01;4.612916543049205E+01;1.859557618099720E+01;4.612916543049205E+01;-1.156506613344561E+01;-1.206950862565909E+02;5.707457906706608E+01;1.092985589633552E+00;1.886980268158214E+01;4.798088015531960E+01;
2.865000000000000E+09;-1.004480209200728E+01;-2.026769269647877E+01;1.857978839057947E+01;4.488353389940255E+01;1.857978839057947E+01;4.488353389940255E+01;-1.147641323015514E+01;-1.224615767989313E+02;5.683103484166481E+01;6.590373476629767E-01;1.885608128321643E+01;4.672462134416163E+01;
2.866000000000000E+09;-1.002088979791338E+01;-2.023858134330852E+01;1.856985603838849E+01;4.362493339416389E+01;1.856985603838849E+01;4.362493339416389E+01;-1.137630429767100E+01;-1.242534109855039E+02;5.689716371069429E+01;2.651981575167745E+00;1.884453688846322E+01;4.545948337575889E+01;
2.867000000000000E+09;-9.996682572129835E+00;-2.027952315650983E+01;1.855619771258775E+01;4.234621568089250E+01;1.855619771258775E+01;4.234621568089250E+01;-1.130661062386254E+01;-1.259452496425250E+02;5.695287549265882E+01;2.980364522477862E+00;1.883216025184975E+01;4.418312044214813E+01;
2.868000000000000E+09;-9.986685299950746E+00;-2.025459509163130E+01;1.854313895122299E+01;4.110324194777767E+01;1.854313895122299E+01;4.110324194777767E+01;-1.121392242895207E+01;-1.278038986722669E+02;5.695516540475324E+01;1.771809474897951E+00;1.882045952213717E+01;4.292785976475967E+01;
2.869000000000000E+09;-9.974017140192148E+00;-2.026242172393551E+01;1.852873419749560E+01;3.982869643287674E+01;1.852873419749560E+01;3.982869643287674E+01;-1.114119812404715E+01;-1.295406836584775E+02;5.679733455440420E+01;1.790581800789921E+00;1.880643238515337E+01;4.166121830794429E+01;
2.870000000000000E+09;-9.960692409651342E+00;-2.023514043004511E+01;1.851811815731826E+01;3.859968698147601E+01;1.851811815731826E+01;3.859968698147601E+01;-1.106802872074642E+01;-1.313034047576531E+02;5.675254501124405E+01;1.139928890625502E+00;1.879732307948193E+01;4.042981277990020E+01;
2.871000000000000E+09;-9.942713489727907E+00;-2.021080264599817E+01;1.850387902250388E+01;3.733247363832433E+01;1.850387902250388E+01;3.733247363832433E+01;-1.097824659463144E+01;-1.329906419701276E+02;5.683937226358932E+01;2.424362285201354E+00;1.878166471944861E+01;3.916448875375612E+01;
2.872000000000000E+09;-9.926933379135686E+00;-2.017109469632361E+01;1.849503422756435E+01;3.611612919618333E+01;1.849503422756435E+01;3.611612919618333E+01;-1.089419321906363E+01;-1.347262208141426E+02;5.665894449447255E+01;1.506660140280372E+00;1.877319057655154E+01;3.793079901161899E+01;
2.873000000000000E+09;-9.909682436909714E+00;-2.024176312193919E+01;1.847755680537318E+01;3.483883231576909E+01;1.847755680537318E+01;3.483883231576909E+01;-1.083880010547687E+01;-1.364399232320114E+02;5.694593832839922E+01;2.334861392234318E+00;1.875766974463641E+01;3.665288720495776E+01;
2.874000000000000E+09;-9.892490848129530E+00;-2.016117207149762E+01;1.846987320851877E+01;3.361435609077513E+01;1.846987320851877E+01;3.361435609077513E+01;-1.076396243680098E+01;-1.381882317299958E+02;5.671563938049398E+01;2.193561691160090E+00;1.875040816675404E+01;3.541765007850988E+01;
2.875000000000000E+09;-9.876975498690820E+00;-2.015647799910440E+01;1.845559897841102E+01;3.238291067128008E+01;1.845559897841102E+01;3.238291067128008E+01;-1.070049767848492E+01;-1.397837463924692E+02;5.666305284033775E+01;1.299113877696325E+00;1.873498791306344E+01;3.418398629279280E+01;
2.876000000000000E+09;-9.858593691404090E+00;-2.023509821456719E+01;1.844331070260291E+01;3.113497404790393E+01;1.844331070260291E+01;3.113497404790393E+01;-1.062885132649505E+01;-1.414809835213654E+02;5.691902666018156E+01;1.448554076911542E+00;1.872288886786820E+01;3.292811136990321E+01;
2.877000000000000E+09;-9.851597183620592E+00;-2.028636774924917E+01;1.843239756581137E+01;2.992334366535546E+01;1.843239756581137E+01;2.992334366535546E+01;-1.056486740386551E+01;-1.431594432797530E+02;5.657857164946204E+01;1.521023456011936E+00;1.871467534789009E+01;3.169678738063771E+01;
2.878000000000000E+09;-9.833758141160729E+00;-2.021254939728664E+01;1.842186903074826E+01;2.868710936973485E+01;1.842186903074826E+01;2.868710936973485E+01;-1.049603556920201E+01;-1.448364193371377E+02;5.669379427763342E+01;7.398047818139207E-01;1.870211563165446E+01;3.046607814390694E+01;
2.879000000000000E+09;-9.809820080449075E+00;-2.030623473191323E+01;1.840889008282266E+01;2.743517416046625E+01;1.840889008282266E+01;2.743517416046625E+01;-1.042743478525834E+01;-1.466138029096611E+02;5.693536383921435E+01;1.489848313054500E+00;1.869020814567136E+01;2.922580315854164E+01;
2.880000000000000E+09;-9.808193733239461E+00;-2.026036831680170E+01;1.840035105274297E+01;2.623509215100712E+01;1.840035105274297E+01;2.623509215100712E+01;-1.037869775689640E+01;-1.481556567284268E+02;5.682859881399366E+01;1.881093920715256E+00;1.868194807729152E+01;2.800017834383610E+01;
2.881000000000000E+09;-9.790761884515423E+00;-2.035532826413548E+01;1.838343490860359E+01;2.501977457558893E+01;1.838343490860359E+01;2.501977457558893E+01;-1.030331134885088E+01;-1.498870211930028E+02;5.653945365225578E+01;2.853408241109988E+00;1.866813097582498E+01;2.678311860826247E+01;
2.882000000000000E+09;-9.772515624350635E+00;-2.031696281040737E+01;1.837534106948353E+01;2.378772634143611E+01;1.837534106948353E+01;2.378772634143611E+01;-1.026218770703393E+01;-1.515474536263429E+02;5.668881206611015E+01;2.365872492219678E+00;1.865786215849129E+01;2.553720932300092E+01;
2.883000000000000E+09;-9.758318988136967E+00;-2.044545926718740E+01;1.836220467280550E+01;2.257084112832374E+01;1.836220467280550E+01;2.257084112832374E+01;-1.020263039394843E+01;-1.531660591399094E+02;5.692606619272696E+01;2.519164319020022E+00;1.864507472376588E+01;2.432434105171832E+01;
2.884000000000000E+09;-9.731923428597653E+00;-2.041699217005801E+01;1.835496167257683E+01;2.134792074417575E+01;1.835496167257683E+01;2.134792074417575E+01;-1.014314780072367E+01;-1.548905682714776E+02;5.683520553652519E+01;6.121414199688667E-01;1.863669895041393E+01;2.307894797248738E+01;
2.885000000000000E+09;-9.717899479945215E+00;-2.046847669924983E+01;1.834103975258410E+01;2.013421307920851E+01;1.834103975258410E+01;2.013421307920851E+01;-1.009628751976172E+01;-1.564921189182756E+02;5.679759614446414E+01;1.763699869626019E+00;1.862583087094864E+01;2.185197958554891E+01;
2.886000000000000E+09;-9.706960504319046E+00;-2.048880099955586E+01;1.832671754569066E+01;1.892081484835451E+01;1.832671754569066E+01;1.892081484835451E+01;-1.003821817462861E+01;-1.581131213144657E+02;5.678332052680350E+01;1.409790977830494E+00;1.861204507728862E+01;2.063015400384733E+01;
2.887000000000000E+09;-9.705198718861020E+00;-2.056699613101241E+01;1.832199853131083E+01;1.770884606021793E+01;1.832199853131083E+01;1.770884606021793E+01;-1.000084913427320E+01;-1.598021899546936E+02;5.665980461230536E+01;1.945915919007785E+00;1.860711511206869E+01;1.940759625465940E+01;
2.888000000000000E+09;-9.691762155831249E+00;-2.056366286736280E+01;1.830781089011115E+01;1.649485545130232E+01;1.830781089011115E+01;1.649485545130232E+01;-9.950688847639150E+00;-1.614758222477112E+02;5.675622867703830E+01;2.372089986313608E+00;1.859296421832976E+01;1.818995868624588E+01;
2.889000000000000E+09;-9.666983444264570E+00;-2.065076998618667E+01;1.829573908547431E+01;1.526921476679813E+01;1.829573908547431E+01;1.526921476679813E+01;-9.895643682722625E+00;-1.630633953592678E+02;5.696714498740256E+01;1.419406220157873E+00;1.858156395090757E+01;1.695906815310974E+01;
2.890000000000000E+09;-9.654791574113021E+00;-2.064057796671547E+01;1.828711494725712E+01;1.407152164443480E+01;1.828711494725712E+01;1.407152164443480E+01;-9.861876987351190E+00;-1.646564200046429E+02;5.652552819252752E+01;1.200786503240626E+00;1.857574890409990E+01;1.574353209889008E+01;
2.891000000000000E+09;-9.642191551882437E+00;-2.072578147689775E+01;1.827581193319244E+01;1.286618337163882E+01;1.827581193319244E+01;1.286618337163882E+01;-9.807031373527915E+00;-1.663005070504172E+02;5.667288011086413E+01;1.052009165075503E+00;1.856399912734476E+01;1.452708647507001E+01;
2.892000000000000E+09;-9.629634620871236E+00;-2.078564679413321E+01;1.826974874854362E+01;1.165503023118560E+01;1.826974874854362E+01;1.165503023118560E+01;-9.776342751715056E+00;-1.679918658363545E+02;5.662855137803912E+01;1.976708652262703E+00;1.855454358648580E+01;1.330586397397506E+01;
2.893000000000000E+09;-9.624725429280970E+00;-2.086799702388780E+01;1.825562854385819E+01;1.042360363792102E+01;1.825562854385819E+01;1.042360363792102E+01;-9.740290834790606E+00;-1.696000948225077E+02;5.663078695329126E+01;1.763867336688440E+00;1.854512984325446E+01;1.205065639003752E+01;
2.894000000000000E+09;-9.602501688287116E+00;-2.098488521352120E+01;1.824672178360903E+01;9.231160049508722E+00;1.824672178360903E+01;9.231160049508722E+00;-9.701131260263626E+00;-1.711385367588327E+02;5.665575048844853E+01;1.265663025619353E+00;1.853592504529075E+01;1.086678262995647E+01;
2.895000000000000E+09;-9.605233621329477E+00;-2.104788009629217E+01;1.823703188832258E+01;8.059358980398379E+00;1.823703188832258E+01;8.059358980398379E+00;-9.658801958483345E+00;-1.727856366098637E+02;5.661638038018742E+01;1.324801104447545E+00;1.852684987041570E+01;9.676569500667132E+00;
2.896000000000000E+09;-9.582257721784696E+00;-2.096501690845592E+01;1.822960272372836E+01;6.824569140733709E+00;1.822960272372836E+01;6.824569140733709E+00;-9.619554851000908E+00;-1.744076183354341E+02;5.656454390849533E+01;2.071315608186286E+00;1.851675950220476E+01;8.415732558410953E+00;
2.897000000000000E+09;-9.563432089163207E+00;-2.110581791875417E+01;1.821561018488938E+01;5.605016252313101E+00;1.821561018488938E+01;5.605016252313101E+00;-9.589374990376653E+00;-1.761225141660494E+02;5.683626519148867E+01;9.060803574564745E-01;1.850456850861451E+01;7.201510306584697E+00;
2.898000000000000E+09;-9.555615674736465E+00;-2.121819319545066E+01;1.820680449111059E+01;4.416461398798171E+00;1.820680449111059E+01;4.416461398798171E+00;-9.561144662316838E+00;-1.775839804394555E+02;5.669731969075315E+01;3.781270226510054E-01;1.849747081021082E+01;6.011475292843759E+00;
2.899000000000000E+09;-9.547610604553009E+00;-2.126054970292419E+01;1.819978504825166E+01;3.213089081113012E+00;1.819978504825166E+01;3.213089081113012E+00;-9.537142791732407E+00;-1.792788827385522E+02;5.661601412176012E+01;9.357805724866149E-01;1.848931563066136E+01;4.786071385461158E+00;
2.900000000000000E+09;-9.526009528390828E+00;-2.137077983532799E+01;1.819098424873765E+01;2.009346996996778E+00;1.819098424873765E+01;2.009346996996778E+00;-9.495961177553459E+00;1.791501001250280E+02;5.667479694556414E+01;1.708764703522007E+00;1.848403286163641E+01;3.576133596627540E+00;
2.901000000000000E+09;-9.518201868591881E+00;-2.134465867401341E+01;1.818639104004202E+01;8.120831585509998E-01;1.818639104004202E+01;8.120831585509998E-01;-9.473398076769378E+00;1.775911205919796E+02;5.665831038965554E+01;2.121212984788043E+00;1.847788775377686E+01;2.364202432897943E+00;
2.902000000000000E+09;-9.522189887019694E+00;-2.144001391767007E+01;1.817575552291141E+01;-3.704223410120664E-01;1.817575552291141E+01;-3.704223410120664E-01;-9.457607301586282E+00;1.759331906130920E+02;5.658179267159831E+01;1.516309992078910E+00;1.846535253997341E+01;1.162198635925624E+00;
2.903000000000000E+09;-9.497641436722050E+00;-2.156888501628313E+01;1.816735280962527E+01;-1.583745647794037E+00;1.816735280962527E+01;-1.583745647794037E+00;-9.422511634065016E+00;1.743068104615889E+02;5.654582816539473E+01;1.083150433379071E+00;1.845885194031438E+01;-5.384257239105696E-02;
2.904000000000000E+09;-9.493755216877597E+00;-2.152822389829324E+01;1.816223347748917E+01;-2.760820798372742E+00;1.816223347748917E+01;-2.760820798372742E+00;-9.389921123278063E+00;1.727209433798186E+02;5.663169897919641E+01;3.190290415970461E+00;1.845303721759481E+01;-1.254750205430997E+00;
2.905000000000000E+09;-9.490262695350957E+00;-2.172564161872689E+01;1.815437643311900E+01;-3.964210749442885E+00;1.815437643311900E+01;-3.964210749442885E+00;-9.366463988003659E+00;1.711779958231547E+02;5.673774529630876E+01;9.484164338438811E-01;1.844600914411226E+01;-2.458150228513174E+00;
2.906000000000000E+09;-9.483624948611400E+00;-2.174458572898309E+01;1.814575797146280E+01;-5.154585794579474E+00;1.814575797146280E+01;-5.154585794579474E+00;-9.361433932789250E+00;1.695398076043057E+02;5.653336633358754E+01;5.605962749805402E-01;1.843652498121059E+01;-3.678490642661674E+00;
2.907000000000000E+09;-9.478902128641618E+00;-2.185917107044023E+01;1.813657001707288E+01;-6.322549435510439E+00;1.813657001707288E+01;-6.322549435510439E+00;-9.329734175538920E+00;1.679220864410849E+02;5.663674282630964E+01;1.785316894847555E+00;1.842891890972306E+01;-4.851835866169791E+00;
2.908000000000000E+09;-9.466631524358123E+00;-2.194125686672505E+01;1.813052823515942E+01;-7.493976810514884E+00;1.813052823515942E+01;-7.493976810514884E+00;-9.313470800694464E+00;1.663790836229180E+02;5.663571851554189E+01;1.114018413984723E+00;1.842279526016105E+01;-6.043198319799785E+00;
2.909000000000000E+09;-9.459131055168710E+00;-2.204956613415591E+01;1.812532805928129E+01;-8.706792390161082E+00;1.812532805928129E+01;-8.706792390161082E+00;-9.283885798552237E+00;1.647347087946035E+02;5.638578776928056E+01;1.918593009593690E+00;1.841889996924319E+01;-7.266157832736143E+00;
2.910000000000000E+09;-9.459216104569011E+00;-2.207768142789075E+01;1.812227667725764E+01;-9.890025484917340E+00;1.812227667725764E+01;-9.890025484917340E+00;-9.270908088117812E+00;1.631134033843011E+02;5.639336532334312E+01;1.852525775699897E+00;1.841601664543087E+01;-8.458033843145058E+00;
2.911000000000000E+09;-9.462457290036729E+00;-2.213140632938110E+01;1.811611809710448E+01;-1.107018731161082E+01;1.811611809710448E+01;-1.107018731161082E+01;-9.262763797670118E+00;1.615486990875296E+02;5.672409232912891E+01;9.146004353001779E-01;1.840868450974220E+01;-9.655056698329117E+00;
2.912000000000000E+09;-9.447148465331042E+00;-2.230247695360444E+01;1.811265159386270E+01;-1.224538241559047E+01;1.811265159386270E+01;-1.224538241559047E+01;-9.257566596565116E+00;1.599219195052620E+02;5.667524108669760E+01;4.319608099359252E-01;1.840322917035792E+01;-1.084208105550802E+01;
2.913000000000000E+09;-9.437618071586744E+00;-2.235302056297703E+01;1.810362606356100E+01;-1.344932192267527E+01;1.810362606356100E+01;-1.344932192267527E+01;-9.249735527612817E+00;1.583770099263259E+02;5.644121855729708E+01;1.789503236897584E+00;1.839632488062502E+01;-1.205824194657313E+01;
2.914000000000000E+09;-9.441613669126706E+00;-2.243971455862486E+01;1.809999432042904E+01;-1.462376351608030E+01;1.809999432042904E+01;-1.462376351608030E+01;-9.250864531930645E+00;1.566925742042889E+02;5.654868322602447E+01;1.407180672430047E+00;1.839268564753659E+01;-1.324854974961171E+01;
2.915000000000000E+09;-9.434129766996387E+00;-2.251307352973538E+01;1.809429652782967E+01;-1.580102405895794E+01;1.809429652782967E+01;-1.580102405895794E+01;-9.232378731358056E+00;1.551388366008930E+02;5.639438116227794E+01;1.665219943126913E-01;1.838557140180960E+01;-1.443285896649831E+01;
