# Version 1.00
#
freq[Hz];db:Trc1_S11;ang:Trc1_S11;db:Trc2_S21;ang:Trc2_S21;db:Trc3_S21;ang:Trc3_S21;db:Trc4_S22;ang:Trc4_S22;db:Mem5[Trc2]_S21;ang:Mem5[Trc2]_S21;db:Mem6[Trc3]_S21;ang:Mem6[Trc3]_S21;
2.613000000000000E+09;-4.977754912108855E+00;-9.389874046463047E+00;1.598561211386507E+01;2.961781958192761E+01;1.598561211386507E+01;2.961781958192761E+01;-6.341541433005300E+00;-1.211753633517734E+02;5.838824330582237E+01;6.738445105628023E+00;1.645470388480835E+01;2.093284951122475E+01;
2.614000000000000E+09;-4.988807814111511E+00;-9.584918426742497E+00;1.599511611779919E+01;2.840882748201484E+01;1.599511611779919E+01;2.840882748201484E+01;-6.328131541981685E+00;-1.230144681469824E+02;5.836791293616612E+01;4.885590321322804E+00;1.646923180956782E+01;1.972143673650114E+01;
2.615000000000000E+09;-4.993911192426179E+00;-9.805465553631054E+00;1.600358101796317E+01;2.718226583180969E+01;1.600358101796317E+01;2.718226583180969E+01;-6.320745552387951E+00;-1.248661782188126E+02;5.838207792703359E+01;5.528019980045624E+00;1.648006351253787E+01;1.849155473808382E+01;
2.616000000000000E+09;-5.008733640687461E+00;-9.967947840619210E+00;1.601816486878453E+01;2.592666267283911E+01;1.601816486878453E+01;2.592666267283911E+01;-6.312625888913245E+00;-1.267802959032086E+02;5.827808285296265E+01;4.973157133237661E+00;1.649598216532796E+01;1.724118365761226E+01;
2.617000000000000E+09;-5.023196068906067E+00;-1.017981891368161E+01;1.603056022711239E+01;2.470462135990756E+01;1.603056022711239E+01;2.470462135990756E+01;-6.302158674352714E+00;-1.285868610345775E+02;5.822395584610802E+01;6.194416941639433E+00;1.651121472738072E+01;1.602493426685903E+01;
2.618000000000000E+09;-5.037730605093302E+00;-1.040676333047294E+01;1.603747798833332E+01;2.347519639336283E+01;1.603747798833332E+01;2.347519639336283E+01;-6.296405985622733E+00;-1.304371678130064E+02;5.853409808743628E+01;5.972478458539980E+00;1.652208397791270E+01;1.480165704052573E+01;
2.619000000000000E+09;-5.038871329178749E+00;-1.058128380112220E+01;1.605463475949695E+01;2.225361757156757E+01;1.605463475949695E+01;2.225361757156757E+01;-6.295738165430819E+00;-1.322902463455703E+02;5.813362330632052E+01;6.746862766682487E+00;1.654216730303868E+01;1.356762777357427E+01;
2.620000000000000E+09;-5.058833493569960E+00;-1.082255450906635E+01;1.606218085720353E+01;2.101672307617076E+01;1.606218085720353E+01;2.101672307617076E+01;-6.294624967200334E+00;-1.340510730365849E+02;5.837168018343047E+01;5.373445545691092E+00;1.655188428176442E+01;1.234772116336842E+01;
2.621000000000000E+09;-5.066827486247561E+00;-1.100886410157466E+01;1.607491232145739E+01;1.978908579298467E+01;1.607491232145739E+01;1.978908579298467E+01;-6.278299320383047E+00;-1.359132807462572E+02;5.859201931001635E+01;5.499849942377249E+00;1.656915240065204E+01;1.111254307854014E+01;
2.622000000000000E+09;-5.084540696007204E+00;-1.120793846148969E+01;1.609034954921939E+01;1.859424254119648E+01;1.609034954921939E+01;1.859424254119648E+01;-6.276917271069054E+00;-1.377095638032228E+02;5.834685335759836E+01;5.718174643061732E+00;1.658821397243835E+01;9.906768564702729E+00;
2.623000000000000E+09;-5.089165872792035E+00;-1.140925845577846E+01;1.610313041513946E+01;1.735612769812543E+01;1.610313041513946E+01;1.735612769812543E+01;-6.271919587510817E+00;-1.394945405848652E+02;5.815098857216499E+01;4.663685051270913E+00;1.660312530710804E+01;8.661477040184336E+00;
2.624000000000000E+09;-5.104700404325134E+00;-1.162553905200994E+01;1.611850371333942E+01;1.612216019094566E+01;1.611850371333942E+01;1.612216019094566E+01;-6.259799279973356E+00;-1.413060628601830E+02;5.799836619276549E+01;6.304058770851965E+00;1.662282333872051E+01;7.439235996212944E+00;
2.625000000000000E+09;-5.120603180942326E+00;-1.181626034602968E+01;1.612677042806020E+01;1.493330503112582E+01;1.612677042806020E+01;1.493330503112582E+01;-6.263345062954632E+00;-1.430364139351963E+02;5.821253308491895E+01;6.203828628975349E+00;1.663537575684013E+01;6.234440487640642E+00;
2.626000000000000E+09;-5.130252228859403E+00;-1.200882239790006E+01;1.614159909216846E+01;1.370645085876602E+01;1.614159909216846E+01;1.370645085876602E+01;-6.262289951227799E+00;-1.448110897632468E+02;5.833397811482696E+01;3.890220828743641E+00;1.665523190918621E+01;5.002407203201430E+00;
2.627000000000000E+09;-5.149159517385594E+00;-1.222790225904446E+01;1.615404598480468E+01;1.248225720184661E+01;1.615404598480468E+01;1.248225720184661E+01;-6.254848697227716E+00;-1.466809726255424E+02;5.817769251202016E+01;4.709187061456058E+00;1.666972865187829E+01;3.778271972326786E+00;
2.628000000000000E+09;-5.152596280682769E+00;-1.241552970813491E+01;1.617167706252907E+01;1.125459398045681E+01;1.617167706252907E+01;1.125459398045681E+01;-6.243942569342677E+00;-1.484043128517685E+02;5.834870293980530E+01;6.054583152385815E+00;1.668855602207336E+01;2.545996061337397E+00;
2.629000000000000E+09;-5.168030435277627E+00;-1.266529602356458E+01;1.618556114078828E+01;1.005141180296618E+01;1.618556114078828E+01;1.005141180296618E+01;-6.245376944307665E+00;-1.501252564543068E+02;5.802162729372444E+01;6.124589800584274E+00;1.670846090040752E+01;1.324906787762233E+00;
2.630000000000000E+09;-5.186649521606661E+00;-1.282070129478524E+01;1.619908683964973E+01;8.838001374628991E+00;1.619908683964973E+01;8.838001374628991E+00;-6.251430947643952E+00;-1.518600180966349E+02;5.818550102540765E+01;4.350968177921003E+00;1.672420858016504E+01;1.261087427301517E-01;
2.631000000000000E+09;-5.198668443915334E+00;-1.306583348579214E+01;1.621341254638475E+01;7.663066098933958E+00;1.621341254638475E+01;7.663066098933958E+00;-6.249434656423775E+00;-1.536464757272269E+02;5.816837521346063E+01;2.954135612153237E+00;1.674439243661728E+01;-1.080707497925522E+00;
2.632000000000000E+09;-5.203960841735810E+00;-1.329291942317875E+01;1.622795174742541E+01;6.425941675854254E+00;1.622795174742541E+01;6.425941675854254E+00;-6.247567144386553E+00;-1.553425116728924E+02;5.825543837061537E+01;5.825591583111152E+00;1.676172580197984E+01;-2.333828087277763E+00;
2.633000000000000E+09;-5.228454147146947E+00;-1.351742554483122E+01;1.624681899546068E+01;5.232458467355499E+00;1.624681899546068E+01;5.232458467355499E+00;-6.252846825048913E+00;-1.570712436353233E+02;5.810208205655582E+01;5.128604592214627E+00;1.678430965946146E+01;-3.525722151089979E+00;
2.634000000000000E+09;-5.237489932567048E+00;-1.370834874475356E+01;1.626133067939956E+01;4.001405687416748E+00;1.626133067939956E+01;4.001405687416748E+00;-6.254132653681198E+00;-1.587834293586879E+02;5.816707659862345E+01;6.207722181347044E+00;1.680170363286601E+01;-4.780966331253493E+00;
2.635000000000000E+09;-5.258781211770081E+00;-1.396193047478741E+01;1.627417019638137E+01;2.811701246590467E+00;1.627417019638137E+01;2.811701246590467E+00;-6.254775851140727E+00;-1.605325059893083E+02;5.802783036529759E+01;4.244358740425614E+00;1.681996811677216E+01;-5.990707202442992E+00;
2.636000000000000E+09;-5.263889544500982E+00;-1.414362666195746E+01;1.628950654435247E+01;1.571752228150651E+00;1.628950654435247E+01;1.571752228150651E+00;-6.253353997456235E+00;-1.621917548403011E+02;5.807564500819788E+01;3.639531825961280E+00;1.683896243108726E+01;-7.235338580404309E+00;
2.637000000000000E+09;-5.284694274995943E+00;-1.438905231302650E+01;1.630624475852612E+01;3.859173362229315E-01;1.630624475852612E+01;3.859173362229315E-01;-6.257491164534759E+00;-1.639162040568756E+02;5.832557671986812E+01;4.778951078158771E+00;1.685924190951524E+01;-8.431301804146406E+00;
2.638000000000000E+09;-5.299514927325464E+00;-1.456036438518155E+01;1.632386111457939E+01;-8.046103999199020E-01;1.632386111457939E+01;-8.046103999199020E-01;-6.263620230221942E+00;-1.656037307144460E+02;5.809602853496310E+01;5.097972413201242E+00;1.687904678409814E+01;-9.654994489099492E+00;
2.639000000000000E+09;-5.307622768096736E+00;-1.475910301151981E+01;1.634238060390384E+01;-2.033497033860547E+00;1.634238060390384E+01;-2.033497033860547E+00;-6.275817366568579E+00;-1.672861698918306E+02;5.807624011871382E+01;4.581380359371066E+00;1.690288058258604E+01;-1.089472617996384E+01;
2.640000000000000E+09;-5.330905734643604E+00;-1.502695621263810E+01;1.635990585756577E+01;-3.229590853944961E+00;1.635990585756577E+01;-3.229590853944961E+00;-6.272632400632324E+00;-1.690519080089803E+02;5.795713534017342E+01;5.363647116461128E+00;1.692563162971187E+01;-1.210412226582270E+01;
2.641000000000000E+09;-5.340333634001788E+00;-1.523288482279747E+01;1.638102487485043E+01;-4.443267441937245E+00;1.638102487485043E+01;-4.443267441937245E+00;-6.283706985920170E+00;-1.706512981179422E+02;5.820988313878594E+01;4.900690046592675E+00;1.694897905958975E+01;-1.334045546961886E+01;
2.642000000000000E+09;-5.361022821247964E+00;-1.547466003461889E+01;1.639644174310976E+01;-5.648422333963305E+00;1.639644174310976E+01;-5.648422333963305E+00;-6.292036376852048E+00;-1.723264463212558E+02;5.811632636302949E+01;4.157474013888922E+00;1.697050140961021E+01;-1.456542619071724E+01;
2.643000000000000E+09;-5.374858186309618E+00;-1.564192993164187E+01;1.641804949992700E+01;-6.839045457100398E+00;1.641804949992700E+01;-6.839045457100398E+00;-6.296172553984588E+00;-1.740310232053168E+02;5.800132605419322E+01;5.868437964548645E+00;1.699696701445244E+01;-1.579696208440204E+01;
2.644000000000000E+09;-5.393834371022895E+00;-1.587147360809555E+01;1.643308699755612E+01;-8.030611134090604E+00;1.643308699755612E+01;-8.030611134090604E+00;-6.305053703507259E+00;-1.755853697485320E+02;5.786451036651129E+01;3.702039381056239E+00;1.701484492901044E+01;-1.701070868296607E+01;
2.645000000000000E+09;-5.401446745183255E+00;-1.609139248420150E+01;1.645580387113849E+01;-9.277542770141705E+00;1.645580387113849E+01;-9.277542770141705E+00;-6.320234197606549E+00;-1.773211069096608E+02;5.813748460399562E+01;7.036656875161757E+00;1.703983598604921E+01;-1.827506348734387E+01;
2.646000000000000E+09;-5.423822326244206E+00;-1.634856675000858E+01;1.647448160592132E+01;-1.049730168646979E+01;1.647448160592132E+01;-1.049730168646979E+01;-6.337244390486598E+00;-1.789498622533231E+02;5.826787796125744E+01;4.902044261216175E+00;1.706376461085052E+01;-1.952238875286827E+01;
2.647000000000000E+09;-5.446064183516111E+00;-1.654676143284742E+01;1.649643225428968E+01;-1.167712391915110E+01;1.649643225428968E+01;-1.167712391915110E+01;-6.351121096402896E+00;1.794307433124823E+02;5.800014074236816E+01;6.285368804233583E+00;1.708797452555367E+01;-2.073006091823101E+01;
2.648000000000000E+09;-5.457783830648378E+00;-1.679109152325852E+01;1.651382211043090E+01;-1.288883864649620E+01;1.651382211043090E+01;-1.288883864649620E+01;-6.360147329012761E+00;1.777781835730544E+02;5.834532768376513E+01;5.296140643415120E+00;1.711076292802139E+01;-2.194975199190512E+01;
2.649000000000000E+09;-5.474774074736005E+00;-1.702852160989537E+01;1.653681786798683E+01;-1.409575448109538E+01;1.653681786798683E+01;-1.409575448109538E+01;-6.383433235438493E+00;1.761705891505005E+02;5.805062934221652E+01;3.818182847216256E+00;1.713577537751777E+01;-2.319911847942472E+01;
2.650000000000000E+09;-5.492762889664009E+00;-1.722852732991476E+01;1.655721371265171E+01;-1.531388806589952E+01;1.655721371265171E+01;-1.531388806589952E+01;-6.398970388523340E+00;1.744898364549214E+02;5.795530175084826E+01;4.536347147416815E+00;1.715794853782629E+01;-2.444820130487432E+01;
2.651000000000000E+09;-5.511967150006597E+00;-1.747435147419594E+01;1.658090273677137E+01;-1.652527048699562E+01;1.658090273677137E+01;-1.652527048699562E+01;-6.407337149813652E+00;1.728843772767007E+02;5.816968140722526E+01;6.457315665289344E+00;1.718485920050436E+01;-2.569028275847056E+01;
2.652000000000000E+09;-5.530851522602181E+00;-1.772693814970721E+01;1.659945820794252E+01;-1.772341489989503E+01;1.659945820794252E+01;-1.772341489989503E+01;-6.445628977720379E+00;1.712774361990002E+02;5.796677574541118E+01;4.900993875664439E+00;1.720955615663713E+01;-2.691554179744575E+01;
2.653000000000000E+09;-5.547640079137270E+00;-1.791718197326813E+01;1.662478771644769E+01;-1.895368819080846E+01;1.662478771644769E+01;-1.895368819080846E+01;-6.445854818636717E+00;1.696671036051804E+02;5.801004406961546E+01;5.448408850315023E+00;1.723732274956904E+01;-2.818052954190620E+01;
2.654000000000000E+09;-5.569984537627176E+00;-1.816416925442109E+01;1.664455446926108E+01;-2.017787859512987E+01;1.664455446926108E+01;-2.017787859512987E+01;-6.478022355771604E+00;1.680439041316166E+02;5.788779320853187E+01;4.081854202332849E+00;1.725934776838621E+01;-2.944022045576234E+01;
2.655000000000000E+09;-5.586342276119369E+00;-1.836701596531553E+01;1.667066500897558E+01;-2.136622680953118E+01;1.667066500897558E+01;-2.136622680953118E+01;-6.499483646588674E+00;1.664150886893315E+02;5.823705942649006E+01;5.104994788072760E+00;1.729005934795033E+01;-3.066355810895708E+01;
2.656000000000000E+09;-5.597090630566326E+00;-1.859084967169594E+01;1.669631879501083E+01;-2.262530799732183E+01;1.669631879501083E+01;-2.262530799732183E+01;-6.524607216728695E+00;1.648093468958691E+02;5.772419144309915E+01;5.610822130322293E+00;1.731619601154143E+01;-3.194391618679932E+01;
2.657000000000000E+09;-5.629914620785059E+00;-1.885116791761321E+01;1.671708962245315E+01;-2.382699329676334E+01;1.671708962245315E+01;-2.382699329676334E+01;-6.552654915867833E+00;1.631412783491643E+02;5.795500611066817E+01;4.371936455649457E+00;1.734214896121090E+01;-3.319768213677018E+01;
2.658000000000000E+09;-5.653399533531513E+00;-1.902324969777364E+01;1.674237590111176E+01;-2.503746224385921E+01;1.674237590111176E+01;-2.503746224385921E+01;-6.584030583995096E+00;1.615993394829236E+02;5.809886598366624E+01;6.475649863175029E+00;1.737067884106630E+01;-3.444561805187285E+01;
2.659000000000000E+09;-5.664090560208262E+00;-1.927731207152123E+01;1.676675861554550E+01;-2.626041561950106E+01;1.676675861554550E+01;-2.626041561950106E+01;-6.617672401988934E+00;1.600059711092080E+02;5.808352544276286E+01;5.187042306322565E+00;1.739490644885948E+01;-3.569658966917059E+01;
2.660000000000000E+09;-5.692787322968154E+00;-1.948565554366038E+01;1.678830196955786E+01;-2.746605371777349E+01;1.678830196955786E+01;-2.746605371777349E+01;-6.643150334610316E+00;1.584254590794314E+02;5.810147715118117E+01;4.572714816425814E+00;1.742291631361620E+01;-3.695846045461580E+01;
2.661000000000000E+09;-5.706598326541314E+00;-1.974186596325085E+01;1.681330817244119E+01;-2.871257482250771E+01;1.681330817244119E+01;-2.871257482250771E+01;-6.671758497559811E+00;1.567883903401355E+02;5.791734126364932E+01;4.741355950815885E+00;1.744825767822023E+01;-3.822839960528149E+01;
2.662000000000000E+09;-5.725441325301633E+00;-1.992678353548567E+01;1.683950690718575E+01;-2.993420089564211E+01;1.683950690718575E+01;-2.993420089564211E+01;-6.707511909178625E+00;1.551965601720212E+02;5.794095549871867E+01;5.103023706999832E+00;1.747511744431304E+01;-3.950109196805586E+01;
2.663000000000000E+09;-5.751237450025549E+00;-2.012679545276698E+01;1.686299710884256E+01;-3.115599081835973E+01;1.686299710884256E+01;-3.115599081835973E+01;-6.742015986393877E+00;1.536008122446044E+02;5.795536077877777E+01;5.140262738714396E+00;1.750504316334124E+01;-4.076655181865165E+01;
2.664000000000000E+09;-5.766126587845354E+00;-2.036284410814691E+01;1.689155373169570E+01;-3.240611758154242E+01;1.689155373169570E+01;-3.240611758154242E+01;-6.771973548164068E+00;1.520401507263882E+02;5.790446257444437E+01;4.959098138525524E+00;1.753266391237793E+01;-4.204076141185867E+01;
2.665000000000000E+09;-5.789216027528573E+00;-2.054102971872854E+01;1.691769697659253E+01;-3.362373354122796E+01;1.691769697659253E+01;-3.362373354122796E+01;-6.810080827260458E+00;1.504312396206323E+02;5.794946853965718E+01;4.923435168510993E+00;1.756224302439982E+01;-4.331267631811458E+01;
2.666000000000000E+09;-5.816543230860995E+00;-2.083844897176129E+01;1.694323285876780E+01;-3.486249373298556E+01;1.694323285876780E+01;-3.486249373298556E+01;-6.849026049512874E+00;1.488657474908784E+02;5.790900988108596E+01;3.494427392867411E+00;1.759009662541582E+01;-4.459889176002748E+01;
2.667000000000000E+09;-5.837175821000935E+00;-2.100575899992838E+01;1.697075540327863E+01;-3.608972168689964E+01;1.697075540327863E+01;-3.608972168689964E+01;-6.894081189420731E+00;1.472519927298829E+02;5.791187863201050E+01;3.423363333398486E+00;1.761851846634764E+01;-4.585368138167807E+01;
2.668000000000000E+09;-5.860663323746027E+00;-2.121466950654219E+01;1.699443933255288E+01;-3.733938061822318E+01;1.699443933255288E+01;-3.733938061822318E+01;-6.933962892648717E+00;1.456235649189296E+02;5.761316168780220E+01;6.325299425522148E+00;1.764449531526437E+01;-4.716370532440489E+01;
2.669000000000000E+09;-5.879332673013529E+00;-2.142909361556764E+01;1.702174268384316E+01;-3.856294632418735E+01;1.702174268384316E+01;-3.856294632418735E+01;-6.975829769525939E+00;1.440341243010666E+02;5.800201859097073E+01;3.813849275107674E+00;1.767235117894800E+01;-4.842597135689605E+01;
2.670000000000000E+09;-5.909970748706975E+00;-2.163614728241124E+01;1.705135073360471E+01;-3.978835457675896E+01;1.705135073360471E+01;-3.978835457675896E+01;-7.017539082833960E+00;1.424485980920142E+02;5.775318692689324E+01;5.991383054446369E+00;1.770568280399802E+01;-4.971397593499731E+01;
2.671000000000000E+09;-5.935881508121295E+00;-2.187615397754780E+01;1.707797832002965E+01;-4.102988503847846E+01;1.707797832002965E+01;-4.102988503847846E+01;-7.067747126167272E+00;1.408879161248381E+02;5.781750833733831E+01;6.215448911108260E+00;1.773170803805866E+01;-5.099507847468993E+01;
2.672000000000000E+09;-5.951733035474510E+00;-2.209432162820718E+01;1.710252085715626E+01;-4.229791198641222E+01;1.710252085715626E+01;-4.229791198641222E+01;-7.122631547713842E+00;1.393521658663632E+02;5.784325448235606E+01;5.390595260868299E+00;1.775980904246811E+01;-5.230357330712793E+01;
2.673000000000000E+09;-5.980769823358063E+00;-2.229340340807888E+01;1.713203689176678E+01;-4.351599839150851E+01;1.713203689176678E+01;-4.351599839150851E+01;-7.166076950512506E+00;1.377426412581125E+02;5.796130784342413E+01;6.244116671508950E+00;1.778814417108694E+01;-5.357864353403155E+01;
2.674000000000000E+09;-6.003269410902018E+00;-2.247894886071827E+01;1.716240108018692E+01;-4.478261677104257E+01;1.716240108018692E+01;-4.478261677104257E+01;-7.225452729371140E+00;1.361646121777844E+02;5.771977006712611E+01;5.116780698280438E+00;1.782020018162139E+01;-5.489204189015540E+01;
2.675000000000000E+09;-6.024201024484803E+00;-2.270449678367546E+01;1.718504733897139E+01;-4.600214166951947E+01;1.718504733897139E+01;-4.600214166951947E+01;-7.272887084090799E+00;1.345769096860123E+02;5.776903373118494E+01;3.838954583520635E+00;1.784389606966189E+01;-5.617313171072199E+01;
2.676000000000000E+09;-6.058090068996469E+00;-2.293286934581048E+01;1.721690565647928E+01;-4.723918274183281E+01;1.721690565647928E+01;-4.723918274183281E+01;-7.329666910345708E+00;1.329331728393823E+02;5.768220530840992E+01;4.404550732891151E+00;1.787593474094615E+01;-5.745678986385574E+01;
2.677000000000000E+09;-6.082489162845468E+00;-2.312721004440972E+01;1.724380153335412E+01;-4.852915027288079E+01;1.724380153335412E+01;-4.852915027288079E+01;-7.386301887571779E+00;1.313530296705028E+02;5.796577398231858E+01;4.468388898057590E+00;1.790463987265350E+01;-5.878772475785399E+01;
2.678000000000000E+09;-6.106313532716091E+00;-2.333945754661696E+01;1.727088591043490E+01;-4.978122770908547E+01;1.727088591043490E+01;-4.978122770908547E+01;-7.444911502305761E+00;1.297549351960620E+02;5.779657240996648E+01;6.212149279692452E+00;1.792988628397494E+01;-6.009413223044312E+01;
2.679000000000000E+09;-6.132936483570191E+00;-2.351040844266929E+01;1.730292780531105E+01;-5.103914445324406E+01;1.730292780531105E+01;-5.103914445324406E+01;-7.506333360922172E+00;1.282324692864930E+02;5.787243072688856E+01;4.286942677756856E+00;1.796427769447289E+01;-6.140366360319695E+01;
2.680000000000000E+09;-6.166242958871367E+00;-2.375692794752377E+01;1.732804394393190E+01;-5.225302406776828E+01;1.732804394393190E+01;-5.225302406776828E+01;-7.562500768462294E+00;1.265784840022876E+02;5.784880428815874E+01;3.507102326538232E+00;1.798980981543193E+01;-6.267161134155305E+01;
2.681000000000000E+09;-6.189858621204543E+00;-2.393314841889665E+01;1.735814346635931E+01;-5.355093366781270E+01;1.735814346635931E+01;-5.355093366781270E+01;-7.623880003909860E+00;1.250173005023022E+02;5.792279536615200E+01;5.327572000768418E+00;1.801822342730119E+01;-6.403186481064586E+01;
2.682000000000000E+09;-6.226044244715141E+00;-2.409131469043637E+01;1.738622726563029E+01;-5.481641317852716E+01;1.738622726563029E+01;-5.481641317852716E+01;-7.693652126718849E+00;1.234362876313416E+02;5.779705596407150E+01;6.397313352264137E+00;1.804721863014183E+01;-6.536080220141454E+01;
2.683000000000000E+09;-6.245265896617463E+00;-2.434363729739887E+01;1.741535674498011E+01;-5.608832672164853E+01;1.741535674498011E+01;-5.608832672164853E+01;-7.762506950896618E+00;1.218453293720699E+02;5.769817264819486E+01;4.944931350974368E+00;1.807529708180227E+01;-6.668375419852848E+01;
2.684000000000000E+09;-6.281560245465325E+00;-2.456889957842298E+01;1.744181066220066E+01;-5.734431767425919E+01;1.744181066220066E+01;-5.734431767425919E+01;-7.840281972362273E+00;1.202621202560382E+02;5.768038903371015E+01;5.244114670414047E+00;1.810431330845251E+01;-6.800022207267824E+01;
2.685000000000000E+09;-6.303972256760705E+00;-2.472314943007811E+01;1.747606437592875E+01;-5.864103993825415E+01;1.747606437592875E+01;-5.864103993825415E+01;-7.907844300764729E+00;1.186419358907123E+02;5.769059577099444E+01;5.416348364399433E+00;1.813433912740141E+01;-6.935127959370641E+01;
2.686000000000000E+09;-6.336095711706279E+00;-2.488902595940739E+01;1.750976537586159E+01;-5.990247498096620E+01;1.750976537586159E+01;-5.990247498096620E+01;-7.976408765783468E+00;1.170860959177079E+02;5.781517568632260E+01;4.710125038231343E+00;1.816786498494312E+01;-7.066836776386660E+01;
2.687000000000000E+09;-6.371930174968724E+00;-2.508093663599861E+01;1.753530938122655E+01;-6.120176932400758E+01;1.753530938122655E+01;-6.120176932400758E+01;-8.052787037626228E+00;1.154445223111089E+02;5.762866532516169E+01;4.633490406070245E+00;1.819473387998823E+01;-7.201667604190337E+01;
2.688000000000000E+09;-6.397195036166480E+00;-2.525721908431786E+01;1.756366786662365E+01;-6.249005224636704E+01;1.756366786662365E+01;-6.249005224636704E+01;-8.135751502209139E+00;1.138462219177483E+02;5.778076783294678E+01;4.463564243789928E+00;1.822226023992411E+01;-7.337077760355314E+01;
2.689000000000000E+09;-6.433389467920722E+00;-2.543251860949333E+01;1.759437385145660E+01;-6.377208029004078E+01;1.759437385145660E+01;-6.377208029004078E+01;-8.214233968697704E+00;1.122343877427217E+02;5.770159509866924E+01;5.538626500397972E+00;1.825259266827249E+01;-7.470831744824532E+01;
2.690000000000000E+09;-6.453043988271267E+00;-2.558514307383484E+01;1.762243883639547E+01;-6.508505845856274E+01;1.762243883639547E+01;-6.508505845856274E+01;-8.291076401794854E+00;1.106297827411364E+02;5.781306213507445E+01;5.758563569696706E+00;1.827818289593850E+01;-7.606225879277950E+01;
