meas_frequency_Hz,meas_power_dBm
989675000.0,-131.00099182128906
989700000.0,-131.17469787597656
989725000.0,-131.3439483642578
989750000.0,-131.2664031982422
989775000.0,-131.12728881835938
989800000.0,-132.33241271972656
989825000.0,-130.9742889404297
989850000.0,-130.70147705078125
989875000.0,-131.6396942138672
989900000.0,-130.853271484375
989925000.0,-130.83616638183594
989950000.0,-130.74349975585938
989975000.0,-131.82171630859375
990000000.0,-131.72691345214844
990025000.0,-131.5047149658203
990050000.0,-130.50155639648438
990075000.0,-132.14906311035156
990100000.0,-131.84835815429688
990125000.0,-130.97010803222656
990150000.0,-131.05502319335938
990175000.0,-131.78860473632812
990200000.0,-131.3739013671875
990225000.0,-131.54197692871094
990250000.0,-131.4953155517578
990275000.0,-131.17935180664062
990300000.0,-130.70704650878906
990325000.0,-131.69012451171875
990350000.0,-130.9766082763672
990375000.0,-130.7365264892578
990400000.0,-132.1846466064453
990425000.0,-131.1681671142578
990450000.0,-131.01522827148438
990475000.0,-131.98587036132812
990500000.0,-129.670654296875
990525000.0,-131.8416748046875
990550000.0,-131.61061096191406
990575000.0,-130.97145080566406
990600000.0,-131.82481384277344
990625000.0,-131.84336853027344
990650000.0,-129.892578125
990675000.0,-131.6942596435547
990700000.0,-131.3919677734375
990725000.0,-131.9537353515625
990750000.0,-131.928466796875
990775000.0,-132.00416564941406
990800000.0,-131.88882446289062
990825000.0,-131.58753967285156
990850000.0,-131.87046813964844
990875000.0,-131.71823120117188
990900000.0,-131.2592315673828
990925000.0,-131.0234832763672
990950000.0,-131.37962341308594
990975000.0,-132.2451629638672
991000000.0,-131.23812866210938
991025000.0,-131.62081909179688
991050000.0,-130.88265991210938
991075000.0,-131.2682342529297
991100000.0,-131.72207641601562
991125000.0,-131.33351135253906
991150000.0,-131.26161193847656
991175000.0,-131.56515502929688
991200000.0,-130.6936798095703
991225000.0,-131.73583984375
991250000.0,-130.8234100341797
991275000.0,-131.9634246826172
991300000.0,-132.06341552734375
991325000.0,-130.70223999023438
991350000.0,-131.79055786132812
991375000.0,-132.0862274169922
991400000.0,-132.14361572265625
991425000.0,-131.34652709960938
991450000.0,-131.8883819580078
991475000.0,-131.53518676757812
991500000.0,-130.98338317871094
991525000.0,-131.26637268066406
991550000.0,-132.13294982910156
991575000.0,-131.31890869140625
991600000.0,-131.49520874023438
991625000.0,-131.4580535888672
991650000.0,-129.53016662597656
991675000.0,-132.08753967285156
991700000.0,-131.50222778320312
991725000.0,-132.06668090820312
991750000.0,-131.2024688720703
991775000.0,-131.7498016357422
991800000.0,-131.1383819580078
991825000.0,-131.79470825195312
991850000.0,-131.40953063964844
991875000.0,-132.1295928955078
991900000.0,-131.2444305419922
991925000.0,-131.53428649902344
991950000.0,-132.34249877929688
991975000.0,-131.9437713623047
992000000.0,-130.8155059814453
992025000.0,-131.1162109375
992050000.0,-131.8850860595703
992075000.0,-129.46499633789062
992100000.0,-130.57440185546875
992125000.0,-131.5994110107422
992150000.0,-131.467529296875
992175000.0,-130.5691680908203
992200000.0,-131.6883544921875
992225000.0,-131.3676300048828
992250000.0,-131.2538604736328
992275000.0,-131.0812225341797
992300000.0,-131.486328125
992325000.0,-131.75302124023438
992350000.0,-131.9149169921875
992375000.0,-131.55130004882812
992400000.0,-132.04092407226562
992425000.0,-131.679443359375
992450000.0,-132.3598175048828
992475000.0,-131.4141845703125
992500000.0,-131.42588806152344
992525000.0,-131.45419311523438
992550000.0,-131.70777893066406
992575000.0,-130.6560516357422
992600000.0,-131.64694213867188
992625000.0,-132.04541015625
992650000.0,-130.73780822753906
992675000.0,-131.17430114746094
992700000.0,-131.01715087890625
992725000.0,-130.5972442626953
992750000.0,-131.5979766845703
992775000.0,-130.99891662597656
992800000.0,-130.5565643310547
992825000.0,-130.42169189453125
992850000.0,-129.79684448242188
992875000.0,-131.68824768066406
992900000.0,-131.8563690185547
992925000.0,-131.07647705078125
992950000.0,-130.6115264892578
992975000.0,-130.89324951171875
993000000.0,-131.78114318847656
993025000.0,-131.2745361328125
993050000.0,-131.61436462402344
993075000.0,-130.6707000732422
993100000.0,-132.20492553710938
993125000.0,-131.1879425048828
993150000.0,-130.65982055664062
993175000.0,-131.57107543945312
993200000.0,-132.25457763671875
993225000.0,-131.89442443847656
993250000.0,-131.6764678955078
993275000.0,-130.70892333984375
993300000.0,-130.90940856933594
993325000.0,-131.00003051757812
993350000.0,-130.7090606689453
993375000.0,-131.22705078125
993400000.0,-130.97906494140625
993425000.0,-131.8558349609375
993450000.0,-131.19236755371094
993475000.0,-130.6551513671875
993500000.0,-130.9517822265625
993525000.0,-132.0640869140625
993550000.0,-130.80470275878906
993575000.0,-129.82473754882812
993600000.0,-131.72813415527344
993625000.0,-130.67202758789062
993650000.0,-131.07505798339844
993675000.0,-131.7525177001953
993700000.0,-131.18292236328125
993725000.0,-131.83932495117188
993750000.0,-130.30792236328125
993775000.0,-131.20851135253906
993800000.0,-131.27993774414062
993825000.0,-131.65179443359375
993850000.0,-131.40310668945312
993875000.0,-132.18516540527344
993900000.0,-132.08633422851562
993925000.0,-130.87901306152344
993950000.0,-131.93844604492188
993975000.0,-131.5869598388672
994000000.0,-131.28921508789062
994025000.0,-131.83872985839844
994050000.0,-131.48272705078125
994075000.0,-130.44715881347656
994100000.0,-131.15582275390625
994125000.0,-131.36318969726562
994150000.0,-131.28646850585938
994175000.0,-130.91207885742188
994200000.0,-131.22119140625
994225000.0,-130.72021484375
994250000.0,-131.12205505371094
994275000.0,-130.25596618652344
994300000.0,-132.06332397460938
994325000.0,-131.74134826660156
994350000.0,-131.7386016845703
994375000.0,-131.83180236816406
994400000.0,-131.31097412109375
994425000.0,-131.54856872558594
994450000.0,-132.085693359375
994475000.0,-131.96287536621094
994500000.0,-131.11676025390625
994525000.0,-130.5946502685547
994550000.0,-131.46578979492188
994575000.0,-130.91673278808594
994600000.0,-131.0352020263672
994625000.0,-132.1969757080078
994650000.0,-131.93032836914062
994675000.0,-130.47695922851562
994700000.0,-131.47032165527344
994725000.0,-131.8015594482422
994750000.0,-131.01307678222656
994775000.0,-131.8166046142578
994800000.0,-130.14401245117188
994825000.0,-131.4076385498047
994850000.0,-130.2533416748047
994875000.0,-131.51263427734375
994900000.0,-131.30152893066406
994925000.0,-130.26246643066406
994950000.0,-131.41542053222656
994975000.0,-131.59877014160156
995000000.0,-131.83636474609375
995025000.0,-131.3349609375
995050000.0,-129.71212768554688
995075000.0,-132.09609985351562
995100000.0,-131.50543212890625
995125000.0,-131.22451782226562
995150000.0,-131.510498046875
995175000.0,-131.7764129638672
995200000.0,-131.82095336914062
995225000.0,-130.95030212402344
995250000.0,-131.111083984375
995275000.0,-131.96646118164062
995300000.0,-131.66990661621094
995325000.0,-131.20530700683594
995350000.0,-131.73931884765625
995375000.0,-130.85842895507812
995400000.0,-131.33534240722656
995425000.0,-131.54820251464844
995450000.0,-130.45909118652344
995475000.0,-131.85366821289062
995500000.0,-130.50497436523438
995525000.0,-130.54612731933594
995550000.0,-131.08843994140625
995575000.0,-131.4259033203125
995600000.0,-131.96884155273438
995625000.0,-131.6486053466797
995650000.0,-131.59951782226562
995675000.0,-131.80030822753906
995700000.0,-131.78070068359375
995725000.0,-131.32972717285156
995750000.0,-131.44117736816406
995775000.0,-131.47711181640625
995800000.0,-130.72637939453125
995825000.0,-130.84085083007812
995850000.0,-131.3306427001953
995875000.0,-131.9598388671875
995900000.0,-131.59315490722656
995925000.0,-131.93930053710938
995950000.0,-131.78834533691406
995975000.0,-131.69313049316406
996000000.0,-131.5419158935547
996025000.0,-131.21990966796875
996050000.0,-130.8397216796875
996075000.0,-131.66026306152344
996100000.0,-131.0821990966797
996125000.0,-130.31253051757812
996150000.0,-132.30572509765625
996175000.0,-132.38438415527344
996200000.0,-131.6579132080078
996225000.0,-131.66111755371094
996250000.0,-131.22462463378906
996275000.0,-130.7751922607422
996300000.0,-131.6232147216797
996325000.0,-131.35977172851562
996350000.0,-131.05833435058594
996375000.0,-130.63856506347656
996400000.0,-130.62225341796875
996425000.0,-131.57374572753906
996450000.0,-131.44287109375
996475000.0,-132.11492919921875
996500000.0,-131.11605834960938
996525000.0,-130.7959747314453
996550000.0,-131.1975860595703
996575000.0,-130.0894317626953
996600000.0,-130.93226623535156
996625000.0,-132.15567016601562
996650000.0,-130.8262939453125
996675000.0,-130.930419921875
996700000.0,-131.7978515625
996725000.0,-130.89561462402344
996750000.0,-131.51882934570312
996775000.0,-130.95652770996094
996800000.0,-132.006103515625
996825000.0,-131.12973022460938
996850000.0,-130.83473205566406
996875000.0,-131.04324340820312
996900000.0,-131.46319580078125
996925000.0,-131.6861114501953
996950000.0,-131.47862243652344
996975000.0,-131.99012756347656
997000000.0,-130.69183349609375
997025000.0,-130.6068878173828
997050000.0,-129.17172241210938
997075000.0,-131.65008544921875
997100000.0,-131.30178833007812
997125000.0,-131.402099609375
997150000.0,-131.99847412109375
997175000.0,-132.27285766601562
997200000.0,-129.55108642578125
997225000.0,-130.8065948486328
997250000.0,-131.78065490722656
997275000.0,-131.78053283691406
997300000.0,-131.24673461914062
997325000.0,-130.8094024658203
997350000.0,-132.0161895751953
997375000.0,-132.29733276367188
997400000.0,-131.34207153320312
997425000.0,-130.06312561035156
997450000.0,-132.4276885986328
997475000.0,-131.57980346679688
997500000.0,-131.23989868164062
997525000.0,-131.25184631347656
997550000.0,-131.56700134277344
997575000.0,-130.67771911621094
997600000.0,-130.3341064453125
997625000.0,-131.90623474121094
997650000.0,-131.51068115234375
997675000.0,-131.88931274414062
997700000.0,-131.27455139160156
997725000.0,-132.0954132080078
997750000.0,-131.3334503173828
997775000.0,-131.8689727783203
997800000.0,-131.57069396972656
997825000.0,-131.76089477539062
997850000.0,-132.10528564453125
997875000.0,-131.87989807128906
997900000.0,-131.6548614501953
997925000.0,-131.64686584472656
997950000.0,-131.6155548095703
997975000.0,-131.48008728027344
998000000.0,-131.3009033203125
998025000.0,-131.87684631347656
998050000.0,-131.02442932128906
998075000.0,-131.3731689453125
998100000.0,-131.2301788330078
998125000.0,-131.6065216064453
998150000.0,-131.4422149658203
998175000.0,-131.44760131835938
998200000.0,-131.7394561767578
998225000.0,-131.79513549804688
998250000.0,-130.81039428710938
998275000.0,-131.69314575195312
998300000.0,-131.56085205078125
998325000.0,-130.99380493164062
998350000.0,-131.38986206054688
998375000.0,-131.1886444091797
998400000.0,-131.45640563964844
998425000.0,-132.16542053222656
998450000.0,-132.18728637695312
998475000.0,-131.36654663085938
998500000.0,-131.2582550048828
998525000.0,-130.1954803466797
998550000.0,-131.63943481445312
998575000.0,-131.1790771484375
998600000.0,-131.76031494140625
998625000.0,-131.2448272705078
998650000.0,-131.47128295898438
998675000.0,-129.93313598632812
998700000.0,-130.9600067138672
998725000.0,-130.88592529296875
998750000.0,-131.8153533935547
998775000.0,-130.9995880126953
998800000.0,-132.32379150390625
998825000.0,-132.1509246826172
998850000.0,-130.39540100097656
998875000.0,-131.61170959472656
998900000.0,-130.6603546142578
998925000.0,-130.7737274169922
998950000.0,-131.70809936523438
998975000.0,-131.5521697998047
999000000.0,-131.74234008789062
999025000.0,-131.70440673828125
999050000.0,-131.62388610839844
999075000.0,-131.35520935058594
999100000.0,-131.17669677734375
999125000.0,-131.70843505859375
999150000.0,-131.34913635253906
999175000.0,-130.42860412597656
999200000.0,-132.1898193359375
999225000.0,-130.28744506835938
999250000.0,-131.0648651123047
999275000.0,-131.71807861328125
999300000.0,-131.92437744140625
999325000.0,-132.3479461669922
999350000.0,-132.21812438964844
999375000.0,-132.3315887451172
999400000.0,-130.8663787841797
999425000.0,-131.3621368408203
999450000.0,-130.8189697265625
999475000.0,-131.7707977294922
999500000.0,-131.26876831054688
999525000.0,-132.12794494628906
999550000.0,-131.65740966796875
999575000.0,-131.33006286621094
999600000.0,-131.3142852783203
999625000.0,-131.9432373046875
999650000.0,-131.32601928710938
999675000.0,-131.77694702148438
999700000.0,-130.82421875
999725000.0,-131.22640991210938
999750000.0,-132.1046142578125
999775000.0,-130.5225372314453
999800000.0,-132.34535217285156
999825000.0,-131.58624267578125
999850000.0,-131.07131958007812
999875000.0,-131.4929962158203
999900000.0,-131.6843719482422
999925000.0,-131.98228454589844
999950000.0,-130.3709259033203
999975000.0,-130.5281219482422
1000000000.0,-131.20452880859375
1000025000.0,-131.82118225097656
1000050000.0,-131.58924865722656
1000075000.0,-130.45603942871094
1000100000.0,-131.16249084472656
1000125000.0,-131.26210021972656
1000150000.0,-131.19094848632812
1000175000.0,-130.9263458251953
1000200000.0,-131.59310913085938
1000225000.0,-131.20799255371094
1000250000.0,-130.68344116210938
1000275000.0,-130.81910705566406
1000300000.0,-131.23739624023438
1000325000.0,-131.91436767578125
1000350000.0,-131.16233825683594
1000375000.0,-131.62562561035156
1000400000.0,-131.1601104736328
1000425000.0,-130.54054260253906
1000450000.0,-130.8228759765625
1000475000.0,-130.89486694335938
1000500000.0,-131.44451904296875
1000525000.0,-131.047607421875
1000550000.0,-131.87286376953125
1000575000.0,-130.8079071044922
1000600000.0,-131.50982666015625
1000625000.0,-130.44293212890625
1000650000.0,-131.4595947265625
1000675000.0,-130.65020751953125
1000700000.0,-132.43206787109375
1000725000.0,-131.2915496826172
1000750000.0,-130.83602905273438
1000775000.0,-131.93711853027344
1000800000.0,-130.7233123779297
1000825000.0,-131.98007202148438
1000850000.0,-130.78500366210938
1000875000.0,-131.7078857421875
1000900000.0,-131.76585388183594
1000925000.0,-131.77032470703125
1000950000.0,-131.67486572265625
1000975000.0,-131.36367797851562
1001000000.0,-130.83421325683594
1001025000.0,-131.37818908691406
1001050000.0,-130.712890625
1001075000.0,-132.2413787841797
1001100000.0,-131.14361572265625
1001125000.0,-131.2762908935547
1001150000.0,-131.52127075195312
1001175000.0,-132.06207275390625
1001200000.0,-131.13124084472656
1001225000.0,-131.7270050048828
1001250000.0,-130.73594665527344
1001275000.0,-132.22389221191406
1001300000.0,-130.83038330078125
1001325000.0,-131.5116424560547
1001350000.0,-131.43531799316406
1001375000.0,-131.50955200195312
1001400000.0,-131.91561889648438
1001425000.0,-130.0370635986328
1001450000.0,-131.50514221191406
1001475000.0,-130.4046173095703
1001500000.0,-130.8953399658203
1001525000.0,-129.87588500976562
1001550000.0,-131.6114959716797
1001575000.0,-131.98056030273438
1001600000.0,-131.62179565429688
1001625000.0,-132.1371307373047
1001650000.0,-131.94827270507812
1001675000.0,-128.84056091308594
1001700000.0,-131.7825164794922
1001725000.0,-131.52993774414062
1001750000.0,-132.13685607910156
1001775000.0,-131.82763671875
1001800000.0,-131.0514373779297
1001825000.0,-131.38941955566406
1001850000.0,-129.00961303710938
1001875000.0,-131.29177856445312
1001900000.0,-131.61346435546875
1001925000.0,-132.03135681152344
1001950000.0,-130.94728088378906
1001975000.0,-131.3505401611328
1002000000.0,-131.943603515625
1002025000.0,-131.42205810546875
1002050000.0,-131.9826202392578
1002075000.0,-130.95358276367188
1002100000.0,-130.8835906982422
1002125000.0,-130.49192810058594
1002150000.0,-131.5030975341797
1002175000.0,-131.92742919921875
1002200000.0,-130.62107849121094
1002225000.0,-131.54531860351562
1002250000.0,-130.67599487304688
1002275000.0,-130.73753356933594
1002300000.0,-131.92018127441406
1002325000.0,-131.2026824951172
1002350000.0,-131.33932495117188
1002375000.0,-132.0361785888672
1002400000.0,-131.57801818847656
1002425000.0,-132.18092346191406
1002450000.0,-130.82220458984375
1002475000.0,-131.49009704589844
1002500000.0,-131.88552856445312
1002525000.0,-131.76052856445312
1002550000.0,-132.20367431640625
1002575000.0,-131.5972900390625
1002600000.0,-131.32823181152344
1002625000.0,-129.9931640625
1002650000.0,-131.7047119140625
1002675000.0,-130.62579345703125
1002700000.0,-130.265869140625
1002725000.0,-130.6976318359375
1002750000.0,-130.43653869628906
1002775000.0,-131.30142211914062
1002800000.0,-130.83331298828125
1002825000.0,-131.5709228515625
1002850000.0,-132.14991760253906
1002875000.0,-132.09164428710938
1002900000.0,-130.9594268798828
1002925000.0,-130.66595458984375
1002950000.0,-131.77560424804688
1002975000.0,-131.2335662841797
1003000000.0,-131.32888793945312
1003025000.0,-131.46047973632812
1003050000.0,-131.7202911376953
1003075000.0,-130.82110595703125
1003100000.0,-131.59193420410156
1003125000.0,-132.12298583984375
1003150000.0,-130.90846252441406
1003175000.0,-130.8551025390625
1003200000.0,-131.30715942382812
1003225000.0,-131.30575561523438
1003250000.0,-132.14219665527344
1003275000.0,-130.72459411621094
1003300000.0,-131.6298065185547
1003325000.0,-131.3911895751953
1003350000.0,-130.34754943847656
1003375000.0,-130.44598388671875
1003400000.0,-131.33221435546875
1003425000.0,-131.97933959960938
1003450000.0,-131.97982788085938
1003475000.0,-131.13992309570312
1003500000.0,-130.85330200195312
1003525000.0,-131.62789916992188
1003550000.0,-131.46368408203125
1003575000.0,-131.2607421875
1003600000.0,-131.36288452148438
1003625000.0,-132.11782836914062
1003650000.0,-131.33876037597656
1003675000.0,-131.33233642578125
1003700000.0,-131.63999938964844
1003725000.0,-131.8236083984375
1003750000.0,-130.52511596679688
1003775000.0,-131.69549560546875
1003800000.0,-131.07627868652344
1003825000.0,-130.2761993408203
1003850000.0,-132.25965881347656
1003875000.0,-131.07521057128906
1003900000.0,-131.4263153076172
1003925000.0,-131.85757446289062
1003950000.0,-130.67955017089844
1003975000.0,-131.3126678466797
1004000000.0,-131.1079559326172
1004025000.0,-131.13311767578125
1004050000.0,-130.5891571044922
1004075000.0,-131.03309631347656
1004100000.0,-131.7395782470703
1004125000.0,-131.2216033935547
1004150000.0,-131.05279541015625
1004175000.0,-131.21192932128906
1004200000.0,-130.8297119140625
1004225000.0,-131.06503295898438
1004250000.0,-131.649658203125
1004275000.0,-132.29922485351562
1004300000.0,-131.7992706298828
1004325000.0,-131.57904052734375
1004350000.0,-131.27525329589844
1004375000.0,-130.98797607421875
1004400000.0,-131.70494079589844
1004425000.0,-130.66110229492188
1004450000.0,-131.77601623535156
1004475000.0,-131.3626708984375
1004500000.0,-131.51535034179688
1004525000.0,-130.5850372314453
1004550000.0,-131.85862731933594
1004575000.0,-131.680908203125
1004600000.0,-131.0046844482422
1004625000.0,-131.39077758789062
1004650000.0,-131.0894012451172
1004675000.0,-130.99903869628906
1004700000.0,-132.1315460205078
1004725000.0,-131.56336975097656
1004750000.0,-131.677978515625
1004775000.0,-132.11917114257812
1004800000.0,-132.17674255371094
1004825000.0,-130.9803466796875
1004850000.0,-131.24777221679688
1004875000.0,-130.0939483642578
1004900000.0,-132.56396484375
1004925000.0,-131.5472869873047
1004950000.0,-130.9359130859375
1004975000.0,-131.33602905273438
1005000000.0,-131.62799072265625
1005025000.0,-131.5485382080078
1005050000.0,-131.8769989013672
1005075000.0,-132.08326721191406
1005100000.0,-132.36427307128906
1005125000.0,-131.9086151123047
1005150000.0,-131.4391632080078
1005175000.0,-130.91009521484375
1005200000.0,-131.9219512939453
1005225000.0,-131.90464782714844
1005250000.0,-131.58860778808594
1005275000.0,-131.43479919433594
1005300000.0,-131.18434143066406
1005325000.0,-130.8776092529297
1005350000.0,-130.85382080078125
1005375000.0,-131.62196350097656
1005400000.0,-131.70843505859375
1005425000.0,-131.58071899414062
1005450000.0,-131.58383178710938
1005475000.0,-131.2512969970703
1005500000.0,-131.26609802246094
1005525000.0,-132.048583984375
1005550000.0,-131.7617645263672
1005575000.0,-131.13946533203125
1005600000.0,-130.54937744140625
1005625000.0,-130.55166625976562
1005650000.0,-130.78567504882812
1005675000.0,-131.9911346435547
1005700000.0,-131.02232360839844
1005725000.0,-131.54664611816406
1005750000.0,-130.15911865234375
1005775000.0,-130.2311248779297
1005800000.0,-131.01356506347656
1005825000.0,-131.32757568359375
1005850000.0,-131.2127227783203
1005875000.0,-131.48687744140625
1005900000.0,-131.19281005859375
1005925000.0,-131.63816833496094
1005950000.0,-132.69900512695312
1005975000.0,-132.24041748046875
1006000000.0,-130.83944702148438
1006025000.0,-131.48123168945312
1006050000.0,-130.94805908203125
1006075000.0,-131.30076599121094
1006100000.0,-132.06658935546875
1006125000.0,-130.4738311767578
1006150000.0,-130.7515869140625
1006175000.0,-131.24478149414062
1006200000.0,-130.9559326171875
1006225000.0,-132.0494842529297
1006250000.0,-130.0094757080078
1006275000.0,-132.4274444580078
1006300000.0,-131.30458068847656
1006325000.0,-131.28652954101562
1006350000.0,-131.40863037109375
1006375000.0,-130.84767150878906
1006400000.0,-131.88328552246094
1006425000.0,-131.78721618652344
1006450000.0,-131.95950317382812
1006475000.0,-131.40040588378906
1006500000.0,-132.22320556640625
1006525000.0,-131.53152465820312
1006550000.0,-131.11119079589844
1006575000.0,-130.54052734375
1006600000.0,-131.52212524414062
1006625000.0,-131.93185424804688
1006650000.0,-131.13375854492188
1006675000.0,-129.46371459960938
1006700000.0,-131.1226348876953
1006725000.0,-132.0071563720703
1006750000.0,-131.89039611816406
1006775000.0,-132.02183532714844
1006800000.0,-129.57308959960938
1006825000.0,-129.90980529785156
1006850000.0,-131.10304260253906
1006875000.0,-131.4115447998047
1006900000.0,-131.531005859375
1006925000.0,-131.54344177246094
1006950000.0,-130.49693298339844
1006975000.0,-130.47950744628906
1007000000.0,-132.1255645751953
1007025000.0,-129.79652404785156
1007050000.0,-131.2242889404297
1007075000.0,-132.09613037109375
1007100000.0,-131.37936401367188
1007125000.0,-131.74005126953125
1007150000.0,-131.77667236328125
1007175000.0,-131.4351348876953
1007200000.0,-131.58238220214844
1007225000.0,-131.4412841796875
1007250000.0,-131.94834899902344
1007275000.0,-131.26800537109375
1007300000.0,-131.41285705566406
1007325000.0,-132.01210021972656
1007350000.0,-131.0141143798828
1007375000.0,-130.6674041748047
1007400000.0,-130.45301818847656
1007425000.0,-131.54110717773438
1007450000.0,-130.8232421875
1007475000.0,-130.3463592529297
1007500000.0,-131.07913208007812
1007525000.0,-131.08053588867188
1007550000.0,-132.09312438964844
1007575000.0,-131.69688415527344
1007600000.0,-131.31573486328125
1007625000.0,-131.277099609375
1007650000.0,-131.49610900878906
1007675000.0,-131.159912109375
1007700000.0,-132.2257843017578
1007725000.0,-131.99391174316406
1007750000.0,-129.6976776123047
1007775000.0,-131.3625030517578
1007800000.0,-131.4512481689453
1007825000.0,-131.07180786132812
1007850000.0,-130.96421813964844
1007875000.0,-131.2139892578125
1007900000.0,-130.73532104492188
1007925000.0,-131.08349609375
1007950000.0,-131.43287658691406
1007975000.0,-130.6112823486328
1008000000.0,-131.1002197265625
1008025000.0,-130.91461181640625
1008050000.0,-132.4553985595703
1008075000.0,-131.6332244873047
1008100000.0,-130.36119079589844
1008125000.0,-131.1082305908203
1008150000.0,-130.86500549316406
1008175000.0,-131.78201293945312
1008200000.0,-131.37905883789062
1008225000.0,-131.38609313964844
1008250000.0,-130.4208984375
1008275000.0,-131.352294921875
1008300000.0,-131.32989501953125
1008325000.0,-131.63253784179688
1008350000.0,-132.2806854248047
1008375000.0,-131.00474548339844
1008400000.0,-129.74130249023438
1008425000.0,-131.1419677734375
1008450000.0,-131.615234375
1008475000.0,-131.45423889160156
1008500000.0,-130.6417999267578
1008525000.0,-131.3337860107422
1008550000.0,-131.4307861328125
1008575000.0,-131.57867431640625
1008600000.0,-130.74298095703125
1008625000.0,-130.3089141845703
1008650000.0,-131.09414672851562
1008675000.0,-131.82656860351562
1008700000.0,-130.8960723876953
1008725000.0,-131.0719757080078
1008750000.0,-130.85450744628906
1008775000.0,-132.16217041015625
1008800000.0,-131.24798583984375
1008825000.0,-131.26699829101562
1008850000.0,-131.96868896484375
1008875000.0,-131.36663818359375
1008900000.0,-130.72267150878906
1008925000.0,-131.18772888183594
1008950000.0,-130.3793182373047
1008975000.0,-131.56851196289062
1009000000.0,-131.12794494628906
1009025000.0,-131.45399475097656
1009050000.0,-131.1070098876953
1009075000.0,-131.42959594726562
1009100000.0,-131.11366271972656
1009125000.0,-131.22207641601562
1009150000.0,-131.6914520263672
1009175000.0,-131.06341552734375
1009200000.0,-131.4396209716797
1009225000.0,-131.71725463867188
1009250000.0,-131.54107666015625
1009275000.0,-130.79339599609375
1009300000.0,-130.77708435058594
1009325000.0,-131.62974548339844
1009350000.0,-131.74131774902344
1009375000.0,-131.17982482910156
1009400000.0,-130.5059051513672
1009425000.0,-131.26918029785156
1009450000.0,-131.46109008789062
1009475000.0,-131.81829833984375
1009500000.0,-132.21600341796875
1009525000.0,-130.49658203125
1009550000.0,-131.26966857910156
1009575000.0,-131.0400390625
1009600000.0,-130.98915100097656
1009625000.0,-132.0435333251953
1009650000.0,-131.10845947265625
1009675000.0,-132.23023986816406
1009700000.0,-131.76417541503906
1009725000.0,-131.49600219726562
1009750000.0,-130.2870330810547
1009775000.0,-131.71327209472656
1009800000.0,-130.45530700683594
1009825000.0,-131.20875549316406
1009850000.0,-130.84852600097656
1009875000.0,-131.42388916015625
1009900000.0,-131.29067993164062
1009925000.0,-131.8177032470703
1009950000.0,-131.27845764160156
1009975000.0,-131.4841766357422
1010000000.0,-131.2645721435547
1010025000.0,-130.0214385986328
1010050000.0,-131.40467834472656
1010075000.0,-132.1290283203125
1010100000.0,-130.82150268554688
1010125000.0,-130.6999969482422
1010150000.0,-131.9024200439453
