meas_frequency_Hz,meas_power_dBm
995925000.0,-130.56732177734375
995950000.0,-129.65863037109375
995975000.0,-130.43759155273438
996000000.0,-129.57058715820312
996025000.0,-129.9353790283203
996050000.0,-129.70054626464844
996075000.0,-129.74197387695312
996100000.0,-131.15980529785156
996125000.0,-129.94415283203125
996150000.0,-130.6732177734375
996175000.0,-130.4197540283203
996200000.0,-130.75416564941406
996225000.0,-130.26019287109375
996250000.0,-129.9402313232422
996275000.0,-130.20639038085938
996300000.0,-129.91163635253906
996325000.0,-130.9266357421875
996350000.0,-129.46534729003906
996375000.0,-130.91009521484375
996400000.0,-131.03831481933594
996425000.0,-130.2882843017578
996450000.0,-130.2584991455078
996475000.0,-131.13966369628906
996500000.0,-129.41726684570312
996525000.0,-129.71731567382812
996550000.0,-130.21368408203125
996575000.0,-130.2603759765625
996600000.0,-130.55215454101562
996625000.0,-130.94342041015625
996650000.0,-131.13133239746094
996675000.0,-131.1187744140625
996700000.0,-130.6329345703125
996725000.0,-129.4938507080078
996750000.0,-129.95230102539062
996775000.0,-130.33224487304688
996800000.0,-130.42642211914062
996825000.0,-130.74752807617188
996850000.0,-130.83277893066406
996875000.0,-130.90191650390625
996900000.0,-129.8123779296875
996925000.0,-130.28976440429688
996950000.0,-130.70327758789062
996975000.0,-130.1048126220703
997000000.0,-131.05426025390625
997025000.0,-131.31398010253906
997050000.0,-130.40647888183594
997075000.0,-130.36767578125
997100000.0,-129.58499145507812
997125000.0,-130.39234924316406
997150000.0,-130.0869903564453
997175000.0,-129.7812957763672
997200000.0,-130.69412231445312
997225000.0,-129.72984313964844
997250000.0,-129.72317504882812
997275000.0,-130.03746032714844
997300000.0,-130.60511779785156
997325000.0,-131.18458557128906
997350000.0,-130.4551239013672
997375000.0,-130.4836883544922
997400000.0,-129.98062133789062
997425000.0,-129.95877075195312
997450000.0,-129.58474731445312
997475000.0,-129.2787322998047
997500000.0,-130.680908203125
997525000.0,-130.00167846679688
997550000.0,-130.6811065673828
997575000.0,-131.37811279296875
997600000.0,-130.54739379882812
997625000.0,-130.05227661132812
997650000.0,-131.06329345703125
997675000.0,-130.32943725585938
997700000.0,-129.88580322265625
997725000.0,-130.50938415527344
997750000.0,-130.4189910888672
997775000.0,-130.91200256347656
997800000.0,-129.65121459960938
997825000.0,-130.47840881347656
997850000.0,-130.0571746826172
997875000.0,-130.91917419433594
997900000.0,-130.10733032226562
