meas_frequency_Hz,meas_power_dBm
994650000.0,-131.6616668701172
994675000.0,-131.52261352539062
994700000.0,-129.69686889648438
994725000.0,-131.2620391845703
994750000.0,-131.86419677734375
994775000.0,-130.9479217529297
994800000.0,-131.93032836914062
994825000.0,-130.30259704589844
994850000.0,-131.8005828857422
994875000.0,-131.59471130371094
994900000.0,-131.5142059326172
994925000.0,-131.00396728515625
994950000.0,-131.81430053710938
994975000.0,-131.30087280273438
995000000.0,-131.4957275390625
995025000.0,-131.69569396972656
995050000.0,-131.10693359375
995075000.0,-131.71949768066406
995100000.0,-131.7572021484375
995125000.0,-131.0447540283203
995150000.0,-130.87286376953125
995175000.0,-131.98345947265625
995200000.0,-131.05372619628906
995225000.0,-131.31884765625
995250000.0,-130.25437927246094
995275000.0,-131.40174865722656
995300000.0,-131.72511291503906
995325000.0,-130.7079315185547
995350000.0,-131.27685546875
995375000.0,-131.68980407714844
995400000.0,-131.68801879882812
995425000.0,-132.14198303222656
995450000.0,-131.51817321777344
995475000.0,-131.47915649414062
995500000.0,-130.8231201171875
995525000.0,-131.0328826904297
995550000.0,-130.94158935546875
995575000.0,-130.7353973388672
995600000.0,-131.43539428710938
995625000.0,-131.13059997558594
995650000.0,-131.94081115722656
995675000.0,-131.537109375
995700000.0,-130.5631103515625
995725000.0,-131.57386779785156
995750000.0,-131.75259399414062
995775000.0,-130.87347412109375
995800000.0,-131.5107879638672
995825000.0,-130.6103973388672
995850000.0,-131.39236450195312
995875000.0,-131.224853515625
995900000.0,-131.38990783691406
995925000.0,-130.9774169921875
995950000.0,-131.47128295898438
995975000.0,-131.51144409179688
996000000.0,-131.3356475830078
996025000.0,-130.68447875976562
996050000.0,-131.28294372558594
996075000.0,-130.52528381347656
996100000.0,-131.27293395996094
996125000.0,-131.05613708496094
996150000.0,-130.7057647705078
996175000.0,-131.95518493652344
996200000.0,-131.25677490234375
996225000.0,-131.13807678222656
996250000.0,-131.18463134765625
996275000.0,-130.1785125732422
996300000.0,-131.31036376953125
996325000.0,-130.67295837402344
996350000.0,-130.99160766601562
996375000.0,-131.21759033203125
996400000.0,-129.45843505859375
996425000.0,-131.31373596191406
996450000.0,-131.46780395507812
996475000.0,-132.18310546875
996500000.0,-130.387451171875
996525000.0,-130.6829376220703
996550000.0,-131.10325622558594
996575000.0,-131.8506317138672
996600000.0,-130.68849182128906
996625000.0,-130.75682067871094
996650000.0,-131.789794921875
996675000.0,-131.53904724121094
996700000.0,-131.60333251953125
996725000.0,-132.14158630371094
996750000.0,-131.19447326660156
996775000.0,-131.0098876953125
996800000.0,-130.54920959472656
996825000.0,-131.83314514160156
996850000.0,-131.79176330566406
996875000.0,-131.31491088867188
996900000.0,-131.85841369628906
996925000.0,-130.9286651611328
996950000.0,-131.07398986816406
996975000.0,-129.94444274902344
997000000.0,-130.3523406982422
997025000.0,-131.8350372314453
997050000.0,-131.09910583496094
997075000.0,-132.20411682128906
997100000.0,-130.86093139648438
997125000.0,-131.3617401123047
997150000.0,-131.54641723632812
997175000.0,-131.26422119140625
997200000.0,-131.6024932861328
997225000.0,-131.61019897460938
997250000.0,-131.27810668945312
997275000.0,-130.50177001953125
997300000.0,-132.0489959716797
997325000.0,-131.00958251953125
997350000.0,-131.85983276367188
997375000.0,-130.83995056152344
997400000.0,-129.58828735351562
997425000.0,-131.38348388671875
997450000.0,-131.25660705566406
997475000.0,-131.14720153808594
997500000.0,-132.23910522460938
997525000.0,-130.88967895507812
997550000.0,-131.33009338378906
997575000.0,-131.4112548828125
997600000.0,-130.73741149902344
997625000.0,-130.83193969726562
997650000.0,-131.23654174804688
997675000.0,-130.51583862304688
997700000.0,-131.62022399902344
997725000.0,-131.26873779296875
997750000.0,-131.93922424316406
997775000.0,-131.87489318847656
997800000.0,-131.199951171875
997825000.0,-131.7804718017578
997850000.0,-131.1341552734375
997875000.0,-130.48941040039062
997900000.0,-129.3501739501953
997925000.0,-130.3223114013672
997950000.0,-131.33114624023438
997975000.0,-131.606201171875
998000000.0,-130.67906188964844
998025000.0,-131.35531616210938
998050000.0,-131.6259002685547
998075000.0,-131.67791748046875
998100000.0,-130.57237243652344
998125000.0,-131.141845703125
998150000.0,-131.67955017089844
998175000.0,-131.755126953125
998200000.0,-131.701904296875
998225000.0,-131.47129821777344
998250000.0,-131.16619873046875
998275000.0,-130.79734802246094
998300000.0,-131.72328186035156
998325000.0,-131.54666137695312
998350000.0,-131.10919189453125
998375000.0,-131.4210205078125
998400000.0,-131.25222778320312
998425000.0,-130.97396850585938
998450000.0,-131.1048126220703
998475000.0,-131.26890563964844
998500000.0,-131.09481811523438
998525000.0,-131.38919067382812
998550000.0,-131.5331268310547
998575000.0,-131.476806640625
998600000.0,-131.17947387695312
998625000.0,-130.7336883544922
998650000.0,-131.3254852294922
998675000.0,-132.3529815673828
998700000.0,-131.46998596191406
998725000.0,-131.3821258544922
998750000.0,-131.39398193359375
998775000.0,-131.01646423339844
998800000.0,-131.2627410888672
998825000.0,-130.027587890625
998850000.0,-131.48419189453125
998875000.0,-131.92454528808594
998900000.0,-131.8773651123047
998925000.0,-131.53115844726562
998950000.0,-131.03509521484375
998975000.0,-130.91348266601562
999000000.0,-130.6985321044922
999025000.0,-132.01646423339844
999050000.0,-131.02700805664062
999075000.0,-130.47328186035156
999100000.0,-130.6906280517578
999125000.0,-131.4065704345703
999150000.0,-131.13619995117188
999175000.0,-131.3932647705078
999200000.0,-131.34524536132812
999225000.0,-131.00892639160156
999250000.0,-131.0806427001953
999275000.0,-131.35792541503906
999300000.0,-131.41644287109375
999325000.0,-131.72389221191406
999350000.0,-130.66119384765625
999375000.0,-131.27259826660156
999400000.0,-132.02227783203125
999425000.0,-132.1085205078125
999450000.0,-131.72662353515625
999475000.0,-131.03390502929688
999500000.0,-132.06301879882812
999525000.0,-130.8216094970703
999550000.0,-131.7963104248047
999575000.0,-132.1140899658203
999600000.0,-131.8391876220703
999625000.0,-131.7495880126953
999650000.0,-131.00872802734375
999675000.0,-131.8858184814453
999700000.0,-130.1880340576172
999725000.0,-131.35508728027344
999750000.0,-131.49032592773438
999775000.0,-131.14170837402344
999800000.0,-131.28717041015625
999825000.0,-131.3890838623047
999850000.0,-131.32069396972656
999875000.0,-131.65835571289062
999900000.0,-130.5380859375
999925000.0,-131.51876831054688
999950000.0,-131.12374877929688
999975000.0,-131.50106811523438
1000000000.0,-131.14913940429688
1000025000.0,-131.0729217529297
1000050000.0,-130.3795166015625
1000075000.0,-131.97247314453125
1000100000.0,-131.3431396484375
1000125000.0,-131.1675262451172
1000150000.0,-131.41148376464844
1000175000.0,-131.4088897705078
1000200000.0,-132.03709411621094
1000225000.0,-131.890380859375
1000250000.0,-130.28126525878906
1000275000.0,-130.71072387695312
1000300000.0,-130.33889770507812
1000325000.0,-131.66500854492188
1000350000.0,-132.17831420898438
1000375000.0,-131.9874725341797
1000400000.0,-130.9302520751953
1000425000.0,-131.60301208496094
1000450000.0,-131.3124542236328
1000475000.0,-131.08480834960938
1000500000.0,-131.73324584960938
1000525000.0,-132.01876831054688
1000550000.0,-130.95639038085938
1000575000.0,-131.34251403808594
1000600000.0,-130.66542053222656
1000625000.0,-131.29107666015625
1000650000.0,-130.17596435546875
1000675000.0,-130.7142333984375
1000700000.0,-131.75347900390625
1000725000.0,-131.76478576660156
1000750000.0,-131.64295959472656
1000775000.0,-131.45025634765625
1000800000.0,-130.7681121826172
1000825000.0,-130.5148468017578
1000850000.0,-131.66787719726562
1000875000.0,-130.5928497314453
1000900000.0,-131.84677124023438
1000925000.0,-131.45506286621094
1000950000.0,-131.30043029785156
1000975000.0,-130.4488525390625
1001000000.0,-131.51602172851562
1001025000.0,-130.1282958984375
1001050000.0,-131.68450927734375
1001075000.0,-132.3749237060547
1001100000.0,-131.26254272460938
1001125000.0,-131.17539978027344
1001150000.0,-130.45301818847656
1001175000.0,-131.84591674804688
1001200000.0,-131.44290161132812
1001225000.0,-131.07839965820312
1001250000.0,-131.5674591064453
1001275000.0,-131.72157287597656
1001300000.0,-131.15414428710938
1001325000.0,-130.94561767578125
1001350000.0,-131.4322052001953
1001375000.0,-131.74072265625
1001400000.0,-130.8012237548828
1001425000.0,-131.30015563964844
1001450000.0,-131.59136962890625
1001475000.0,-131.29335021972656
1001500000.0,-130.65660095214844
1001525000.0,-131.520751953125
1001550000.0,-131.92413330078125
1001575000.0,-132.01356506347656
1001600000.0,-131.8251495361328
1001625000.0,-131.6885223388672
1001650000.0,-130.6336212158203
1001675000.0,-130.71737670898438
1001700000.0,-132.20269775390625
1001725000.0,-131.67886352539062
1001750000.0,-131.88018798828125
1001775000.0,-132.06439208984375
1001800000.0,-130.8866729736328
1001825000.0,-131.77842712402344
1001850000.0,-131.52366638183594
1001875000.0,-130.81114196777344
1001900000.0,-131.7084503173828
1001925000.0,-131.76663208007812
1001950000.0,-131.24510192871094
1001975000.0,-131.86497497558594
1002000000.0,-131.3673858642578
1002025000.0,-131.42788696289062
1002050000.0,-131.78192138671875
1002075000.0,-131.25350952148438
1002100000.0,-131.5297393798828
1002125000.0,-130.35511779785156
1002150000.0,-131.92384338378906
1002175000.0,-131.55140686035156
1002200000.0,-129.71751403808594
1002225000.0,-131.47747802734375
1002250000.0,-130.9896240234375
1002275000.0,-130.68707275390625
1002300000.0,-131.59933471679688
1002325000.0,-130.23776245117188
1002350000.0,-130.4112091064453
1002375000.0,-130.41278076171875
1002400000.0,-131.70895385742188
1002425000.0,-131.27197265625
1002450000.0,-130.6551055908203
1002475000.0,-131.16371154785156
1002500000.0,-131.8775177001953
1002525000.0,-131.63766479492188
1002550000.0,-131.1356964111328
1002575000.0,-130.31593322753906
1002600000.0,-131.45785522460938
1002625000.0,-131.853271484375
1002650000.0,-132.39654541015625
1002675000.0,-130.6188201904297
1002700000.0,-132.77857971191406
1002725000.0,-130.7743682861328
1002750000.0,-131.206787109375
1002775000.0,-131.78114318847656
1002800000.0,-131.00485229492188
1002825000.0,-131.2056884765625
1002850000.0,-130.42886352539062
1002875000.0,-131.3402099609375
1002900000.0,-130.78683471679688
1002925000.0,-131.07398986816406
1002950000.0,-131.5258026123047
1002975000.0,-132.1809539794922
1003000000.0,-130.4638214111328
1003025000.0,-131.2960205078125
1003050000.0,-130.7611541748047
1003075000.0,-132.0151824951172
1003100000.0,-130.65701293945312
1003125000.0,-129.09341430664062
1003150000.0,-130.9258575439453
1003175000.0,-131.49252319335938
1003200000.0,-131.0260467529297
1003225000.0,-130.10482788085938
1003250000.0,-131.16220092773438
1003275000.0,-130.783935546875
1003300000.0,-131.2948455810547
1003325000.0,-130.83717346191406
1003350000.0,-131.70008850097656
1003375000.0,-130.8389129638672
1003400000.0,-130.90536499023438
1003425000.0,-131.42677307128906
1003450000.0,-131.6911163330078
1003475000.0,-131.85572814941406
1003500000.0,-131.76708984375
1003525000.0,-131.09603881835938
1003550000.0,-131.35414123535156
1003575000.0,-131.46804809570312
1003600000.0,-131.88795471191406
1003625000.0,-129.1543426513672
1003650000.0,-130.36659240722656
1003675000.0,-131.53936767578125
1003700000.0,-129.9941864013672
1003725000.0,-132.00091552734375
1003750000.0,-130.78317260742188
1003775000.0,-130.7100067138672
1003800000.0,-132.085205078125
1003825000.0,-130.64520263671875
1003850000.0,-131.0454864501953
1003875000.0,-131.9348602294922
1003900000.0,-131.47705078125
1003925000.0,-131.17930603027344
1003950000.0,-129.8319854736328
1003975000.0,-130.57044982910156
1004000000.0,-131.3858642578125
1004025000.0,-130.62193298339844
1004050000.0,-131.00672912597656
1004075000.0,-130.7358856201172
1004100000.0,-131.78504943847656
1004125000.0,-131.79351806640625
1004150000.0,-131.72775268554688
1004175000.0,-131.03733825683594
1004200000.0,-130.59799194335938
1004225000.0,-131.49166870117188
1004250000.0,-131.6173553466797
1004275000.0,-131.9676513671875
1004300000.0,-131.01365661621094
1004325000.0,-132.02413940429688
1004350000.0,-131.32400512695312
1004375000.0,-130.91580200195312
1004400000.0,-131.9296112060547
1004425000.0,-130.9873809814453
1004450000.0,-131.7184295654297
1004475000.0,-131.33181762695312
1004500000.0,-131.6256866455078
1004525000.0,-131.5652313232422
1004550000.0,-131.08860778808594
1004575000.0,-131.62692260742188
1004600000.0,-130.7667694091797
1004625000.0,-130.91587829589844
1004650000.0,-131.63150024414062
1004675000.0,-130.19920349121094
1004700000.0,-131.34432983398438
1004725000.0,-131.99147033691406
1004750000.0,-130.82452392578125
1004775000.0,-131.3409881591797
1004800000.0,-131.26206970214844
1004825000.0,-130.56204223632812
1004850000.0,-131.43199157714844
1004875000.0,-131.0042266845703
1004900000.0,-131.1885223388672
1004925000.0,-131.80934143066406
1004950000.0,-131.08200073242188
1004975000.0,-130.23333740234375
1005000000.0,-131.85585021972656
1005025000.0,-130.66661071777344
1005050000.0,-131.17727661132812
1005075000.0,-131.51258850097656
1005100000.0,-131.04150390625
1005125000.0,-131.14002990722656
1005150000.0,-131.33253479003906
1005175000.0,-131.76947021484375
1005200000.0,-131.65533447265625
1005225000.0,-131.90951538085938
1005250000.0,-130.619384765625
1005275000.0,-131.07366943359375
1005300000.0,-131.4522705078125
1005325000.0,-131.6324462890625
1005350000.0,-130.47584533691406
1005375000.0,-130.7338104248047
1005400000.0,-131.30531311035156
1005425000.0,-131.27073669433594
1005450000.0,-131.4031524658203
1005475000.0,-131.0020751953125
1005500000.0,-130.7203826904297
1005525000.0,-131.3158721923828
1005550000.0,-130.6046905517578
1005575000.0,-131.22421264648438
1005600000.0,-131.00778198242188
1005625000.0,-131.41526794433594
1005650000.0,-131.152099609375
1005675000.0,-130.3905792236328
1005700000.0,-131.5034637451172
1005725000.0,-132.3126983642578
1005750000.0,-132.1513214111328
1005775000.0,-131.5110321044922
1005800000.0,-131.4109649658203
1005825000.0,-131.38284301757812
1005850000.0,-131.79058837890625
1005875000.0,-131.4481658935547
1005900000.0,-131.52877807617188
1005925000.0,-131.2812957763672
1005950000.0,-128.54229736328125
1005975000.0,-131.59449768066406
1006000000.0,-132.02574157714844
1006025000.0,-130.6710968017578
1006050000.0,-131.4040069580078
1006075000.0,-130.84120178222656
1006100000.0,-131.68931579589844
1006125000.0,-130.9334716796875
1006150000.0,-131.5654296875
1006175000.0,-131.90728759765625
1006200000.0,-130.81207275390625
1006225000.0,-131.6193084716797
1006250000.0,-130.57330322265625
1006275000.0,-130.8873291015625
1006300000.0,-130.4958038330078
1006325000.0,-131.89456176757812
1006350000.0,-131.9499969482422
1006375000.0,-130.7423095703125
1006400000.0,-130.84120178222656
1006425000.0,-130.85507202148438
1006450000.0,-131.87376403808594
1006475000.0,-131.5481414794922
1006500000.0,-131.98895263671875
1006525000.0,-131.77432250976562
1006550000.0,-131.9047088623047
1006575000.0,-131.94161987304688
1006600000.0,-131.91226196289062
1006625000.0,-131.18751525878906
1006650000.0,-131.8365020751953
1006675000.0,-131.5652313232422
1006700000.0,-131.49908447265625
1006725000.0,-131.3067169189453
1006750000.0,-130.55776977539062
1006775000.0,-130.60601806640625
1006800000.0,-130.24557495117188
1006825000.0,-131.9940948486328
1006850000.0,-130.9984588623047
1006875000.0,-130.9874267578125
1006900000.0,-132.01475524902344
1006925000.0,-131.33847045898438
1006950000.0,-131.65499877929688
1006975000.0,-132.49954223632812
1007000000.0,-130.1974334716797
1007025000.0,-130.73550415039062
1007050000.0,-131.12774658203125
1007075000.0,-130.75961303710938
1007100000.0,-131.65972900390625
1007125000.0,-131.61172485351562
1007150000.0,-130.7032012939453
1007175000.0,-130.88082885742188
1007200000.0,-131.23097229003906
1007225000.0,-131.52809143066406
1007250000.0,-131.0338897705078
1007275000.0,-131.93899536132812
1007300000.0,-131.83419799804688
1007325000.0,-131.7871856689453
1007350000.0,-131.34828186035156
1007375000.0,-131.06478881835938
1007400000.0,-131.65171813964844
1007425000.0,-131.34588623046875
1007450000.0,-130.58775329589844
1007475000.0,-132.16708374023438
1007500000.0,-131.12203979492188
1007525000.0,-131.14108276367188
1007550000.0,-132.27951049804688
1007575000.0,-131.17697143554688
1007600000.0,-131.21591186523438
1007625000.0,-130.20989990234375
1007650000.0,-131.31198120117188
1007675000.0,-131.3157958984375
1007700000.0,-131.16799926757812
1007725000.0,-130.96710205078125
1007750000.0,-131.6973876953125
1007775000.0,-131.2889862060547
1007800000.0,-131.35125732421875
1007825000.0,-131.7597198486328
1007850000.0,-131.66409301757812
1007875000.0,-130.34231567382812
1007900000.0,-131.82464599609375
1007925000.0,-130.29312133789062
1007950000.0,-131.93414306640625
1007975000.0,-131.87704467773438
1008000000.0,-130.50424194335938
1008025000.0,-132.21566772460938
1008050000.0,-131.0587921142578
1008075000.0,-131.40948486328125
1008100000.0,-131.27413940429688
1008125000.0,-131.96780395507812
1008150000.0,-131.1453857421875
1008175000.0,-131.41006469726562
1008200000.0,-131.52903747558594
1008225000.0,-130.97486877441406
1008250000.0,-130.5179901123047
1008275000.0,-131.95225524902344
1008300000.0,-131.1809539794922
1008325000.0,-132.0310516357422
1008350000.0,-131.11154174804688
1008375000.0,-131.51707458496094
1008400000.0,-130.82720947265625
1008425000.0,-131.17056274414062
1008450000.0,-130.6481170654297
1008475000.0,-131.75831604003906
1008500000.0,-131.48854064941406
1008525000.0,-130.75692749023438
1008550000.0,-131.6927032470703
1008575000.0,-131.5581512451172
1008600000.0,-131.47171020507812
1008625000.0,-131.62918090820312
1008650000.0,-131.56085205078125
1008675000.0,-131.03062438964844
1008700000.0,-131.0501708984375
1008725000.0,-131.0076904296875
1008750000.0,-130.35597229003906
1008775000.0,-131.86692810058594
1008800000.0,-132.36114501953125
1008825000.0,-129.66702270507812
1008850000.0,-131.03038024902344
1008875000.0,-131.00514221191406
1008900000.0,-131.673828125
1008925000.0,-129.7338104248047
1008950000.0,-129.4014129638672
1008975000.0,-131.15557861328125
1009000000.0,-130.466552734375
1009025000.0,-130.0509490966797
1009050000.0,-131.08401489257812
1009075000.0,-131.1525421142578
1009100000.0,-131.57122802734375
1009125000.0,-132.212890625
1009150000.0,-130.5277557373047
1009175000.0,-131.18789672851562
1009200000.0,-130.88194274902344
1009225000.0,-131.39613342285156
1009250000.0,-131.74122619628906
1009275000.0,-130.97256469726562
1009300000.0,-131.40078735351562
1009325000.0,-131.75865173339844
1009350000.0,-131.37310791015625
1009375000.0,-131.0525665283203
1009400000.0,-130.57777404785156
1009425000.0,-131.1956024169922
1009450000.0,-131.47903442382812
1009475000.0,-130.75584411621094
1009500000.0,-131.09713745117188
1009525000.0,-131.4494171142578
1009550000.0,-131.0254364013672
1009575000.0,-130.99746704101562
1009600000.0,-131.26937866210938
1009625000.0,-130.86387634277344
1009650000.0,-130.49545288085938
1009675000.0,-130.6217803955078
1009700000.0,-131.6540985107422
1009725000.0,-130.94432067871094
1009750000.0,-131.46112060546875
1009775000.0,-131.06109619140625
1009800000.0,-132.0006103515625
1009825000.0,-130.70455932617188
1009850000.0,-131.8950958251953
1009875000.0,-130.5038299560547
1009900000.0,-130.96316528320312
1009925000.0,-131.67332458496094
1009950000.0,-129.01046752929688
1009975000.0,-131.42828369140625
1010000000.0,-130.9084014892578
1010025000.0,-131.77642822265625
1010050000.0,-131.43153381347656
1010075000.0,-131.3641357421875
1010100000.0,-131.40521240234375
1010125000.0,-131.86297607421875
1010150000.0,-130.45249938964844
