meas_frequency_Hz,meas_power_dBm
993700000.0,-130.82850646972656
993725000.0,-130.1304473876953
993750000.0,-130.6147003173828
993775000.0,-130.37164306640625
993800000.0,-130.56410217285156
993825000.0,-129.9418182373047
993850000.0,-129.8412322998047
993875000.0,-130.16925048828125
993900000.0,-128.68629455566406
993925000.0,-130.18212890625
993950000.0,-130.82090759277344
993975000.0,-130.96737670898438
994000000.0,-130.37940979003906
994025000.0,-130.9371337890625
994050000.0,-130.15377807617188
994075000.0,-130.85960388183594
994100000.0,-129.0815887451172
994125000.0,-130.1849822998047
994150000.0,-129.9532012939453
994175000.0,-130.95803833007812
994200000.0,-130.67343139648438
994225000.0,-130.10948181152344
994250000.0,-129.6389923095703
994275000.0,-130.38467407226562
994300000.0,-130.8953857421875
994325000.0,-130.70225524902344
994350000.0,-129.36419677734375
994375000.0,-130.14944458007812
994400000.0,-129.78842163085938
994425000.0,-130.4381866455078
994450000.0,-130.43861389160156
994475000.0,-128.873291015625
994500000.0,-129.27584838867188
994525000.0,-130.23190307617188
994550000.0,-131.23184204101562
994575000.0,-131.11550903320312
994600000.0,-130.5404052734375
994625000.0,-129.9230194091797
994650000.0,-130.4248504638672
994675000.0,-129.99342346191406
994700000.0,-130.9265899658203
994725000.0,-130.43186950683594
994750000.0,-130.32493591308594
994775000.0,-130.40631103515625
994800000.0,-130.7696075439453
994825000.0,-130.52537536621094
994850000.0,-131.08734130859375
994875000.0,-131.37322998046875
994900000.0,-131.1038818359375
994925000.0,-129.6051788330078
994950000.0,-128.8068084716797
994975000.0,-130.77569580078125
995000000.0,-129.91648864746094
995025000.0,-130.6743621826172
995050000.0,-130.0322723388672
995075000.0,-130.06715393066406
995100000.0,-130.6398468017578
995125000.0,-130.50755310058594
995150000.0,-130.09356689453125
995175000.0,-129.74037170410156
995200000.0,-129.6402130126953
995225000.0,-130.06524658203125
995250000.0,-129.923583984375
995275000.0,-129.6795654296875
995300000.0,-129.79100036621094
995325000.0,-130.36776733398438
995350000.0,-129.53016662597656
995375000.0,-130.55569458007812
995400000.0,-129.7758331298828
995425000.0,-131.2014617919922
995450000.0,-128.70750427246094
995475000.0,-130.58070373535156
995500000.0,-130.5022735595703
995525000.0,-130.011962890625
995550000.0,-130.19203186035156
995575000.0,-130.7274627685547
995600000.0,-129.84608459472656
995625000.0,-130.1369171142578
995650000.0,-129.2832489013672
995675000.0,-130.76638793945312
995700000.0,-130.71331787109375
995725000.0,-129.53622436523438
995750000.0,-130.41136169433594
995775000.0,-129.2784881591797
995800000.0,-130.37106323242188
995825000.0,-129.45388793945312
995850000.0,-131.23480224609375
995875000.0,-130.635986328125
995900000.0,-129.8775177001953
995925000.0,-129.888671875
995950000.0,-131.1602783203125
995975000.0,-129.94171142578125
996000000.0,-130.07188415527344
996025000.0,-131.1024169921875
996050000.0,-130.81643676757812
996075000.0,-129.74551391601562
996100000.0,-130.5443572998047
996125000.0,-130.22459411621094
996150000.0,-130.69906616210938
996175000.0,-130.3593292236328
996200000.0,-130.9111785888672
996225000.0,-129.83331298828125
996250000.0,-130.6887969970703
996275000.0,-130.71034240722656
996300000.0,-130.3956756591797
996325000.0,-130.5703582763672
996350000.0,-130.0272674560547
996375000.0,-130.34896850585938
996400000.0,-130.46310424804688
996425000.0,-130.39019775390625
996450000.0,-130.0531005859375
996475000.0,-128.97227478027344
996500000.0,-129.7359161376953
996525000.0,-129.59100341796875
996550000.0,-130.8259735107422
996575000.0,-130.7954864501953
996600000.0,-129.77479553222656
996625000.0,-129.99267578125
996650000.0,-130.6868896484375
996675000.0,-130.84072875976562
996700000.0,-130.88888549804688
996725000.0,-130.31732177734375
996750000.0,-130.3854522705078
996775000.0,-130.47842407226562
996800000.0,-130.0117645263672
996825000.0,-129.18826293945312
996850000.0,-130.6181640625
996875000.0,-130.08428955078125
996900000.0,-130.885009765625
996925000.0,-129.56900024414062
996950000.0,-130.96859741210938
996975000.0,-130.50146484375
997000000.0,-130.7122344970703
997025000.0,-130.29696655273438
997050000.0,-129.6797332763672
997075000.0,-129.0877227783203
997100000.0,-129.61631774902344
997125000.0,-129.9534149169922
997150000.0,-130.85618591308594
997175000.0,-130.55487060546875
997200000.0,-130.5033416748047
997225000.0,-130.1725311279297
997250000.0,-130.50924682617188
997275000.0,-130.0711669921875
997300000.0,-129.12417602539062
997325000.0,-130.56021118164062
997350000.0,-130.4955596923828
997375000.0,-130.10110473632812
997400000.0,-130.5706024169922
997425000.0,-128.82269287109375
997450000.0,-130.71990966796875
997475000.0,-131.3189697265625
997500000.0,-130.02294921875
997525000.0,-130.42481994628906
997550000.0,-130.51419067382812
997575000.0,-130.3085174560547
997600000.0,-130.1921844482422
997625000.0,-130.01148986816406
997650000.0,-130.8938446044922
997675000.0,-129.7425537109375
997700000.0,-129.90972900390625
997725000.0,-130.93362426757812
997750000.0,-131.02145385742188
997775000.0,-130.287109375
997800000.0,-130.40675354003906
997825000.0,-130.2979736328125
997850000.0,-130.71456909179688
997875000.0,-131.34512329101562
997900000.0,-129.50811767578125
997925000.0,-129.51333618164062
997950000.0,-129.71449279785156
997975000.0,-130.2800750732422
998000000.0,-130.00332641601562
998025000.0,-130.1404571533203
998050000.0,-129.62071228027344
998075000.0,-131.15696716308594
998100000.0,-130.0434112548828
998125000.0,-130.43858337402344
998150000.0,-130.6719207763672
998175000.0,-130.38340759277344
998200000.0,-130.63540649414062
998225000.0,-130.10421752929688
998250000.0,-130.67654418945312
998275000.0,-130.6407012939453
998300000.0,-130.38650512695312
998325000.0,-129.79434204101562
998350000.0,-130.96397399902344
998375000.0,-130.7927703857422
998400000.0,-130.0643310546875
998425000.0,-129.91404724121094
998450000.0,-129.38507080078125
998475000.0,-130.4622344970703
998500000.0,-130.1997833251953
998525000.0,-130.5642547607422
998550000.0,-129.66111755371094
998575000.0,-130.1215362548828
998600000.0,-130.5108184814453
998625000.0,-130.2714385986328
998650000.0,-130.05917358398438
998675000.0,-130.5269012451172
998700000.0,-130.39669799804688
998725000.0,-129.30360412597656
998750000.0,-128.94534301757812
998775000.0,-130.04598999023438
998800000.0,-129.17117309570312
998825000.0,-129.9799346923828
998850000.0,-129.99148559570312
998875000.0,-130.30613708496094
998900000.0,-129.7867889404297
998925000.0,-130.2091522216797
998950000.0,-131.1027374267578
998975000.0,-131.71896362304688
999000000.0,-130.38742065429688
999025000.0,-130.4971466064453
999050000.0,-130.31668090820312
999075000.0,-130.9004364013672
999100000.0,-130.5260772705078
999125000.0,-131.18630981445312
999150000.0,-129.98704528808594
999175000.0,-130.15956115722656
999200000.0,-130.506591796875
999225000.0,-130.61767578125
999250000.0,-130.57080078125
999275000.0,-129.30648803710938
999300000.0,-130.2316131591797
999325000.0,-130.2671356201172
999350000.0,-130.4200439453125
999375000.0,-129.57278442382812
999400000.0,-130.38914489746094
999425000.0,-129.90179443359375
999450000.0,-131.1796875
999475000.0,-130.64065551757812
999500000.0,-129.85606384277344
999525000.0,-129.93804931640625
999550000.0,-130.73240661621094
999575000.0,-129.43646240234375
999600000.0,-129.10018920898438
999625000.0,-130.7823944091797
999650000.0,-130.6026611328125
999675000.0,-129.95155334472656
999700000.0,-130.13694763183594
999725000.0,-128.9639434814453
999750000.0,-130.3351287841797
999775000.0,-130.18255615234375
999800000.0,-130.87559509277344
999825000.0,-129.44471740722656
999850000.0,-130.53823852539062
999875000.0,-130.71649169921875
999900000.0,-130.28475952148438
999925000.0,-129.18185424804688
999950000.0,-130.39027404785156
999975000.0,-129.2814178466797
1000000000.0,-130.54623413085938
1000025000.0,-130.64712524414062
1000050000.0,-129.85760498046875
1000075000.0,-130.91171264648438
1000100000.0,-129.71311950683594
1000125000.0,-130.39242553710938
1000150000.0,-129.96551513671875
1000175000.0,-130.2472686767578
1000200000.0,-130.18948364257812
1000225000.0,-130.4094696044922
1000250000.0,-129.0683135986328
1000275000.0,-130.74420166015625
1000300000.0,-130.67340087890625
1000325000.0,-130.8075714111328
1000350000.0,-130.84317016601562
1000375000.0,-129.82131958007812
1000400000.0,-129.85044860839844
1000425000.0,-131.30938720703125
1000450000.0,-130.42987060546875
1000475000.0,-130.16201782226562
1000500000.0,-130.3155975341797
1000525000.0,-130.44363403320312
1000550000.0,-130.5538787841797
1000575000.0,-130.0205078125
1000600000.0,-129.27598571777344
1000625000.0,-131.04757690429688
1000650000.0,-130.81362915039062
1000675000.0,-129.8594512939453
1000700000.0,-130.40789794921875
1000725000.0,-131.0897216796875
1000750000.0,-130.8720703125
1000775000.0,-130.84674072265625
1000800000.0,-130.19332885742188
1000825000.0,-130.4212646484375
1000850000.0,-130.2899169921875
1000875000.0,-130.51255798339844
1000900000.0,-130.73423767089844
1000925000.0,-130.2005157470703
1000950000.0,-130.54957580566406
1000975000.0,-130.7780303955078
1001000000.0,-130.45547485351562
1001025000.0,-129.4051513671875
1001050000.0,-130.34152221679688
1001075000.0,-130.70030212402344
1001100000.0,-130.0906219482422
1001125000.0,-131.0177764892578
1001150000.0,-130.18310546875
1001175000.0,-130.3845977783203
1001200000.0,-130.5933837890625
1001225000.0,-130.9907684326172
1001250000.0,-131.0248260498047
1001275000.0,-129.92625427246094
1001300000.0,-129.84356689453125
1001325000.0,-130.1173553466797
1001350000.0,-129.40843200683594
1001375000.0,-130.2839813232422
1001400000.0,-130.47926330566406
1001425000.0,-130.62937927246094
1001450000.0,-130.41184997558594
1001475000.0,-130.39956665039062
1001500000.0,-130.4276885986328
1001525000.0,-130.51136779785156
1001550000.0,-130.14288330078125
1001575000.0,-130.51348876953125
1001600000.0,-129.00048828125
1001625000.0,-129.47824096679688
1001650000.0,-130.721923828125
1001675000.0,-129.07144165039062
1001700000.0,-129.47607421875
1001725000.0,-130.4647216796875
1001750000.0,-130.9824981689453
1001775000.0,-130.05133056640625
1001800000.0,-130.6549072265625
1001825000.0,-130.57427978515625
1001850000.0,-129.69668579101562
1001875000.0,-130.91949462890625
1001900000.0,-129.4981689453125
1001925000.0,-130.35171508789062
1001950000.0,-129.55572509765625
1001975000.0,-130.31027221679688
1002000000.0,-130.5229949951172
1002025000.0,-130.40667724609375
1002050000.0,-130.8734893798828
1002075000.0,-130.10682678222656
1002100000.0,-131.08401489257812
1002125000.0,-129.6438446044922
1002150000.0,-130.477294921875
1002175000.0,-129.9873504638672
1002200000.0,-130.5662078857422
1002225000.0,-129.9073486328125
1002250000.0,-130.93731689453125
1002275000.0,-129.918701171875
1002300000.0,-129.80319213867188
1002325000.0,-130.36273193359375
1002350000.0,-130.3624267578125
1002375000.0,-130.54336547851562
1002400000.0,-130.4021453857422
1002425000.0,-131.0462188720703
1002450000.0,-129.63673400878906
1002475000.0,-130.7548065185547
1002500000.0,-130.62657165527344
1002525000.0,-129.5718536376953
1002550000.0,-130.58914184570312
1002575000.0,-129.91722106933594
1002600000.0,-129.9188690185547
1002625000.0,-130.2322235107422
1002650000.0,-130.88978576660156
1002675000.0,-130.5031280517578
1002700000.0,-129.81326293945312
1002725000.0,-130.3269805908203
1002750000.0,-129.5418243408203
1002775000.0,-130.62570190429688
1002800000.0,-129.50584411621094
1002825000.0,-130.02508544921875
1002850000.0,-130.69544982910156
1002875000.0,-129.84117126464844
1002900000.0,-130.26792907714844
1002925000.0,-130.7541961669922
1002950000.0,-130.53955078125
1002975000.0,-131.0689697265625
1003000000.0,-130.29234313964844
1003025000.0,-130.74063110351562
1003050000.0,-131.617919921875
1003075000.0,-130.15838623046875
1003100000.0,-131.0596160888672
1003125000.0,-130.18069458007812
1003150000.0,-130.0521240234375
1003175000.0,-130.19818115234375
1003200000.0,-130.39413452148438
1003225000.0,-130.65725708007812
1003250000.0,-129.8617706298828
1003275000.0,-131.04815673828125
1003300000.0,-129.97796630859375
1003325000.0,-129.22213745117188
1003350000.0,-130.2969207763672
1003375000.0,-129.1177520751953
1003400000.0,-131.03550720214844
1003425000.0,-128.47386169433594
1003450000.0,-129.20040893554688
1003475000.0,-128.7762908935547
1003500000.0,-130.22389221191406
1003525000.0,-130.38351440429688
1003550000.0,-130.75852966308594
1003575000.0,-129.42886352539062
1003600000.0,-129.62799072265625
1003625000.0,-130.57395935058594
1003650000.0,-130.72064208984375
1003675000.0,-130.57217407226562
1003700000.0,-130.83807373046875
1003725000.0,-130.47177124023438
1003750000.0,-129.3299560546875
1003775000.0,-130.0113525390625
1003800000.0,-131.23675537109375
1003825000.0,-131.40223693847656
1003850000.0,-130.40628051757812
1003875000.0,-130.67803955078125
1003900000.0,-130.50152587890625
1003925000.0,-131.0250701904297
1003950000.0,-129.27865600585938
1003975000.0,-129.75694274902344
1004000000.0,-129.5740509033203
1004025000.0,-129.6072998046875
1004050000.0,-130.4318389892578
1004075000.0,-130.0290985107422
1004100000.0,-130.44371032714844
1004125000.0,-129.80816650390625
1004150000.0,-129.70703125
1004175000.0,-130.051513671875
1004200000.0,-130.30850219726562
1004225000.0,-130.2275848388672
1004250000.0,-130.3603973388672
1004275000.0,-129.9306182861328
1004300000.0,-130.24771118164062
1004325000.0,-130.93634033203125
1004350000.0,-130.26976013183594
1004375000.0,-130.13870239257812
1004400000.0,-131.20962524414062
1004425000.0,-130.3986053466797
1004450000.0,-130.94837951660156
1004475000.0,-130.966796875
1004500000.0,-131.0129852294922
1004525000.0,-130.4568328857422
1004550000.0,-129.18795776367188
1004575000.0,-130.11228942871094
1004600000.0,-131.0210723876953
1004625000.0,-129.82806396484375
1004650000.0,-130.10316467285156
1004675000.0,-130.13485717773438
1004700000.0,-130.45700073242188
1004725000.0,-129.91554260253906
1004750000.0,-130.49594116210938
1004775000.0,-130.67369079589844
1004800000.0,-129.48927307128906
1004825000.0,-130.74932861328125
1004850000.0,-129.82630920410156
1004875000.0,-130.52890014648438
1004900000.0,-129.72152709960938
1004925000.0,-130.75262451171875
1004950000.0,-130.36526489257812
1004975000.0,-129.8681182861328
1005000000.0,-131.44482421875
1005025000.0,-129.44786071777344
1005050000.0,-130.57362365722656
1005075000.0,-130.07760620117188
1005100000.0,-129.98204040527344
1005125000.0,-129.34999084472656
1005150000.0,-130.4827117919922
1005175000.0,-130.34695434570312
1005200000.0,-130.44406127929688
1005225000.0,-129.49655151367188
1005250000.0,-129.36099243164062
1005275000.0,-130.04263305664062
1005300000.0,-130.1004180908203
1005325000.0,-130.8511199951172
1005350000.0,-130.51889038085938
1005375000.0,-130.84141540527344
1005400000.0,-128.67425537109375
1005425000.0,-131.211669921875
1005450000.0,-130.75680541992188
1005475000.0,-129.0035858154297
1005500000.0,-130.35972595214844
1005525000.0,-128.08010864257812
1005550000.0,-129.88291931152344
1005575000.0,-129.9894561767578
1005600000.0,-130.72300720214844
1005625000.0,-129.70867919921875
1005650000.0,-131.308349609375
1005675000.0,-130.84083557128906
1005700000.0,-129.25628662109375
1005725000.0,-129.63182067871094
1005750000.0,-129.09837341308594
1005775000.0,-130.44583129882812
1005800000.0,-130.73475646972656
1005825000.0,-130.2830810546875
1005850000.0,-131.11924743652344
1005875000.0,-130.7320556640625
1005900000.0,-130.38343811035156
1005925000.0,-130.6457977294922
1005950000.0,-130.33108520507812
1005975000.0,-130.59010314941406
1006000000.0,-131.4052734375
1006025000.0,-130.64410400390625
1006050000.0,-130.7115936279297
1006075000.0,-129.62669372558594
1006100000.0,-129.99249267578125
1006125000.0,-129.98721313476562
1006150000.0,-128.9213104248047
1006175000.0,-130.85287475585938
1006200000.0,-130.94546508789062
1006225000.0,-130.78176879882812
1006250000.0,-130.97535705566406
1006275000.0,-129.7068328857422
1006300000.0,-129.39627075195312
1006325000.0,-130.18368530273438
1006350000.0,-130.4929962158203
1006375000.0,-130.12464904785156
1006400000.0,-130.18325805664062
1006425000.0,-130.5944366455078
1006450000.0,-130.16482543945312
1006475000.0,-129.29397583007812
1006500000.0,-129.23097229003906
1006525000.0,-129.53182983398438
1006550000.0,-129.3754425048828
1006575000.0,-131.1647186279297
1006600000.0,-129.34146118164062
1006625000.0,-130.89512634277344
1006650000.0,-129.92361450195312
1006675000.0,-130.46449279785156
1006700000.0,-130.94500732421875
1006725000.0,-130.2356414794922
1006750000.0,-130.70654296875
1006775000.0,-129.16162109375
1006800000.0,-130.4781494140625
1006825000.0,-130.7776336669922
1006850000.0,-129.80825805664062
1006875000.0,-130.8760986328125
1006900000.0,-130.35867309570312
1006925000.0,-130.17938232421875
1006950000.0,-128.6457061767578
1006975000.0,-129.79090881347656
1007000000.0,-130.51173400878906
1007025000.0,-129.5114288330078
1007050000.0,-130.29225158691406
1007075000.0,-128.88906860351562
1007100000.0,-129.9935760498047
1007125000.0,-130.0021514892578
1007150000.0,-130.22344970703125
1007175000.0,-130.75112915039062
1007200000.0,-130.0537872314453
1007225000.0,-130.339111328125
1007250000.0,-130.54469299316406
1007275000.0,-130.4669647216797
1007300000.0,-129.81393432617188
1007325000.0,-130.56471252441406
1007350000.0,-130.3497314453125
1007375000.0,-131.10040283203125
1007400000.0,-129.99559020996094
1007425000.0,-130.1837615966797
1007450000.0,-130.29244995117188
1007475000.0,-130.3303680419922
1007500000.0,-131.3641357421875
1007525000.0,-130.48928833007812
1007550000.0,-130.0185089111328
1007575000.0,-129.86618041992188
1007600000.0,-130.81724548339844
1007625000.0,-130.44981384277344
1007650000.0,-130.89553833007812
1007675000.0,-129.59625244140625
1007700000.0,-130.72601318359375
1007725000.0,-129.67617797851562
1007750000.0,-129.48800659179688
1007775000.0,-130.63055419921875
1007800000.0,-129.4100799560547
1007825000.0,-130.16758728027344
1007850000.0,-129.93829345703125
1007875000.0,-129.6054229736328
1007900000.0,-130.47723388671875
1007925000.0,-130.23182678222656
1007950000.0,-130.43540954589844
1007975000.0,-130.421142578125
1008000000.0,-129.79617309570312
1008025000.0,-129.06381225585938
1008050000.0,-130.635498046875
1008075000.0,-129.7490234375
1008100000.0,-130.19677734375
1008125000.0,-130.56056213378906
1008150000.0,-129.75656127929688
1008175000.0,-130.41348266601562
1008200000.0,-129.7116241455078
1008225000.0,-130.9337158203125
1008250000.0,-131.1691131591797
1008275000.0,-130.54002380371094
1008300000.0,-130.37904357910156
1008325000.0,-130.7457733154297
1008350000.0,-130.60919189453125
1008375000.0,-127.4959487915039
1008400000.0,-130.64968872070312
1008425000.0,-130.7518768310547
1008450000.0,-128.668212890625
1008475000.0,-130.826171875
1008500000.0,-130.6529998779297
1008525000.0,-129.76284790039062
1008550000.0,-129.45196533203125
1008575000.0,-130.31607055664062
1008600000.0,-131.12326049804688
1008625000.0,-129.44671630859375
1008650000.0,-130.2763671875
1008675000.0,-130.10989379882812
1008700000.0,-130.52230834960938
1008725000.0,-129.91668701171875
1008750000.0,-130.05323791503906
1008775000.0,-130.97824096679688
1008800000.0,-130.3152618408203
1008825000.0,-130.46665954589844
1008850000.0,-130.5610809326172
1008875000.0,-130.10960388183594
1008900000.0,-130.72987365722656
1008925000.0,-130.34242248535156
1008950000.0,-130.3625946044922
1008975000.0,-130.22361755371094
1009000000.0,-131.13079833984375
1009025000.0,-129.6403350830078
1009050000.0,-130.59033203125
1009075000.0,-130.7311553955078
1009100000.0,-130.06822204589844
1009125000.0,-129.5723876953125
1009150000.0,-130.2559356689453
1009175000.0,-130.40269470214844
1009200000.0,-130.3204345703125
1009225000.0,-130.17575073242188
1009250000.0,-131.0240020751953
1009275000.0,-130.53163146972656
1009300000.0,-130.42530822753906
1009325000.0,-130.967529296875
1009350000.0,-130.48907470703125
1009375000.0,-131.5223846435547
1009400000.0,-130.46388244628906
1009425000.0,-130.3333740234375
1009450000.0,-130.63670349121094
1009475000.0,-130.62464904785156
1009500000.0,-131.5625
1009525000.0,-130.04840087890625
1009550000.0,-131.59149169921875
1009575000.0,-129.14340209960938
1009600000.0,-130.4302978515625
1009625000.0,-130.73133850097656
1009650000.0,-131.13888549804688
1009675000.0,-130.99819946289062
1009700000.0,-130.36444091796875
1009725000.0,-130.40573120117188
1009750000.0,-131.35182189941406
1009775000.0,-129.24082946777344
1009800000.0,-130.8531951904297
1009825000.0,-129.45071411132812
1009850000.0,-131.08709716796875
1009875000.0,-131.0282440185547
1009900000.0,-129.92172241210938
1009925000.0,-131.09376525878906
1009950000.0,-129.24822998046875
1009975000.0,-130.16986083984375
1010000000.0,-130.33168029785156
1010025000.0,-130.4629364013672
1010050000.0,-130.90078735351562
1010075000.0,-130.80580139160156
1010100000.0,-129.79006958007812
1010125000.0,-130.59942626953125
1010150000.0,-130.54824829101562
1010175000.0,-130.4652557373047
