1.208321333,17.92914963
1.191693068,18.06939888
1.1800735,18.08517456
1.214088202,18.14118958
1.26459837,18.26729012
1.222962976,18.33698654
1.20969069,18.38690186
1.249473929,18.53647423
1.268086076,18.47333717
1.210419655,18.45049286
1.320774198,18.43143463
1.217036128,18.44857597
1.279711843,18.42072105
1.224593878,18.42087936
1.292420745,18.35978317
1.240225077,18.22678566
1.259124041,18.16862297
1.202557683,18.17969322
1.253948689,18.11336708
1.244597435,18.10109138
1.210649371,18.18980408
1.184512973,18.1121769
1.20670259,18.14765739
1.192003727,18.08776855
1.247099519,18.23852158
1.306491494,18.19049454
1.249528408,18.29983139
1.27165997,18.27667809
1.29112494,18.32164955
1.194476366,18.25313568
1.229184866,18.30230141
1.273399353,18.25047493
1.312253356,18.17436409
1.265008926,18.37798691
1.254345775,18.14101791
1.273857355,18.08120537
1.260253072,18.04946136
1.258893132,18.05059814
1.257008791,17.96387672
1.267846465,17.89536667
1.245992541,17.91637993
