1.125604391,18.30872345
1.152559996,18.48513222
1.169214129,18.48498154
1.133460045,18.53556633
1.133204937,18.63487434
1.172473431,18.7165451
1.116628647,18.74060249
1.184649587,18.8075428
1.131877542,18.76153374
1.190160871,18.72711754
1.158759832,18.6527462
1.130292773,18.68822861
1.179174542,18.58667564
1.132821918,18.5965023
1.200131893,18.50354958
1.115821481,18.45184326
1.149707079,18.39156532
1.190157175,18.35983276
1.137444615,18.31238174
1.18065989,18.28824425
1.151236653,18.37636948
1.151391864,18.28242302
1.133507967,18.35707474
1.213608623,18.32391167
1.170725226,18.50715446
1.101498008,18.38645744
1.157665849,18.52756882
1.19046855,18.48532295
1.225280285,18.50728798
1.218550682,18.49141502
1.127126932,18.53601265
1.146652818,18.5092926
1.187381387,18.46798897
1.13129878,18.61353111
1.168371797,18.28353691
1.176246524,18.3569355
1.171243548,18.2280407
1.101564527,18.21034431
1.189475536,18.16619492
1.117451906,18.14447403
1.192166924,18.141819
