# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S22;im:Trc2_S22;re:Trc3_S21;im:Trc3_S21;
2.013750000000000E+09;7.428219782503027E-01;-5.218607237205023E-01;8.312660763214377E-01;1.698695596185887E-01;-6.823097386206508E-04;-9.891931179983569E-04;
2.015000000000000E+09;7.198842295572553E-01;-5.529867011293655E-01;8.396224539889613E-01;1.217601207223299E-01;-7.320066044292602E-04;-9.541775194151240E-04;
2.016250000000000E+09;6.957451441355187E-01;-5.825428355466213E-01;8.451295933543895E-01;7.341514677239118E-02;-7.999549491789206E-04;-9.268028863276713E-04;
2.017500000000000E+09;6.705659761174120E-01;-6.115131208278638E-01;8.477807448164095E-01;2.500511816420540E-02;-8.277813009611687E-04;-9.125100562528537E-04;
2.018750000000000E+09;6.437049329699716E-01;-6.392691916179506E-01;8.474882122483428E-01;-2.373642426986540E-02;-8.878813625626325E-04;-8.433086708353802E-04;
2.020000000000000E+09;6.162109827131134E-01;-6.659482497134449E-01;8.448120747237238E-01;-7.268975504180522E-02;-9.557337927665457E-04;-7.944658157976249E-04;
2.021250000000000E+09;5.872050294043096E-01;-6.912719312835948E-01;8.391182626380304E-01;-1.210476311995643E-01;-9.804768650665983E-04;-7.508651923597582E-04;
2.022500000000000E+09;5.572543219014146E-01;-7.152532760285305E-01;8.306399830165262E-01;-1.689946168436715E-01;-1.028747728763372E-03;-7.326531606550281E-04;
2.023750000000000E+09;5.265929035890105E-01;-7.380672338964366E-01;8.194506125567014E-01;-2.164534473212331E-01;-1.048395333675796E-03;-6.769107278845016E-04;
2.025000000000000E+09;4.946696792985228E-01;-7.597059851278546E-01;8.052991376725808E-01;-2.632266702634695E-01;-1.084097359464961E-03;-6.007115192864920E-04;
2.026250000000000E+09;4.618723752366313E-01;-7.797350152954090E-01;7.888319541867882E-01;-3.092339946210718E-01;-1.138598487303575E-03;-5.305241628793913E-04;
2.027500000000000E+09;4.283426031700184E-01;-7.984747441565613E-01;7.694826764037106E-01;-3.542664236689842E-01;-1.160138943905888E-03;-5.002517677673319E-04;
2.028750000000000E+09;3.939228155921703E-01;-8.158289143892054E-01;7.474605581146854E-01;-3.982561459310144E-01;-1.196982192410027E-03;-4.101638488560726E-04;
2.030000000000000E+09;3.588460259055102E-01;-8.319724771433199E-01;7.230809768401842E-01;-4.405757264188490E-01;-1.205760518774598E-03;-3.695729382842006E-04;
2.031250000000000E+09;3.230201227674016E-01;-8.461276432773858E-01;6.963737585909474E-01;-4.815877465321214E-01;-1.219741939075160E-03;-2.986698984620629E-04;
2.032500000000000E+09;2.866292290895230E-01;-8.587826069397818E-01;6.668040245726383E-01;-5.211636017299510E-01;-1.231153030611674E-03;-2.306373952779835E-04;
2.033750000000000E+09;2.496811652055378E-01;-8.701154723179669E-01;6.355049142248971E-01;-5.589473612070689E-01;-1.210531327871385E-03;-1.731232114566776E-04;
2.035000000000000E+09;2.122301266627566E-01;-8.799942905262195E-01;6.015985009735043E-01;-5.945844327677218E-01;-1.262897003030078E-03;-1.196684876625982E-04;
2.036250000000000E+09;1.742045394939299E-01;-8.880659080888048E-01;5.658156374870862E-01;-6.283699743356662E-01;-1.270390585656633E-03;-1.438369682498733E-05;
2.037500000000000E+09;1.361824305163037E-01;-8.944147010740812E-01;5.282580479324199E-01;-6.602335069728049E-01;-1.256279999523435E-03;1.172668399101002E-05;
2.038750000000000E+09;9.778725212275706E-02;-8.993877684269022E-01;4.885214593187330E-01;-6.900132694983708E-01;-1.275634963287265E-03;6.793288397602300E-05;
2.040000000000000E+09;5.931384322012495E-02;-9.026060800372931E-01;4.473930707873948E-01;-7.170205390010730E-01;-1.270503042765330E-03;1.576926087248549E-04;
2.041250000000000E+09;2.090394972411220E-02;-9.043042209886720E-01;4.049037286838157E-01;-7.416854489913082E-01;-1.235817621330976E-03;1.960560797127092E-04;
2.042500000000000E+09;-1.750728004424532E-02;-9.042952701826923E-01;3.608149032541428E-01;-7.642110120285008E-01;-1.235427449969786E-03;2.375755995132024E-04;
2.043750000000000E+09;-5.600507411695099E-02;-9.024702703696682E-01;3.155068621248689E-01;-7.836927961817804E-01;-1.245847741361454E-03;3.253680139906373E-04;
2.045000000000000E+09;-9.422784150482345E-02;-8.992462010801396E-01;2.691556105630679E-01;-8.007247469234874E-01;-1.201907353514417E-03;3.672288745220680E-04;
2.046250000000000E+09;-1.322459799455106E-01;-8.943470941028785E-01;2.217882168448918E-01;-8.150511043705883E-01;-1.189972071540120E-03;4.690607630311943E-04;
2.047500000000000E+09;-1.703576884657076E-01;-8.876719760789912E-01;1.736814733754332E-01;-8.263274495003210E-01;-1.165404197882015E-03;4.922364917430867E-04;
2.048750000000000E+09;-2.077849295205967E-01;-8.796547656080821E-01;1.252155759536192E-01;-8.350566102522484E-01;-1.157707357521637E-03;5.555342352437235E-04;
2.050000000000000E+09;-2.454070605254868E-01;-8.698234937914859E-01;7.620520031145125E-02;-8.409879224612254E-01;-1.137030885435230E-03;6.116991137336309E-04;
2.051250000000000E+09;-2.820656935462946E-01;-8.584165243273532E-01;2.706263401871041E-02;-8.439519398292972E-01;-1.101197912749005E-03;6.359752433709509E-04;
2.052500000000000E+09;-3.182436148469421E-01;-8.456552103906070E-01;-2.261037066722656E-02;-8.437643959652582E-01;-1.075460483638490E-03;7.233984478293943E-04;
2.053750000000000E+09;-3.540867022173628E-01;-8.313839602194719E-01;-7.170167756998351E-02;-8.411093657095492E-01;-1.037494924561370E-03;7.856245242537113E-04;
2.055000000000000E+09;-3.892470136790381E-01;-8.155176860423498E-01;-1.207950199160853E-01;-8.354051859218266E-01;-9.980573530470268E-04;7.871771532852586E-04;
2.056250000000000E+09;-4.237044076922607E-01;-7.979372616213816E-01;-1.691831360376197E-01;-8.266294903074843E-01;-9.702185441977334E-04;8.473720025009830E-04;
2.057500000000000E+09;-4.572263149986115E-01;-7.794200392389835E-01;-2.172745360276510E-01;-8.154852022845812E-01;-9.187722605821971E-04;8.901155186942478E-04;
2.058750000000000E+09;-4.900453411719147E-01;-7.589030038420008E-01;-2.646876832302955E-01;-8.016769483492792E-01;-8.922000013410114E-04;9.433616798828950E-04;
2.060000000000000E+09;-5.220316386806452E-01;-7.374759808788391E-01;-3.109830592305098E-01;-7.845865818580628E-01;-8.433573875897438E-04;9.701677867310325E-04;
2.061250000000000E+09;-5.526627144909849E-01;-7.147428907308125E-01;-3.559993446640543E-01;-7.652788525947064E-01;-8.150528934347259E-04;1.024943290130315E-03;
2.062500000000000E+09;-5.823736688514689E-01;-6.906232650878478E-01;-3.998387232286434E-01;-7.437012351332786E-01;-7.854629985705184E-04;1.083131685275003E-03;
2.063750000000000E+09;-6.110998950920299E-01;-6.653685866583766E-01;-4.426420020426089E-01;-7.191350877513775E-01;-7.006916314234155E-04;1.094371905058659E-03;
2.065000000000000E+09;-6.387192956963480E-01;-6.390529921540200E-01;-4.837165520940872E-01;-6.924485107541685E-01;-6.877413840260917E-04;1.151884107623946E-03;
2.066250000000000E+09;-6.651423512149942E-01;-6.115956784947385E-01;-5.230110972572951E-01;-6.631531261341879E-01;-5.988857557610055E-04;1.216248089409796E-03;
2.067500000000000E+09;-6.903592389217884E-01;-5.826868079059486E-01;-5.608374169596813E-01;-6.320011128527830E-01;-5.675954472971674E-04;1.192958412282718E-03;
2.068750000000000E+09;-7.143211773122998E-01;-5.532045548470903E-01;-5.965258928993006E-01;-5.985117680667937E-01;-4.654116622937761E-04;1.277770249122573E-03;
2.070000000000000E+09;-7.371149229064612E-01;-5.223770570953981E-01;-6.301963291428893E-01;-5.631150604693097E-01;-4.387551218459107E-04;1.271365111160638E-03;
2.071250000000000E+09;-7.584913610697981E-01;-4.907814868296152E-01;-6.616979141021203E-01;-5.260778083488228E-01;-3.921420296482705E-04;1.311562090373961E-03;
2.072500000000000E+09;-7.784596986768287E-01;-4.584424450124510E-01;-6.910927936630044E-01;-4.874370162590049E-01;-3.330647023983336E-04;1.347631723602284E-03;
2.073750000000000E+09;-7.970869510854466E-01;-4.249932356395525E-01;-7.180755145315605E-01;-4.467500266320110E-01;-2.551958268554835E-04;1.336675530205668E-03;
2.075000000000000E+09;-8.146027894904734E-01;-3.909535036321324E-01;-7.427450812433376E-01;-4.049177004573823E-01;-2.071236205066543E-04;1.368822283147948E-03;
2.076250000000000E+09;-8.302187602594189E-01;-3.562628429851450E-01;-7.648839364467693E-01;-3.618664937303008E-01;-1.417707669340383E-04;1.400673392168295E-03;
2.077500000000000E+09;-8.446818129066989E-01;-3.209377999901469E-01;-7.844123018908599E-01;-3.174469618987478E-01;-7.153660462576132E-05;1.381111667205350E-03;
2.078750000000000E+09;-8.573909434622696E-01;-2.851523762581609E-01;-8.015906197970512E-01;-2.723096348488882E-01;-3.346625608898958E-05;1.401359136467398E-03;
2.080000000000000E+09;-8.685516357645484E-01;-2.484939626652597E-01;-8.161641375513097E-01;-2.263759260946989E-01;4.549048463852712E-05;1.404329998153344E-03;
2.081250000000000E+09;-8.783333020394248E-01;-2.119395257631236E-01;-8.277016489436131E-01;-1.796978365970855E-01;1.312005786622889E-04;1.426482046141860E-03;
2.082500000000000E+09;-8.865392158148296E-01;-1.750429426476984E-01;-8.370023241949349E-01;-1.323418571516540E-01;2.084363893220778E-04;1.398971735733869E-03;
2.083750000000000E+09;-8.930203961046357E-01;-1.380019643271125E-01;-8.432808539063052E-01;-8.494061251489060E-02;2.401187339771538E-04;1.409432738162219E-03;
2.085000000000000E+09;-8.981500491785065E-01;-1.004946296240199E-01;-8.472586622510550E-01;-3.707561050241658E-02;3.408995617729856E-04;1.405422033308304E-03;
2.086250000000000E+09;-9.014957055184259E-01;-6.309780892328964E-02;-8.482451850968905E-01;1.052259573581104E-02;4.002749954520215E-04;1.395005800020892E-03;
2.087500000000000E+09;-9.035733214270042E-01;-2.519611487696107E-02;-8.468513528483052E-01;5.825304881971417E-02;4.381233445835816E-04;1.358524985534554E-03;
2.088750000000000E+09;-9.037640986077948E-01;1.241723077774767E-02;-8.423458433676403E-01;1.055818591174861E-01;5.389693479392621E-04;1.337579040575009E-03;
2.090000000000000E+09;-9.023940520843832E-01;5.021755358153275E-02;-8.353588699742436E-01;1.524130415055810E-01;5.877104458023287E-04;1.343609192453583E-03;
2.091250000000000E+09;-8.997368956654795E-01;8.793328723204498E-02;-8.259413884514576E-01;1.990313421325189E-01;6.223971609102330E-04;1.350782048218104E-03;
2.092500000000000E+09;-8.954070457668488E-01;1.251195733474826E-01;-8.140890378941260E-01;2.447416676351140E-01;6.817033274556472E-04;1.327577934970124E-03;
2.093750000000000E+09;-8.893794733029946E-01;1.622734007178803E-01;-7.998300752950618E-01;2.894046976405694E-01;7.659314115806270E-04;1.297567533581861E-03;
2.095000000000000E+09;-8.818756296787307E-01;1.991241541625249E-01;-7.828112319796149E-01;3.334674265347502E-01;8.496933933612663E-04;1.292701431877977E-03;
2.096250000000000E+09;-8.728295064339398E-01;2.358184055935346E-01;-7.637436222233051E-01;3.761210227843507E-01;9.233030686191618E-04;1.237078328367413E-03;
2.097500000000000E+09;-8.624532914004438E-01;2.718270651192041E-01;-7.422381305348126E-01;4.177571308442150E-01;9.438069323275916E-04;1.213245230476710E-03;
2.098750000000000E+09;-8.505524372463905E-01;3.075149823731900E-01;-7.184323065311141E-01;4.579857471352170E-01;1.025413024762027E-03;1.169327837244370E-03;
2.100000000000000E+09;-8.369310060633449E-01;3.426112477953168E-01;-6.927821352619681E-01;4.968206877600219E-01;1.091411779751582E-03;1.151115838733695E-03;
2.101250000000000E+09;-8.221930811719605E-01;3.768523981927404E-01;-6.648711817798415E-01;5.344600934454976E-01;1.147149752443109E-03;1.101458909715450E-03;
2.102500000000000E+09;-8.059498220450698E-01;4.106768674058210E-01;-6.347836281177851E-01;5.701286763903513E-01;1.202743162797346E-03;1.062352861118811E-03;
2.103750000000000E+09;-7.886374810791617E-01;4.435664440763784E-01;-6.032712424509020E-01;6.041798047054361E-01;1.288252439213050E-03;9.939041512322892E-04;
2.105000000000000E+09;-7.697611283049719E-01;4.758916249786842E-01;-5.698029603944802E-01;6.364194452926510E-01;1.345830122220401E-03;9.514778884074521E-04;
2.106250000000000E+09;-7.495021374317091E-01;5.072885525078169E-01;-5.347225734345905E-01;6.667111926609217E-01;1.449119843797103E-03;8.914884604733102E-04;
2.107500000000000E+09;-7.281261021002869E-01;5.379982898815093E-01;-4.980345480580398E-01;6.949669871838402E-01;1.457204249115298E-03;8.186808071963553E-04;
2.108750000000000E+09;-7.054837582531753E-01;5.674973318601146E-01;-4.600977190908071E-01;7.211577272727400E-01;1.542237912622371E-03;7.599657335473867E-04;
2.110000000000000E+09;-6.815512634127892E-01;5.959190143060836E-01;-4.208343789152570E-01;7.450850121435625E-01;1.589617989678518E-03;7.047038701636262E-04;
2.111250000000000E+09;-6.565400970361258E-01;6.236398489500399E-01;-3.802220278685500E-01;7.670314421615614E-01;1.675131959157803E-03;6.007416020966993E-04;
2.112500000000000E+09;-6.305797201957788E-01;6.502250369746198E-01;-3.389550091381396E-01;7.866852734369699E-01;1.698822722865542E-03;5.507312859162683E-04;
2.113750000000000E+09;-6.033869399190449E-01;6.756023600005435E-01;-2.964776611986412E-01;8.039149618125955E-01;1.729077014532872E-03;3.796055276007271E-04;
2.115000000000000E+09;-5.753990615227204E-01;6.997558678168682E-01;-2.532534970951186E-01;8.189639599346603E-01;1.774841227266785E-03;3.320647599486552E-04;
2.116250000000000E+09;-5.464532483471598E-01;7.228447308400900E-01;-2.094873531366025E-01;8.315873898142209E-01;1.787433484415671E-03;2.345568930569147E-04;
2.117500000000000E+09;-5.165531986792500E-01;7.442623083095972E-01;-1.650693301275089E-01;8.418113398180407E-01;1.773597108725520E-03;1.109845646858785E-04;
2.118750000000000E+09;-4.858826742443035E-01;7.650319114214539E-01;-1.201633701971697E-01;8.496488096641441E-01;1.805999475736116E-03;-5.945909481704048E-06;
2.120000000000000E+09;-4.544129352943346E-01;7.841478140550535E-01;-7.516117089137060E-02;8.551101582793729E-01;1.840402388600426E-03;-6.963392116524986E-05;
2.121250000000000E+09;-4.219931397693465E-01;8.023279218226576E-01;-2.964779627563700E-02;8.583316648469941E-01;1.841088906546672E-03;-1.911607310848050E-04;
2.122500000000000E+09;-3.888189686435121E-01;8.190614025911854E-01;1.551367545527485E-02;8.589901377374566E-01;1.785846114685683E-03;-2.888860250756485E-04;
2.123750000000000E+09;-3.551671188833492E-01;8.344145831856117E-01;6.081682279764441E-02;8.571058994134907E-01;1.758589410230562E-03;-3.718550523137613E-04;
2.125000000000000E+09;-3.207713204922175E-01;8.482426697339980E-01;1.057882102269594E-01;8.530949244184434E-01;1.766594475898342E-03;-4.825224618990254E-04;
2.126250000000000E+09;-2.860251203251653E-01;8.607906930515516E-01;1.505704188774844E-01;8.467580607343909E-01;1.756783734239570E-03;-5.599911466659691E-04;
2.127500000000000E+09;-2.506677909884859E-01;8.719515806102505E-01;1.948560443860649E-01;8.378165836011348E-01;1.697835155021722E-03;-5.871633502847368E-04;
2.128750000000000E+09;-2.150153153541605E-01;8.813634636087744E-01;2.385323586280875E-01;8.266643676639724E-01;1.672344354579519E-03;-7.190341134013320E-04;
2.130000000000000E+09;-1.789604060092140E-01;8.897056162710961E-01;2.814643116603557E-01;8.131129858829705E-01;1.657990101874250E-03;-7.945076127361493E-04;
2.131250000000000E+09;-1.427528844119955E-01;8.961993620456824E-01;3.237625693709379E-01;7.975205300462196E-01;1.622973240298965E-03;-8.703829865190627E-04;
2.132500000000000E+09;-1.062526455512882E-01;9.014529719672042E-01;3.649778015016289E-01;7.797816589543102E-01;1.595900351744752E-03;-9.540385245333675E-04;
2.133750000000000E+09;-6.959378255310641E-02;9.051915618066434E-01;4.052149256474095E-01;7.596446104833576E-01;1.528569872077305E-03;-1.046115700650171E-03;
2.135000000000000E+09;-3.288513836755412E-02;9.072659278690112E-01;4.443910526014394E-01;7.376644357854663E-01;1.488541957067101E-03;-1.080362875192280E-03;
2.136250000000000E+09;3.829842334004844E-03;9.079185979465401E-01;4.822930551634024E-01;7.136875126976979E-01;1.418073691488743E-03;-1.180358527292042E-03;
2.137500000000000E+09;4.041873011346591E-02;9.071537145279256E-01;5.189492352737188E-01;6.877486498855298E-01;1.347867380206652E-03;-1.258353513447938E-03;
2.138750000000000E+09;7.715940420555500E-02;9.046428901789407E-01;5.538836886884756E-01;6.598754989451616E-01;1.316456264156756E-03;-1.336636389561637E-03;
2.140000000000000E+09;1.137086670600480E-01;9.009345033133226E-01;5.877221484542190E-01;6.302125696348934E-01;1.244197087214309E-03;-1.382716462803908E-03;
2.141250000000000E+09;1.501567769792973E-01;8.957043130257905E-01;6.195992933184484E-01;5.990323020195673E-01;1.182092450101050E-03;-1.451822297405089E-03;
2.142500000000000E+09;1.864102624562027E-01;8.889529609860350E-01;6.500359039553364E-01;5.659692969311427E-01;1.147315430160595E-03;-1.516073626788014E-03;
2.143750000000000E+09;2.223194613530783E-01;8.807882126287578E-01;6.787257077572154E-01;5.317531132539266E-01;1.047948525156568E-03;-1.575802078623545E-03;
2.145000000000000E+09;2.580859502574341E-01;8.710741891108637E-01;7.053734374953636E-01;4.957591290575983E-01;9.687796727801956E-04;-1.615318712082548E-03;
2.146250000000000E+09;2.930071471523770E-01;8.599945714028908E-01;7.303573502898673E-01;4.582702919305010E-01;8.823041199133658E-04;-1.699275460572495E-03;
2.147500000000000E+09;3.277391249548507E-01;8.475370495442304E-01;7.532242672322876E-01;4.198080290164702E-01;8.136875613426268E-04;-1.764673353763978E-03;
2.148750000000000E+09;3.618441081840684E-01;8.335952274595037E-01;7.741628766501938E-01;3.799622521596169E-01;7.461146522481814E-04;-1.797763194359726E-03;
2.150000000000000E+09;3.953485487717810E-01;8.181314469601809E-01;7.927465500882367E-01;3.392490227117654E-01;6.471085994490357E-04;-1.812557670667260E-03;
2.151250000000000E+09;4.282799311669427E-01;8.014856157209388E-01;8.093388513399761E-01;2.975636667034307E-01;5.743990964752611E-04;-1.870468526518210E-03;
2.152500000000000E+09;4.604733900169857E-01;7.835410240024786E-01;8.238434130391944E-01;2.546682233822057E-01;4.960638534844049E-04;-1.896572192329464E-03;
2.153750000000000E+09;4.918660221751854E-01;7.641786825960697E-01;8.358692842043045E-01;2.114836168780243E-01;3.846759385814016E-04;-1.937830187227412E-03;
2.155000000000000E+09;5.224983785441930E-01;7.435078361916675E-01;8.458108572096267E-01;1.674707642572510E-01;2.853240924916180E-04;-1.930933106883205E-03;
2.156250000000000E+09;5.522015525715334E-01;7.216814182736477E-01;8.530685072679099E-01;1.226468959838080E-01;1.721291927307434E-04;-1.952794288394741E-03;
2.157500000000000E+09;5.809952653055921E-01;6.986688443191335E-01;8.581838807272399E-01;7.794229753862233E-02;1.051210671643389E-04;-1.946871305598628E-03;
2.158750000000000E+09;6.089578387552516E-01;6.743598105386583E-01;8.609027618427592E-01;3.297620471980935E-02;7.699991641788373E-06;-1.960244833000498E-03;
2.160000000000000E+09;6.356729748587683E-01;6.488992639664946E-01;8.613385219001854E-01;-1.224383130377702E-02;-5.968154899567028E-05;-1.983316268103882E-03;
2.161250000000000E+09;6.617193974106211E-01;6.226824108980548E-01;8.595657189043763E-01;-5.734906864163918E-02;-1.504888471311435E-04;-2.006253496506690E-03;
2.162500000000000E+09;6.861337186798636E-01;5.955161688152109E-01;8.553335716337233E-01;-1.020985096585467E-01;-2.535136333834292E-04;-1.974513593103054E-03;
2.163750000000000E+09;7.099667096686162E-01;5.673401634514548E-01;8.487946760783517E-01;-1.468324258829159E-01;-3.623787216895994E-04;-1.984708344876485E-03;
2.165000000000000E+09;7.324367636561194E-01;5.378952435490523E-01;8.396759592052143E-01;-1.911003312840791E-01;-4.208984270340353E-04;-1.976816408857870E-03;
2.166250000000000E+09;7.537399942999087E-01;5.075276715189311E-01;8.285654575987856E-01;-2.348227071471222E-01;-5.242687313484523E-04;-1.988871247036595E-03;
2.167500000000000E+09;7.738100924693669E-01;4.763157454605577E-01;8.146355727094580E-01;-2.780774597870769E-01;-6.163624633050204E-04;-1.954029946306025E-03;
2.168750000000000E+09;7.925604163232038E-01;4.446641799143341E-01;7.988286930355637E-01;-3.206644146091742E-01;-7.449349368944717E-04;-1.935998313821954E-03;
2.170000000000000E+09;8.100258217482967E-01;4.119648787886623E-01;7.803788503175468E-01;-3.621409699874320E-01;-8.240000560025877E-04;-1.925702789510659E-03;
2.171250000000000E+09;8.262123677869317E-01;3.783650041000571E-01;7.600281505762494E-01;-4.026481232237252E-01;-9.231174282209865E-04;-1.872982399685068E-03;
2.172500000000000E+09;8.407829509363071E-01;3.440230689173980E-01;7.375230958371943E-01;-4.420362531945599E-01;-1.017003470593345E-03;-1.838985804176499E-03;
2.173750000000000E+09;8.542304355178214E-01;3.091191403432269E-01;7.127490593147615E-01;-4.802930791337071E-01;-1.086716431998263E-03;-1.778131570407766E-03;
2.175000000000000E+09;8.662189203920325E-01;2.738539442074215E-01;6.861681784582264E-01;-5.171958278937335E-01;-1.175256538782457E-03;-1.755473850226294E-03;
2.176250000000000E+09;8.766052533259479E-01;2.377818137062508E-01;6.577050333728772E-01;-5.526868168052026E-01;-1.280020805354986E-03;-1.690671916136914E-03;
2.177500000000000E+09;8.855342637428590E-01;2.014258281221347E-01;6.272260402328584E-01;-5.867628653991038E-01;-1.326116918375698E-03;-1.626707007984154E-03;
2.178750000000000E+09;8.929106658934798E-01;1.649364605286011E-01;5.948568489963321E-01;-6.187939255475332E-01;-1.433616574455443E-03;-1.557128449964482E-03;
2.180000000000000E+09;8.985386620903661E-01;1.277413265611274E-01;5.608640699536559E-01;-6.494019494123799E-01;-1.482439764379205E-03;-1.480770546654583E-03;
2.181250000000000E+09;9.031736051436488E-01;9.054665526248257E-02;5.252396087848942E-01;-6.781584967907482E-01;-1.584073807295560E-03;-1.402426102681328E-03;
2.182500000000000E+09;9.061036842876031E-01;5.332007721720753E-02;4.881449818434204E-01;-7.050335014700030E-01;-1.614258987561712E-03;-1.380631514099526E-03;
2.183750000000000E+09;9.074198911996231E-01;1.574321201066605E-02;4.500042191967170E-01;-7.298689970192043E-01;-1.687041515613937E-03;-1.287400692036106E-03;
2.185000000000000E+09;9.072406165429463E-01;-2.172824292924118E-02;4.102714992577826E-01;-7.525764459004152E-01;-1.762819577397990E-03;-1.220770093320349E-03;
2.186250000000000E+09;9.053847433167842E-01;-5.905232754890091E-02;3.692266768474949E-01;-7.733334765641419E-01;-1.809413731723281E-03;-1.195624461472852E-03;
2.187500000000000E+09;9.019128036434918E-01;-9.679842725540105E-02;3.272619537945536E-01;-7.918595131642874E-01;-1.860035607064781E-03;-1.106223805569789E-03;
2.188750000000000E+09;8.970400734558693E-01;-1.337865650610657E-01;2.841655677756514E-01;-8.078621762401171E-01;-1.953028274657994E-03;-9.993435529719935E-04;
2.190000000000000E+09;8.904988889737645E-01;-1.709365192001132E-01;2.404449810126557E-01;-8.215789782292121E-01;-2.001286600358170E-03;-9.735885899417211E-04;
2.191250000000000E+09;8.824879140422145E-01;-2.075966796516213E-01;1.959177007387274E-01;-8.330534591747636E-01;-2.033496781262406E-03;-8.806832564561887E-04;
2.192500000000000E+09;8.728933686769247E-01;-2.441893281427806E-01;1.508900397452392E-01;-8.423218652662541E-01;-2.080547873064889E-03;-7.965873212322097E-04;
2.193750000000000E+09;8.618098423374986E-01;-2.803351821972020E-01;1.055793500898875E-01;-8.488589246374300E-01;-2.126799423722888E-03;-7.218231105125982E-04;
2.195000000000000E+09;8.492235698585195E-01;-3.158112395732176E-01;5.984316381086836E-02;-8.528131767000184E-01;-2.188228930928064E-03;-6.121299102316246E-04;
2.196250000000000E+09;8.350640206955141E-01;-3.508813140291601E-01;1.378480402350772E-02;-8.546687461330780E-01;-2.233586594067210E-03;-5.268384861606054E-04;
2.197500000000000E+09;8.193385656663558E-01;-3.855127081581618E-01;-3.202999622254267E-02;-8.537362476415716E-01;-2.267331201325914E-03;-4.333351707076891E-04;
2.198750000000000E+09;8.022465474516596E-01;-4.193175559451545E-01;-7.774314852865336E-02;-8.505718594384218E-01;-2.287939556781261E-03;-3.440224229107537E-04;
2.200000000000000E+09;7.834923327361639E-01;-4.523069142224028E-01;-1.233828606069642E-01;-8.449214277953107E-01;-2.331392874725319E-03;-2.183772987985073E-04;
2.201250000000000E+09;7.636562273486499E-01;-4.845886583484341E-01;-1.688847808994742E-01;-8.367753817797045E-01;-2.368315049957839E-03;-1.501599246807751E-04;
2.202500000000000E+09;7.426923525595109E-01;-5.162588092210003E-01;-2.140561991689524E-01;-8.261893932537375E-01;-2.411858936129144E-03;-2.925524444853978E-05;
2.203750000000000E+09;7.201765941560362E-01;-5.470094079862254E-01;-2.582365672902516E-01;-8.133035242175941E-01;-2.440815906976523E-03;8.512409718196187E-05;
2.205000000000000E+09;6.963797164547487E-01;-5.766640284764959E-01;-3.016993728493136E-01;-7.977393843696444E-01;-2.463309604404604E-03;1.689778356694092E-04;
2.206250000000000E+09;6.713398906007129E-01;-6.055419709846288E-01;-3.441047763881467E-01;-7.800541998937416E-01;-2.447270062266628E-03;3.078328502740743E-04;
2.207500000000000E+09;6.450769443749327E-01;-6.329009838347587E-01;-3.857717814693872E-01;-7.603078882242189E-01;-2.460170894049202E-03;4.451962419431634E-04;
2.208750000000000E+09;6.174104312757865E-01;-6.596725949935216E-01;-4.260061593405203E-01;-7.382883735365411E-01;-2.433906198686652E-03;5.447161152675721E-04;
2.210000000000000E+09;5.889908217991208E-01;-6.847832975355529E-01;-4.650368410591832E-01;-7.139891801951874E-01;-2.448925118247674E-03;6.780916227527454E-04;
2.211250000000000E+09;5.594188503905537E-01;-7.090333737893023E-01;-5.026282769187389E-01;-6.877502500158764E-01;-2.449545319774180E-03;7.825188172382278E-04;
