# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S22;im:Trc2_S22;re:Trc3_S21;im:Trc3_S21;
2.057500000000000E+09;-2.939359693078819E-01;-7.877139271944479E-01;-1.534206373310077E-01;-8.289691380379001E-01;1.148006773963174E-03;-1.112907651856606E-03;
2.058750000000000E+09;-3.393056140632224E-01;-7.696380038059950E-01;-2.013805384664643E-01;-8.184313008014084E-01;1.080429558268379E-03;-1.163110588092405E-03;
2.060000000000000E+09;-3.833439795767280E-01;-7.488213276304276E-01;-2.492585529159211E-01;-8.053457198479566E-01;1.001809432400455E-03;-1.238510298628239E-03;
2.061250000000000E+09;-4.259477598490649E-01;-7.255150661812029E-01;-2.955608158621730E-01;-7.894243035720855E-01;9.286161784045430E-04;-1.254433856143889E-03;
2.062500000000000E+09;-4.669623550817840E-01;-7.002042402651384E-01;-3.412856325075816E-01;-7.707463098417721E-01;8.457935664059686E-04;-1.305971736693786E-03;
2.063750000000000E+09;-5.064622822204872E-01;-6.724337502448151E-01;-3.855341897321115E-01;-7.493273603215479E-01;7.214280838965732E-04;-1.344538249168149E-03;
2.065000000000000E+09;-5.444121256584330E-01;-6.424338426855842E-01;-4.287493172277176E-01;-7.257722278072948E-01;6.149690921562404E-04;-1.332358557084628E-03;
2.066250000000000E+09;-5.804921943561973E-01;-6.104189206155136E-01;-4.702768257444633E-01;-6.995851990211172E-01;5.299669369417655E-04;-1.383663713433186E-03;
2.067500000000000E+09;-6.144416444778619E-01;-5.762348977908294E-01;-5.102649408454334E-01;-6.711390873722524E-01;4.194208866076274E-04;-1.381904864716314E-03;
2.068750000000000E+09;-6.465461050160709E-01;-5.403500518306893E-01;-5.484619463673905E-01;-6.404381677999607E-01;3.249272042062323E-04;-1.358556199960145E-03;
2.070000000000000E+09;-6.763822789565702E-01;-5.029617423124875E-01;-5.848806901807612E-01;-6.075977135096757E-01;2.382311177101944E-04;-1.320960937535679E-03;
2.071250000000000E+09;-7.042483755434784E-01;-4.635671680772075E-01;-6.192116668587333E-01;-5.726079100230527E-01;1.661010187749239E-04;-1.285121025245228E-03;
2.072500000000000E+09;-7.294928222412511E-01;-4.229555922655548E-01;-6.514800296197021E-01;-5.358700041470403E-01;1.257116124100229E-04;-1.271331364987595E-03;
2.073750000000000E+09;-7.526144652297806E-01;-3.812257610082556E-01;-6.815858265451513E-01;-4.974783863061907E-01;5.052275241190138E-05;-1.287468269966513E-03;
2.075000000000000E+09;-7.732313769696380E-01;-3.379938718796221E-01;-7.093252341036548E-01;-4.574725112054714E-01;-2.770349527614407E-05;-1.238980179501013E-03;
2.076250000000000E+09;-7.914016755673001E-01;-2.938407716091896E-01;-7.347370586339178E-01;-4.156233441719275E-01;-5.649463515317442E-05;-1.205856509083458E-03;
2.077500000000000E+09;-8.069486008032031E-01;-2.487447508906659E-01;-7.576023558546623E-01;-3.728771903630040E-01;-1.203043951738989E-04;-1.202166805923171E-03;
2.078750000000000E+09;-8.200313413176340E-01;-2.030042365904484E-01;-7.778492068855660E-01;-3.285526502730556E-01;-1.880425667177339E-04;-1.128431561950907E-03;
2.080000000000000E+09;-8.303800223992318E-01;-1.563826303869190E-01;-7.956368781751620E-01;-2.832757515735037E-01;-2.675829667275201E-04;-1.181784837706902E-03;
2.081250000000000E+09;-8.382196958582891E-01;-1.098019175777738E-01;-8.109007701783584E-01;-2.374862622896761E-01;-2.903907025029673E-04;-1.157149796146971E-03;
2.082500000000000E+09;-8.433383131904840E-01;-6.297177745148838E-02;-8.234009927083155E-01;-1.905935319539573E-01;-3.517597509785127E-04;-1.115126032509516E-03;
2.083750000000000E+09;-8.458666484993209E-01;-1.598263628546289E-02;-8.330747784407920E-01;-1.435418899966855E-01;-4.306913600652471E-04;-1.058815958522717E-03;
2.085000000000000E+09;-8.458412201458311E-01;3.110264905304073E-02;-8.402126910279583E-01;-9.594393207999109E-02;-4.705465033331946E-04;-1.066365293458440E-03;
2.086250000000000E+09;-8.431173419824313E-01;7.800821547622384E-02;-8.445370187016987E-01;-4.790690925352747E-02;-5.293624405558761E-04;-9.769929900586990E-04;
2.087500000000000E+09;-8.378578648174421E-01;1.246982350941915E-01;-8.463334061722145E-01;-1.180444372555918E-04;-5.511701626911616E-04;-9.109177536581603E-04;
2.088750000000000E+09;-8.301219318895122E-01;1.709651271177657E-01;-8.450654245587562E-01;4.774694075438819E-02;-6.082056179253463E-04;-8.491802359638125E-04;
2.090000000000000E+09;-8.195861943421940E-01;2.165734694882777E-01;-8.416463935821482E-01;9.532064583371003E-02;-6.189092869372584E-04;-7.725662792874829E-04;
2.091250000000000E+09;-8.068908600259896E-01;2.617236208116858E-01;-8.349686520157676E-01;1.426207952809009E-01;-6.091756575940318E-04;-7.305369363845172E-04;
2.092500000000000E+09;-7.918790011162311E-01;3.057732475010241E-01;-8.260260494450919E-01;1.894601728829409E-01;-6.332337885956578E-04;-7.303072928693770E-04;
2.093750000000000E+09;-7.740796199865955E-01;3.490792311555850E-01;-8.145106045158265E-01;2.353505752522544E-01;-6.366450151548149E-04;-6.978927404817245E-04;
2.095000000000000E+09;-7.541078314487506E-01;3.909639350595279E-01;-8.006628132770047E-01;2.804700442937791E-01;-6.888892946417921E-04;-6.707148745781661E-04;
2.096250000000000E+09;-7.318707677068517E-01;4.318635534902166E-01;-7.838692923105203E-01;3.249135018894698E-01;-7.016335951690446E-04;-6.581814540191420E-04;
2.097500000000000E+09;-7.073565996722027E-01;4.714519447086325E-01;-7.651494957835827E-01;3.680727276211244E-01;-7.398174557842221E-04;-6.419549181074619E-04;
2.098750000000000E+09;-6.809788940890394E-01;5.093936021346691E-01;-7.436534146897023E-01;4.097947015713689E-01;-8.011152000068955E-04;-6.046505306182272E-04;
2.100000000000000E+09;-6.523753700903376E-01;5.461842843077541E-01;-7.202889966667699E-01;4.504807647717365E-01;-8.530787426594898E-04;-5.965401616600631E-04;
2.101250000000000E+09;-6.220079428224249E-01;5.809895713339742E-01;-6.947925991865040E-01;4.897165000257481E-01;-9.218561986541620E-04;-5.021256742810673E-04;
2.102500000000000E+09;-5.900854545900422E-01;6.140746599871867E-01;-6.671762961655354E-01;5.274698897278566E-01;-9.709263534016885E-04;-4.651969935989306E-04;
2.103750000000000E+09;-5.562202989941336E-01;6.454407737588436E-01;-6.372316331442571E-01;5.637402087353524E-01;-1.008293385514619E-03;-3.543116533822959E-04;
2.105000000000000E+09;-5.208825218389557E-01;6.747226240399110E-01;-6.058465548709568E-01;5.980564790797404E-01;-1.030245921882853E-03;-2.468726862922009E-04;
2.106250000000000E+09;-4.838952307909715E-01;7.021268864819364E-01;-5.724823234247018E-01;6.305024388341711E-01;-1.056882817584773E-03;-1.793531384194118E-04;
2.107500000000000E+09;-4.456734112365542E-01;7.277083659815492E-01;-5.373205191765047E-01;6.612683879297769E-01;-1.050017361855094E-03;-6.719209059097399E-05;
2.108750000000000E+09;-4.062616825659793E-01;7.505920610079104E-01;-5.008390389244306E-01;6.899330816987123E-01;-1.050787283081951E-03;1.642927923448874E-05;
2.110000000000000E+09;-3.655684772788054E-01;7.716900742014233E-01;-4.628735791663109E-01;7.163789950031655E-01;-1.003944459906338E-03;1.505258562067899E-04;
2.111250000000000E+09;-3.239844914314829E-01;7.905577239674249E-01;-4.234419877641939E-01;7.408747240301645E-01;-9.725307888215473E-04;1.993894123508881E-04;
2.112500000000000E+09;-2.813111415605736E-01;8.070416413396519E-01;-3.830782746105527E-01;7.629697910760852E-01;-9.165957735166359E-04;2.965318884981228E-04;
2.113750000000000E+09;-2.378812117195908E-01;8.211502119393415E-01;-3.415175022181822E-01;7.828087929144808E-01;-8.725056983000560E-04;3.578078171058635E-04;
2.115000000000000E+09;-1.939975018922435E-01;8.328523003451954E-01;-2.988920620938159E-01;8.004091765672935E-01;-7.983226049594522E-04;3.896640486888186E-04;
2.116250000000000E+09;-1.494403118255224E-01;8.422321731870712E-01;-2.554519933168333E-01;8.158988377055826E-01;-7.617371232862732E-04;4.626962086869659E-04;
2.117500000000000E+09;-1.048268584756676E-01;8.494401229454043E-01;-2.114578196571210E-01;8.285320714843250E-01;-6.743551285643306E-04;4.943501022833751E-04;
2.118750000000000E+09;-5.958497445767188E-02;8.538769932670152E-01;-1.670032017418423E-01;8.389256617755025E-01;-6.185808921397172E-04;5.305951217571620E-04;
2.120000000000000E+09;-1.436606664099033E-02;8.561541950554129E-01;-1.218709940893543E-01;8.467711121483615E-01;-5.666428507040663E-04;5.823305783534267E-04;
2.121250000000000E+09;3.105685023432017E-02;8.560467125550494E-01;-7.656618515668465E-02;8.523674250670316E-01;-4.896149148735602E-04;6.082309505355141E-04;
2.122500000000000E+09;7.663323519610095E-02;8.535376245623243E-01;-3.094195867139785E-02;8.557300422169538E-01;-4.119510299265068E-04;6.132493942205923E-04;
2.123750000000000E+09;1.216911046438668E-01;8.485574916283588E-01;1.464893852619542E-02;8.564837919920184E-01;-3.415038531834716E-04;5.866943541573598E-04;
2.125000000000000E+09;1.665712901553261E-01;8.410791823417469E-01;6.023035948591652E-02;8.546818150855910E-01;-2.887677028384852E-04;6.300594755219472E-04;
2.126250000000000E+09;2.108625016671788E-01;8.316956934110020E-01;1.054700977343122E-01;8.506286127214295E-01;-2.058173277951585E-04;6.246453121396777E-04;
2.127500000000000E+09;2.546045890750522E-01;8.194890915374898E-01;1.505146982790982E-01;8.441237269940259E-01;-1.115135301289005E-04;6.226165931235311E-04;
2.128750000000000E+09;2.976017394767764E-01;8.052128445534504E-01;1.949754378213410E-01;8.349914811155857E-01;-7.016117633464775E-05;5.910508551577328E-04;
2.130000000000000E+09;3.397728850567162E-01;7.886780086135639E-01;2.387260879467634E-01;8.239563256872611E-01;-1.632145629623484E-05;5.837219810137314E-04;
2.131250000000000E+09;3.809407368630515E-01;7.696735477579475E-01;2.820547074537219E-01;8.103965815477965E-01;3.542133808189867E-05;5.601234289495743E-04;
2.132500000000000E+09;4.211195032499948E-01;7.487322404814994E-01;3.245219032335203E-01;7.946118424658035E-01;8.448539993843456E-05;4.984011991942861E-04;
2.133750000000000E+09;4.602059788725650E-01;7.255077069508734E-01;3.659245109815111E-01;7.766138555586076E-01;9.047355923460657E-05;4.748608145143596E-04;
2.135000000000000E+09;4.977436875247299E-01;7.005740362285274E-01;4.063680024982843E-01;7.564469139226182E-01;1.879853075004653E-04;4.373406227537048E-04;
2.136250000000000E+09;5.338836960694749E-01;6.734213601180029E-01;4.457182427608780E-01;7.340101113962854E-01;2.174131251232370E-04;4.181815344598245E-04;
2.137500000000000E+09;5.685357352887837E-01;6.445794445459069E-01;4.837222534268412E-01;7.097494578296526E-01;2.002972999558565E-04;3.539538707511860E-04;
2.138750000000000E+09;6.016928398616975E-01;6.137927219152626E-01;5.204028878955935E-01;6.833932204483048E-01;2.505139265138109E-04;2.993679876704526E-04;
2.140000000000000E+09;6.331101617943544E-01;5.815224807254239E-01;5.554952541594929E-01;6.551485295616184E-01;2.368967206157467E-04;2.748329880108452E-04;
2.141250000000000E+09;6.628167555461340E-01;5.473077872980623E-01;5.892675645923354E-01;6.252111541792545E-01;2.571265615892852E-04;2.348096607395060E-04;
2.142500000000000E+09;6.909495028797743E-01;5.115420865027506E-01;6.213345154838302E-01;5.937012226534197E-01;2.568890553328479E-04;1.991728851692982E-04;
2.143750000000000E+09;7.170683506427882E-01;4.745093330468971E-01;6.517271484738442E-01;5.603340759182155E-01;2.780425169728822E-04;1.956698310097961E-04;
2.145000000000000E+09;7.410609166588709E-01;4.361898353678491E-01;6.802877889171274E-01;5.254328745153348E-01;2.863484290934202E-04;1.703491723698439E-04;
2.146250000000000E+09;7.631214254380988E-01;3.964943600980012E-01;7.067479616694888E-01;4.888490338962526E-01;2.479426904979425E-04;1.263960418219134E-04;
2.147500000000000E+09;7.829984454525001E-01;3.557667870535872E-01;7.316434085606796E-01;4.512614880790818E-01;2.505602850317073E-04;1.222649085199155E-04;
2.148750000000000E+09;8.006207326102344E-01;3.137353758467148E-01;7.543915561927880E-01;4.119886303787885E-01;2.821093438955792E-04;8.844331389211454E-05;
2.150000000000000E+09;8.162254131378091E-01;2.711012107345373E-01;7.751282211894608E-01;3.721377324400985E-01;2.493752194998941E-04;6.573148088559980E-05;
2.151250000000000E+09;8.292209159827491E-01;2.275164621493619E-01;7.933675858557538E-01;3.306505859163296E-01;2.693888141470893E-04;5.640297443720021E-05;
2.152500000000000E+09;8.400224872083144E-01;1.833961150113097E-01;8.095523134203754E-01;2.885268602368142E-01;3.033012258956296E-04;2.310533434596447E-05;
2.153750000000000E+09;8.482294737245371E-01;1.387097455005538E-01;8.235295334766825E-01;2.454849864633459E-01;3.014495038870957E-04;1.504361736282976E-05;
2.155000000000000E+09;8.542214980539118E-01;9.350623199274864E-02;8.352889818170230E-01;2.018327158461989E-01;2.881909407255369E-04;-2.174405968391466E-05;
2.156250000000000E+09;8.578668217766621E-01;4.821613082710526E-02;8.445528274232664E-01;1.574589832736359E-01;2.878434552283190E-04;-7.213960153082260E-05;
2.157500000000000E+09;8.588198130629356E-01;2.741492531050557E-03;8.516003651300253E-01;1.127048157201682E-01;3.166928740100289E-04;-1.174818802529004E-04;
2.158750000000000E+09;8.576239654713809E-01;-4.262150358403756E-02;8.561771968290617E-01;6.761167881764109E-02;2.744286711867063E-04;-1.479959875984770E-04;
2.160000000000000E+09;8.538250993628146E-01;-8.830331881689168E-02;8.583581852364082E-01;2.216769112507773E-02;2.509382924182868E-04;-1.756806850270412E-04;
2.161250000000000E+09;8.480993530648345E-01;-1.331705650079754E-01;8.581656732384001E-01;-2.306625031060708E-02;2.171269366316750E-04;-1.960667339372897E-04;
2.162500000000000E+09;8.396465150649653E-01;-1.778246814118109E-01;8.558628459661139E-01;-6.855184154160046E-02;1.825343961241127E-04;-2.255615216217843E-04;
2.163750000000000E+09;8.289762865354968E-01;-2.220816305624029E-01;8.510387664769513E-01;-1.133834464096993E-01;1.736124677761283E-04;-2.316433458470161E-04;
2.165000000000000E+09;8.157911129692010E-01;-2.657166577408520E-01;8.434793429795195E-01;-1.582544623097770E-01;1.657672715420497E-04;-2.482472044487060E-04;
2.166250000000000E+09;8.004158312156572E-01;-3.085198558101627E-01;8.341081255892238E-01;-2.027761533748493E-01;1.675126099923371E-04;-2.211782153438408E-04;
2.167500000000000E+09;7.827474504813197E-01;-3.507745618385082E-01;8.220125408445055E-01;-2.466372154504475E-01;1.731504033354915E-04;-2.440544228150800E-04;
2.168750000000000E+09;7.628192565178930E-01;-3.919605465000886E-01;8.073587688377271E-01;-2.899122454950125E-01;2.176343514785967E-04;-2.996633162606165E-04;
2.170000000000000E+09;7.405272240827994E-01;-4.319156597006213E-01;7.907384945476523E-01;-3.323958283673166E-01;1.922996194088634E-04;-3.326579312826266E-04;
2.171250000000000E+09;7.161931842047260E-01;-4.708822733144989E-01;7.719378296458832E-01;-3.737310723465068E-01;1.852506533508303E-04;-3.827863297099737E-04;
2.172500000000000E+09;6.897283263438045E-01;-5.082405580692466E-01;7.508295765693559E-01;-4.144218708265034E-01;1.514317616991684E-04;-4.322685555206838E-04;
2.173750000000000E+09;6.611788749841646E-01;-5.440761860294073E-01;7.271946753218383E-01;-4.536105109549197E-01;1.008059505315734E-04;-4.851585281874248E-04;
2.175000000000000E+09;6.307970073698502E-01;-5.791158006823877E-01;7.020311951602114E-01;-4.917518978333451E-01;6.241755025554983E-05;-4.812632997611272E-04;
2.176250000000000E+09;5.984156822600787E-01;-6.116465244277339E-01;6.742629179351816E-01;-5.284664577245189E-01;1.235047693660893E-05;-5.378461115082512E-04;
2.177500000000000E+09;5.644176622517139E-01;-6.430203676546579E-01;6.449443344661279E-01;-5.637415700479804E-01;-8.821026715134815E-05;-5.631504394937259E-04;
2.178750000000000E+09;5.287007486062568E-01;-6.721966682076045E-01;6.133628999585775E-01;-5.972650151913168E-01;-1.229844260171675E-04;-5.748822748397768E-04;
2.180000000000000E+09;4.916365453103785E-01;-6.992602123934655E-01;5.800985120110969E-01;-6.290424776415303E-01;-2.128207007274266E-04;-5.556774870222043E-04;
2.181250000000000E+09;4.530407976241265E-01;-7.245263221579833E-01;5.451820514376162E-01;-6.591782098563161E-01;-2.598554487728258E-04;-4.963070953569029E-04;
2.182500000000000E+09;4.131930292159227E-01;-7.479330734317259E-01;5.089349249010597E-01;-6.873023481097037E-01;-2.526576604221928E-04;-4.860532195593504E-04;
2.183750000000000E+09;3.723907322600580E-01;-7.688248948312020E-01;4.709123046046329E-01;-7.132920593507535E-01;-3.265353240729616E-04;-4.460186823688678E-04;
2.185000000000000E+09;3.304030995634822E-01;-7.875462303220760E-01;4.315401106306542E-01;-7.375855752380774E-01;-3.433332750635350E-04;-4.620676111004487E-04;
2.186250000000000E+09;2.873842727001376E-01;-8.040019041079204E-01;3.909868789142681E-01;-7.597247260332134E-01;-3.363080207032567E-04;-4.218095280223747E-04;
2.187500000000000E+09;2.431283291166929E-01;-8.180540936137540E-01;3.492380786677826E-01;-7.794221037122008E-01;-3.445601433726165E-04;-4.305513140422453E-04;
2.188750000000000E+09;1.988735995125127E-01;-8.300507624787765E-01;3.066526103805646E-01;-7.966319432562839E-01;-3.676967874061653E-04;-4.501542700386749E-04;
2.190000000000000E+09;1.538502939208262E-01;-8.392098063674943E-01;2.630617631018549E-01;-8.118180804354458E-01;-3.655485277148669E-04;-4.901913035604153E-04;
2.191250000000000E+09;1.080801165310813E-01;-8.462137907430846E-01;2.186055019703075E-01;-8.245199985489567E-01;-4.581802971717588E-04;-4.823125287956944E-04;
2.192500000000000E+09;6.219585208952116E-02;-8.504303898076595E-01;1.735923968129748E-01;-8.348480560820614E-01;-4.859188555470317E-04;-4.897807157500911E-04;
2.193750000000000E+09;1.611913659573886E-02;-8.522160186800728E-01;1.282080991760182E-01;-8.427333727346208E-01;-5.479371835146017E-04;-5.088798952674223E-04;
2.195000000000000E+09;-2.986767969559813E-02;-8.515793113067953E-01;8.224875767389858E-02;-8.481791700966007E-01;-6.110697449947373E-04;-4.544853698675544E-04;
2.196250000000000E+09;-7.586210594373732E-02;-8.483900674708251E-01;3.625180058433290E-02;-8.508363863465044E-01;-7.343993314072043E-04;-4.635889997148851E-04;
2.197500000000000E+09;-1.216077977688612E-01;-8.427719576044093E-01;-9.930277217666962E-03;-8.513297949052141E-01;-7.887745728008257E-04;-4.085032330125376E-04;
2.198750000000000E+09;-1.671419538571294E-01;-8.347452392781824E-01;-5.611340207733632E-02;-8.491625478221465E-01;-8.235815263010818E-04;-3.554283351408407E-04;
2.200000000000000E+09;-2.119496482267586E-01;-8.241828001736948E-01;-1.021917262832703E-01;-8.448466782351491E-01;-8.580289786203445E-04;-2.917831165371976E-04;
2.201250000000000E+09;-2.561661879253259E-01;-8.113746701670320E-01;-1.480800026975487E-01;-8.375570774309754E-01;-8.967236590505473E-04;-2.663509668487372E-04;
2.202500000000000E+09;-2.995496179852554E-01;-7.961647463490202E-01;-1.933016967449406E-01;-8.280054483624276E-01;-9.396465301561393E-04;-2.122944620963005E-04;
2.203750000000000E+09;-3.419836876048001E-01;-7.787546310951057E-01;-2.381450928281403E-01;-8.160214235188140E-01;-9.879831568492330E-04;-1.576126160117106E-04;
2.205000000000000E+09;-3.836666649824031E-01;-7.590748551770253E-01;-2.822839426218104E-01;-8.016778824063949E-01;-1.038205586591884E-03;-6.632190613300819E-05;
2.206250000000000E+09;-4.236617845889498E-01;-7.370538347523594E-01;-3.253649131948902E-01;-7.847833337442809E-01;-1.044229118978375E-03;7.093055220322822E-06;
2.207500000000000E+09;-4.628954053938579E-01;-7.130591019848527E-01;-3.674270750855886E-01;-7.656746160278998E-01;-1.086982501622775E-03;5.653323831714370E-05;
2.208750000000000E+09;-5.006535330289995E-01;-6.867137410627692E-01;-4.085650125700599E-01;-7.443366913242790E-01;-1.118853366439772E-03;1.534369535716156E-04;
2.210000000000000E+09;-5.368893084643310E-01;-6.589443651033359E-01;-4.483815346241148E-01;-7.210459747053262E-01;-1.124423306420643E-03;2.211681505991624E-04;
2.211250000000000E+09;-5.715944675807718E-01;-6.287359622231368E-01;-4.866189754461707E-01;-6.953847014131709E-01;-1.160878903824508E-03;3.066638743269818E-04;
