# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S22;im:Trc2_S22;re:Trc3_S21;im:Trc3_S21;
2.411250000000000E+09;-2.093181788473999E-01;7.949199184722290E-01;-3.014454912035170E-01;7.644568327944175E-01;-1.665668952192742E-03;3.320160704585232E-03;
2.412500000000000E+09;-1.663773074005767E-01;8.047845318530287E-01;-2.597284565327185E-01;7.793411421346329E-01;-1.423406707394820E-03;3.444964392461222E-03;
2.413750000000000E+09;-1.231015690872673E-01;8.121554557527131E-01;-2.171479783760119E-01;7.921370060668399E-01;-1.190216092421123E-03;3.539333466739728E-03;
2.415000000000000E+09;-7.927634790909090E-02;8.174606893507822E-01;-1.743002337719552E-01;8.023346478202105E-01;-9.783331695778620E-04;3.599965991688244E-03;
2.416250000000000E+09;-3.526825925056921E-02;8.202123759762457E-01;-1.306881243732355E-01;8.106263626319568E-01;-6.890977630751549E-04;3.646034192404669E-03;
2.417500000000000E+09;8.863774241593734E-03;8.207726439128373E-01;-8.673170047521284E-02;8.165060750715224E-01;-4.703033840553319E-04;3.718428022473412E-03;
2.418750000000000E+09;5.274801124428544E-02;8.186826831194072E-01;-4.258225049099151E-02;8.199161622244477E-01;-1.944696843221936E-04;3.741464917997002E-03;
2.420000000000000E+09;9.673391276269716E-02;8.145390861167819E-01;1.816347105553701E-03;8.208817622081184E-01;-2.170385093352632E-05;3.741206284045297E-03;
2.421250000000000E+09;1.401310649934308E-01;8.075929442506747E-01;4.611628805339193E-02;8.196054902474089E-01;1.922841862471047E-04;3.770484749149797E-03;
2.422500000000000E+09;1.832826370401416E-01;7.986659384523881E-01;9.050423609587924E-02;8.157335512755874E-01;4.075404242918599E-04;3.706159213988887E-03;
2.423750000000000E+09;2.258705365058610E-01;7.869820707245182E-01;1.343407593596106E-01;8.094394090605520E-01;6.544276058057508E-04;3.718830174888062E-03;
2.425000000000000E+09;2.676702198888390E-01;7.733267987563878E-01;1.783025840892800E-01;8.006786149594886E-01;8.652387040320018E-04;3.685049643364510E-03;
2.426250000000000E+09;3.084507796783058E-01;7.575618201348306E-01;2.213635025474953E-01;7.899327550332499E-01;1.094162325970734E-03;3.658592471925751E-03;
2.427500000000000E+09;3.487175714647272E-01;7.394597257825564E-01;2.639180742338976E-01;7.765784492203928E-01;1.350050826780253E-03;3.656699639677347E-03;
2.428750000000000E+09;3.876401905491831E-01;7.193737808071217E-01;3.055651109632813E-01;7.609381127692200E-01;1.624935256261467E-03;3.541304622949055E-03;
2.430000000000000E+09;4.257019301994482E-01;6.973198368844430E-01;3.464256585816455E-01;7.429924541666817E-01;1.829988980474955E-03;3.438575276381515E-03;
2.431250000000000E+09;4.623269965379206E-01;6.729569958222019E-01;3.861158777469927E-01;7.229260324087131E-01;2.034271652134195E-03;3.295236786078693E-03;
2.432500000000000E+09;4.978466843222344E-01;6.467696370928244E-01;4.247721170155438E-01;7.007068222093841E-01;2.173731285136811E-03;3.233998120239277E-03;
2.433750000000000E+09;5.318512973655527E-01;6.185234205434808E-01;4.619950459979378E-01;6.761101170388976E-01;2.418932895760197E-03;3.110740215236103E-03;
2.435000000000000E+09;5.643341708361852E-01;5.885133107638004E-01;4.981526891009007E-01;6.498774373140600E-01;2.614972367333955E-03;3.052856848470991E-03;
2.436250000000000E+09;5.952765086582417E-01;5.569106134004113E-01;5.328030556423498E-01;6.216713738794902E-01;2.848908345420842E-03;2.848629369226940E-03;
2.437500000000000E+09;6.243686496810722E-01;5.233460624703578E-01;5.658442041617235E-01;5.911877925647603E-01;3.071564387368837E-03;2.687201102933027E-03;
2.438750000000000E+09;6.516040468219957E-01;4.883476561614352E-01;5.973612662283486E-01;5.594827024528570E-01;3.250177283609428E-03;2.506847206910636E-03;
2.440000000000000E+09;6.770381382206848E-01;4.518628871028301E-01;6.268783506749676E-01;5.255013088047646E-01;3.472775743148491E-03;2.224958671557310E-03;
2.441250000000000E+09;6.999411600257048E-01;4.143084362206120E-01;6.544893812904937E-01;4.903352923689446E-01;3.620218604315596E-03;1.950790330036746E-03;
2.442500000000000E+09;7.209347466398500E-01;3.755413311965961E-01;6.798407116939654E-01;4.533779703545662E-01;3.732800279505659E-03;1.682872440671207E-03;
2.443750000000000E+09;7.398057601651555E-01;3.353707842482816E-01;7.030156907230690E-01;4.153723225247561E-01;3.778781172897725E-03;1.452008743785557E-03;
2.445000000000000E+09;7.562332215367553E-01;2.945839037322784E-01;7.239418978850819E-01;3.760529358097364E-01;3.792808800980346E-03;1.246116921423037E-03;
2.446250000000000E+09;7.706540696095959E-01;2.527370509746428E-01;7.432691032496814E-01;3.354478602936761E-01;3.862818057220894E-03;9.947946379577697E-04;
2.447500000000000E+09;7.828875935775664E-01;2.099056868275652E-01;7.604144443206755E-01;2.936653668960316E-01;3.853007094552937E-03;7.933350030805932E-04;
2.448750000000000E+09;7.927941254874371E-01;1.668847422275319E-01;7.745153967684437E-01;2.514980736869324E-01;3.884598522323630E-03;6.730048580013634E-04;
2.450000000000000E+09;8.003283445628442E-01;1.231772189796985E-01;7.865090776871329E-01;2.083562254679722E-01;3.877638565599956E-03;4.661490115898794E-04;
2.451250000000000E+09;8.052713571722366E-01;7.872743176411580E-02;7.961455195855277E-01;1.645537372946004E-01;3.896772446998183E-03;2.785934968349964E-04;
2.452500000000000E+09;8.079310923380513E-01;3.411254928520449E-02;8.034011920645912E-01;1.205549270661561E-01;3.962351836623169E-03;1.669568468872073E-04;
2.453750000000000E+09;8.078345315471951E-01;-1.059677061711102E-02;8.081384538456878E-01;7.609436127124498E-02;3.960780578297823E-03;-1.636690308059454E-05;
2.455000000000000E+09;8.053406059960451E-01;-5.548085541259221E-02;8.104853964235286E-01;3.120350835794233E-02;4.059122746453858E-03;-1.349104698433763E-04;
2.456250000000000E+09;8.005581567661765E-01;-1.000345338251370E-01;8.104326610759153E-01;-1.352564748989890E-02;4.156514782119950E-03;-2.998528424014404E-04;
2.457500000000000E+09;7.930176955838323E-01;-1.442210429332448E-01;8.078372849392187E-01;-5.824757451194112E-02;4.224048864636717E-03;-4.950218584282958E-04;
2.458750000000000E+09;7.831158597152555E-01;-1.882522652873535E-01;8.026784217138553E-01;-1.031956888166042E-01;4.336447554994053E-03;-7.549425335239753E-04;
2.460000000000000E+09;7.703923014899763E-01;-2.314759229018434E-01;7.949843462548685E-01;-1.473298657489004E-01;4.393051224366827E-03;-1.103085920120480E-03;
2.461250000000000E+09;7.557658677105987E-01;-2.738750156233777E-01;7.847962016875727E-01;-1.911847987502882E-01;4.380519500728473E-03;-1.455172705345517E-03;
2.462500000000000E+09;7.385503949503203E-01;-3.151321812859478E-01;7.725301695925891E-01;-2.344350522945863E-01;4.327894362806956E-03;-1.799217452752501E-03;
2.463750000000000E+09;7.189262352236172E-01;-3.555029388088294E-01;7.576199926991839E-01;-2.768717818405961E-01;4.184624129444224E-03;-2.118801188385710E-03;
2.465000000000000E+09;6.969891459813181E-01;-3.945308439329783E-01;7.403174944486819E-01;-3.187167945602664E-01;4.097202842034731E-03;-2.437268322957056E-03;
2.466250000000000E+09;6.734162535780066E-01;-4.325672896302566E-01;7.207223012352235E-01;-3.594905234243438E-01;3.936206952093366E-03;-2.650530437329832E-03;
2.467500000000000E+09;6.475584488670744E-01;-4.690733039133755E-01;6.988631743089545E-01;-3.988102736775391E-01;3.791603595063643E-03;-2.879894898579534E-03;
2.468750000000000E+09;6.196073791681129E-01;-5.040590524403028E-01;6.745452688564763E-01;-4.372871165132010E-01;3.642372297051162E-03;-3.113659117431678E-03;
2.470000000000000E+09;5.897214152888117E-01;-5.377357672503340E-01;6.482541986906245E-01;-4.740879772747759E-01;3.527942500897582E-03;-3.257389173820933E-03;
2.471250000000000E+09;5.579216764037577E-01;-5.696458916480176E-01;6.199431912219002E-01;-5.093497733681931E-01;3.410298723811725E-03;-3.483902702757256E-03;
2.472500000000000E+09;5.243484169957184E-01;-5.996191339429974E-01;5.892738620020539E-01;-5.427871286787924E-01;3.342460072491212E-03;-3.748476480386722E-03;
2.473750000000000E+09;4.890280493865433E-01;-6.276572246756319E-01;5.573391072110074E-01;-5.749546002983666E-01;3.234622410229010E-03;-4.019822380603682E-03;
2.475000000000000E+09;4.519183747921361E-01;-6.536884174165722E-01;5.233948568334218E-01;-6.053615406580151E-01;3.042430150085334E-03;-4.364405249552952E-03;
2.476250000000000E+09;4.137543567292951E-01;-6.776491722675860E-01;4.877995926136712E-01;-6.334787342605555E-01;2.801071319555974E-03;-4.661198842669443E-03;
2.477500000000000E+09;3.743355109198386E-01;-6.995005289007622E-01;4.504309395831236E-01;-6.599973134826657E-01;2.500163766654726E-03;-4.991990963965853E-03;
2.478750000000000E+09;3.333916288073631E-01;-7.188717565500551E-01;4.112296655637027E-01;-6.840288698258061E-01;2.160061039106930E-03;-5.318538736988647E-03;
2.480000000000000E+09;2.915308541412671E-01;-7.359478577287411E-01;3.708944992526979E-01;-7.058121102818387E-01;1.702290353365108E-03;-5.530243933503858E-03;
2.481250000000000E+09;2.485887896576605E-01;-7.506085935658994E-01;3.291773049827657E-01;-7.251627945069919E-01;1.238575898495003E-03;-5.665652547489987E-03;
2.482500000000000E+09;2.048710085312093E-01;-7.626713631243609E-01;2.864930539291469E-01;-7.421500951959213E-01;8.111003514481152E-04;-5.675055875166502E-03;
2.483750000000000E+09;1.602240176597255E-01;-7.722021895810196E-01;2.427796902571736E-01;-7.563402594235985E-01;3.865919123258328E-04;-5.675150383980801E-03;
2.485000000000000E+09;1.154484665751532E-01;-7.790247463789653E-01;1.983261496194440E-01;-7.680430604646923E-01;5.053832902927562E-05;-5.597083877745610E-03;
2.486250000000000E+09;7.032549953450999E-02;-7.835218458672739E-01;1.528637556382101E-01;-7.770713922250535E-01;-2.145335016082388E-04;-5.545082992288957E-03;
2.487500000000000E+09;2.476971912819539E-02;-7.853951300856319E-01;1.074061081605243E-01;-7.834812530152283E-01;-4.472654750143674E-04;-5.505510017852262E-03;
2.488750000000000E+09;-2.047580543694839E-02;-7.845784738209913E-01;6.171059902799017E-02;-7.872022234375519E-01;-6.593195343020569E-04;-5.484759515522922E-03;
2.490000000000000E+09;-6.573843283727815E-02;-7.811005275917716E-01;1.576469010652061E-02;-7.881578297412286E-01;-9.376892841250305E-04;-5.564860861008693E-03;
2.491250000000000E+09;-1.108216661077290E-01;-7.749990308526037E-01;-3.013698334160486E-02;-7.862978455370919E-01;-1.125999622246667E-03;-5.621361353310692E-03;
2.492500000000000E+09;-1.553799722859455E-01;-7.663496616187923E-01;-7.589184441270666E-02;-7.818252338303199E-01;-1.446235622181684E-03;-5.710626184317676E-03;
2.493750000000000E+09;-1.994464321492196E-01;-7.548819006762982E-01;-1.210557377403728E-01;-7.750052502425289E-01;-1.757805391968604E-03;-5.818078144343907E-03;
2.495000000000000E+09;-2.429094023474731E-01;-7.412852090337185E-01;-1.662470507438875E-01;-7.652987576863994E-01;-2.151811487780536E-03;-5.945428225122879E-03;
2.496250000000000E+09;-2.853013477841240E-01;-7.252124494361548E-01;-2.103881213237708E-01;-7.531577956868940E-01;-2.626446324772962E-03;-5.991854508179523E-03;
2.497500000000000E+09;-3.269320661777991E-01;-7.063086104165752E-01;-2.538168268449438E-01;-7.385629224519954E-01;-3.169210165803559E-03;-5.983012612667065E-03;
2.498750000000000E+09;-3.673179385907054E-01;-6.852836035742053E-01;-2.965389507639866E-01;-7.215505200322124E-01;-3.693766804475483E-03;-5.829979339171541E-03;
2.500000000000000E+09;-4.062533894094594E-01;-6.618850595834986E-01;-3.382540006206585E-01;-7.016845200541797E-01;-4.234371869055109E-03;-5.639873912485027E-03;
2.501250000000000E+09;-4.419139747612846E-01;-6.380515280646498E-01;-3.819316991964593E-01;-6.787882248679639E-01;-4.663006864831371E-03;-5.383722103190657E-03;
2.502500000000000E+09;-4.780561331664624E-01;-6.103267465550637E-01;-4.203590005344085E-01;-6.544213051067389E-01;-5.195560046050026E-03;-5.080666143691432E-03;
2.503750000000000E+09;-5.125866792583905E-01;-5.803675460747264E-01;-4.578526541271470E-01;-6.272998343559970E-01;-5.524225628160514E-03;-4.950605515191352E-03;
2.505000000000000E+09;-5.454295164319255E-01;-5.484899986276638E-01;-4.934287498708250E-01;-5.984282177779796E-01;-5.830787178687583E-03;-4.484345797304970E-03;
2.506250000000000E+09;-5.763501249726951E-01;-5.145515570714666E-01;-5.272968657810507E-01;-5.671051581081497E-01;-6.342768405592808E-03;-4.135710366189082E-03;
2.507500000000000E+09;-6.050257232194636E-01;-4.788518650159087E-01;-5.594558552019395E-01;-5.341109021094020E-01;-6.616949267966490E-03;-3.783382394562185E-03;
2.508750000000000E+09;-6.317041311949627E-01;-4.413417929258919E-01;-5.896532828646494E-01;-4.991250330374900E-01;-7.095993054966633E-03;-3.380518822503977E-03;
2.510000000000000E+09;-6.561736152991705E-01;-4.022800954170051E-01;-6.178489442212562E-01;-4.621097697536171E-01;-7.311746510885826E-03;-2.945167514525496E-03;
2.511250000000000E+09;-6.782365287913849E-01;-3.619183445433887E-01;-6.437101945430348E-01;-4.235467875663629E-01;-7.749075793297109E-03;-2.439175278455766E-03;
2.512500000000000E+09;-6.977555669638396E-01;-3.201071315967101E-01;-6.673520018241699E-01;-3.834823947308486E-01;-7.887517741051706E-03;-1.909434719207390E-03;
2.513750000000000E+09;-7.144866382641191E-01;-2.771718429164572E-01;-6.881854935491886E-01;-3.420597247500586E-01;-8.222797421895267E-03;-1.421391802940930E-03;
2.515000000000000E+09;-7.288110262598816E-01;-2.331587057351621E-01;-7.070002199338689E-01;-2.990506521846729E-01;-8.311252625279847E-03;-8.366331691185604E-04;
2.516250000000000E+09;-7.404204198236541E-01;-1.885774137756827E-01;-7.229521821535684E-01;-2.551200981709394E-01;-8.600375114440457E-03;-2.454071811139207E-04;
2.517500000000000E+09;-7.492913791774325E-01;-1.433863066574176E-01;-7.363967394663963E-01;-2.101077297091175E-01;-8.907598253357017E-03;4.011890818628515E-04;
2.518750000000000E+09;-7.553795969362397E-01;-9.749199284143409E-02;-7.469589603093318E-01;-1.642359271459374E-01;-8.967766051318096E-03;1.110708380303811E-03;
2.520000000000000E+09;-7.587661153667897E-01;-5.151539137180633E-02;-7.545914593791542E-01;-1.177854124393467E-01;-8.971064007496407E-03;1.856113891111531E-03;
2.521250000000000E+09;-7.592733685048887E-01;-6.032365990152378E-03;-7.593025617375535E-01;-7.119203989419849E-02;-9.001127051132233E-03;2.738310273737555E-03;
2.522500000000000E+09;-7.570856800955522E-01;3.983490760129092E-02;-7.612187225187970E-01;-2.458371547189246E-02;-8.759868361437013E-03;3.531763971097859E-03;
2.523750000000000E+09;-7.523665963143573E-01;8.538561479954344E-02;-7.601482357764542E-01;2.209063428858962E-02;-8.452620835541973E-03;4.141490202096730E-03;
2.525000000000000E+09;-7.446643677549210E-01;1.306665957825148E-01;-7.558740216030235E-01;6.865906097176368E-02;-8.140828716394101E-03;5.039881808636783E-03;
2.526250000000000E+09;-7.344995505318858E-01;1.753964457276448E-01;-7.489529886265307E-01;1.150366183009442E-01;-7.762219884079248E-03;5.665040253520147E-03;
2.527500000000000E+09;-7.215170545944714E-01;2.195126874153882E-01;-7.392567307749808E-01;1.608390349843287E-01;-7.224930369619198E-03;6.283035868935663E-03;
2.528750000000000E+09;-7.058313490121595E-01;2.631348939449570E-01;-7.265578548894565E-01;2.056604218828841E-01;-6.705190954801245E-03;6.804450766765167E-03;
2.530000000000000E+09;-6.873328666285162E-01;3.054803221646993E-01;-7.111938527137659E-01;2.498738967056149E-01;-6.040545895051190E-03;7.212538746961930E-03;
2.531250000000000E+09;-6.663031051548181E-01;3.467277416709715E-01;-6.929371589853517E-01;2.927317182047618E-01;-5.521670091628065E-03;7.642248875858417E-03;
2.532500000000000E+09;-6.423554311765232E-01;3.864728186107077E-01;-6.723244981377566E-01;3.345291132506797E-01;-4.848067287401292E-03;8.035985104917152E-03;
2.533750000000000E+09;-6.163782742079216E-01;4.246878733996882E-01;-6.490917650809195E-01;3.749856667997086E-01;-4.227986377897948E-03;8.268747964466991E-03;
2.535000000000000E+09;-5.879041838574678E-01;4.612479207098115E-01;-6.236887760271452E-01;4.139263837025759E-01;-3.581910311964635E-03;8.345909270720099E-03;
2.536250000000000E+09;-5.575031163825518E-01;4.959229033911128E-01;-5.956384210439106E-01;4.512112924810380E-01;-3.041073881544201E-03;8.423610142310325E-03;
2.537500000000000E+09;-5.246257596936791E-01;5.288452847089572E-01;-5.654916509887766E-01;4.864892516983117E-01;-2.545707040630755E-03;8.525757037891058E-03;
2.538750000000000E+09;-4.900663849376573E-01;5.592948776707989E-01;-5.337375539694436E-01;5.201532063512324E-01;-2.059146657822405E-03;8.564953162404205E-03;
2.540000000000000E+09;-4.535113238088524E-01;5.878327937920913E-01;-4.994027127799995E-01;5.515722492533949E-01;-1.646083319817733E-03;8.744072298673567E-03;
2.541250000000000E+09;-4.150414833917545E-01;6.138215410165948E-01;-4.635077765904423E-01;5.812200620652708E-01;-1.246147377106991E-03;8.657258359902565E-03;
2.542500000000000E+09;-3.750967378609073E-01;6.374727384741290E-01;-4.255692874899358E-01;6.081602591406792E-01;-8.710143608015004E-04;8.920946345433778E-03;
2.543750000000000E+09;-3.340177196984868E-01;6.585207750541779E-01;-3.863377685938995E-01;6.326677047584764E-01;-2.918763476582245E-04;9.109541090535920E-03;
2.545000000000000E+09;-2.916429004722318E-01;6.769259621975652E-01;-3.450297810328173E-01;6.550675477476080E-01;8.017947374170256E-05;9.218759765842115E-03;
2.546250000000000E+09;-2.480510935410633E-01;6.926917481097329E-01;-3.029223825537552E-01;6.744246695443610E-01;8.437232622865682E-04;9.326320479821130E-03;
2.547500000000000E+09;-2.035531939656904E-01;7.058824440226957E-01;-2.593947388413225E-01;6.916713016008929E-01;1.436081719182308E-03;9.508533617080950E-03;
2.548750000000000E+09;-1.584729663257334E-01;7.159727477401308E-01;-2.149101917043852E-01;7.056784447645051E-01;2.173041563117773E-03;9.532374478995003E-03;
2.550000000000000E+09;-1.127514480451171E-01;7.235519931639395E-01;-1.695853173418511E-01;7.171447477729765E-01;2.778454642134656E-03;9.549642464573247E-03;
2.551250000000000E+09;-6.651850712082902E-02;7.279803699481969E-01;-1.234155734359917E-01;7.255740392011463E-01;3.621095272935246E-03;9.507117553520621E-03;
2.552500000000000E+09;-2.006764807371235E-02;7.294673384775637E-01;-7.689407775497649E-02;7.311315136939618E-01;4.335408326140181E-03;9.381290757573180E-03;
2.553750000000000E+09;2.640686598004171E-02;7.281358411496789E-01;-2.997577210258047E-02;7.335396901637655E-01;5.315381779451888E-03;9.148488427486556E-03;
2.555000000000000E+09;7.273884900331647E-02;7.237246753064465E-01;1.690176739926189E-02;7.331494556104010E-01;6.158978739661632E-03;8.770594591015467E-03;
2.556250000000000E+09;1.187715870076406E-01;7.165045522691345E-01;6.367507635101495E-02;7.297240954862999E-01;7.006770534391180E-03;8.172538319246248E-03;
2.557500000000000E+09;1.641412075268359E-01;7.060763203856982E-01;1.102772331122263E-01;7.230332549766706E-01;7.698673861428265E-03;7.446450857786983E-03;
2.558750000000000E+09;2.087786745972277E-01;6.925926130470925E-01;1.563824857983640E-01;7.135754850260869E-01;8.229859118664992E-03;6.717207205777709E-03;
2.560000000000000E+09;2.528087622040530E-01;6.763326401310753E-01;2.015678827418811E-01;7.006340686723660E-01;8.615786400649453E-03;5.831717738652950E-03;
2.561250000000000E+09;2.955402837171063E-01;6.573778869294399E-01;2.461985737471714E-01;6.850093884054903E-01;8.813291202188142E-03;5.048479348244140E-03;
2.562500000000000E+09;3.369099565465586E-01;6.353253024081373E-01;2.896847624452017E-01;6.665672455547869E-01;8.954132180745644E-03;4.276422548473519E-03;
2.563750000000000E+09;3.767101395328724E-01;6.107687893295068E-01;3.316480903766462E-01;6.450020923382955E-01;8.882077722888139E-03;3.524829720459033E-03;
2.565000000000000E+09;4.149089032757682E-01;5.837296845267899E-01;3.722849966892945E-01;6.212640684233959E-01;8.916940264804968E-03;2.908444910382982E-03;
2.566250000000000E+09;4.513830801738131E-01;5.541876316099162E-01;4.113429923598718E-01;5.947110985817500E-01;8.846104698511582E-03;2.413159585171557E-03;
2.567500000000000E+09;4.856253679426361E-01;5.220727857991015E-01;4.486142214996109E-01;5.657359946678286E-01;8.621545854561145E-03;1.887436665272692E-03;
2.568750000000000E+09;5.181111526426311E-01;4.882020149240521E-01;4.839382229241243E-01;5.341871842830471E-01;8.676532455606897E-03;1.609799497832339E-03;
2.570000000000000E+09;5.479056868557000E-01;4.517285593740155E-01;5.170647492176177E-01;5.003027708499228E-01;8.502180513879833E-03;1.310895563007943E-03;
2.571250000000000E+09;5.753443870037128E-01;4.133504101302169E-01;5.480648131786794E-01;4.644290001803042E-01;8.661414033847971E-03;8.991569175865107E-04;
2.572500000000000E+09;6.002683096205318E-01;3.734715554478689E-01;5.765599333368578E-01;4.262099738417240E-01;8.742310700513435E-03;6.156024450309490E-04;
2.573750000000000E+09;6.224836148942219E-01;3.318996029293035E-01;6.021201353492299E-01;3.863424357845794E-01;8.982789613828942E-03;1.836325047942827E-04;
2.575000000000000E+09;6.416104427653074E-01;2.888661377038489E-01;6.250072020967075E-01;3.445260178923901E-01;8.972512966062522E-03;-1.990465863799218E-04;
2.576250000000000E+09;6.581766348483374E-01;2.447542798071770E-01;6.451654158449371E-01;3.015185319380652E-01;9.023154297491377E-03;-5.660572030277786E-04;
2.577500000000000E+09;6.717270342614349E-01;1.993355530533802E-01;6.618850554152497E-01;2.573549633024198E-01;9.138177218298684E-03;-8.809927567853172E-04;
2.578750000000000E+09;6.818954805065832E-01;1.532428797786893E-01;6.758380013109682E-01;2.122997009983944E-01;9.208978072241351E-03;-1.317615143076630E-03;
2.580000000000000E+09;6.888941500572449E-01;1.064859781579264E-01;6.866217888664472E-01;1.665009874810427E-01;9.397531609614644E-03;-1.827124382905189E-03;
2.581250000000000E+09;6.930574670063588E-01;5.936074830110792E-02;6.942247919485394E-01;1.204538246301600E-01;9.540131066249588E-03;-2.396370559571288E-03;
2.582500000000000E+09;6.936637283758732E-01;1.199712898045600E-02;6.986696279781275E-01;7.414119064623656E-02;9.506353974606266E-03;-2.946589196794800E-03;
2.583750000000000E+09;6.910487059638903E-01;-3.492431856509343E-02;6.999749565205168E-01;2.759041685660059E-02;9.568139545433991E-03;-3.655151115464615E-03;
2.585000000000000E+09;6.852654166109424E-01;-8.155283440026029E-02;6.983779003090694E-01;-1.861516872137945E-02;9.670120421335523E-03;-4.317372167323690E-03;
2.586250000000000E+09;6.765050965647551E-01;-1.280025750411257E-01;6.942064785383424E-01;-6.454035414495408E-02;9.507428966035408E-03;-5.110946041101550E-03;
2.587500000000000E+09;6.645781765555219E-01;-1.734747202801673E-01;6.868243017743819E-01;-1.099520322667573E-01;9.312643290027246E-03;-6.078378641593262E-03;
2.588750000000000E+09;6.498003545078375E-01;-2.181849891853385E-01;6.767355032500518E-01;-1.552617447220517E-01;8.947617411197956E-03;-6.806616976733930E-03;
2.590000000000000E+09;6.317686298209184E-01;-2.619727687853662E-01;6.637672010275292E-01;-1.997698088725669E-01;8.506069589712723E-03;-7.547945464893176E-03;
2.591250000000000E+09;6.106058050083549E-01;-3.038679484835184E-01;6.476208593647548E-01;-2.437678638276362E-01;7.885113963668092E-03;-8.272926562052030E-03;
2.592500000000000E+09;5.866767655401622E-01;-3.447465379168412E-01;6.285348945542673E-01;-2.864056594303267E-01;7.303835909890082E-03;-8.882578737133901E-03;
2.593750000000000E+09;5.598467720700605E-01;-3.835123884340202E-01;6.064541545864574E-01;-3.276666090938550E-01;6.483329038167009E-03;-9.431151763775292E-03;
2.595000000000000E+09;5.306841203965256E-01;-4.205595462186372E-01;5.817991630756693E-01;-3.675328025128289E-01;5.674186651374175E-03;-9.837557494009344E-03;
2.596250000000000E+09;4.986831701068677E-01;-4.552394066368753E-01;5.542124104468065E-01;-4.058054994815725E-01;4.947444391938898E-03;-1.019446723321083E-02;
2.597500000000000E+09;4.646155843375070E-01;-4.875603737086360E-01;5.238534277592293E-01;-4.422278515554167E-01;4.156509151294738E-03;-1.046520328393737E-02;
2.598750000000000E+09;4.284575997307501E-01;-5.170904009763970E-01;4.910014608420223E-01;-4.763172577902005E-01;3.603542390844543E-03;-1.064052130813829E-02;
2.600000000000000E+09;3.905335087476109E-01;-5.444945464749706E-01;4.559226159854996E-01;-5.081067388038536E-01;2.963328649438805E-03;-1.068708767358471E-02;
2.601250000000000E+09;3.511665793661999E-01;-5.690256738585823E-01;4.187407425878675E-01;-5.366706612838078E-01;2.473237159049328E-03;-1.081891878606467E-02;
2.602500000000000E+09;3.098302498395753E-01;-5.907257315362939E-01;3.798739766048161E-01;-5.629429118153075E-01;2.029652779333476E-03;-1.104400634439744E-02;
2.603750000000000E+09;2.673510138578369E-01;-6.098806991545184E-01;3.393752640941476E-01;-5.862357919665881E-01;1.404111430183487E-03;-1.110010949897354E-02;
2.605000000000000E+09;2.233819172134045E-01;-6.259237454671107E-01;2.976321035253866E-01;-6.067018770806843E-01;8.515627219343840E-04;-1.147370993089162E-02;
2.606250000000000E+09;1.785063007139455E-01;-6.389744733780163E-01;2.543220461411761E-01;-6.243726728958849E-01;2.803062643245667E-04;-1.153608654763932E-02;
2.607500000000000E+09;1.324651147138023E-01;-6.485818444802076E-01;2.102586223528579E-01;-6.389571777414993E-01;-5.815709564333260E-04;-1.210526924467520E-02;
2.608750000000000E+09;8.621781728727386E-02;-6.550233519032639E-01;1.650659241754868E-01;-6.504226055668392E-01;-1.463211054383305E-03;-1.215327438425785E-02;
2.610000000000000E+09;3.978122308900067E-02;-6.581294893366669E-01;1.191590289997958E-01;-6.587279385805588E-01;-2.298029216774626E-03;-1.206971507995104E-02;
2.611250000000000E+09;-6.889140568248144E-03;-6.580202524233247E-01;7.269838845943645E-02;-6.639245735374465E-01;-3.435090724714500E-03;-1.209960099172765E-02;
2.612500000000000E+09;-5.316978993805739E-02;-6.545156232026629E-01;2.606246716005733E-02;-6.658311541887456E-01;-4.384931760212461E-03;-1.183587804632339E-02;
2.613750000000000E+09;-9.912200517823089E-02;-6.479855103812713E-01;-2.047645802486663E-02;-6.643389304732786E-01;-5.313515769104170E-03;-1.159094664071300E-02;
2.615000000000000E+09;-1.446431409195371E-01;-6.383160750076780E-01;-6.681452252130052E-02;-6.596607171096571E-01;-6.015360844458324E-03;-1.091063912679565E-02;
2.616250000000000E+09;-1.893344205268900E-01;-6.255789804205989E-01;-1.129506820796783E-01;-6.518070457181514E-01;-6.540044867069441E-03;-1.040431625430400E-02;
2.617500000000000E+09;-2.332035065022168E-01;-6.094665905945298E-01;-1.579281958240377E-01;-6.404588053496703E-01;-7.259347601538910E-03;-9.994874197967386E-03;
2.618750000000000E+09;-2.757463897429294E-01;-5.905165645398133E-01;-2.022313162180007E-01;-6.260288698649525E-01;-7.717551880025176E-03;-9.746125457536593E-03;
2.620000000000000E+09;-3.168003749744549E-01;-5.683660514917398E-01;-2.451388978288235E-01;-6.086058543665446E-01;-8.257037398906890E-03;-9.451423900904952E-03;
2.621250000000000E+09;-3.559994606883292E-01;-5.434794543264860E-01;-2.868288722072303E-01;-5.883718735287417E-01;-8.924661658667329E-03;-8.848177969123665E-03;
2.622500000000000E+09;-3.933820744646959E-01;-5.158065846495250E-01;-3.267016602250633E-01;-5.652232351249964E-01;-9.621077840161368E-03;-8.469184092677197E-03;
2.623750000000000E+09;-4.284821926121289E-01;-4.856546773234685E-01;-3.648412333689702E-01;-5.394190863063009E-01;-1.042584357031962E-02;-7.875892470947218E-03;
2.625000000000000E+09;-4.614961208442017E-01;-4.529755814438529E-01;-4.007538790051308E-01;-5.112211658671391E-01;-1.112544155129486E-02;-7.350063956827170E-03;
