# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S22;im:Trc2_S22;re:Trc3_S21;im:Trc3_S21;
2.060000000000000E+09;-3.607166294829163E-01;-7.598961166051753E-01;-2.932765688508229E-01;-7.926908408498065E-01;1.103866319930778E-03;-1.146224176434271E-03;
2.061250000000000E+09;-4.037882307578887E-01;-7.379404573044085E-01;-3.390005700556178E-01;-7.741926532131819E-01;1.036904880526663E-03;-1.216819912505587E-03;
2.062500000000000E+09;-4.458490430659308E-01;-7.135832759790967E-01;-3.835910165099420E-01;-7.535314078403788E-01;9.714182176718066E-04;-1.256065946805893E-03;
2.063750000000000E+09;-4.862272915337422E-01;-6.868938366926216E-01;-4.268110427794585E-01;-7.299289845470168E-01;8.520481203247212E-04;-1.291147713604395E-03;
2.065000000000000E+09;-5.250975147426244E-01;-6.579313101373218E-01;-4.687656247243963E-01;-7.039381590281160E-01;7.613222557665662E-04;-1.325812483572059E-03;
2.066250000000000E+09;-5.620368310332812E-01;-6.268534463593826E-01;-5.089524136364727E-01;-6.755607315565211E-01;6.719293922184909E-04;-1.427532642680683E-03;
2.067500000000000E+09;-5.972759819753973E-01;-5.937508644115641E-01;-5.473487618676190E-01;-6.449459095033041E-01;5.848708850397039E-04;-1.411556452650504E-03;
2.068750000000000E+09;-6.304857139058401E-01;-5.589074992510255E-01;-5.837720066702285E-01;-6.119848085815325E-01;4.318779731504283E-04;-1.451875093854111E-03;
2.070000000000000E+09;-6.614545647698017E-01;-5.218919892682528E-01;-6.184270919232010E-01;-5.773182906674428E-01;3.306520674208071E-04;-1.422677950518022E-03;
2.071250000000000E+09;-6.902649816536497E-01;-4.835029945764826E-01;-6.510244994497776E-01;-5.405123335115152E-01;2.705934114187458E-04;-1.425933293329301E-03;
2.072500000000000E+09;-7.171030320505742E-01;-4.435717312925176E-01;-6.811230456928523E-01;-5.024233571592872E-01;1.746090335178570E-04;-1.397826565892009E-03;
2.073750000000000E+09;-7.411396472600120E-01;-4.020191993529326E-01;-7.091131824587367E-01;-4.621758915637513E-01;1.010822559639744E-04;-1.410498519862027E-03;
2.075000000000000E+09;-7.632251278457727E-01;-3.594003224612329E-01;-7.346811795952066E-01;-4.208316876749846E-01;1.475322745644972E-06;-1.400739638300746E-03;
2.076250000000000E+09;-7.823714705761792E-01;-3.155528626161462E-01;-7.577767788002715E-01;-3.779235399399183E-01;-8.585474028243679E-05;-1.341450059353849E-03;
2.077500000000000E+09;-7.992482036248639E-01;-2.708302961015777E-01;-7.783686931158017E-01;-3.339573475077601E-01;-1.869018437932568E-04;-1.351213627118498E-03;
2.078750000000000E+09;-8.136809321082461E-01;-2.252899033978372E-01;-7.963979751982962E-01;-2.888211980558786E-01;-2.315061734330497E-04;-1.310418830051329E-03;
2.080000000000000E+09;-8.253601418309955E-01;-1.790383535284774E-01;-8.117895084811688E-01;-2.429760580646879E-01;-2.535048404478202E-04;-1.259945065693639E-03;
2.081250000000000E+09;-8.345055258639338E-01;-1.326228066980886E-01;-8.246427457878119E-01;-1.961566950079051E-01;-3.536523640419845E-04;-1.212820687766609E-03;
2.082500000000000E+09;-8.408857865369311E-01;-8.563974143441574E-02;-8.347813128374738E-01;-1.487776136551208E-01;-3.978721983859063E-04;-1.169304756022478E-03;
2.083750000000000E+09;-8.448403154386618E-01;-3.851351784263034E-02;-8.419902681994902E-01;-1.014422634284843E-01;-4.830764533716259E-04;-1.142412000079927E-03;
2.085000000000000E+09;-8.458125480308248E-01;8.741692166902215E-03;-8.466583626691142E-01;-5.345802141707820E-02;-5.546109574585425E-04;-1.089764921741974E-03;
2.086250000000000E+09;-8.444351695257326E-01;5.575522517706490E-02;-8.487839024174609E-01;-5.325617336143219E-03;-6.132146368953045E-04;-1.045207157239808E-03;
2.087500000000000E+09;-8.403511287743423E-01;1.028435867698202E-01;-8.479224019011641E-01;4.266654236765312E-02;-6.597669720954622E-04;-9.612765347946087E-04;
2.088750000000000E+09;-8.337655301414519E-01;1.493832368018288E-01;-8.445594629497153E-01;9.023548352103797E-02;-6.880486902829185E-04;-9.164413477076475E-04;
2.090000000000000E+09;-8.244837616173721E-01;1.953255184901103E-01;-8.386382384159246E-01;1.374030927728380E-01;-7.343861468259285E-04;-8.176343644362631E-04;
2.091250000000000E+09;-8.128235842984206E-01;2.406856250475026E-01;-8.299506498605606E-01;1.840613986251152E-01;-7.470424577096272E-04;-7.863227497503246E-04;
2.092500000000000E+09;-7.986597809999997E-01;2.854011201765691E-01;-8.186982674421319E-01;2.304478842086681E-01;-7.683085172678564E-04;-6.684892962666714E-04;
2.093750000000000E+09;-7.819775498335407E-01;3.290011392287470E-01;-8.049458258885949E-01;2.755485492712098E-01;-7.514930000755497E-04;-6.069494407995459E-04;
2.095000000000000E+09;-7.628881195736980E-01;3.717287306348623E-01;-7.885988022251459E-01;3.201398205627002E-01;-7.647977792682852E-04;-6.124000782198423E-04;
2.096250000000000E+09;-7.416282853746555E-01;4.133937647495218E-01;-7.700658327234323E-01;3.632990191414041E-01;-7.594815697092695E-04;-5.496468592160512E-04;
2.097500000000000E+09;-7.181987653876853E-01;4.533934154457540E-01;-7.491734677115286E-01;4.056439513637299E-01;-7.749373158401129E-04;-5.219933256342524E-04;
2.098750000000000E+09;-6.926032333149037E-01;4.922079363559492E-01;-7.260833402816266E-01;4.465480070809376E-01;-7.860251911934892E-04;-5.027604127179848E-04;
2.100000000000000E+09;-6.647863168804367E-01;5.295679337806630E-01;-7.006562012769478E-01;4.859401469177199E-01;-7.928153424585238E-04;-4.660304787558101E-04;
2.101250000000000E+09;-6.353801760107851E-01;5.652033322777499E-01;-6.734904136407340E-01;5.238189404814800E-01;-8.021352630406188E-04;-4.438085847881417E-04;
2.102500000000000E+09;-6.041137223023518E-01;5.991363611814158E-01;-6.436829933141767E-01;5.603548563116232E-01;-8.526311086843860E-04;-4.523286970673237E-04;
2.103750000000000E+09;-5.711727987918809E-01;6.312335965538982E-01;-6.124274141160564E-01;5.950422495297024E-01;-8.845880967003221E-04;-3.794273995330537E-04;
2.105000000000000E+09;-5.362567095156806E-01;6.614301830307052E-01;-5.795787269061528E-01;6.280619360351365E-01;-9.521774901427349E-04;-3.108278917195813E-04;
2.106250000000000E+09;-5.001176495909526E-01;6.898260364201360E-01;-5.443990258675792E-01;6.587627968814505E-01;-9.497033853254408E-04;-2.327622435284070E-04;
2.107500000000000E+09;-4.625441763068483E-01;7.160517473271715E-01;-5.081390929013709E-01;6.877525959134908E-01;-9.526524290140709E-04;-1.856474689250529E-04;
2.108750000000000E+09;-4.233651066847880E-01;7.403417055096214E-01;-4.703558725068211E-01;7.146884316834237E-01;-1.041082321706670E-03;-1.025527862751253E-04;
2.110000000000000E+09;-3.831433266714334E-01;7.624206641836109E-01;-4.311192029125691E-01;7.393558150452291E-01;-9.777099034058595E-04;-1.134376427477509E-05;
2.111250000000000E+09;-3.418109880616400E-01;7.822915732919297E-01;-3.907658669479120E-01;7.617154489957633E-01;-9.844747451962176E-04;7.095059325955197E-05;
2.112500000000000E+09;-2.995015355511962E-01;7.997139826650824E-01;-3.492923568768780E-01;7.819860761772545E-01;-9.523491901486731E-04;1.515343022382805E-04;
2.113750000000000E+09;-2.563271319795555E-01;8.150228953489583E-01;-3.068926452900970E-01;7.999171848784561E-01;-9.863966797138833E-04;1.995190305353427E-04;
2.115000000000000E+09;-2.126609213465705E-01;8.277284774322284E-01;-2.637208943242010E-01;8.154860978515046E-01;-8.984094556093344E-04;2.832720635251750E-04;
2.116250000000000E+09;-1.683705135899391E-01;8.381962679398222E-01;-2.197126897988380E-01;8.287753819222117E-01;-8.828107998675291E-04;3.525165152134056E-04;
2.117500000000000E+09;-1.235954057238907E-01;8.463150455698872E-01;-1.752476447664239E-01;8.396753155599889E-01;-8.515188427761337E-04;4.315853209747055E-04;
2.118750000000000E+09;-7.843802509339745E-02;8.518806440108532E-01;-1.303322706447171E-01;8.479374119876167E-01;-7.997784260425499E-04;5.202448734542432E-04;
2.120000000000000E+09;-3.328593469956460E-02;8.550947228299078E-01;-8.511991961839542E-02;8.540185820125035E-01;-7.643029416072333E-04;5.512387014574094E-04;
2.121250000000000E+09;1.255558080448503E-02;8.560742631729530E-01;-3.971810917188306E-02;8.575324697503163E-01;-6.304942156638673E-04;7.146668634208558E-04;
2.122500000000000E+09;5.811984590360622E-02;8.544326796934603E-01;5.772391786787368E-03;8.586673655147169E-01;-5.782877374629432E-04;6.815689937839342E-04;
2.123750000000000E+09;1.035675358606371E-01;8.505367233201963E-01;5.138212478795585E-02;8.573657897379997E-01;-4.973627148800519E-04;6.819708460097446E-04;
2.125000000000000E+09;1.486515386878653E-01;8.441431703652206E-01;9.659306668063730E-02;8.537152356426676E-01;-4.116707876856436E-04;7.130499560292975E-04;
2.126250000000000E+09;1.933420906132721E-01;8.352366881865081E-01;1.416635452259346E-01;8.477037258615406E-01;-3.485867757117926E-04;7.353678895953120E-04;
2.127500000000000E+09;2.374530130423730E-01;8.242034485762485E-01;1.861177453635508E-01;8.394091924503194E-01;-2.830629977401474E-04;7.435393522567720E-04;
2.128750000000000E+09;2.807325255012441E-01;8.105613418131404E-01;2.301858371810229E-01;8.285809294528891E-01;-2.123699422763129E-04;7.370564954311602E-04;
2.130000000000000E+09;3.231577237438876E-01;7.947995797673899E-01;2.734686594163435E-01;8.157697040051801E-01;-1.276003168071356E-04;7.515769175172602E-04;
2.131250000000000E+09;3.650856085092272E-01;7.766457936127285E-01;3.161034061452656E-01;8.005629305431929E-01;-6.083281972732529E-05;7.371758071470810E-04;
2.132500000000000E+09;4.055664718705618E-01;7.565749599731580E-01;3.577814580613077E-01;7.828462330958040E-01;4.371376362388285E-06;6.917187403183724E-04;
2.133750000000000E+09;4.448893043728973E-01;7.341963035542443E-01;3.983063481318029E-01;7.632007242990253E-01;8.710654250597782E-05;7.142483193609403E-04;
2.135000000000000E+09;4.831232436129217E-01;7.096834278739326E-01;4.378850835067076E-01;7.413966568003708E-01;1.420783494806954E-04;6.802096656929465E-04;
2.136250000000000E+09;5.197778191254546E-01;6.835333238786464E-01;4.760980838678041E-01;7.175535787096911E-01;1.891690978345653E-04;6.318760792127913E-04;
2.137500000000000E+09;5.552153678395059E-01;6.551467322132439E-01;5.129143357478138E-01;6.917363711264948E-01;2.877644245621451E-04;5.931608803070388E-04;
2.138750000000000E+09;5.889673756032157E-01;6.251168224403139E-01;5.487027813692519E-01;6.640325947161422E-01;3.217837565504336E-04;5.215550450225307E-04;
2.140000000000000E+09;6.208992028084994E-01;5.931652923658417E-01;5.826460997229556E-01;6.345771234262916E-01;3.613948409690169E-04;4.865066078872577E-04;
2.141250000000000E+09;6.515528555481270E-01;5.598073910254087E-01;6.150569787333093E-01;6.032473793586720E-01;4.309609134056003E-04;4.136479362372761E-04;
2.142500000000000E+09;6.802064969580317E-01;5.247767700036459E-01;6.456199861650156E-01;5.703055042567716E-01;4.141334042846273E-04;3.623973141947259E-04;
2.143750000000000E+09;7.069901757604137E-01;4.879650238938065E-01;6.748384745309461E-01;5.359953647763070E-01;4.355864381503205E-04;3.135082925301382E-04;
2.145000000000000E+09;7.319900165948285E-01;4.499924153068909E-01;7.019636180184731E-01;4.999919038046121E-01;4.838007092572230E-04;2.562977902828768E-04;
2.146250000000000E+09;7.547884965198375E-01;4.106206633597185E-01;7.272251460326596E-01;4.625103957418191E-01;4.908178587086100E-04;2.303118248287105E-04;
2.147500000000000E+09;7.755015525263784E-01;3.702499428240454E-01;7.504786863960662E-01;4.239981974122776E-01;4.591785184985695E-04;1.767491269473363E-04;
2.148750000000000E+09;7.938695048930988E-01;3.287493639426247E-01;7.716979233799327E-01;3.841676390876737E-01;4.562534295739138E-04;9.820643348387240E-05;
2.150000000000000E+09;8.101030204665427E-01;2.862893422480156E-01;7.907481709412555E-01;3.431320497294020E-01;5.074608139132797E-04;4.246427325580004E-05;
2.151250000000000E+09;8.241812595465282E-01;2.428230014522720E-01;8.077116541234213E-01;3.012786470889826E-01;5.207307809852874E-04;5.911647656350586E-05;
2.152500000000000E+09;8.358520707355497E-01;1.989600630102605E-01;8.222278583056104E-01;2.585849834168319E-01;5.061875194239827E-04;-1.784867051451951E-05;
2.153750000000000E+09;8.451596413315127E-01;1.544727756302227E-01;8.347108443291176E-01;2.151051801006065E-01;5.434394501804329E-04;-9.948564901189573E-05;
2.155000000000000E+09;8.519784362953347E-01;1.094218192825387E-01;8.446132954669187E-01;1.708434018843663E-01;5.116506669610144E-04;-1.491778365130334E-04;
2.156250000000000E+09;8.564411553214589E-01;6.402350864185231E-02;8.523391261323308E-01;1.263297775553856E-01;4.920524075778135E-04;-1.941518878646699E-04;
2.157500000000000E+09;8.584078023987245E-01;1.824926160803432E-02;8.575210102218289E-01;8.112214119037107E-02;4.438821971239608E-04;-2.589806384855432E-04;
2.158750000000000E+09;8.579465671800176E-01;-2.721634169398661E-02;8.606104928446165E-01;3.570327927302170E-02;4.530471098433470E-04;-2.874599522682097E-04;
2.160000000000000E+09;8.548390502148571E-01;-7.273866661111945E-02;8.609058178959270E-01;-9.714377017123979E-03;3.954609671085783E-04;-3.354872807568363E-04;
2.161250000000000E+09;8.499003239786243E-01;-1.179535771861667E-01;8.593352503646051E-01;-5.474913702335611E-02;3.541449541811718E-04;-3.807252501793497E-04;
2.162500000000000E+09;8.422439302918503E-01;-1.628385159795213E-01;8.550396431809580E-01;-9.996657707621966E-02;3.147519107520389E-04;-4.025046607314963E-04;
2.163750000000000E+09;8.323168220035402E-01;-2.073313741716080E-01;8.485387748188039E-01;-1.449073768209845E-01;2.915105327953618E-04;-4.526896858438371E-04;
2.165000000000000E+09;8.199717917312169E-01;-2.511598703343473E-01;8.397325400798528E-01;-1.893678269504448E-01;2.253354288133167E-04;-4.530432709912029E-04;
2.166250000000000E+09;8.055229211347982E-01;-2.943042713087724E-01;8.285405822826080E-01;-2.333511247427299E-01;1.923152264023010E-04;-4.359478352510306E-04;
2.167500000000000E+09;7.883263773693772E-01;-3.367020188611077E-01;8.149251406123956E-01;-2.768191973092852E-01;2.013296002517830E-04;-4.797874338717442E-04;
2.168750000000000E+09;7.692048818830690E-01;-3.782413206464870E-01;7.988872511222395E-01;-3.194019711438982E-01;1.785520958811846E-04;-4.843546960380489E-04;
2.170000000000000E+09;7.473646614983884E-01;-4.188653766239595E-01;7.805215208275239E-01;-3.614172041289121E-01;1.580920913803633E-04;-5.419532429529629E-04;
2.171250000000000E+09;7.239361046686332E-01;-4.580450912301609E-01;7.598540245916562E-01;-4.019925022897664E-01;1.585715689033839E-04;-5.649945957168399E-04;
2.172500000000000E+09;6.982915080491136E-01;-4.961114936704702E-01;7.376058955362974E-01;-4.417544186365664E-01;5.417952627925870E-05;-6.522102185050564E-04;
2.173750000000000E+09;6.702070469874503E-01;-5.326277256553946E-01;7.125045197631239E-01;-4.802993301155901E-01;1.910559486318553E-05;-6.444184308773339E-04;
2.175000000000000E+09;6.405713569640359E-01;-5.678786226466292E-01;6.859048891049067E-01;-5.171470138791817E-01;-7.047876066261558E-05;-6.815653862621120E-04;
2.176250000000000E+09;6.085824510561854E-01;-6.013313930893806E-01;6.570542325144569E-01;-5.532120860786511E-01;-1.302795128429571E-04;-6.784402710250928E-04;
2.177500000000000E+09;5.750005831635344E-01;-6.331305548253732E-01;6.263427767360223E-01;-5.868903340490472E-01;-1.941966144496780E-04;-6.476775534412238E-04;
2.178750000000000E+09;5.397421126225733E-01;-6.630176348277660E-01;5.939420833935285E-01;-6.194949170987796E-01;-2.447127577074147E-04;-6.904994505236756E-04;
2.180000000000000E+09;5.030262787912931E-01;-6.911114128140354E-01;5.594480563800741E-01;-6.501487512647981E-01;-3.379765295887254E-04;-6.514176447054531E-04;
2.181250000000000E+09;4.648929265843961E-01;-7.169309735977206E-01;5.236908026789161E-01;-6.788208338868654E-01;-4.125057106721502E-04;-5.993140856301756E-04;
2.182500000000000E+09;4.255472948794642E-01;-7.407723737050471E-01;4.865753877398041E-01;-7.058113944535601E-01;-4.304361703694939E-04;-5.556598548717507E-04;
2.183750000000000E+09;3.846801631066654E-01;-7.624145758694427E-01;4.478638724315667E-01;-7.308153753356809E-01;-5.100547387796918E-04;-5.032532367968001E-04;
2.185000000000000E+09;3.429087011610515E-01;-7.819774756177772E-01;4.079010922181989E-01;-7.533598796730937E-01;-5.135672699745817E-04;-4.821525930734192E-04;
2.186250000000000E+09;3.003027683033471E-01;-7.992182595767716E-01;3.666073525624407E-01;-7.739686860210391E-01;-5.310860363168319E-04;-4.298550171246729E-04;
2.187500000000000E+09;2.565372933559187E-01;-8.138079292477087E-01;3.243087575924649E-01;-7.924329994816409E-01;-5.246813089125689E-04;-3.972373358654546E-04;
2.188750000000000E+09;2.122333478263513E-01;-8.265075825066437E-01;2.810609752506380E-01;-8.085437994829549E-01;-5.414824417389715E-04;-3.746867058010320E-04;
2.190000000000000E+09;1.670312313987534E-01;-8.363981950155668E-01;2.369918828118229E-01;-8.222837839813217E-01;-5.502947790358148E-04;-3.724049621769274E-04;
2.191250000000000E+09;1.215828938958515E-01;-8.439382739689475E-01;1.920936073020117E-01;-8.335952249021040E-01;-5.747078995218956E-04;-3.784440973934551E-04;
2.192500000000000E+09;7.538379385147881E-02;-8.489549736279762E-01;1.469435780889799E-01;-8.422538051839843E-01;-6.074660222326443E-04;-3.713007317105414E-04;
2.193750000000000E+09;2.963550473593775E-02;-8.518283481935487E-01;1.011807842977997E-01;-8.486964573451181E-01;-6.347887482313911E-04;-3.662224481215619E-04;
2.195000000000000E+09;-1.649720077597824E-02;-8.517582547597456E-01;5.535345074322020E-02;-8.527553147163781E-01;-7.155591366799359E-04;-3.159367379204036E-04;
2.196250000000000E+09;-6.256585457629175E-02;-8.495126266887796E-01;8.939752404047853E-03;-8.540041583942271E-01;-7.687267826307614E-04;-3.298790918036485E-04;
2.197500000000000E+09;-1.085492725887671E-01;-8.447053505580967E-01;-3.703925356204703E-02;-8.526790362064947E-01;-8.237704710518092E-04;-2.531924721787019E-04;
2.198750000000000E+09;-1.538095062228388E-01;-8.372665183979030E-01;-8.291262459524272E-02;-8.493430682339206E-01;-8.793209684772342E-04;-2.062443833511253E-04;
2.200000000000000E+09;-1.992562428703283E-01;-8.274822819397026E-01;-1.288711200205645E-01;-8.432545127034118E-01;-8.473520223384157E-04;-1.589896432058623E-04;
2.201250000000000E+09;-2.436517384713277E-01;-8.155794086282079E-01;-1.743389882305255E-01;-8.347055647135468E-01;-8.698166833941657E-04;-1.146386041129725E-04;
2.202500000000000E+09;-2.874928681420119E-01;-8.006753961469524E-01;-2.193538402652938E-01;-8.238124440795277E-01;-8.955891524004694E-04;-5.117198960268418E-05;
2.203750000000000E+09;-3.303181503116799E-01;-7.838154173646746E-01;-2.636936857925956E-01;-8.102707946110892E-01;-9.080786935972990E-04;-4.625914833132930E-05;
2.205000000000000E+09;-3.721326683580198E-01;-7.647430702243933E-01;-3.073079483505518E-01;-7.948134783663465E-01;-9.517755472034392E-04;1.734883052300306E-05;
2.206250000000000E+09;-4.127620427649465E-01;-7.434656756964334E-01;-3.497138127453606E-01;-7.766141631091343E-01;-9.805969024660984E-04;4.392311187656631E-05;
2.207500000000000E+09;-4.522972785804776E-01;-7.198455819180433E-01;-3.912753893523292E-01;-7.562216877511790E-01;-9.997635671117121E-04;7.870998994934973E-05;
2.208750000000000E+09;-4.905144445269568E-01;-6.939873560381178E-01;-4.316505472532186E-01;-7.338444411712719E-01;-1.050098920801057E-03;1.338636105075299E-04;
2.210000000000000E+09;-5.270491972416770E-01;-6.667135919223257E-01;-4.706228971074841E-01;-7.093698125491480E-01;-1.043960392301445E-03;2.148938423291710E-04;
2.211250000000000E+09;-5.622861935019424E-01;-6.370992286814605E-01;-5.081405680971469E-01;-6.827494890106037E-01;-1.082728757692304E-03;2.774871500438742E-04;
