# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S22;im:Trc2_S22;re:Trc3_S21;im:Trc3_S21;
2.051250000000000E+09;-1.609553114576699E-02;-8.408196146496870E-01;1.103404561995614E-01;-8.362896177406028E-01;9.405366895950252E-04;-9.938093266967580E-04;
2.052500000000000E+09;-6.525545360567281E-02;-8.382703344776722E-01;6.109398834820332E-02;-8.411674967459710E-01;9.078172357441148E-04;-1.075427292288962E-03;
2.053750000000000E+09;-1.138924402957246E-01;-8.330512306617064E-01;1.178186048652447E-02;-8.435165119763244E-01;7.961341364481822E-04;-1.096897326629222E-03;
2.055000000000000E+09;-1.623671800513467E-01;-8.250415059920198E-01;-3.764539086151815E-02;-8.422953132554557E-01;7.036105096356974E-04;-1.103132107216459E-03;
2.056250000000000E+09;-2.100556505708944E-01;-8.142457790063583E-01;-8.688787425565331E-02;-8.387806432222554E-01;6.638030593908953E-04;-1.183930686174619E-03;
2.057500000000000E+09;-2.571476738130877E-01;-8.006850341095522E-01;-1.359458966924364E-01;-8.319216123255583E-01;5.885725441613115E-04;-1.169289531873403E-03;
2.058750000000000E+09;-3.035117635285549E-01;-7.844096231586205E-01;-1.843194536891967E-01;-8.226093984462891E-01;5.620374471239374E-04;-1.203946490846472E-03;
2.060000000000000E+09;-3.485819563025986E-01;-7.657641064772075E-01;-2.320279322838505E-01;-8.101136755346482E-01;4.995920321568379E-04;-1.229771829746007E-03;
2.061250000000000E+09;-3.924423328440850E-01;-7.443415014718128E-01;-2.790939251368473E-01;-7.952903807098947E-01;4.458938373464046E-04;-1.228043338995539E-03;
2.062500000000000E+09;-4.344641077934803E-01;-7.205763158869078E-01;-3.252284141461694E-01;-7.777035611823724E-01;3.680196809259388E-04;-1.257367824732359E-03;
2.063750000000000E+09;-4.755354203904866E-01;-6.944886020451579E-01;-3.702239672292311E-01;-7.575568082135182E-01;3.408496641622465E-04;-1.313653053464320E-03;
2.065000000000000E+09;-5.146297490291664E-01;-6.661925872956994E-01;-4.136479260783878E-01;-7.343544854459120E-01;2.712444521999699E-04;-1.331556768840761E-03;
2.066250000000000E+09;-5.522316760681188E-01;-6.355810730857029E-01;-4.558452060975858E-01;-7.091148575182419E-01;2.011102462566394E-04;-1.326211489022338E-03;
2.067500000000000E+09;-5.878097339269576E-01;-6.029479255182266E-01;-4.965278384633264E-01;-6.815519985912257E-01;1.219904172274719E-04;-1.331246970060613E-03;
2.068750000000000E+09;-6.215697759457195E-01;-5.684625399155806E-01;-5.353742450916302E-01;-6.513268670279617E-01;3.937372054739357E-05;-1.370419656237556E-03;
2.070000000000000E+09;-6.534531450288332E-01;-5.319710458034154E-01;-5.723925974707311E-01;-6.193198680100037E-01;-1.534512760620976E-05;-1.364050053962630E-03;
2.071250000000000E+09;-6.829994369205836E-01;-4.939783581040642E-01;-6.073869107293304E-01;-5.851429040784882E-01;-7.076584874314883E-05;-1.337546585055849E-03;
2.072500000000000E+09;-7.103531096248853E-01;-4.540948816248525E-01;-6.405077128361383E-01;-5.490277713999476E-01;-1.755303611821873E-04;-1.354575834373027E-03;
2.073750000000000E+09;-7.350593832836360E-01;-4.130068954479414E-01;-6.713951785381490E-01;-5.110566790383606E-01;-2.484996265947123E-04;-1.365438319094753E-03;
2.075000000000000E+09;-7.578856651554959E-01;-3.703720469788691E-01;-6.997360773067558E-01;-4.715929398794536E-01;-3.203525639194721E-04;-1.348539541327040E-03;
2.076250000000000E+09;-7.776773027409409E-01;-3.267416291026199E-01;-7.261174924351921E-01;-4.302095007048345E-01;-4.113388049220583E-04;-1.311935084151192E-03;
2.077500000000000E+09;-7.954302867535978E-01;-2.822811217594208E-01;-7.497177721862964E-01;-3.877641078074657E-01;-4.908608044559037E-04;-1.258227319147331E-03;
2.078750000000000E+09;-8.104446931480832E-01;-2.367671630054058E-01;-7.711474517438313E-01;-3.440204791266951E-01;-5.262891527962922E-04;-1.237536772785484E-03;
2.080000000000000E+09;-8.227157574197294E-01;-1.904449084384737E-01;-7.899301676546520E-01;-2.992221529524846E-01;-5.682801462679727E-04;-1.177007832299023E-03;
2.081250000000000E+09;-8.326256278190864E-01;-1.437269267757702E-01;-8.057961131302199E-01;-2.534570468994546E-01;-5.910429302879455E-04;-1.178402888604233E-03;
2.082500000000000E+09;-8.396269757281917E-01;-9.704604260024759E-02;-8.192079166923477E-01;-2.067977706712553E-01;-6.356425717684600E-04;-1.170694800630600E-03;
2.083750000000000E+09;-8.440018310636773E-01;-4.963238608011313E-02;-8.302171954540042E-01;-1.597792133512725E-01;-7.189054921798215E-04;-1.160516197223863E-03;
2.085000000000000E+09;-8.456624329892634E-01;-2.324985256252751E-03;-8.379899762907767E-01;-1.121017430291565E-01;-7.667088492146086E-04;-1.139915620848097E-03;
2.086250000000000E+09;-8.449109621470596E-01;4.479197724028713E-02;-8.433016791800981E-01;-6.432693611045238E-02;-8.186747824356152E-04;-1.100462421496750E-03;
2.087500000000000E+09;-8.413643879162450E-01;9.197169946616239E-02;-8.459174355489115E-01;-1.641818233156286E-02;-9.240381512178226E-04;-1.119330724965298E-03;
2.088750000000000E+09;-8.352776580668689E-01;1.386215231963082E-01;-8.456749249093440E-01;3.145220544621354E-02;-9.637923538866506E-04;-1.082754160487294E-03;
2.090000000000000E+09;-8.266217458329724E-01;1.850814084643296E-01;-8.429991007259116E-01;7.914506892636625E-02;-1.089144779249655E-03;-1.065181621941704E-03;
2.091250000000000E+09;-8.154180394416017E-01;2.307420196336221E-01;-8.377686299636554E-01;1.266387230639314E-01;-1.163855903274835E-03;-9.920157906047865E-04;
2.092500000000000E+09;-8.017815515471054E-01;2.756602206450049E-01;-8.292927495629885E-01;1.736928138391496E-01;-1.233033652215804E-03;-9.505647040876289E-04;
2.093750000000000E+09;-7.853073838136911E-01;3.197664541747468E-01;-8.187729713466039E-01;2.199421515105889E-01;-1.322370595417296E-03;-8.710452870372710E-04;
2.095000000000000E+09;-7.669926157225410E-01;3.627916034852592E-01;-8.055135386683947E-01;2.653451570439030E-01;-1.405701862663825E-03;-7.778988039515898E-04;
2.096250000000000E+09;-7.460770291090223E-01;4.046443376875107E-01;-7.898043721528791E-01;3.099648056369287E-01;-1.445141626347424E-03;-6.808013310475464E-04;
2.097500000000000E+09;-7.228402696392584E-01;4.452464844890842E-01;-7.715212230929686E-01;3.535913278957999E-01;-1.497318673548276E-03;-5.834227156724972E-04;
2.098750000000000E+09;-6.976423878911896E-01;4.846255291838990E-01;-7.511593762648957E-01;3.959745166742092E-01;-1.532578052356415E-03;-4.770553001308753E-04;
2.100000000000000E+09;-6.703181779042240E-01;5.222754939636719E-01;-7.285342794823823E-01;4.371080722878604E-01;-1.523098977175743E-03;-3.643123572897247E-04;
2.101250000000000E+09;-6.409832472436352E-01;5.581281329491388E-01;-7.034664284499851E-01;4.770595222870375E-01;-1.569101972890903E-03;-2.774338892668608E-04;
2.102500000000000E+09;-6.101424361697444E-01;5.926087291097314E-01;-6.763578185750004E-01;5.153295411471611E-01;-1.583350069932320E-03;-1.902690607979194E-04;
2.103750000000000E+09;-5.771254945032562E-01;6.251816379210012E-01;-6.472394758106921E-01;5.520373786769729E-01;-1.576577919370041E-03;-1.113437446319384E-04;
2.105000000000000E+09;-5.425972576766394E-01;6.559311315728696E-01;-6.161546953996659E-01;5.872844548719489E-01;-1.584913688506432E-03;-2.690145703816374E-05;
2.106250000000000E+09;-5.065036176021568E-01;6.848017637858825E-01;-5.833464579997506E-01;6.204903846567490E-01;-1.565402201316434E-03;7.357611905117147E-05;
2.107500000000000E+09;-4.688400306043906E-01;7.113690598779203E-01;-5.488109502349008E-01;6.516783727068318E-01;-1.601304010425049E-03;2.045829594688642E-04;
2.108750000000000E+09;-4.298057058057298E-01;7.360716093452073E-01;-5.124843813861956E-01;6.809979763736376E-01;-1.560337615779770E-03;2.361089897638625E-04;
2.110000000000000E+09;-3.897742126561673E-01;7.585153180882627E-01;-4.750507735016757E-01;7.082936358227738E-01;-1.587130672751527E-03;2.835548846669131E-04;
2.111250000000000E+09;-3.482141139258931E-01;7.788176560093983E-01;-4.358640310055600E-01;7.332653469680017E-01;-1.550510624636177E-03;4.379964156118576E-04;
2.112500000000000E+09;-3.060597485813394E-01;7.966824676152796E-01;-3.956835500988727E-01;7.561518544026958E-01;-1.528035457401610E-03;5.217464163367662E-04;
2.113750000000000E+09;-2.630544408320620E-01;8.123231237673200E-01;-3.543312683891595E-01;7.769222439535648E-01;-1.447336909946642E-03;6.043457314142390E-04;
2.115000000000000E+09;-2.190701848659732E-01;8.256463628942406E-01;-3.119647099604504E-01;7.950998330937800E-01;-1.432746009810258E-03;7.330842336081277E-04;
2.116250000000000E+09;-1.746797588097484E-01;8.364368976107478E-01;-2.689948105943560E-01;8.110812699174232E-01;-1.353711764735003E-03;8.050817435203686E-04;
2.117500000000000E+09;-1.296882411214086E-01;8.448773958687097E-01;-2.249565693427857E-01;8.245370415432602E-01;-1.305819926776221E-03;8.955039367985840E-04;
2.118750000000000E+09;-8.447872419994906E-02;8.509314387239696E-01;-1.806637092443164E-01;8.356365520915279E-01;-1.244143666590334E-03;9.499918240328665E-04;
2.120000000000000E+09;-3.889808434003207E-02;8.544788817597903E-01;-1.357613327788758E-01;8.445884974195952E-01;-1.159006255140258E-03;9.831072246651972E-04;
2.121250000000000E+09;6.756249678800916E-03;8.555261999490839E-01;-9.029960700037999E-02;8.509114958219036E-01;-1.122040523002874E-03;1.007557374061300E-03;
2.122500000000000E+09;5.258391909293581E-02;8.542511031579925E-01;-4.465029085343037E-02;8.548945380069574E-01;-1.008114199299962E-03;1.073620181328688E-03;
2.123750000000000E+09;9.837681500728347E-02;8.505190923118842E-01;8.875382957831740E-04;8.562947298939348E-01;-9.759869628853578E-04;1.118740993558556E-03;
2.125000000000000E+09;1.435152368378306E-01;8.442936800141371E-01;4.653129594980445E-02;8.552259074113536E-01;-9.316348706260973E-04;1.142844046322523E-03;
2.126250000000000E+09;1.884095437065886E-01;8.357809417257184E-01;9.192837959533698E-02;8.518894674915048E-01;-8.945282034485817E-04;1.162903420349525E-03;
2.127500000000000E+09;2.327335280153925E-01;8.246898302301022E-01;1.371578417015938E-01;8.461097818665396E-01;-8.474626582161177E-04;1.245450498999335E-03;
2.128750000000000E+09;2.762822222175685E-01;8.112998928827753E-01;1.818089126002032E-01;8.378826995104280E-01;-7.953793177362208E-04;1.296473064841323E-03;
2.130000000000000E+09;3.190661817297551E-01;7.957416007735491E-01;2.261032156278036E-01;8.272389813844391E-01;-7.261635703258542E-04;1.336167685803435E-03;
2.131250000000000E+09;3.609018459911560E-01;7.780721677057582E-01;2.695604726277115E-01;8.145613155751767E-01;-6.631381607198908E-04;1.377547208648504E-03;
2.132500000000000E+09;4.017889852472103E-01;7.578716400241403E-01;3.120917034154228E-01;7.991337271203383E-01;-6.065443095091000E-04;1.390223387982029E-03;
2.133750000000000E+09;4.415486193332655E-01;7.356171834830109E-01;3.538884979433741E-01;7.816940165708866E-01;-5.219444865694354E-04;1.440729313613849E-03;
2.135000000000000E+09;4.800462093941337E-01;7.112108980026499E-01;3.948317499048420E-01;7.621659204936511E-01;-4.560926293018392E-04;1.518028506806511E-03;
2.136250000000000E+09;5.170623061401388E-01;6.848090537683023E-01;4.345481920357989E-01;7.402437776253958E-01;-3.916199458188321E-04;1.537712577134837E-03;
2.137500000000000E+09;5.524996372569424E-01;6.565817559719289E-01;4.728765370596118E-01;7.165574160417262E-01;-3.163730918995554E-04;1.552595923013389E-03;
2.138750000000000E+09;5.865420519163566E-01;6.264113659525089E-01;5.101214428354942E-01;6.906848390861129E-01;-2.327866454049602E-04;1.554077575299825E-03;
2.140000000000000E+09;6.187048337691806E-01;5.945696385698581E-01;5.458849269341620E-01;6.631502089781253E-01;-1.610229632309900E-04;1.599174352091060E-03;
2.141250000000000E+09;6.495584160044211E-01;5.610330654806199E-01;5.800478198227280E-01;6.334372195074471E-01;-4.753549368513529E-05;1.611893701942509E-03;
2.142500000000000E+09;6.787147219608146E-01;5.258371181759639E-01;6.124252805074631E-01;6.023418831685160E-01;2.854232596376112E-05;1.602563567147593E-03;
2.143750000000000E+09;7.057481107569874E-01;4.888871703078324E-01;6.434355044259479E-01;5.691388369601044E-01;1.106668434009583E-04;1.635789334524533E-03;
2.145000000000000E+09;7.306224843076790E-01;4.507842443700545E-01;6.724043163438260E-01;5.347936547050693E-01;2.095261546368803E-04;1.665415228207549E-03;
2.146250000000000E+09;7.535707793110746E-01;4.114655270548243E-01;6.997751748516456E-01;4.988319847195447E-01;2.993258427406080E-04;1.675102544835665E-03;
2.147500000000000E+09;7.744754769172344E-01;3.707761961073781E-01;7.250659039056424E-01;4.613503306012198E-01;4.384957587177648E-04;1.671399498944389E-03;
2.148750000000000E+09;7.929714830381150E-01;3.289840006628184E-01;7.483070520815329E-01;4.225170363932847E-01;5.574743420537026E-04;1.606549206864312E-03;
2.150000000000000E+09;8.093850525358188E-01;2.863708404181503E-01;7.695722132664964E-01;3.824698852484291E-01;6.908901854273146E-04;1.542852585305835E-03;
2.151250000000000E+09;8.229882225520054E-01;2.431476997169021E-01;7.886151300605171E-01;3.414708460632148E-01;7.427645495844891E-04;1.482168241436068E-03;
2.152500000000000E+09;8.348523827586107E-01;1.990188562662550E-01;8.055461973341426E-01;2.994236852750859E-01;8.387272246667452E-04;1.438442886666853E-03;
2.153750000000000E+09;8.440387618310590E-01;1.543527373644482E-01;8.200358391309098E-01;2.563137431979157E-01;8.718502700007076E-04;1.279121124645830E-03;
2.155000000000000E+09;8.511047766927573E-01;1.091287447561060E-01;8.322020971821253E-01;2.128178347141895E-01;9.074980051030001E-04;1.295453323061794E-03;
2.156250000000000E+09;8.553826460843528E-01;6.352559265994658E-02;8.422608125748323E-01;1.686522997323078E-01;9.818615178647245E-04;1.225404163102978E-03;
2.157500000000000E+09;8.575788933172102E-01;1.773330180107689E-02;8.497656122909303E-01;1.236877301739847E-01;9.810370665566896E-04;1.210211701692205E-03;
2.158750000000000E+09;8.569564569549133E-01;-2.792830209165913E-02;8.548969738657655E-01;7.868275968414926E-02;1.093820375915220E-03;1.124528498390437E-03;
2.160000000000000E+09;8.541999899193607E-01;-7.360673016040749E-02;8.577333019957299E-01;3.324694819649877E-02;1.112068659847025E-03;1.132017360457166E-03;
2.161250000000000E+09;8.487701015975101E-01;-1.193368955557967E-01;8.582743136650645E-01;-1.217674549239782E-02;1.194735107662841E-03;1.074499892904888E-03;
2.162500000000000E+09;8.413016710959738E-01;-1.642722615885244E-01;8.564721261269389E-01;-5.740381570207968E-02;1.239857359358639E-03;1.075788148206091E-03;
2.163750000000000E+09;8.312309167148093E-01;-2.088362919984023E-01;8.522436511201144E-01;-1.027358385089883E-01;1.274607660682570E-03;9.743278195632302E-04;
2.165000000000000E+09;8.187905048205274E-01;-2.530194981795697E-01;8.455089936968454E-01;-1.477267094908143E-01;1.323846332313786E-03;9.359490889198001E-04;
2.166250000000000E+09;8.040810140466484E-01;-2.963751716712928E-01;8.364726333402188E-01;-1.924164591469113E-01;1.389751846384351E-03;8.923327353294551E-04;
2.167500000000000E+09;7.867524630514244E-01;-3.390130567976024E-01;8.246655289372973E-01;-2.365589561824203E-01;1.485040691655123E-03;8.097055019368190E-04;
2.168750000000000E+09;7.670857838255830E-01;-3.807954888508921E-01;8.106697810259232E-01;-2.801773961528599E-01;1.559157234711555E-03;7.510280627541412E-04;
2.170000000000000E+09;7.453773867789449E-01;-4.214109907544261E-01;7.943599002941096E-01;-3.228391190447683E-01;1.562155488555575E-03;6.459900603914040E-04;
2.171250000000000E+09;7.214074943887658E-01;-4.608263115922643E-01;7.760387000745471E-01;-3.646964116254460E-01;1.659427014710059E-03;5.600237614115339E-04;
2.172500000000000E+09;6.953043967662471E-01;-4.988445381665348E-01;7.551849071547569E-01;-4.053676118573911E-01;1.722796616471557E-03;4.841359746805298E-04;
2.173750000000000E+09;6.669008100068107E-01;-5.355021109645971E-01;7.320856452772918E-01;-4.451054539428018E-01;1.745882221716383E-03;3.712676674463345E-04;
2.175000000000000E+09;6.369472325358099E-01;-5.705544007248528E-01;7.071460494688341E-01;-4.836656247874357E-01;1.786397480139756E-03;2.750935964639714E-04;
2.176250000000000E+09;6.046017406813423E-01;-6.041626976850498E-01;6.799286744708760E-01;-5.205773364789489E-01;1.821908114220174E-03;1.648917311076406E-04;
2.177500000000000E+09;5.707139216367356E-01;-6.357312725358056E-01;6.506901556767999E-01;-5.559534978952575E-01;1.827039893704086E-03;3.157905165775905E-05;
2.178750000000000E+09;5.353411460479539E-01;-6.654592916948794E-01;6.197654199231277E-01;-5.899080047781344E-01;1.850745757259522E-03;-9.899894935522496E-05;
2.180000000000000E+09;4.980124053705104E-01;-6.932027108099739E-01;5.867545555119201E-01;-6.220332009918188E-01;1.832202225506638E-03;-2.749155269680212E-04;
2.181250000000000E+09;4.598932339430732E-01;-7.191176917648023E-01;5.523146758501554E-01;-6.527793650028219E-01;1.794136758731804E-03;-3.736753865095145E-04;
2.182500000000000E+09;4.199266869548912E-01;-7.427529508899149E-01;5.161494759561086E-01;-6.813520027458947E-01;1.749632611672857E-03;-4.834192073992566E-04;
2.183750000000000E+09;3.790870691268261E-01;-7.642526822601633E-01;4.786437422717461E-01;-7.079764089654405E-01;1.653958122383779E-03;-5.758003792862520E-04;
2.185000000000000E+09;3.370617190769108E-01;-7.835963261184866E-01;4.394393652192421E-01;-7.324956610766021E-01;1.570106862592365E-03;-6.842142949346117E-04;
2.186250000000000E+09;2.939667112028497E-01;-8.002815008841124E-01;3.992824558881971E-01;-7.551394247103571E-01;1.546561917889970E-03;-7.754758337301468E-04;
2.187500000000000E+09;2.500927359148337E-01;-8.148348588955325E-01;3.574732520448071E-01;-7.751223650819623E-01;1.459548291710959E-03;-8.350190359013993E-04;
2.188750000000000E+09;2.052845077504812E-01;-8.269671928670127E-01;3.152323238652782E-01;-7.932824436623941E-01;1.403009575576034E-03;-8.922167449974126E-04;
2.190000000000000E+09;1.601750189420522E-01;-8.365773628875252E-01;2.714283833176361E-01;-8.088950710182452E-01;1.321664142942088E-03;-9.630251825002011E-04;
2.191250000000000E+09;1.144726490854524E-01;-8.439768468872501E-01;2.273540936799330E-01;-8.220637810455577E-01;1.263121468369494E-03;-9.858603442733822E-04;
2.192500000000000E+09;6.837136140485921E-02;-8.486406451798570E-01;1.821645653026239E-01;-8.327184471946824E-01;1.198874006157627E-03;-1.024371615877210E-03;
2.193750000000000E+09;2.198179311220559E-02;-8.509959625054975E-01;1.366329645208701E-01;-8.409984061961813E-01;1.170173023833849E-03;-1.047703610606806E-03;
2.195000000000000E+09;-2.435255667343040E-02;-8.507051877028966E-01;9.075960782227749E-02;-8.470885512917039E-01;1.122551069013227E-03;-1.081019160912164E-03;
2.196250000000000E+09;-7.058586345458594E-02;-8.479536397629672E-01;4.479909143396305E-02;-8.505370214195037E-01;1.086855682502184E-03;-1.114667411617599E-03;
2.197500000000000E+09;-1.164591906316160E-01;-8.426074766971943E-01;-1.626643408696226E-03;-8.514155830919096E-01;1.047225411775216E-03;-1.159772141971338E-03;
2.198750000000000E+09;-1.623624456951955E-01;-8.347049648073062E-01;-4.772622130647525E-02;-8.496065138770977E-01;9.813399384955221E-04;-1.198360229484060E-03;
2.200000000000000E+09;-2.073409966404499E-01;-8.244321988146425E-01;-9.379270262453575E-02;-8.456534967285677E-01;9.367719300884548E-04;-1.233374633266009E-03;
2.201250000000000E+09;-2.520179961877602E-01;-8.117727914855046E-01;-1.398857415278366E-01;-8.389578628039096E-01;8.618088488651204E-04;-1.291866749727115E-03;
2.202500000000000E+09;-2.958011199949934E-01;-7.967231929600253E-01;-1.853721827299233E-01;-8.298463160148438E-01;7.986347510950311E-04;-1.303378127134082E-03;
2.203750000000000E+09;-3.386000245006337E-01;-7.793722058599151E-01;-2.306292487994486E-01;-8.184109243748863E-01;7.799454731389621E-04;-1.358497774680787E-03;
2.205000000000000E+09;-3.803100480060123E-01;-7.595906289133364E-01;-2.751026023515815E-01;-8.041682961665564E-01;7.300667763567407E-04;-1.375084287865678E-03;
2.206250000000000E+09;-4.210180180372210E-01;-7.376058945377526E-01;-3.182646140039139E-01;-7.877175799284226E-01;6.527261675971821E-04;-1.434444746744338E-03;
2.207500000000000E+09;-4.605133778298525E-01;-7.135082549672701E-01;-3.606974813170152E-01;-7.688802393810351E-01;6.115723369218996E-04;-1.447756847843165E-03;
2.208750000000000E+09;-4.984351782657906E-01;-6.874104091455936E-01;-4.020724731430241E-01;-7.478925245843380E-01;5.325375521720457E-04;-1.445801963013910E-03;
2.210000000000000E+09;-5.350518850116336E-01;-6.593462184795014E-01;-4.420953049093387E-01;-7.247326224864962E-01;5.386219173723703E-04;-1.468783491988826E-03;
2.211250000000000E+09;-5.695750585149664E-01;-6.292150425247085E-01;-4.808029896535580E-01;-6.992142290039175E-01;4.764998656027826E-04;-1.486072257318450E-03;
2.212500000000000E+09;-6.029410539061584E-01;-5.975064511677578E-01;-5.178673328039255E-01;-6.720324189970175E-01;4.017560349812655E-04;-1.514151191732330E-03;
