# Version 1.00
#
freq[Hz];db:Trc1_S11;ang:Trc1_S11;db:Trc2_S22;ang:Trc2_S22;db:Trc3_S21;ang:Trc3_S21;
2.025000000000000E+09;-1.443261977637853E+00;7.003735136477155E+01;-1.465654887350762E+00;-1.071087507082979E+01;-5.794603754880872E+01;3.735714020762562E+01;
2.026250000000000E+09;-1.440608871137028E+00;6.689128506932119E+01;-1.467208311239815E+00;-1.400900174035856E+01;-5.810543605524677E+01;3.271490144324622E+01;
2.027500000000000E+09;-1.438888150737209E+00;6.374732977834493E+01;-1.469037017531890E+00;-1.732751834453965E+01;-5.834290626456036E+01;2.961584260808156E+01;
2.028750000000000E+09;-1.436716950079800E+00;6.057227179628967E+01;-1.469552233053063E+00;-2.065133694875579E+01;-5.846626403517283E+01;2.629001629198083E+01;
2.030000000000000E+09;-1.436431012820636E+00;5.743522938576710E+01;-1.470044461168215E+00;-2.396616069087207E+01;-5.870489632770398E+01;2.387127158951809E+01;
2.031250000000000E+09;-1.434534513466975E+00;5.427462315801928E+01;-1.472557558806572E+00;-2.729930644773567E+01;-5.907673108569317E+01;1.925634720085454E+01;
2.032500000000000E+09;-1.433884428261570E+00;5.112799866503482E+01;-1.473656140882581E+00;-3.063358649659133E+01;-5.927213434180707E+01;1.601487535252094E+01;
2.033750000000000E+09;-1.434618426856182E+00;4.796680385673227E+01;-1.477207401583275E+00;-3.396758942509380E+01;-5.935221009464626E+01;1.475059373937245E+01;
2.035000000000000E+09;-1.433129799728338E+00;4.480483683177476E+01;-1.478661003813617E+00;-3.731110177479196E+01;-5.981897133733795E+01;9.823719868318335E+00;
2.036250000000000E+09;-1.431702877152353E+00;4.165258575782940E+01;-1.480644880377621E+00;-4.065251808495395E+01;-6.001674346589890E+01;7.194895964366308E+00;
2.037500000000000E+09;-1.430621030297407E+00;3.847638767272876E+01;-1.483365315260226E+00;-4.400263089448308E+01;-6.047558877483540E+01;5.585138528079587E+00;
2.038750000000000E+09;-1.430870303594698E+00;3.531816268536195E+01;-1.487848715389013E+00;-4.735765160711738E+01;-6.064504154262769E+01;5.380106785501298E+00;
2.040000000000000E+09;-1.430516646591995E+00;3.213375981546818E+01;-1.489861328690340E+00;-5.070232828922426E+01;-6.108090438793946E+01;3.997901660067589E+00;
2.041250000000000E+09;-1.430601042349386E+00;2.897269999997895E+01;-1.491238081874830E+00;-5.404943894846953E+01;-6.101480719523320E+01;2.107863496159548E+00;
2.042500000000000E+09;-1.430485123789320E+00;2.581815364437618E+01;-1.492037417840930E+00;-5.741684965273669E+01;-6.097818873805622E+01;3.779040768898421E-01;
2.043750000000000E+09;-1.428834651331428E+00;2.265888807716623E+01;-1.491736280379396E+00;-6.078126167768573E+01;-6.091346511430800E+01;-4.553849366146727E-02;
2.045000000000000E+09;-1.430946969319054E+00;1.949316346831319E+01;-1.494338704194446E+00;-6.413239107021064E+01;-6.083897223219932E+01;-2.395989621895164E+00;
2.046250000000000E+09;-1.431030219439915E+00;1.631891784805132E+01;-1.493093868999293E+00;-6.748324832419375E+01;-6.102074607447921E+01;-4.710861159824963E+00;
2.047500000000000E+09;-1.430940440916853E+00;1.314123927200288E+01;-1.497847740334473E+00;-7.085341008982384E+01;-6.090617486228450E+01;-6.565100277213840E+00;
2.048750000000000E+09;-1.430776749374032E+00;9.983989387901030E+00;-1.495974035639620E+00;-7.422954224879975E+01;-6.077798771470292E+01;-1.210025013556174E+01;
2.050000000000000E+09;-1.430928003803811E+00;6.782361713819815E+00;-1.499462226483689E+00;-7.760276373624581E+01;-6.085085794011673E+01;-1.511703284560075E+01;
2.051250000000000E+09;-1.429650378271011E+00;3.608954576402759E+00;-1.499852563191863E+00;-8.095727209752830E+01;-6.085877263954590E+01;-1.744690006885013E+01;
2.052500000000000E+09;-1.429929773054230E+00;4.144219697855545E-01;-1.499177433540972E+00;-8.432689457107743E+01;-6.107838476037800E+01;-2.098225959389924E+01;
2.053750000000000E+09;-1.432399114436832E+00;-2.790285442623899E+00;-1.503456508372376E+00;-8.769816736642697E+01;-6.132898281195235E+01;-2.334319532209230E+01;
2.055000000000000E+09;-1.431418340127054E+00;-5.976901847279056E+00;-1.505720527208591E+00;-9.107446484682636E+01;-6.142573485005549E+01;-2.410206605442665E+01;
2.056250000000000E+09;-1.432651063648682E+00;-9.192751230165440E+00;-1.506566597856102E+00;-9.442983496230734E+01;-6.184197909107158E+01;-2.422740380552776E+01;
2.057500000000000E+09;-1.433930541548538E+00;-1.239119662430367E+01;-1.506187632005588E+00;-9.779960234605498E+01;-6.195532396877347E+01;-2.715565236334050E+01;
2.058750000000000E+09;-1.432957239845634E+00;-1.559754679091226E+01;-1.509971196703509E+00;-1.011633332315997E+02;-6.216125002284666E+01;-2.910022218312414E+01;
2.060000000000000E+09;-1.432483287924670E+00;-1.880722157642052E+01;-1.510288156534232E+00;-1.045454651781146E+02;-6.159731010619740E+01;-3.005662423860948E+01;
2.061250000000000E+09;-1.434486354621232E+00;-2.200801060321932E+01;-1.509486866983096E+00;-1.078868586713289E+02;-6.155238028392694E+01;-2.763287616929446E+01;
2.062500000000000E+09;-1.435497365825845E+00;-2.520605575507655E+01;-1.507389589251868E+00;-1.112535057809299E+02;-6.173163959438577E+01;-3.083861002465506E+01;
2.063750000000000E+09;-1.434437536846439E+00;-2.842272646946186E+01;-1.507508758435820E+00;-1.146019589548370E+02;-6.108611466999430E+01;-3.237848045432600E+01;
2.065000000000000E+09;-1.433974362272786E+00;-3.161823529012232E+01;-1.507618515166007E+00;-1.179616343920758E+02;-6.078374608030429E+01;-3.378048680755679E+01;
2.066250000000000E+09;-1.433738102117211E+00;-3.483915951047773E+01;-1.504764827160395E+00;-1.213064294263909E+02;-6.057919200296895E+01;-3.993967265301858E+01;
2.067500000000000E+09;-1.433795797132023E+00;-3.804165495617812E+01;-1.506199677574828E+00;-1.246428810978070E+02;-6.058803170808574E+01;-4.312315257574055E+01;
2.068750000000000E+09;-1.433426375716683E+00;-4.125018580950600E+01;-1.502581022282349E+00;-1.279963280493844E+02;-6.060131043525215E+01;-4.528069124449105E+01;
2.070000000000000E+09;-1.435206113398708E+00;-4.447887668817714E+01;-1.501562643405769E+00;-1.313477667427307E+02;-6.039668582373656E+01;-5.002979115704603E+01;
2.071250000000000E+09;-1.435006695141727E+00;-4.770987303901037E+01;-1.500313037574313E+00;-1.346807567489913E+02;-6.086333244214877E+01;-5.285231902863141E+01;
2.072500000000000E+09;-1.434305370624352E+00;-5.094014099341232E+01;-1.502069717157927E+00;-1.380163209210809E+02;-6.090038197448757E+01;-5.551573016827346E+01;
2.073750000000000E+09;-1.433815793043832E+00;-5.417551945174567E+01;-1.497466172617946E+00;-1.413386470181203E+02;-6.105885682325749E+01;-5.992686655774290E+01;
2.075000000000000E+09;-1.434708473282857E+00;-5.739445780887309E+01;-1.498596861799527E+00;-1.446616551717217E+02;-6.106688302936067E+01;-6.061397992532844E+01;
2.076250000000000E+09;-1.435638112246311E+00;-6.062661644105047E+01;-1.494392936013710E+00;-1.479941342675256E+02;-6.128242354590800E+01;-6.440589894556042E+01;
2.077500000000000E+09;-1.434368045734036E+00;-6.386087084071080E+01;-1.494403419018364E+00;-1.512876649161533E+02;-6.129486638450977E+01;-6.529272954443482E+01;
2.078750000000000E+09;-1.436368869950025E+00;-6.709725533669409E+01;-1.492258421846640E+00;-1.546090039589611E+02;-6.135255481952878E+01;-6.422749149532217E+01;
2.080000000000000E+09;-1.437708020263632E+00;-7.032474154851465E+01;-1.489597701851293E+00;-1.579081307929091E+02;-6.134488762280413E+01;-6.533867887466920E+01;
2.081250000000000E+09;-1.435235755948245E+00;-7.354628708942718E+01;-1.488540187029953E+00;-1.612025277223826E+02;-6.125414689558758E+01;-6.821804593353222E+01;
2.082500000000000E+09;-1.434572810043877E+00;-7.676266750144197E+01;-1.487123925487509E+00;-1.644897345422604E+02;-6.116671452972132E+01;-6.841593348500159E+01;
2.083750000000000E+09;-1.436114632143134E+00;-7.997673573906580E+01;-1.484495819290045E+00;-1.677723002136549E+02;-6.085338539168359E+01;-6.972588124240117E+01;
2.085000000000000E+09;-1.434144116227758E+00;-8.318609365490609E+01;-1.481877171974923E+00;-1.710488756585171E+02;-6.060505144019263E+01;-7.127367832876568E+01;
2.086250000000000E+09;-1.435088619112832E+00;-8.641730878954519E+01;-1.477145761135397E+00;-1.743088024426179E+02;-6.009122871590425E+01;-7.231481793659646E+01;
2.087500000000000E+09;-1.431783066868170E+00;-8.963253826117202E+01;-1.475661089616916E+00;-1.775815273358876E+02;-5.985652132233803E+01;-7.715972075600943E+01;
2.088750000000000E+09;-1.432642246988101E+00;-9.284341011432265E+01;-1.471643547899480E+00;1.791757171491669E+02;-5.956222553878818E+01;-8.019156686250275E+01;
2.090000000000000E+09;-1.429092258950947E+00;-9.605928689673806E+01;-1.468826925806523E+00;1.759409386264111E+02;-5.932381120036283E+01;-8.477943714017647E+01;
2.091250000000000E+09;-1.430040264200702E+00;-9.928653642086127E+01;-1.464312311944835E+00;1.726984172840075E+02;-5.952708644358104E+01;-8.832362878530108E+01;
2.092500000000000E+09;-1.429888627823574E+00;-1.024995876766175E+02;-1.461252670996301E+00;1.694702777918019E+02;-5.919204116696293E+01;-8.955798516793934E+01;
2.093750000000000E+09;-1.428491112785444E+00;-1.057070909977720E+02;-1.458271793487768E+00;1.662529587120576E+02;-5.954463741391980E+01;-9.295983259881427E+01;
2.095000000000000E+09;-1.429420579530750E+00;-1.089103185774795E+02;-1.456078600484373E+00;1.630541610231039E+02;-5.951094945631323E+01;-9.600374326127888E+01;
2.096250000000000E+09;-1.427959340126725E+00;-1.121433230324631E+02;-1.451644233059713E+00;1.598526025848347E+02;-5.913071059136974E+01;-9.823053470481139E+01;
2.097500000000000E+09;-1.429904634419664E+00;-1.153560683508428E+02;-1.450085784375992E+00;1.566622579444742E+02;-5.893628066454613E+01;-1.010966472092290E+02;
2.098750000000000E+09;-1.426955264623871E+00;-1.185487892261407E+02;-1.443109506979132E+00;1.534854454487050E+02;-5.893387635179565E+01;-1.022523475807048E+02;
2.100000000000000E+09;-1.425355667319501E+00;-1.217805986493928E+02;-1.440177675718435E+00;1.503134453925026E+02;-5.842418517203881E+01;-1.054948505677895E+02;
2.101250000000000E+09;-1.423340743036698E+00;-1.249529005981520E+02;-1.434837055353513E+00;1.471427012586448E+02;-5.829548033014623E+01;-1.108791632818213E+02;
2.102500000000000E+09;-1.421691156781821E+00;-1.281643386282479E+02;-1.430613123651016E+00;1.439719036178948E+02;-5.831552697806221E+01;-1.153863961407751E+02;
2.103750000000000E+09;-1.418012450193508E+00;-1.313265503822612E+02;-1.426990309981743E+00;1.407995481295488E+02;-5.844310570671826E+01;-1.190674428691184E+02;
2.105000000000000E+09;-1.415637613226011E+00;-1.345038196509823E+02;-1.422774997850820E+00;1.376513432231460E+02;-5.846841694097027E+01;-1.217249198819328E+02;
2.106250000000000E+09;-1.415657690092463E+00;-1.376796605306027E+02;-1.417876275768163E+00;1.345020954496001E+02;-5.852057234254026E+01;-1.229607269734757E+02;
2.107500000000000E+09;-1.414012696055056E+00;-1.408428018923729E+02;-1.412811564674947E+00;1.313773799039034E+02;-5.869713030477860E+01;-1.269760741810643E+02;
2.108750000000000E+09;-1.408323074444255E+00;-1.440059193736484E+02;-1.410404714352927E+00;1.282392244953988E+02;-5.784045362516277E+01;-1.278078580066709E+02;
2.110000000000000E+09;-1.406716815802098E+00;-1.471766755745117E+02;-1.406953192703131E+00;1.251172103831959E+02;-5.779399855085871E+01;-1.337230714227811E+02;
2.111250000000000E+09;-1.402853109257358E+00;-1.503234315875428E+02;-1.403078225789693E+00;1.220032460425166E+02;-5.816902949107636E+01;-1.369638999287378E+02;
2.112500000000000E+09;-1.399698465141433E+00;-1.534807277500509E+02;-1.398900622179509E+00;1.188887882107380E+02;-5.763825088341608E+01;-1.403303017942287E+02;
2.113750000000000E+09;-1.396851843528261E+00;-1.566176378031833E+02;-1.393159115646671E+00;1.157914256567412E+02;-5.762332685278348E+01;-1.439441166103756E+02;
2.115000000000000E+09;-1.394591703535964E+00;-1.597678848592816E+02;-1.389859224967573E+00;1.127023163696700E+02;-5.736216044628812E+01;-1.451803270026930E+02;
2.116250000000000E+09;-1.392444026106683E+00;-1.628984440110428E+02;-1.385318207922061E+00;1.095996773091490E+02;-5.762053067750455E+01;-1.528546617406516E+02;
2.117500000000000E+09;-1.389829789778078E+00;-1.660175092360763E+02;-1.380897553469932E+00;1.065168990558227E+02;-5.786010787014128E+01;-1.563403809111809E+02;
2.118750000000000E+09;-1.386662511982042E+00;-1.691470304282050E+02;-1.379429174254401E+00;1.034466605109729E+02;-5.775415080410017E+01;-1.587791606750144E+02;
2.120000000000000E+09;-1.383194098845359E+00;-1.722338304157002E+02;-1.374303442046957E+00;1.003717425133835E+02;-5.702717675604863E+01;-1.619830132996230E+02;
2.121250000000000E+09;-1.383432594989945E+00;-1.753678514166841E+02;-1.372164320500050E+00;9.728973810611468E+01;-5.813019414956572E+01;-1.638656456080245E+02;
2.122500000000000E+09;-1.378670658272680E+00;-1.784605383654692E+02;-1.368362983331938E+00;9.422554646053584E+01;-5.823429637705767E+01;-1.673926235403285E+02;
2.123750000000000E+09;-1.374872956253533E+00;1.784446012397191E+02;-1.364966960353156E+00;9.116157442315271E+01;-5.847050899693464E+01;-1.692952556046524E+02;
2.125000000000000E+09;-1.373315281089111E+00;1.753506768986196E+02;-1.360944093924748E+00;8.812139476916761E+01;-5.818360472374397E+01;-1.704477110805816E+02;
2.126250000000000E+09;-1.368586422607890E+00;1.722643857056466E+02;-1.357357690926803E+00;8.505371655072075E+01;-5.806775476988427E+01;-1.714511267904982E+02;
2.127500000000000E+09;-1.364998376033532E+00;1.691826851482318E+02;-1.354369674104771E+00;8.200872928705255E+01;-5.790566934473487E+01;-1.717374026728650E+02;
2.128750000000000E+09;-1.361209540282091E+00;1.661131764921771E+02;-1.352778914637796E+00;7.896058509067325E+01;-5.749281762812898E+01;-1.766753216537499E+02;
2.130000000000000E+09;-1.359410904684620E+00;1.630483163490205E+02;-1.348511313527290E+00;7.593304230056349E+01;-5.741712595593359E+01;-1.791378735987715E+02;
2.131250000000000E+09;-1.356032651760877E+00;1.599830504085750E+02;-1.344834741894753E+00;7.289177557477664E+01;-5.724336392817414E+01;1.766763864803754E+02;
2.132500000000000E+09;-1.352857589920155E+00;1.569353983722061E+02;-1.343363975048822E+00;6.985533840712189E+01;-5.718551608681022E+01;1.732155282692267E+02;
2.133750000000000E+09;-1.349661326905490E+00;1.539026626488913E+02;-1.341486444383538E+00;6.683059517412615E+01;-5.698421116472558E+01;1.697285097347807E+02;
2.135000000000000E+09;-1.346089091928595E+00;1.508557613791920E+02;-1.338999118121964E+00;6.379472604783511E+01;-5.707675541778585E+01;1.653813662718800E+02;
2.136250000000000E+09;-1.343489499219097E+00;1.478312932846031E+02;-1.338458079679806E+00;6.076817328594600E+01;-5.696034507674553E+01;1.625636919135296E+02;
2.137500000000000E+09;-1.339711756251335E+00;1.448054027092152E+02;-1.337347405220909E+00;5.775215009679073E+01;-5.726494937622918E+01;1.602369447256913E+02;
2.138750000000000E+09;-1.337056469543698E+00;1.417878485139753E+02;-1.335501635944583E+00;5.472934266444449E+01;-5.713380656315864E+01;1.570295499556848E+02;
2.140000000000000E+09;-1.333999579193847E+00;1.387833334554510E+02;-1.334327920494176E+00;5.169932989335483E+01;-5.695071584347843E+01;1.546596104589629E+02;
2.141250000000000E+09;-1.331063290229678E+00;1.357678085738902E+02;-1.332255297844705E+00;4.868803536296488E+01;-5.678133157519328E+01;1.534752977625317E+02;
2.142500000000000E+09;-1.326474828376297E+00;1.327399129552215E+02;-1.331525995081207E+00;4.567464128021640E+01;-5.670783928301656E+01;1.476918084787505E+02;
2.143750000000000E+09;-1.323866158379439E+00;1.297377208211976E+02;-1.331029094593977E+00;4.265629624426391E+01;-5.661134087006527E+01;1.456962085847809E+02;
2.145000000000000E+09;-1.322430319525285E+00;1.267368299887313E+02;-1.328252555256042E+00;3.964149158289256E+01;-5.654781746830392E+01;1.429918733748727E+02;
2.146250000000000E+09;-1.317986594322018E+00;1.237528230016452E+02;-1.327265455426238E+00;3.662435508678502E+01;-5.637812233990311E+01;1.395269945542813E+02;
2.147500000000000E+09;-1.313992903832027E+00;1.207515342118919E+02;-1.326265706187676E+00;3.360441523013871E+01;-5.625600427668910E+01;1.359590056003375E+02;
2.148750000000000E+09;-1.311018515912421E+00;1.177772439141630E+02;-1.327305520020241E+00;3.059662530839016E+01;-5.621878800536127E+01;1.333563171909324E+02;
2.150000000000000E+09;-1.307648421235139E+00;1.147943327919639E+02;-1.327558081630344E+00;2.757958387696577E+01;-5.613832049133985E+01;1.302428692203737E+02;
2.151250000000000E+09;-1.305067251562945E+00;1.118209462194281E+02;-1.327546273602469E+00;2.455465340993373E+01;-5.599199751347714E+01;1.267028988494097E+02;
2.152500000000000E+09;-1.301333654226179E+00;1.088513006222838E+02;-1.328944352429153E+00;2.154087616492830E+01;-5.597793594016690E+01;1.236208248941972E+02;
2.153750000000000E+09;-1.298149235538335E+00;1.058927118692708E+02;-1.329674669160345E+00;1.852661593871226E+01;-5.584618633088508E+01;1.186490983668850E+02;
2.155000000000000E+09;-1.295316628173828E+00;1.029269748575920E+02;-1.330813902588669E+00;1.549121386756987E+01;-5.612322405970340E+01;1.170928942552927E+02;
2.156250000000000E+09;-1.293167991153550E+00;9.996544262970221E+01;-1.329130170613207E+00;1.246324832432949E+01;-5.601884453705050E+01;1.147579183996907E+02;
2.157500000000000E+09;-1.289738818050947E+00;9.699880525330188E+01;-1.330846627998022E+00;9.434098154359605E+00;-5.569351422695756E+01;1.107060880641720E+02;
2.158750000000000E+09;-1.286698036998346E+00;9.404653148651784E+01;-1.332495307972632E+00;6.403588011584350E+00;-5.531558691742552E+01;1.093822650698308E+02;
2.160000000000000E+09;-1.284973267432370E+00;9.109895390199156E+01;-1.333346715445785E+00;3.363060925393002E+00;-5.535031325783808E+01;1.044701505871908E+02;
2.161250000000000E+09;-1.281241002994325E+00;8.815140871561171E+01;-1.333435148239169E+00;3.446800562852906E-01;-5.550635838431883E+01;1.013030278573271E+02;
2.162500000000000E+09;-1.278933296225671E+00;8.521774162216920E+01;-1.332760200013654E+00;-2.689823061206194E+00;-5.532970901615441E+01;9.786641896707604E+01;
2.163750000000000E+09;-1.277027119094979E+00;8.227979816853259E+01;-1.334430263055738E+00;-5.729408075593342E+00;-5.511639372096688E+01;9.315078150825218E+01;
2.165000000000000E+09;-1.273086216667303E+00;7.935431729506472E+01;-1.335065040480089E+00;-8.761227501646989E+00;-5.527275476919601E+01;9.178798925658566E+01;
2.166250000000000E+09;-1.270294490281037E+00;7.641616240397693E+01;-1.339068109584421E+00;-1.179562973100614E+01;-5.505660688287455E+01;8.963092854899006E+01;
2.167500000000000E+09;-1.267894419197010E+00;7.347819492102266E+01;-1.338909903805936E+00;-1.484798937756695E+01;-5.499581258220918E+01;8.335314760195182E+01;
2.168750000000000E+09;-1.265254225937240E+00;7.054256228985965E+01;-1.339672583402931E+00;-1.787503292879002E+01;-5.504904366785956E+01;8.084938558199504E+01;
2.170000000000000E+09;-1.262870950649032E+00;6.760878550277221E+01;-1.342023310876074E+00;-2.093324747415339E+01;-5.492852907699686E+01;7.748865599171293E+01;
2.171250000000000E+09;-1.261443676911631E+00;6.467759097352548E+01;-1.345537109741389E+00;-2.398949263519211E+01;-5.471151539986313E+01;7.455715738153610E+01;
2.172500000000000E+09;-1.257719712609418E+00;6.175687238745317E+01;-1.347719254359098E+00;-2.703842543764943E+01;-5.468080862613163E+01;7.165464039554689E+01;
2.173750000000000E+09;-1.256131286060326E+00;5.881548902599349E+01;-1.352931969202446E+00;-3.010914815270294E+01;-5.435794386866689E+01;6.716531389962337E+01;
2.175000000000000E+09;-1.256134815831402E+00;5.587189810692968E+01;-1.353616494823219E+00;-3.315756353743292E+01;-5.428222125479692E+01;6.253897385839917E+01;
2.176250000000000E+09;-1.254838411360716E+00;5.294541043730162E+01;-1.354950594550710E+00;-3.622364577069521E+01;-5.435090911907217E+01;5.884802795677396E+01;
2.177500000000000E+09;-1.252645179267285E+00;5.000634011646500E+01;-1.358010257019039E+00;-3.929457579042431E+01;-5.434349568511163E+01;5.513182414104952E+01;
2.178750000000000E+09;-1.251620860144694E+00;4.705380001337049E+01;-1.361491119608971E+00;-4.236316005825567E+01;-5.439598600738794E+01;5.108366295374422E+01;
2.180000000000000E+09;-1.254199944851554E+00;4.411575635459948E+01;-1.365274481185872E+00;-4.545356220706017E+01;-5.431144154738126E+01;4.721967575356771E+01;
2.181250000000000E+09;-1.251301286548358E+00;4.118207844933473E+01;-1.367002630977647E+00;-4.852240732499632E+01;-5.430448814748523E+01;4.331177367846410E+01;
2.182500000000000E+09;-1.247331661116907E+00;3.824179126043759E+01;-1.370120889158839E+00;-5.160557384816635E+01;-5.432051240186617E+01;3.956881871383948E+01;
2.183750000000000E+09;-1.249296850958605E+00;3.530264615625899E+01;-1.373209913818567E+00;-5.468645072562341E+01;-5.440628843300928E+01;3.569102011888129E+01;
2.185000000000000E+09;-1.249652852695605E+00;3.236697439214019E+01;-1.374308052983239E+00;-5.777707488980903E+01;-5.457704284625696E+01;3.223344730926344E+01;
2.186250000000000E+09;-1.246248248082724E+00;2.941914231849454E+01;-1.378471561099503E+00;-6.087658757988002E+01;-5.452177793354862E+01;2.885674373227237E+01;
2.187500000000000E+09;-1.247169218240821E+00;2.649347929328228E+01;-1.382263569262706E+00;-6.394926660501677E+01;-5.455434935449923E+01;2.673208875530698E+01;
2.188750000000000E+09;-1.248964571653940E+00;2.354420998756353E+01;-1.385681986747494E+00;-6.703585414684105E+01;-5.455843067427544E+01;2.337258620172523E+01;
2.190000000000000E+09;-1.250921745509950E+00;2.060270213508693E+01;-1.391083379806097E+00;-7.014189442470310E+01;-5.472826320273722E+01;2.050687387598926E+01;
2.191250000000000E+09;-1.252007820642942E+00;1.766640814619386E+01;-1.393770449666907E+00;-7.323154103468563E+01;-5.466149142865348E+01;1.631399287897652E+01;
2.192500000000000E+09;-1.250839069963429E+00;1.473813371702488E+01;-1.397881078021039E+00;-7.632771678003407E+01;-5.458596532093232E+01;1.460160413085216E+01;
2.193750000000000E+09;-1.253276291877029E+00;1.178894253593793E+01;-1.400775337853587E+00;-7.940993907288062E+01;-5.460982359548856E+01;1.007812597974171E+01;
2.195000000000000E+09;-1.254032137992903E+00;8.843922676866759E+00;-1.406260243251154E+00;-8.251556473223367E+01;-5.449250361387041E+01;6.822741903321493E+00;
2.196250000000000E+09;-1.255281637315894E+00;5.885969518193928E+00;-1.409171933271697E+00;-8.560467077584704E+01;-5.467182454084096E+01;2.384339083142686E+00;
2.197500000000000E+09;-1.257408147212225E+00;2.940383635304391E+00;-1.412698963376727E+00;-8.870407890733520E+01;-5.466612970780326E+01;7.558469748601476E-02;
2.198750000000000E+09;-1.257687200178577E+00;-9.381010158438995E-03;-1.415597195133875E+00;-9.180130888399022E+01;-5.470549489977434E+01;-4.085183116397858E+00;
2.200000000000000E+09;-1.262107780359589E+00;-2.968978834520686E+00;-1.419672430246669E+00;-9.490558334951209E+01;-5.481574927028427E+01;-7.032417927385532E+00;
2.201250000000000E+09;-1.262286001008958E+00;-5.936283002224779E+00;-1.419368892437518E+00;-9.801857169075274E+01;-5.496490833775935E+01;-9.338503596500585E+00;
2.202500000000000E+09;-1.261895999669803E+00;-8.888741515818248E+00;-1.422977601368377E+00;-1.011415247482181E+02;-5.488158459668169E+01;-1.206279940954177E+01;
2.203750000000000E+09;-1.263614891496834E+00;-1.186452239843339E+01;-1.424664620130843E+00;-1.042586759901018E+02;-5.506564688924358E+01;-1.499622322962822E+01;
2.205000000000000E+09;-1.266095075637268E+00;-1.483182124375281E+01;-1.426703046089681E+00;-1.073790057300742E+02;-5.498092081877623E+01;-1.772579118423315E+01;
2.206250000000000E+09;-1.266205190466769E+00;-1.779379598462683E+01;-1.429988084717156E+00;-1.104951412129182E+02;-5.494393530202802E+01;-2.131350220382114E+01;
2.207500000000000E+09;-1.267749635070630E+00;-2.076228437844307E+01;-1.430993016266280E+00;-1.136098730101329E+02;-5.512109040382118E+01;-2.462140169612135E+01;
