# Version 1.00
#
freq[Hz];db:Trc1_S11;ang:Trc1_S11;db:Trc2_S22;ang:Trc2_S22;db:Trc3_S21;ang:Trc3_S21;
2.047500000000000E+09;-1.432233459400304E+00;1.431091388839016E+01;-1.489263130577339E+00;-6.996696005300049E+01;-5.643226719545358E+01;2.852774114408773E+01;
2.048750000000000E+09;-1.431075117413147E+00;1.113113556797888E+01;-1.490883511552300E+00;-7.333363468064388E+01;-5.640197531164632E+01;2.640887321619153E+01;
2.050000000000000E+09;-1.431873980772963E+00;7.953583389460474E+00;-1.494467417832592E+00;-7.670022862105701E+01;-5.640369073403854E+01;2.249517547938233E+01;
2.051250000000000E+09;-1.432429490896169E+00;4.772990218386784E+00;-1.497402100877720E+00;-8.008902841873521E+01;-5.644659118211254E+01;1.958599316092608E+01;
2.052500000000000E+09;-1.431513743402060E+00;1.581567232017516E+00;-1.496172732101861E+00;-8.344743470215823E+01;-5.650914163726418E+01;1.702600365426458E+01;
2.053750000000000E+09;-1.434646150884130E+00;-1.613394516167785E+00;-1.500950495833539E+00;-8.682950186545459E+01;-5.640333581697490E+01;1.444234901274292E+01;
2.055000000000000E+09;-1.435175463501410E+00;-4.803846545833960E+00;-1.500097712885424E+00;-9.020819693225987E+01;-5.674366203266732E+01;1.145576446416206E+01;
2.056250000000000E+09;-1.436877200574344E+00;-8.008588655048651E+00;-1.501081217501081E+00;-9.358515808660155E+01;-5.654193255130846E+01;7.893209855530331E+00;
2.057500000000000E+09;-1.435101047176536E+00;-1.119543759299069E+01;-1.501527784558451E+00;-9.696022372148391E+01;-5.689484658980959E+01;5.491384389565152E+00;
2.058750000000000E+09;-1.439967054438034E+00;-1.440825010247441E+01;-1.505930871636790E+00;-1.003278700838577E+02;-5.662537632923834E+01;1.833236048518908E+00;
2.060000000000000E+09;-1.441564969617449E+00;-1.762777849591840E+01;-1.507124473074416E+00;-1.036956742010850E+02;-5.686587643249433E+01;4.486752401627505E-01;
2.061250000000000E+09;-1.439393101459368E+00;-2.081180710410567E+01;-1.503487396010388E+00;-1.070621744101449E+02;-5.676262067427510E+01;-7.830544672233001E-01;
2.062500000000000E+09;-1.439976510083843E+00;-2.401246010884786E+01;-1.505586390043380E+00;-1.104415200219144E+02;-5.669267597297538E+01;-2.969221790980558E+00;
2.063750000000000E+09;-1.441387380949494E+00;-2.721192833012293E+01;-1.506377728376197E+00;-1.138110503446334E+02;-5.668272099450645E+01;-5.637319895151276E+00;
2.065000000000000E+09;-1.439185139268611E+00;-3.041672037297269E+01;-1.505658597648025E+00;-1.171637836950328E+02;-5.628478231520910E+01;-6.602707320022790E+00;
2.066250000000000E+09;-1.440332317782991E+00;-3.363941929128623E+01;-1.503713820603084E+00;-1.205296831198122E+02;-5.614922870412971E+01;-9.528672292104638E+00;
2.067500000000000E+09;-1.439032497784520E+00;-3.685624834286462E+01;-1.500054146651419E+00;-1.238873967504245E+02;-5.580708845403905E+01;-1.270802905425980E+01;
2.068750000000000E+09;-1.438352448165490E+00;-4.007647701925163E+01;-1.499023519727153E+00;-1.272328232889189E+02;-5.565307127988193E+01;-1.639077790961306E+01;
2.070000000000000E+09;-1.440909578141063E+00;-4.328825837810083E+01;-1.503711091298845E+00;-1.305880206731498E+02;-5.559434702560263E+01;-2.077922545896070E+01;
2.071250000000000E+09;-1.439640525808262E+00;-4.654594229030396E+01;-1.500467599273428E+00;-1.339500244730023E+02;-5.541788651793045E+01;-2.503734164246300E+01;
2.072500000000000E+09;-1.439671606647670E+00;-4.975547582786160E+01;-1.499497033315389E+00;-1.372824439299671E+02;-5.550616738088471E+01;-2.950992879788017E+01;
2.073750000000000E+09;-1.442283948679721E+00;-5.299242043205886E+01;-1.498229305014232E+00;-1.406152111305178E+02;-5.536788464048379E+01;-3.347632357438967E+01;
2.075000000000000E+09;-1.442808852654605E+00;-5.622461757065862E+01;-1.498131944318516E+00;-1.439423993226972E+02;-5.542212486367231E+01;-3.714254951971687E+01;
2.076250000000000E+09;-1.444356349932321E+00;-5.945515357083902E+01;-1.494562358297765E+00;-1.472723982424100E+02;-5.551219222300283E+01;-4.020819454499855E+01;
2.077500000000000E+09;-1.444326480046897E+00;-6.268622462620175E+01;-1.495054605660000E+00;-1.505985167613197E+02;-5.574920586370737E+01;-4.242214477643542E+01;
2.078750000000000E+09;-1.445131539841093E+00;-6.592311557187357E+01;-1.490472695189955E+00;-1.539102326796645E+02;-5.557052944573435E+01;-4.577313822283138E+01;
2.080000000000000E+09;-1.443500130480863E+00;-6.915987049750009E+01;-1.490800607272921E+00;-1.572308293487850E+02;-5.589918537313208E+01;-4.821096741694954E+01;
2.081250000000000E+09;-1.444043300155522E+00;-7.238349771586824E+01;-1.487144509790049E+00;-1.605400257569211E+02;-5.592582111759386E+01;-4.969453204156532E+01;
2.082500000000000E+09;-1.443998908205218E+00;-7.559344893650669E+01;-1.485278239496526E+00;-1.638376745482030E+02;-5.580341649282157E+01;-5.312285780186733E+01;
2.083750000000000E+09;-1.441441848975950E+00;-7.882290470593418E+01;-1.483473073839131E+00;-1.671323900933806E+02;-5.563047376267870E+01;-5.515934076308626E+01;
2.085000000000000E+09;-1.442018393476085E+00;-8.204283138924998E+01;-1.481494993069744E+00;-1.704197946047020E+02;-5.560103541865091E+01;-5.838680672618090E+01;
2.086250000000000E+09;-1.442461984710490E+00;-8.525990161900582E+01;-1.478361822370314E+00;-1.737109124341762E+02;-5.519952646144021E+01;-6.119890166088918E+01;
2.087500000000000E+09;-1.440894217449341E+00;-8.849160661947532E+01;-1.475389090088959E+00;-1.769773223051668E+02;-5.539507623224865E+01;-6.368528685215220E+01;
2.088750000000000E+09;-1.441947565101723E+00;-9.170269806956665E+01;-1.472220510761814E+00;1.797619704889188E+02;-5.519843997571374E+01;-6.654792434235496E+01;
2.090000000000000E+09;-1.439955619558353E+00;-9.492625435493242E+01;-1.467620502477420E+00;1.765089505033256E+02;-5.478154583770858E+01;-6.988230310589842E+01;
2.091250000000000E+09;-1.440314762298068E+00;-9.816436353667940E+01;-1.464287425572069E+00;1.732499764944472E+02;-5.470800890919516E+01;-7.299336372162601E+01;
2.092500000000000E+09;-1.439726386871691E+00;-1.013899724202114E+02;-1.461082918205865E+00;1.700262463693578E+02;-5.498793150063282E+01;-7.712670353174944E+01;
2.093750000000000E+09;-1.438810618136931E+00;-1.046033864564479E+02;-1.458380278510868E+00;1.667806953935016E+02;-5.458358623711680E+01;-7.982640252671287E+01;
2.095000000000000E+09;-1.438754250627592E+00;-1.078332253346182E+02;-1.453980003586345E+00;1.635629447449645E+02;-5.453659540403929E+01;-8.417755470670006E+01;
2.096250000000000E+09;-1.438295850091562E+00;-1.110470553180099E+02;-1.449241987825077E+00;1.603496715353192E+02;-5.439338481695397E+01;-8.888982764530404E+01;
2.097500000000000E+09;-1.437349681796075E+00;-1.142686577724778E+02;-1.447159680295830E+00;1.571548854264598E+02;-5.434832374701526E+01;-9.145655116641574E+01;
2.098750000000000E+09;-1.436137102743808E+00;-1.174868654438191E+02;-1.442486023924839E+00;1.539625373931260E+02;-5.437751522949432E+01;-9.556121630561046E+01;
2.100000000000000E+09;-1.435084131265021E+00;-1.207097110570121E+02;-1.439435180552284E+00;1.507717503386167E+02;-5.443013387202968E+01;-9.881971920805657E+01;
2.101250000000000E+09;-1.434736978750338E+00;-1.238976631090588E+02;-1.433676497748161E+00;1.475875725053156E+02;-5.434078795713287E+01;-1.022594107339616E+02;
2.102500000000000E+09;-1.428152701879878E+00;-1.270889142057200E+02;-1.429364030276404E+00;1.444004915801711E+02;-5.416137785052235E+01;-1.052803337316303E+02;
2.103750000000000E+09;-1.427477083000201E+00;-1.302830655551613E+02;-1.426106829260603E+00;1.412407703513580E+02;-5.432684066542501E+01;-1.095802437500999E+02;
2.105000000000000E+09;-1.424868662173351E+00;-1.334769877749159E+02;-1.421736331143501E+00;1.380590647120218E+02;-5.429051848254191E+01;-1.125144770765064E+02;
2.106250000000000E+09;-1.424394637175377E+00;-1.366619554944503E+02;-1.417399630871852E+00;1.349020125714356E+02;-5.434553179883786E+01;-1.159289079923552E+02;
2.107500000000000E+09;-1.421707543388366E+00;-1.398464908969260E+02;-1.412064763224083E+00;1.317549851583638E+02;-5.445603927490579E+01;-1.185981277004287E+02;
2.108750000000000E+09;-1.419259733996637E+00;-1.430068135097594E+02;-1.408886010875507E+00;1.286122750779880E+02;-5.438100516992984E+01;-1.211942593984346E+02;
2.110000000000000E+09;-1.418685316198930E+00;-1.461801263259780E+02;-1.402435632091754E+00;1.254782257246232E+02;-5.426164842563474E+01;-1.254538287698715E+02;
2.111250000000000E+09;-1.415136126518441E+00;-1.493518686076531E+02;-1.398728351707949E+00;1.223475697462423E+02;-5.419248142029492E+01;-1.279975170717279E+02;
2.112500000000000E+09;-1.413563209854972E+00;-1.525099014241000E+02;-1.395166257895038E+00;1.192373581823206E+02;-5.433072964297560E+01;-1.317901900707218E+02;
2.113750000000000E+09;-1.410247559427300E+00;-1.556509986698985E+02;-1.392517815462097E+00;1.161005117828286E+02;-5.433118683179170E+01;-1.341570355593383E+02;
2.115000000000000E+09;-1.408447916847398E+00;-1.587966425494318E+02;-1.386033075796700E+00;1.129965586879899E+02;-5.411768645415283E+01;-1.368609954222911E+02;
2.116250000000000E+09;-1.405567281234111E+00;-1.619336892094656E+02;-1.383916392357798E+00;1.098834556390528E+02;-5.408821302658137E+01;-1.415415672109013E+02;
2.117500000000000E+09;-1.403302252008874E+00;-1.650660436926513E+02;-1.378700230398588E+00;1.067878223138751E+02;-5.389606891079184E+01;-1.455393826653039E+02;
2.118750000000000E+09;-1.399895112500275E+00;-1.682065934000829E+02;-1.374633108742240E+00;1.036982122758314E+02;-5.417435454377162E+01;-1.480594552972497E+02;
2.120000000000000E+09;-1.396086405634468E+00;-1.713108615565497E+02;-1.372201700842044E+00;1.006144338640017E+02;-5.390965736721571E+01;-1.520349200961681E+02;
2.121250000000000E+09;-1.393835689064458E+00;-1.744349899940676E+02;-1.369021181367207E+00;9.754029590903397E+01;-5.395146401615938E+01;-1.552987377945128E+02;
2.122500000000000E+09;-1.390193300601925E+00;-1.775574817630679E+02;-1.364299001343396E+00;9.446728179533925E+01;-5.384043450125021E+01;-1.592287527055147E+02;
2.123750000000000E+09;-1.388323389912340E+00;1.793332025623645E+02;-1.360592931514139E+00;9.137363117070369E+01;-5.364579647729957E+01;-1.617555913103964E+02;
2.125000000000000E+09;-1.384903289588530E+00;1.762184690417380E+02;-1.357535361234993E+00;8.830906242975345E+01;-5.354837672632827E+01;-1.661516425499904E+02;
2.126250000000000E+09;-1.381159614215177E+00;1.731389428995820E+02;-1.354943059212551E+00;8.525815688967242E+01;-5.353983564380864E+01;-1.715073711200333E+02;
2.127500000000000E+09;-1.380368293529384E+00;1.700376305684074E+02;-1.351252761666518E+00;8.219580330927607E+01;-5.373775167885007E+01;-1.761162107545333E+02;
2.128750000000000E+09;-1.374988224729456E+00;1.669655856966954E+02;-1.348460688413641E+00;7.914249120667493E+01;-5.387710766708464E+01;-1.790099648068899E+02;
2.130000000000000E+09;-1.372088776555571E+00;1.638864104118067E+02;-1.345633804311831E+00;7.608014910998253E+01;-5.425471081508653E+01;1.769522277189984E+02;
2.131250000000000E+09;-1.368915461497626E+00;1.608165020362497E+02;-1.343747896702338E+00;7.304253134154941E+01;-5.431240995437180E+01;1.748905321897505E+02;
2.132500000000000E+09;-1.367812938345685E+00;1.577558710703248E+02;-1.340810322602112E+00;7.000721526951530E+01;-5.457723117068413E+01;1.718559401097200E+02;
2.133750000000000E+09;-1.362787138354264E+00;1.547012835279195E+02;-1.338442553281598E+00;6.696225080447033E+01;-5.448725278325148E+01;1.709772750713699E+02;
2.135000000000000E+09;-1.362212362624423E+00;1.516534618265075E+02;-1.336361272005264E+00;6.393156902711684E+01;-5.419995395437351E+01;1.679482960709954E+02;
2.136250000000000E+09;-1.357099260967423E+00;1.486002176652758E+02;-1.334599673444275E+00;6.089887134567378E+01;-5.425514730913705E+01;1.644305291026273E+02;
2.137500000000000E+09;-1.354401755502580E+00;1.455701463039440E+02;-1.333516927507940E+00;5.785247368939315E+01;-5.432318872326125E+01;1.610502643905059E+02;
2.138750000000000E+09;-1.351837177407151E+00;1.425570307505104E+02;-1.333701138713218E+00;5.481312856281370E+01;-5.431037094964626E+01;1.573710064346133E+02;
2.140000000000000E+09;-1.350129616563402E+00;1.395294282049497E+02;-1.329990401843856E+00;5.179375939527368E+01;-5.432899445703659E+01;1.533700935301313E+02;
2.141250000000000E+09;-1.345575674078421E+00;1.365078125395384E+02;-1.330689044861815E+00;4.876304579528443E+01;-5.425771064102139E+01;1.504813697911832E+02;
2.142500000000000E+09;-1.341784986876577E+00;1.334801737401943E+02;-1.327843124765243E+00;4.574124994665387E+01;-5.441099496484888E+01;1.470860037937862E+02;
2.143750000000000E+09;-1.338550740392954E+00;1.304818007956630E+02;-1.327883518940410E+00;4.271031343817881E+01;-5.440191901981980E+01;1.450264150576081E+02;
2.145000000000000E+09;-1.335603875668878E+00;1.274745907614717E+02;-1.326873687249719E+00;3.969637730927052E+01;-5.455637510520212E+01;1.409062608647181E+02;
2.146250000000000E+09;-1.331864842013254E+00;1.244617993388860E+02;-1.326309832537829E+00;3.667441490587362E+01;-5.457762368994109E+01;1.380328214734546E+02;
2.147500000000000E+09;-1.326177397095553E+00;1.214683962942556E+02;-1.326613642422550E+00;3.364316408375535E+01;-5.459548434418188E+01;1.342008843245503E+02;
2.148750000000000E+09;-1.323423492161837E+00;1.184669303936980E+02;-1.327037343858640E+00;3.062548758670339E+01;-5.470642980049681E+01;1.320201662032422E+02;
2.150000000000000E+09;-1.320489246078175E+00;1.154672035862190E+02;-1.325485513422165E+00;2.759940132978483E+01;-5.512892861097897E+01;1.295524411471421E+02;
2.151250000000000E+09;-1.315720932605452E+00;1.124903473581431E+02;-1.327243858936891E+00;2.457502533530104E+01;-5.491416623581858E+01;1.274637920989241E+02;
2.152500000000000E+09;-1.312440848782905E+00;1.095093086216714E+02;-1.325471147197107E+00;2.154534892284958E+01;-5.500748031120412E+01;1.251042629471429E+02;
2.153750000000000E+09;-1.309494035731877E+00;1.065382752155105E+02;-1.327275600442464E+00;1.850880930295762E+01;-5.484501346628690E+01;1.226541234140932E+02;
2.155000000000000E+09;-1.307448832180646E+00;1.035612898640204E+02;-1.325530807941948E+00;1.547803937238992E+01;-5.486042497382915E+01;1.201002210741087E+02;
2.156250000000000E+09;-1.303529376872869E+00;1.005837307484487E+02;-1.326729067622613E+00;1.245199057446652E+01;-5.489167847524898E+01;1.165584106228487E+02;
2.157500000000000E+09;-1.302215970486615E+00;9.761678327162826E+01;-1.327921526514052E+00;9.407469664862122E+00;-5.498584777229222E+01;1.135004172754110E+02;
2.158750000000000E+09;-1.298026337833400E+00;9.464865425458999E+01;-1.330616810284476E+00;6.357946890836951E+00;-5.504802382655446E+01;1.120091007863295E+02;
2.160000000000000E+09;-1.296393689148347E+00;9.167997608413354E+01;-1.330852707021948E+00;3.322118170628478E+00;-5.474028083289834E+01;1.105684219134784E+02;
2.161250000000000E+09;-1.292458806786102E+00;8.873530949188218E+01;-1.331391988688379E+00;2.940951535567949E-01;-5.469391519127878E+01;1.066720646429106E+02;
2.162500000000000E+09;-1.290046392586461E+00;8.577705751290924E+01;-1.331860419774020E+00;-2.737153557505714E+00;-5.448889687261681E+01;1.035972925519593E+02;
2.163750000000000E+09;-1.286169515167715E+00;8.283277472594607E+01;-1.333009459405471E+00;-5.798940055940622E+00;-5.454600723153531E+01;1.011760295422913E+02;
2.165000000000000E+09;-1.283530433372303E+00;7.987690291925372E+01;-1.333438868968532E+00;-8.827862838997302E+00;-5.451287339613636E+01;9.725696849130894E+01;
2.166250000000000E+09;-1.279732754054054E+00;7.693944601792850E+01;-1.334656862444780E+00;-1.187591695746018E+01;-5.436272652385189E+01;9.379560407530994E+01;
2.167500000000000E+09;-1.277827086649752E+00;7.399514747834530E+01;-1.336202485610225E+00;-1.493277257403347E+01;-5.425898110278980E+01;9.074905197413254E+01;
2.168750000000000E+09;-1.276316931867184E+00;7.104201077372460E+01;-1.336974999705444E+00;-1.797972024422479E+01;-5.437134268146703E+01;8.688097890299900E+01;
2.170000000000000E+09;-1.271978910172013E+00;6.810297243858219E+01;-1.338544070729769E+00;-2.103789205968815E+01;-5.417595532936843E+01;8.410553733233687E+01;
2.171250000000000E+09;-1.271660665098829E+00;6.516118457153681E+01;-1.339352918153572E+00;-2.409293885808245E+01;-5.427735374781734E+01;8.061602928384042E+01;
2.172500000000000E+09;-1.267984310719084E+00;6.220360691310631E+01;-1.342382282893000E+00;-2.716569708846236E+01;-5.441690734464730E+01;7.726951036659655E+01;
2.173750000000000E+09;-1.268596222617814E+00;5.927102628988455E+01;-1.346938866599793E+00;-3.022806007785318E+01;-5.449667786453719E+01;7.446213550965814E+01;
2.175000000000000E+09;-1.265841187865250E+00;5.631291781649383E+01;-1.348213517605128E+00;-3.329491800799579E+01;-5.438606063134952E+01;7.175130237089218E+01;
2.176250000000000E+09;-1.265537763166509E+00;5.336054239989567E+01;-1.349615642292762E+00;-3.638776386359061E+01;-5.446538515906323E+01;6.790650539839720E+01;
2.177500000000000E+09;-1.264016539521593E+00;5.040636152762640E+01;-1.355239684865499E+00;-3.946796194020938E+01;-5.452110004227495E+01;6.574820690954978E+01;
2.178750000000000E+09;-1.264004098211348E+00;4.745792424303976E+01;-1.359154111430503E+00;-4.254512021077215E+01;-5.467363800429381E+01;6.376887006812100E+01;
2.180000000000000E+09;-1.263642929988623E+00;4.450056394942976E+01;-1.361464857594157E+00;-4.563659011070068E+01;-5.458737820175966E+01;6.174212963703962E+01;
2.181250000000000E+09;-1.264831568844328E+00;4.154845390626188E+01;-1.362470811456959E+00;-4.872530434840372E+01;-5.447574938738245E+01;5.923122840848877E+01;
2.182500000000000E+09;-1.262484160907986E+00;3.860928007995992E+01;-1.369669755708543E+00;-5.181422076206713E+01;-5.444236301432568E+01;5.722845542236055E+01;
2.183750000000000E+09;-1.262983872173671E+00;3.566118425491965E+01;-1.368554659215262E+00;-5.490780965333656E+01;-5.426402961602854E+01;5.377321345830271E+01;
2.185000000000000E+09;-1.261054380397358E+00;3.270160463177765E+01;-1.374524197364356E+00;-5.799633054755500E+01;-5.411955560465206E+01;5.131935401494619E+01;
2.186250000000000E+09;-1.260347482558051E+00;2.977063201336880E+01;-1.378379232970678E+00;-6.109443050230521E+01;-5.383122658389820E+01;4.805992647137517E+01;
2.187500000000000E+09;-1.260746277546048E+00;2.682775892386359E+01;-1.379980428322322E+00;-6.418426896150690E+01;-5.382445622771773E+01;4.418377756433386E+01;
2.188750000000000E+09;-1.263814650247252E+00;2.386915369592801E+01;-1.385549910219432E+00;-6.726702583261680E+01;-5.364725791238201E+01;3.941350144005613E+01;
2.190000000000000E+09;-1.264610828363625E+00;2.092735640755886E+01;-1.388968372698851E+00;-7.038445072795078E+01;-5.363319155292346E+01;3.570792619527256E+01;
2.191250000000000E+09;-1.263651078563441E+00;1.796075681593550E+01;-1.391087996900970E+00;-7.348852487764543E+01;-5.370447916250136E+01;3.146101122318936E+01;
2.192500000000000E+09;-1.266080350527083E+00;1.501719772427098E+01;-1.394769173323014E+00;-7.657371171933252E+01;-5.372510489342508E+01;2.844763832147413E+01;
2.193750000000000E+09;-1.265716620835839E+00;1.206353186430126E+01;-1.396992574898816E+00;-7.967710556095000E+01;-5.410566572791655E+01;2.558984852741309E+01;
2.195000000000000E+09;-1.266637893188447E+00;9.110683594513691E+00;-1.401908393377239E+00;-8.279836194146320E+01;-5.411711251167686E+01;2.227237311117366E+01;
2.196250000000000E+09;-1.268977893809255E+00;6.148112362701796E+00;-1.404143605114290E+00;-8.589571487424426E+01;-5.418444321318090E+01;1.811947029624728E+01;
2.197500000000000E+09;-1.269644649335053E+00;3.185502519079786E+00;-1.406689129430559E+00;-8.900140900367046E+01;-5.424507645575802E+01;1.528747805394715E+01;
2.198750000000000E+09;-1.270816891274652E+00;2.226870920758810E-01;-1.410836774559606E+00;-9.210934190188884E+01;-5.420410184486278E+01;1.271319070689080E+01;
2.200000000000000E+09;-1.274835603655910E+00;-2.743612221349258E+00;-1.413063403579379E+00;-9.522948052397311E+01;-5.450604291734825E+01;1.115594385648693E+01;
2.201250000000000E+09;-1.274155589234754E+00;-5.714495099662440E+00;-1.415669252056854E+00;-9.834240156135193E+01;-5.443211013605924E+01;8.297723594887712E+00;
2.202500000000000E+09;-1.274989820925992E+00;-8.684590751766917E+00;-1.419646834273940E+00;-1.014833737524162E+02;-5.447833545826909E+01;6.165524143847942E+00;
2.203750000000000E+09;-1.278043789611885E+00;-1.167726427242311E+01;-1.420661373172112E+00;-1.046197089257895E+02;-5.452619531509002E+01;4.702245442570857E+00;
2.205000000000000E+09;-1.278172562542131E+00;-1.464019607799786E+01;-1.423510612617771E+00;-1.077193391045192E+02;-5.436829699913017E+01;3.077928768407863E+00;
2.206250000000000E+09;-1.279953301863815E+00;-1.761914589234678E+01;-1.425936032166719E+00;-1.108642414072401E+02;-5.421726441604065E+01;-7.610723102072273E-02;
2.207500000000000E+09;-1.282580022087263E+00;-2.060809905152148E+01;-1.427570033845337E+00;-1.139740565513404E+02;-5.409177332892551E+01;-2.700136607378160E+00;
2.208750000000000E+09;-1.284069304240665E+00;-2.357458478182075E+01;-1.430638959083696E+00;-1.170784233429038E+02;-5.401788122186168E+01;-6.378422456496173E+00;
