# Version 1.00
#
freq[Hz];db:Trc1_S11;ang:Trc1_S11;db:Trc2_S22;ang:Trc2_S22;db:Trc3_S21;ang:Trc3_S21;
2.026250000000000E+09;-1.438959590702860E+00;6.752294733513207E+01;-1.465468043397022E+00;-1.543762533510879E+01;-5.959721185513089E+01;7.967106076087285E+01;
2.027500000000000E+09;-1.439965181487829E+00;6.436745314650608E+01;-1.469817782239233E+00;-1.875300446419044E+01;-5.966452470573638E+01;7.887827939288003E+01;
2.028750000000000E+09;-1.437921683249487E+00;6.121031154716571E+01;-1.468067727975703E+00;-2.208554825545848E+01;-6.002167757047123E+01;7.660224278206599E+01;
2.030000000000000E+09;-1.435343623212949E+00;5.805980532694855E+01;-1.467831290608969E+00;-2.541234857696277E+01;-6.031235088556365E+01;7.408151214216913E+01;
2.031250000000000E+09;-1.435544345094648E+00;5.490474309046341E+01;-1.470909477476185E+00;-2.875739212080298E+01;-6.031081856320026E+01;7.178340385820439E+01;
2.032500000000000E+09;-1.435903511940385E+00;5.174557203439871E+01;-1.474711504893731E+00;-3.209176790798065E+01;-6.053654919615943E+01;6.995983677858422E+01;
2.033750000000000E+09;-1.434888327140998E+00;4.859284629946868E+01;-1.476895650861919E+00;-3.543149576806992E+01;-6.059809406123016E+01;6.733819218590759E+01;
2.035000000000000E+09;-1.433333648770730E+00;4.543540600690680E+01;-1.478437853008961E+00;-3.877912827854076E+01;-6.056032551447195E+01;6.707610634676679E+01;
2.036250000000000E+09;-1.433287353621059E+00;4.227215937546007E+01;-1.479937450279405E+00;-4.213878633826022E+01;-6.046649306262023E+01;6.243081748274990E+01;
2.037500000000000E+09;-1.434427669198788E+00;3.910030785749986E+01;-1.484533363310560E+00;-4.548236657681800E+01;-6.069671079548546E+01;5.895818222660623E+01;
2.038750000000000E+09;-1.432824305134610E+00;3.595053976360746E+01;-1.484936223918847E+00;-4.884193507009842E+01;-6.090644467072213E+01;5.501220907443162E+01;
2.040000000000000E+09;-1.432846337082384E+00;3.276882499431003E+01;-1.488871908489735E+00;-5.219864134994883E+01;-6.127508672972586E+01;5.216464586902840E+01;
2.041250000000000E+09;-1.432063493370726E+00;2.960738371367965E+01;-1.488935620350126E+00;-5.555935830963936E+01;-6.144332888481485E+01;5.000720438853325E+01;
2.042500000000000E+09;-1.431603091793520E+00;2.645242239282323E+01;-1.491413589424493E+00;-5.891727351540631E+01;-6.189657883770964E+01;4.804998508188054E+01;
2.043750000000000E+09;-1.432716809547091E+00;2.328698683677379E+01;-1.494615900963508E+00;-6.228304722990334E+01;-6.212788915180462E+01;4.832460028552943E+01;
2.045000000000000E+09;-1.432867303515678E+00;2.012732635046050E+01;-1.496356362868889E+00;-6.565520680128743E+01;-6.207345483865075E+01;4.476866206722431E+01;
2.046250000000000E+09;-1.433177695019550E+00;1.694683835443187E+01;-1.496693744970395E+00;-6.901688910210950E+01;-6.246817761003616E+01;4.104819599998219E+01;
2.047500000000000E+09;-1.433378568496816E+00;1.378141489977448E+01;-1.498644004292699E+00;-7.237748730777410E+01;-6.255524308405459E+01;4.278842199602931E+01;
2.048750000000000E+09;-1.433168958321656E+00;1.059949584768856E+01;-1.498108198829935E+00;-7.574759847024366E+01;-6.258019170605003E+01;4.144861775739825E+01;
2.050000000000000E+09;-1.432220791224404E+00;7.414207592095182E+00;-1.501228205294498E+00;-7.912574121899350E+01;-6.229901231159300E+01;3.955805214080660E+01;
2.051250000000000E+09;-1.432558528035908E+00;4.231859138432627E+00;-1.501957222781265E+00;-8.249284223970720E+01;-6.247832031546836E+01;3.695763550071009E+01;
2.052500000000000E+09;-1.434803784419034E+00;1.033981702062234E+00;-1.504278516537211E+00;-8.586958903753164E+01;-6.208493465598384E+01;3.554280359849129E+01;
2.053750000000000E+09;-1.434130987309645E+00;-2.158766026307954E+00;-1.505666097953261E+00;-8.925192118306545E+01;-6.194287616040267E+01;3.118393971848277E+01;
2.055000000000000E+09;-1.435021895019501E+00;-5.348835378707916E+00;-1.510202129833687E+00;-9.261978922745435E+01;-6.215914413084916E+01;2.631389573232095E+01;
2.056250000000000E+09;-1.436069456278353E+00;-8.543867843378099E+00;-1.509003873543340E+00;-9.598453269537502E+01;-6.209343412154836E+01;2.166145402215390E+01;
2.057500000000000E+09;-1.437850983503516E+00;-1.174658177760489E+01;-1.510836702680888E+00;-9.934849093509679E+01;-6.237539901577780E+01;1.654873171787544E+01;
2.058750000000000E+09;-1.437308338066519E+00;-1.496235202206955E+01;-1.512971162068755E+00;-1.027287538946446E+02;-6.320687642044444E+01;1.303007829251635E+01;
2.060000000000000E+09;-1.437669782027419E+00;-1.816051612614415E+01;-1.514778931383563E+00;-1.060804998791580E+02;-6.318151885163453E+01;8.310922560627752E+00;
2.061250000000000E+09;-1.438176890829713E+00;-2.135476169439323E+01;-1.514852040099277E+00;-1.094339545319600E+02;-6.377399506543710E+01;3.445271659675560E+00;
2.062500000000000E+09;-1.437903645413808E+00;-2.456494624002771E+01;-1.510165689643843E+00;-1.127828065528589E+02;-6.398891992560388E+01;2.564072834039596E-01;
2.063750000000000E+09;-1.438735141314315E+00;-2.776115257007422E+01;-1.511060935930330E+00;-1.161444490605806E+02;-6.449958652716478E+01;-1.734711497630656E+00;
2.065000000000000E+09;-1.438466944293526E+00;-3.097964762455966E+01;-1.510573678927260E+00;-1.194976771743858E+02;-6.520112866942667E+01;-2.590930799626164E+00;
2.066250000000000E+09;-1.438302934087840E+00;-3.419428051976839E+01;-1.508652094728880E+00;-1.228549739641201E+02;-6.522129480933597E+01;-4.195782350915700E+00;
2.067500000000000E+09;-1.440195085950668E+00;-3.741303931721890E+01;-1.507079648001279E+00;-1.262068277147237E+02;-6.524533724260054E+01;-6.573787655058853E+00;
2.068750000000000E+09;-1.439160398111663E+00;-4.062566975659862E+01;-1.505412792360536E+00;-1.295569971299349E+02;-6.611657426329684E+01;-6.208977566556878E+00;
2.070000000000000E+09;-1.437381096265574E+00;-4.383575998869874E+01;-1.506569776769800E+00;-1.328920476667009E+02;-6.654002807682757E+01;-9.276516007639772E+00;
2.071250000000000E+09;-1.438970428755619E+00;-4.706896692148409E+01;-1.505213377456517E+00;-1.362190450322701E+02;-6.650150578107690E+01;-1.032681572620812E+01;
2.072500000000000E+09;-1.439566227017697E+00;-5.032542310416138E+01;-1.504016972071462E+00;-1.395529307316444E+02;-6.655890823592871E+01;-1.085353526293685E+01;
2.073750000000000E+09;-1.440099160717235E+00;-5.354012288908100E+01;-1.501819479372659E+00;-1.428974309241318E+02;-6.656590972027332E+01;-7.816266943493440E+00;
2.075000000000000E+09;-1.438972957834477E+00;-5.679176463964921E+01;-1.500356987769218E+00;-1.462121634752097E+02;-6.618517792689728E+01;-1.177214808075480E+01;
2.076250000000000E+09;-1.440593182743572E+00;-6.002740608352710E+01;-1.496833106484619E+00;-1.495285701194817E+02;-6.640458119459052E+01;-2.120579348587363E+01;
2.077500000000000E+09;-1.440762185389662E+00;-6.323948331610753E+01;-1.497516194039181E+00;-1.528361913660463E+02;-6.661543431746931E+01;-2.512908103843738E+01;
2.078750000000000E+09;-1.441697942712999E+00;-6.645964634295846E+01;-1.496936817794876E+00;-1.561401671148924E+02;-6.756154498236543E+01;-2.997123701568445E+01;
2.080000000000000E+09;-1.443122217527445E+00;-6.969302869331447E+01;-1.493758434905284E+00;-1.594511277163505E+02;-6.798860331707218E+01;-3.499322606149710E+01;
2.081250000000000E+09;-1.440567923431348E+00;-7.291045976534274E+01;-1.488745469266099E+00;-1.627366183665260E+02;-6.939945077134821E+01;-3.883392147026549E+01;
2.082500000000000E+09;-1.442133949603482E+00;-7.614614045404701E+01;-1.486725922751683E+00;-1.660257667892469E+02;-7.039368021818728E+01;-4.278467827787000E+01;
2.083750000000000E+09;-1.440198555066863E+00;-7.936090130756506E+01;-1.486842115980683E+00;-1.693032374229220E+02;-7.135147441820430E+01;-4.340212804944752E+01;
2.085000000000000E+09;-1.439881613715797E+00;-8.257656698804554E+01;-1.482457652994640E+00;-1.725917519813611E+02;-7.285716719495959E+01;-4.128465323397602E+01;
2.086250000000000E+09;-1.439837181634398E+00;-8.580128888668756E+01;-1.481214909070414E+00;-1.758463129495413E+02;-7.332847644829832E+01;-3.266149429449567E+01;
2.087500000000000E+09;-1.439588625418975E+00;-8.901614724585311E+01;-1.476106640805313E+00;-1.790979019212290E+02;-7.330394828241614E+01;-2.562792868091849E+01;
2.088750000000000E+09;-1.437678626049748E+00;-9.223909152792436E+01;-1.471726655690577E+00;1.776388067611147E+02;-7.571684855929342E+01;-3.909779739696705E+01;
2.090000000000000E+09;-1.435671692091290E+00;-9.545753878949560E+01;-1.471109201274530E+00;1.744061987387236E+02;-7.347513254915738E+01;-2.157480477840738E+01;
2.091250000000000E+09;-1.437553031005903E+00;-9.868261756819798E+01;-1.467855444787576E+00;1.711697214222168E+02;-7.607830994163814E+01;-2.047021306692049E+01;
2.092500000000000E+09;-1.435377471048689E+00;-1.018908295502525E+02;-1.464927289894242E+00;1.679427516526904E+02;-7.628174512467385E+01;-2.455151232841704E+01;
2.093750000000000E+09;-1.436152116447517E+00;-1.051196796091427E+02;-1.458977013090900E+00;1.647232041797938E+02;-7.426774411342411E+01;-4.778974015747447E+00;
2.095000000000000E+09;-1.433567162872546E+00;-1.083369216091229E+02;-1.456881270025195E+00;1.615107168832808E+02;-7.521560401685633E+01;5.125213349676822E-01;
2.096250000000000E+09;-1.433810264429610E+00;-1.115398104416896E+02;-1.453983632114029E+00;1.583162158837777E+02;-7.326072864495694E+01;4.793215706834109E+00;
2.097500000000000E+09;-1.433484533818972E+00;-1.147563525390213E+02;-1.449242363415009E+00;1.551349315469515E+02;-7.341946906235617E+01;-4.728496024348564E+00;
2.098750000000000E+09;-1.433285350781292E+00;-1.179837408500259E+02;-1.447215320766490E+00;1.519538040537228E+02;-7.259676945262812E+01;-3.531751229822742E+00;
2.100000000000000E+09;-1.434109863702816E+00;-1.211892904705833E+02;-1.441118170830369E+00;1.487866390582514E+02;-7.210915163840215E+01;3.990253705939748E+00;
2.101250000000000E+09;-1.431323066930055E+00;-1.243776829818045E+02;-1.435656071190015E+00;1.456144882230149E+02;-7.277818730437073E+01;-1.960585699472480E-01;
2.102500000000000E+09;-1.426719538904143E+00;-1.275543251176287E+02;-1.432518821730966E+00;1.424505358303322E+02;-7.229590694532330E+01;5.679366030924452E+00;
2.103750000000000E+09;-1.425135168199737E+00;-1.307501619476311E+02;-1.429546721320429E+00;1.392866079220715E+02;-7.279901868795307E+01;9.820122126912102E+00;
2.105000000000000E+09;-1.422457558375819E+00;-1.339413557588073E+02;-1.423141759037920E+00;1.361367441725978E+02;-7.285566494910304E+01;-1.290224277994851E+01;
2.106250000000000E+09;-1.420520232685312E+00;-1.371103903656773E+02;-1.419970238935077E+00;1.329812155369746E+02;-7.005162793475830E+01;2.398114649926999E+00;
2.107500000000000E+09;-1.417915051064633E+00;-1.402918361135053E+02;-1.414316174134827E+00;1.298506497318402E+02;-7.052735272594531E+01;1.143797060404333E+01;
2.108750000000000E+09;-1.414852195532042E+00;-1.434450425777041E+02;-1.410771921098744E+00;1.267293457389252E+02;-7.151823311236234E+01;1.710453157524256E+01;
2.110000000000000E+09;-1.411265948345224E+00;-1.466222623943409E+02;-1.407967979119708E+00;1.235990547821212E+02;-6.961937477135375E+01;1.834750786047222E+01;
2.111250000000000E+09;-1.411164222829933E+00;-1.497939146156799E+02;-1.404170313535740E+00;1.204834872363797E+02;-6.870987009990868E+01;1.294102487085111E+01;
2.112500000000000E+09;-1.407418462248923E+00;-1.529230345272622E+02;-1.398824420941611E+00;1.173723553239732E+02;-6.759890639831096E+01;1.572746984324896E+01;
2.113750000000000E+09;-1.406518427301919E+00;-1.560878523313564E+02;-1.395159476681898E+00;1.142738241691956E+02;-6.697404341999498E+01;6.758249613907083E+00;
2.115000000000000E+09;-1.401951969412053E+00;-1.592059908512018E+02;-1.390726664143950E+00;1.111718603890778E+02;-6.556915348442038E+01;3.831043804748968E+00;
2.116250000000000E+09;-1.401697086907314E+00;-1.623539292397841E+02;-1.389058976679216E+00;1.080860767298568E+02;-6.537607792082136E+01;-6.126002764103441E+00;
2.117500000000000E+09;-1.396355204053188E+00;-1.654779923085253E+02;-1.383227386587612E+00;1.049964114472465E+02;-6.467994342121659E+01;-1.144553429429419E+01;
2.118750000000000E+09;-1.396288413553244E+00;-1.686047015903478E+02;-1.379524754674546E+00;1.019145282424401E+02;-6.489082529678812E+01;-1.721415690246180E+01;
2.120000000000000E+09;-1.393031324686543E+00;-1.717105336806952E+02;-1.377333684140538E+00;9.885378813565499E+01;-6.465040298272676E+01;-2.889743587126316E+01;
2.121250000000000E+09;-1.388531184561562E+00;-1.748219624732832E+02;-1.373177720913932E+00;9.578891048267475E+01;-6.491188976121155E+01;-3.431708211369241E+01;
2.122500000000000E+09;-1.386746233942148E+00;-1.779313850641607E+02;-1.370656714942082E+00;9.269976076579823E+01;-6.609887823105009E+01;-3.772767894314271E+01;
2.123750000000000E+09;-1.384023718727138E+00;1.789572080333298E+02;-1.366062521644954E+00;8.965221403967433E+01;-6.705702372327018E+01;-4.234781787513506E+01;
2.125000000000000E+09;-1.380627047031890E+00;1.758552310742446E+02;-1.362746477541267E+00;8.658790957456320E+01;-6.776374525812886E+01;-4.306842246600755E+01;
2.126250000000000E+09;-1.377284412835211E+00;1.727665353797294E+02;-1.358908789022885E+00;8.352972822678777E+01;-6.840774667322664E+01;-3.666435816636432E+01;
2.127500000000000E+09;-1.374938827789077E+00;1.696848089424564E+02;-1.356360290633017E+00;8.049257197403701E+01;-6.855867620070150E+01;-3.373738350425428E+01;
2.128750000000000E+09;-1.369786092272490E+00;1.666177217263697E+02;-1.353858036873285E+00;7.745361380633163E+01;-6.827420049513358E+01;-3.055968754900889E+01;
2.130000000000000E+09;-1.368294630456952E+00;1.635395299705329E+02;-1.351471962626986E+00;7.440400143278528E+01;-6.753717000149908E+01;-3.100258120923706E+01;
2.131250000000000E+09;-1.364237374212231E+00;1.604913850086535E+02;-1.349738583309211E+00;7.136128765499411E+01;-6.774427504679649E+01;-3.166999678451164E+01;
2.132500000000000E+09;-1.360422768230391E+00;1.574343407077688E+02;-1.347264560207888E+00;6.832812086532846E+01;-6.700486767203520E+01;-2.881663522464451E+01;
2.133750000000000E+09;-1.356938528230736E+00;1.543737159072722E+02;-1.344415386233810E+00;6.530341044594319E+01;-6.625834545037128E+01;-3.396209781508319E+01;
2.135000000000000E+09;-1.356185988545475E+00;1.513486095282775E+02;-1.342915607023577E+00;6.228040262141127E+01;-6.579990481261524E+01;-3.789864874414528E+01;
2.136250000000000E+09;-1.353035875088718E+00;1.483172867896444E+02;-1.341874709621330E+00;5.924788523324871E+01;-6.565108727609201E+01;-4.112558254879991E+01;
2.137500000000000E+09;-1.347958382281246E+00;1.452958156636833E+02;-1.341293047399173E+00;5.621968408634179E+01;-6.512217003799276E+01;-4.298176646669856E+01;
2.138750000000000E+09;-1.345656929191571E+00;1.422693550775984E+02;-1.339169093477836E+00;5.319811401276063E+01;-6.530323292080205E+01;-4.409339755553649E+01;
2.140000000000000E+09;-1.340871493525621E+00;1.392655746520747E+02;-1.337926432693647E+00;5.018622989385177E+01;-6.500028643239089E+01;-4.927458495816992E+01;
2.141250000000000E+09;-1.339213625157844E+00;1.362460209678725E+02;-1.338319137899532E+00;4.717565753209222E+01;-6.496085097002486E+01;-4.865820009687539E+01;
2.142500000000000E+09;-1.336124903077635E+00;1.332300364606154E+02;-1.335603429290167E+00;4.415668684803714E+01;-6.514203978675174E+01;-5.022833545658793E+01;
2.143750000000000E+09;-1.332165315772961E+00;1.302206938783289E+02;-1.335880972398097E+00;4.113563389786110E+01;-6.496619622884705E+01;-5.144301879942444E+01;
2.145000000000000E+09;-1.329287070440762E+00;1.272144197131519E+02;-1.333129898732703E+00;3.812824285444265E+01;-6.432365193645977E+01;-5.036824233825530E+01;
2.146250000000000E+09;-1.324348831176328E+00;1.242049331383623E+02;-1.332813687834032E+00;3.511208537257447E+01;-6.490784374869830E+01;-5.123764708373243E+01;
2.147500000000000E+09;-1.320972460977291E+00;1.212296851052633E+02;-1.332324117039915E+00;3.210023441793317E+01;-6.426526424059128E+01;-5.290512747770397E+01;
2.148750000000000E+09;-1.317927267006609E+00;1.182363829616040E+02;-1.330909570172296E+00;2.906420808881882E+01;-6.311978299938719E+01;-5.279668424790813E+01;
2.150000000000000E+09;-1.314725932129315E+00;1.152542067178678E+02;-1.331522908322475E+00;2.604611484334670E+01;-6.327001482035026E+01;-5.796514418390986E+01;
2.151250000000000E+09;-1.311995267414654E+00;1.122812279923668E+02;-1.329239163094313E+00;2.302113725942676E+01;-6.248937016993195E+01;-5.772597586613953E+01;
2.152500000000000E+09;-1.308504200615637E+00;1.093065938847296E+02;-1.331338420189925E+00;2.000623853998388E+01;-6.230150473345842E+01;-5.899421010071728E+01;
2.153750000000000E+09;-1.305298244578097E+00;1.063341718234139E+02;-1.331100358839952E+00;1.697645729253889E+01;-6.146732258439300E+01;-5.940634446841421E+01;
2.155000000000000E+09;-1.300909038178959E+00;1.033661085262407E+02;-1.332175671115066E+00;1.393912767093134E+01;-6.115257955086289E+01;-6.409196982324511E+01;
2.156250000000000E+09;-1.298032958868771E+00;1.004062908651788E+02;-1.332735121558400E+00;1.092373247980654E+01;-6.089802825808140E+01;-6.886376311449992E+01;
2.157500000000000E+09;-1.295672968940289E+00;9.743345996312311E+01;-1.333567506850016E+00;7.883235926926667E+00;-6.056536402629171E+01;-7.189121498803568E+01;
2.158750000000000E+09;-1.292565937156496E+00;9.448298269748314E+01;-1.335947573202437E+00;4.860436772383737E+00;-6.016995296592791E+01;-7.922499467241821E+01;
2.160000000000000E+09;-1.290322804162829E+00;9.152073854536656E+01;-1.337523666960890E+00;1.796710975119324E+00;-5.991794563784899E+01;-8.360173865851402E+01;
2.161250000000000E+09;-1.288783086687788E+00;8.858186055501720E+01;-1.339333655075674E+00;-1.233039452286785E+00;-5.981469881962592E+01;-8.642818003683556E+01;
2.162500000000000E+09;-1.283863204576339E+00;8.563380942786291E+01;-1.338472202300522E+00;-4.255869266275854E+00;-6.009232226092430E+01;-9.022252421344214E+01;
2.163750000000000E+09;-1.282152191238459E+00;8.270288382213778E+01;-1.339142964584954E+00;-7.296345083274777E+00;-6.044454581480672E+01;-9.201634121853972E+01;
2.165000000000000E+09;-1.278844279863203E+00;7.976068735334667E+01;-1.339563232483676E+00;-1.033928687595133E+01;-5.995787278606073E+01;-9.576522004340264E+01;
2.166250000000000E+09;-1.276292692881774E+00;7.680628706008042E+01;-1.342530863696615E+00;-1.337718201632241E+01;-5.949737670958675E+01;-1.015900348035754E+02;
2.167500000000000E+09;-1.274038240549910E+00;7.388714301347143E+01;-1.343883794510736E+00;-1.641111816698152E+01;-5.977147993170708E+01;-1.041355258082496E+02;
2.168750000000000E+09;-1.272557582992691E+00;7.093205416474912E+01;-1.344576428536478E+00;-1.946980879128600E+01;-5.926762418216103E+01;-1.063403924331144E+02;
2.170000000000000E+09;-1.267652393924619E+00;6.801160997941712E+01;-1.347917913633852E+00;-2.250715572562249E+01;-5.955160159015608E+01;-1.097070767514311E+02;
2.171250000000000E+09;-1.266516986932101E+00;6.506882797611702E+01;-1.348004903691539E+00;-2.557836593374624E+01;-5.955807110072583E+01;-1.130870872346075E+02;
2.172500000000000E+09;-1.264057754467590E+00;6.213086926652927E+01;-1.350881576042633E+00;-2.863316208622150E+01;-5.943554012844498E+01;-1.156159457018494E+02;
2.173750000000000E+09;-1.261861630255573E+00;5.919587774275637E+01;-1.352362289622912E+00;-3.170682418690783E+01;-5.949645331836984E+01;-1.189138848426712E+02;
2.175000000000000E+09;-1.260167420113276E+00;5.625641993217905E+01;-1.356494640809484E+00;-3.476562810684885E+01;-5.939259266639756E+01;-1.208169040548688E+02;
2.176250000000000E+09;-1.259678588538605E+00;5.331844476971180E+01;-1.360882344520592E+00;-3.783723116418429E+01;-5.946189028981831E+01;-1.238962649039466E+02;
2.177500000000000E+09;-1.257740612391441E+00;5.036584345127775E+01;-1.362811280220805E+00;-4.091189984245537E+01;-5.917138637606192E+01;-1.264372911353279E+02;
2.178750000000000E+09;-1.257825651915156E+00;4.743946027099799E+01;-1.365780867187067E+00;-4.399563748326130E+01;-5.923852098112927E+01;-1.296343202453856E+02;
2.180000000000000E+09;-1.257698394407430E+00;4.448018963989059E+01;-1.368465378922239E+00;-4.706134619515612E+01;-5.937895111654405E+01;-1.334558811628974E+02;
2.181250000000000E+09;-1.254883510885706E+00;4.154931087064368E+01;-1.372909347174640E+00;-5.015527774974959E+01;-5.940272931406645E+01;-1.352064856149733E+02;
2.182500000000000E+09;-1.255115116808738E+00;3.860499264186622E+01;-1.373887134419949E+00;-5.323117626300402E+01;-5.957661377636584E+01;-1.369106408935065E+02;
2.183750000000000E+09;-1.252427512815866E+00;3.565388964806444E+01;-1.379517552599423E+00;-5.631950215066404E+01;-5.929834006251100E+01;-1.403581086047587E+02;
2.185000000000000E+09;-1.252840584907207E+00;3.271924964474348E+01;-1.380987830948225E+00;-5.939591819643908E+01;-5.921616632878059E+01;-1.416499935832447E+02;
2.186250000000000E+09;-1.253417087536776E+00;2.977806546328616E+01;-1.383468680009878E+00;-6.248242745449711E+01;-5.917947580541703E+01;-1.436440433479169E+02;
2.187500000000000E+09;-1.253231076171613E+00;2.682760582930434E+01;-1.388765794421735E+00;-6.557507813390734E+01;-5.936182150440645E+01;-1.456337960375705E+02;
2.188750000000000E+09;-1.254617101620605E+00;2.389685136359496E+01;-1.389185639364551E+00;-6.866037813114313E+01;-5.950736788183788E+01;-1.474894929455336E+02;
2.190000000000000E+09;-1.254486622294192E+00;2.095129461252035E+01;-1.391496388211111E+00;-7.176300510519583E+01;-5.935136844344103E+01;-1.473892122815561E+02;
2.191250000000000E+09;-1.256858788449500E+00;1.800135787592170E+01;-1.394024307653479E+00;-7.486542530980923E+01;-5.932485497891051E+01;-1.472907186087598E+02;
2.192500000000000E+09;-1.258017590286439E+00;1.507185702379831E+01;-1.398622325041062E+00;-7.795596282006213E+01;-5.919775682001437E+01;-1.487757427865378E+02;
2.193750000000000E+09;-1.255915755420772E+00;1.211758329806151E+01;-1.401612923455457E+00;-8.105275635708833E+01;-5.867699981309748E+01;-1.498622027449615E+02;
2.195000000000000E+09;-1.259076373701169E+00;9.165898526249054E+00;-1.403728815512898E+00;-8.414362245396872E+01;-5.819377506716843E+01;-1.507661622436527E+02;
2.196250000000000E+09;-1.260485268042794E+00;6.222274849700879E+00;-1.407563050966589E+00;-8.725746580214857E+01;-5.783837398978629E+01;-1.534521959776780E+02;
2.197500000000000E+09;-1.262085213914649E+00;3.258650093891682E+00;-1.408606958840815E+00;-9.036685297472516E+01;-5.745221032029986E+01;-1.570654546370771E+02;
2.198750000000000E+09;-1.263852596102029E+00;3.132489387509253E-01;-1.411690925590624E+00;-9.348082227235474E+01;-5.697914680481396E+01;-1.588452374896248E+02;
2.200000000000000E+09;-1.267602906352210E+00;-2.634399422757081E+00;-1.417618975231999E+00;-9.658103740876484E+01;-5.650547670479056E+01;-1.649695960654586E+02;
2.201250000000000E+09;-1.268011832391041E+00;-5.614884139579145E+00;-1.419249481415613E+00;-9.969602427144858E+01;-5.626486217201219E+01;-1.684951510910371E+02;
2.202500000000000E+09;-1.267652097535208E+00;-8.574610086399444E+00;-1.422500762403469E+00;-1.028214266965503E+02;-5.628945844022539E+01;-1.728455793634542E+02;
2.203750000000000E+09;-1.269013413261884E+00;-1.154886052338610E+01;-1.424186139858186E+00;-1.059406840814208E+02;-5.617963267833694E+01;-1.768328370373699E+02;
2.205000000000000E+09;-1.270435110771572E+00;-1.451340472584546E+01;-1.427385013761661E+00;-1.090460609547170E+02;-5.640470957307048E+01;1.796499943673839E+02;
2.206250000000000E+09;-1.271421368576572E+00;-1.748699727988951E+01;-1.430767943275332E+00;-1.121739403567626E+02;-5.613388574120619E+01;1.777633733934186E+02;
2.207500000000000E+09;-1.271929786130362E+00;-2.045108966693617E+01;-1.434801563174006E+00;-1.152769066865396E+02;-5.604308286977491E+01;1.737385969849330E+02;
