# Version 1.00
#
freq[Hz];db:Trc1_S11;ang:Trc1_S11;db:Trc2_S22;ang:Trc2_S22;db:Trc3_S21;ang:Trc3_S21;
2.057500000000000E+09;-1.435604284161096E+00;-1.039275409851744E+01;-1.511638390731635E+00;-9.705538950879459E+01;-6.593777649467575E+01;-1.022217406548814E+01;
2.058750000000000E+09;-1.437106665979658E+00;-1.360957156518250E+01;-1.512891141090246E+00;-1.004471911887815E+02;-6.645148382149186E+01;-1.418796726972907E+01;
2.060000000000000E+09;-1.435371978001520E+00;-1.681868782866847E+01;-1.512692954583986E+00;-1.038161526846170E+02;-6.664077100165677E+01;-1.491866424945441E+01;
2.061250000000000E+09;-1.435484936415561E+00;-2.000264927744524E+01;-1.511139302101634E+00;-1.071824495451998E+02;-6.672952767806964E+01;-2.393264703033167E+01;
2.062500000000000E+09;-1.435960528497927E+00;-2.319322411786375E+01;-1.511721552011406E+00;-1.105153901875945E+02;-6.777671134182101E+01;-2.457330596436713E+01;
2.063750000000000E+09;-1.438616626414210E+00;-2.640246753062877E+01;-1.511413885379129E+00;-1.138821389293533E+02;-6.771474498835011E+01;-3.541937818318785E+01;
2.065000000000000E+09;-1.436004180461672E+00;-2.960395869193852E+01;-1.511056883787105E+00;-1.172316668599781E+02;-6.825698283215603E+01;-3.747827530312785E+01;
2.066250000000000E+09;-1.437157341240765E+00;-3.281948729886501E+01;-1.511137905659775E+00;-1.205922748741294E+02;-6.838630537986342E+01;-3.940237737419184E+01;
2.067500000000000E+09;-1.436194859627892E+00;-3.602483462143127E+01;-1.509533689427783E+00;-1.239286818891891E+02;-6.944535106889737E+01;-4.599610866103504E+01;
2.068750000000000E+09;-1.438460627738430E+00;-3.925336736913070E+01;-1.507963458829877E+00;-1.272963085124954E+02;-7.015062531888250E+01;-4.515037020859175E+01;
2.070000000000000E+09;-1.436522137054526E+00;-4.246402213577360E+01;-1.508384365094562E+00;-1.306242687322146E+02;-7.162144915705694E+01;-4.995534559311466E+01;
2.071250000000000E+09;-1.440247016177878E+00;-4.568939324511355E+01;-1.508432582832923E+00;-1.339662584173836E+02;-7.149991275660457E+01;-5.383530985228290E+01;
2.072500000000000E+09;-1.439476121527985E+00;-4.892661556971484E+01;-1.505276074356318E+00;-1.373100327874823E+02;-7.090762130809833E+01;-5.769814888463881E+01;
2.073750000000000E+09;-1.439194844994270E+00;-5.214424183140052E+01;-1.503850393887145E+00;-1.406463942075321E+02;-7.286644252918326E+01;-5.233006839395039E+01;
2.075000000000000E+09;-1.440027266185784E+00;-5.536991708067391E+01;-1.501381770028842E+00;-1.439753994581081E+02;-7.406636525495257E+01;-5.026882475524250E+01;
2.076250000000000E+09;-1.440644889374493E+00;-5.859187847566539E+01;-1.499209188320807E+00;-1.472933587586732E+02;-7.298196222698471E+01;-5.812129875508359E+01;
2.077500000000000E+09;-1.442397325640886E+00;-6.183989815224289E+01;-1.498967156203473E+00;-1.506116767786064E+02;-7.237810037580671E+01;-6.385814994379268E+01;
2.078750000000000E+09;-1.441511655698023E+00;-6.506843830360496E+01;-1.497324799059571E+00;-1.539199572144084E+02;-7.345859875162255E+01;-7.868117556532421E+01;
2.080000000000000E+09;-1.443889451753009E+00;-6.830406061349062E+01;-1.496586736606045E+00;-1.572268950716991E+02;-7.365928824015037E+01;-8.052655712537779E+01;
2.081250000000000E+09;-1.443814713151613E+00;-7.153155325272289E+01;-1.494065914944128E+00;-1.605172512956922E+02;-7.434335737583379E+01;-8.945879202057546E+01;
2.082500000000000E+09;-1.443056703714355E+00;-7.474195467881741E+01;-1.488968054750684E+00;-1.638378721027063E+02;-7.459498307961253E+01;-1.085096107119035E+02;
2.083750000000000E+09;-1.441947932843761E+00;-7.796680713955526E+01;-1.488327285393857E+00;-1.671050995092620E+02;-7.921830404267968E+01;-1.072425096549392E+02;
2.085000000000000E+09;-1.441578651289373E+00;-8.116809752984140E+01;-1.483333524437773E+00;-1.703788593081960E+02;-8.016821437837704E+01;-1.287720471828761E+02;
2.086250000000000E+09;-1.438693407345724E+00;-8.438919569505295E+01;-1.482092286799249E+00;-1.736498609149085E+02;-8.074130319274495E+01;-1.414236113620973E+02;
2.087500000000000E+09;-1.439836644362527E+00;-8.761823470312980E+01;-1.477725100870283E+00;-1.769287137433467E+02;-8.230557483545356E+01;1.776353439484351E+02;
2.088750000000000E+09;-1.439063666874687E+00;-9.085125830719973E+01;-1.475170728719817E+00;1.798308841705889E+02;-8.265195081942765E+01;-1.735960218319137E+02;
2.090000000000000E+09;-1.439611535208220E+00;-9.406523458618649E+01;-1.473109425305686E+00;1.765809136310990E+02;-8.191517897614636E+01;1.591675112807317E+02;
2.091250000000000E+09;-1.440472839673855E+00;-9.727522439569981E+01;-1.469895381243859E+00;1.733388954606520E+02;-8.212685885562303E+01;1.310347959607529E+02;
2.092500000000000E+09;-1.437621685915667E+00;-1.005041366168249E+02;-1.464136578103619E+00;1.701060122003009E+02;-7.742955666782066E+01;1.310048804663224E+02;
2.093750000000000E+09;-1.438297636326756E+00;-1.037268312363440E+02;-1.460283697076515E+00;1.668852857244073E+02;-8.029183383834537E+01;1.434492341919235E+02;
2.095000000000000E+09;-1.437439294055626E+00;-1.069387495432498E+02;-1.457900720137717E+00;1.636708343417128E+02;-7.659688641668764E+01;1.151093311379976E+02;
2.096250000000000E+09;-1.435720206238282E+00;-1.101601703295508E+02;-1.453080259379420E+00;1.604649508925559E+02;-7.600920190830533E+01;1.003443569630575E+02;
2.097500000000000E+09;-1.437323290105043E+00;-1.133852114385779E+02;-1.447316243228035E+00;1.572706765883463E+02;-7.540144318348376E+01;1.020285030828347E+02;
2.098750000000000E+09;-1.435260937773466E+00;-1.165801061592613E+02;-1.445030490227611E+00;1.540780267433803E+02;-7.394490901312047E+01;9.818479155094663E+01;
2.100000000000000E+09;-1.434408544417625E+00;-1.197861403318224E+02;-1.442217796706621E+00;1.509032857015299E+02;-7.231555451917177E+01;9.594748267791178E+01;
2.101250000000000E+09;-1.432996520456263E+00;-1.229842395071765E+02;-1.437019557756594E+00;1.477154496284082E+02;-7.281060325594618E+01;9.508563558950482E+01;
2.102500000000000E+09;-1.430666954763107E+00;-1.261816776607891E+02;-1.431190809765951E+00;1.445381349232958E+02;-7.076473952898566E+01;8.369284344033916E+01;
2.103750000000000E+09;-1.430752076444837E+00;-1.293885259424338E+02;-1.426084422017815E+00;1.413699675415900E+02;-7.222565237087377E+01;7.109917543919022E+01;
2.105000000000000E+09;-1.427312930222447E+00;-1.325805216458149E+02;-1.422995432584384E+00;1.382107852161173E+02;-7.072924320680441E+01;6.879723004474288E+01;
2.106250000000000E+09;-1.425066160014145E+00;-1.357460624140995E+02;-1.417958339627688E+00;1.350635881757109E+02;-6.911088613426540E+01;6.000166391445359E+01;
2.107500000000000E+09;-1.422455742679494E+00;-1.389424710163929E+02;-1.415255324920874E+00;1.319041020662009E+02;-7.078051300295294E+01;5.587881192423931E+01;
2.108750000000000E+09;-1.422644436021423E+00;-1.421054372783022E+02;-1.411487147960766E+00;1.287878500536876E+02;-6.949034414966857E+01;5.301056937263083E+01;
2.110000000000000E+09;-1.418345518893573E+00;-1.452767662435285E+02;-1.406269371579813E+00;1.256496930541534E+02;-6.947967862305957E+01;4.908613227573042E+01;
2.111250000000000E+09;-1.417078208322523E+00;-1.484348005091372E+02;-1.400507984062589E+00;1.225287779085209E+02;-7.027038746695156E+01;3.905463800235092E+01;
2.112500000000000E+09;-1.412765242780200E+00;-1.515935065923534E+02;-1.398921660724907E+00;1.193994265984709E+02;-6.858560564438253E+01;3.730383729621750E+01;
2.113750000000000E+09;-1.411336541020755E+00;-1.547569288844873E+02;-1.394507546033195E+00;1.162852279363171E+02;-6.816825165369707E+01;3.756116289179961E+01;
2.115000000000000E+09;-1.408396295569904E+00;-1.578859970680590E+02;-1.389768500962408E+00;1.131811471302043E+02;-6.745357463071335E+01;3.886192169910843E+01;
2.116250000000000E+09;-1.404230537963984E+00;-1.610283772893016E+02;-1.387939761004389E+00;1.100947396649043E+02;-6.687717535306805E+01;1.900189142572219E+01;
2.117500000000000E+09;-1.401846943148373E+00;-1.641749978581709E+02;-1.384179580294444E+00;1.069878813548510E+02;-6.701993780807679E+01;1.718937291948486E+01;
2.118750000000000E+09;-1.398903151091744E+00;-1.672921210988302E+02;-1.379857372882330E+00;1.039072712291343E+02;-6.769430360510103E+01;1.618453746429309E+01;
2.120000000000000E+09;-1.397465813306760E+00;-1.704086247617639E+02;-1.376300756816084E+00;1.008432374721365E+02;-6.799161894078625E+01;1.826798729615089E+01;
2.121250000000000E+09;-1.395028408620003E+00;-1.735220908075431E+02;-1.371258325456322E+00;9.775407652894229E+01;-6.721477559210258E+01;2.279955246127027E+01;
2.122500000000000E+09;-1.391231171644796E+00;-1.766452729537999E+02;-1.371025439553403E+00;9.467138572060995E+01;-6.720686769362439E+01;1.716820390131213E+01;
2.123750000000000E+09;-1.388614771024450E+00;-1.797694862800178E+02;-1.364528041904020E+00;9.161239099043161E+01;-6.749175506035718E+01;2.060379982334507E+01;
2.125000000000000E+09;-1.387002671704928E+00;1.771281577777238E+02;-1.361478528398820E+00;8.855071744556562E+01;-6.649098010508682E+01;1.547330295455509E+01;
2.126250000000000E+09;-1.383423259248977E+00;1.740394678928282E+02;-1.358552004410578E+00;8.550229953588637E+01;-6.633685954449476E+01;1.205430153239900E+01;
2.127500000000000E+09;-1.379544679992662E+00;1.709473148039859E+02;-1.356586128078330E+00;8.243475061150710E+01;-6.534866728961507E+01;6.661150512918531E+00;
2.128750000000000E+09;-1.376720217488022E+00;1.678680010556755E+02;-1.351219305412221E+00;7.939419795642893E+01;-6.520314014611019E+01;4.126937073815067E+00;
2.130000000000000E+09;-1.374220099100323E+00;1.647980454233139E+02;-1.348740978541760E+00;7.633847636162682E+01;-6.478734667919548E+01;1.383658798381204E+00;
2.131250000000000E+09;-1.370333002059410E+00;1.617229822306227E+02;-1.346902175470144E+00;7.330120747101982E+01;-6.461839275758416E+01;-5.649270715682164E+00;
2.132500000000000E+09;-1.368067672875594E+00;1.586692000578853E+02;-1.343662188730139E+00;7.026355476691813E+01;-6.438787471497056E+01;-5.089707510387734E+00;
2.133750000000000E+09;-1.364291364956328E+00;1.556245239771597E+02;-1.342158596099045E+00;6.722106762645072E+01;-6.440160487860209E+01;-1.272511842222180E+01;
2.135000000000000E+09;-1.362076140780642E+00;1.525641529409667E+02;-1.339936443928529E+00;6.418798132701158E+01;-6.419378123929762E+01;-1.414640120021325E+01;
2.136250000000000E+09;-1.358771904430587E+00;1.495292127699097E+02;-1.338436095782574E+00;6.116400841184095E+01;-6.465265052660695E+01;-1.809430744135755E+01;
2.137500000000000E+09;-1.355127825757206E+00;1.465003826952785E+02;-1.337386105179339E+00;5.813976002608144E+01;-6.489709262035610E+01;-1.808589669640892E+01;
2.138750000000000E+09;-1.351892022013091E+00;1.434721241422234E+02;-1.335830130500981E+00;5.509189490319978E+01;-6.490047916929183E+01;-2.302322793503851E+01;
2.140000000000000E+09;-1.348777740631076E+00;1.404585109629845E+02;-1.334719651329823E+00;5.207976644152619E+01;-6.498165753311817E+01;-2.429294287012045E+01;
2.141250000000000E+09;-1.346612977729762E+00;1.374219575671153E+02;-1.334600157508406E+00;4.906301306455772E+01;-6.525375455750772E+01;-2.295007262810548E+01;
2.142500000000000E+09;-1.342141405048422E+00;1.344152236929171E+02;-1.332455417575787E+00;4.603322132791733E+01;-6.483125550932373E+01;-1.970215481849318E+01;
2.143750000000000E+09;-1.339599208282695E+00;1.314046010473875E+02;-1.330871752524587E+00;4.302332133764720E+01;-6.427892723113709E+01;-2.373895692429774E+01;
2.145000000000000E+09;-1.334385128566054E+00;1.283867118251976E+02;-1.331485439068790E+00;4.000574408998986E+01;-6.420500124614271E+01;-2.442972393608922E+01;
2.146250000000000E+09;-1.331583330204458E+00;1.253808010359948E+02;-1.328792624629882E+00;3.697872114742447E+01;-6.409429977241830E+01;-2.302503761149800E+01;
2.147500000000000E+09;-1.328951567951153E+00;1.223838787444098E+02;-1.328277628031240E+00;3.396660541609082E+01;-6.328718724040910E+01;-2.608513964225203E+01;
2.148750000000000E+09;-1.324397239189123E+00;1.193920935371643E+02;-1.328404172497337E+00;3.093616205621132E+01;-6.283107572763222E+01;-2.798823688900607E+01;
2.150000000000000E+09;-1.320581049082357E+00;1.163918695358885E+02;-1.325736522866792E+00;2.792020426860960E+01;-6.316003710074770E+01;-2.727758541108788E+01;
2.151250000000000E+09;-1.318108343488336E+00;1.134210661825848E+02;-1.327349446419825E+00;2.488573696167160E+01;-6.221976500799079E+01;-2.711944441988826E+01;
2.152500000000000E+09;-1.312707918173963E+00;1.104462357184816E+02;-1.325279053318022E+00;2.185826056260235E+01;-6.134683352370110E+01;-3.424641366469401E+01;
2.153750000000000E+09;-1.310790269610530E+00;1.074544171896703E+02;-1.326707025543566E+00;1.882098728970813E+01;-6.014956041666133E+01;-3.789913901367406E+01;
2.155000000000000E+09;-1.307692491373431E+00;1.044972442821089E+02;-1.327054388445697E+00;1.579389013113992E+01;-5.993316415159390E+01;-4.433232294118402E+01;
2.156250000000000E+09;-1.304598643266619E+00;1.015234151763804E+02;-1.326539020822092E+00;1.275313200598871E+01;-5.989707983293685E+01;-4.844336631963432E+01;
2.157500000000000E+09;-1.301171499248357E+00;9.856180153310973E+01;-1.330871776114753E+00;9.733315203622135E+00;-5.954207355527059E+01;-5.458456828974600E+01;
2.158750000000000E+09;-1.300611867717797E+00;9.559470773463207E+01;-1.333971513873843E+00;6.678842211662626E+00;-5.978491705078057E+01;-5.795112752035255E+01;
2.160000000000000E+09;-1.295844386836618E+00;9.262657798348110E+01;-1.334358326849453E+00;3.634483211765775E+00;-5.970584740315224E+01;-6.090343326462678E+01;
2.161250000000000E+09;-1.293052496061523E+00;8.967997213720751E+01;-1.334445443045158E+00;6.130569727928055E-01;-5.968911831209536E+01;-6.325828627430097E+01;
2.162500000000000E+09;-1.288987613463629E+00;8.672507210016157E+01;-1.334649898905636E+00;-2.427564405594322E+00;-5.983397887094198E+01;-6.700090936820303E+01;
2.163750000000000E+09;-1.287294796718645E+00;8.376319745783333E+01;-1.335043533674707E+00;-5.464586499760758E+00;-5.928911383526673E+01;-6.863207220405695E+01;
2.165000000000000E+09;-1.283879510331284E+00;8.083670819392373E+01;-1.338056369283281E+00;-8.508334955770042E+00;-5.921961296674964E+01;-7.306409235111462E+01;
2.166250000000000E+09;-1.281800285962406E+00;7.788999893166714E+01;-1.337053794179319E+00;-1.155392023943103E+01;-5.933791879437535E+01;-7.538995864307317E+01;
2.167500000000000E+09;-1.278495186138125E+00;7.494948046521155E+01;-1.340545670378209E+00;-1.459608208390095E+01;-5.907053954581924E+01;-7.708415667679206E+01;
2.168750000000000E+09;-1.275653634976875E+00;7.199492957988839E+01;-1.341334404593160E+00;-1.765625270670522E+01;-5.868189164723087E+01;-8.116182947627618E+01;
2.170000000000000E+09;-1.272604644972158E+00;6.905661788033879E+01;-1.344043699246795E+00;-2.070450147474650E+01;-5.867908268252825E+01;-8.126777868115346E+01;
2.171250000000000E+09;-1.271239629538305E+00;6.610941812331008E+01;-1.345177662325677E+00;-2.375484389344773E+01;-5.831492010390019E+01;-8.559885545304030E+01;
2.172500000000000E+09;-1.269418751212304E+00;6.315046160839831E+01;-1.347218703670632E+00;-2.681221042673891E+01;-5.797814725041785E+01;-8.879512630848578E+01;
2.173750000000000E+09;-1.266471449526573E+00;6.020511132319470E+01;-1.350748356416120E+00;-2.989896895442027E+01;-5.789257631747812E+01;-9.215155944170610E+01;
2.175000000000000E+09;-1.266551531548933E+00;5.726772874012003E+01;-1.355231647068779E+00;-3.293675485401553E+01;-5.777561601282358E+01;-9.648983497665441E+01;
2.176250000000000E+09;-1.264638418648895E+00;5.431437590953050E+01;-1.352945908158126E+00;-3.603952302476599E+01;-5.765383610295630E+01;-1.011576474110123E+02;
2.177500000000000E+09;-1.264682239859138E+00;5.136520534690769E+01;-1.358806333067273E+00;-3.909697007740025E+01;-5.754687389237203E+01;-1.041984369482977E+02;
2.178750000000000E+09;-1.263263123704358E+00;4.842092927828676E+01;-1.364408704247521E+00;-4.218705381313244E+01;-5.742252403704007E+01;-1.071441970085706E+02;
2.180000000000000E+09;-1.265023440033989E+00;4.547176645933775E+01;-1.365696274412278E+00;-4.527851891877970E+01;-5.743464100146301E+01;-1.108107034984643E+02;
2.181250000000000E+09;-1.262106613707249E+00;4.252699399440178E+01;-1.369476320261716E+00;-4.835106751675008E+01;-5.715989359593930E+01;-1.134998582962801E+02;
2.182500000000000E+09;-1.260996692852580E+00;3.958236266810267E+01;-1.371782116916577E+00;-5.144748115818052E+01;-5.729229700706200E+01;-1.158606208416268E+02;
2.183750000000000E+09;-1.259415949022108E+00;3.664674736980727E+01;-1.372702433770651E+00;-5.453505578644087E+01;-5.712761950887700E+01;-1.207164741336474E+02;
2.185000000000000E+09;-1.259641452931637E+00;3.369091913048397E+01;-1.374429966570896E+00;-5.761560953905235E+01;-5.710861270416466E+01;-1.240735712085420E+02;
2.186250000000000E+09;-1.259273853249190E+00;3.074179601019651E+01;-1.376599673260144E+00;-6.072097054826556E+01;-5.710878108433717E+01;-1.282843635570869E+02;
2.187500000000000E+09;-1.258535111764935E+00;2.780166499463396E+01;-1.381935947799023E+00;-6.382104424649165E+01;-5.751380776722257E+01;-1.293324413852287E+02;
2.188750000000000E+09;-1.260491167684100E+00;2.484627585359072E+01;-1.386139839540579E+00;-6.692557189904069E+01;-5.772068118560625E+01;-1.318040376328510E+02;
2.190000000000000E+09;-1.259178169834520E+00;2.190814229213258E+01;-1.385486429986883E+00;-7.002315418453412E+01;-5.745851245994757E+01;-1.327950055590340E+02;
2.191250000000000E+09;-1.260150130485615E+00;1.894631637288216E+01;-1.392065472643129E+00;-7.312933237513560E+01;-5.717995370851184E+01;-1.330198038473878E+02;
2.192500000000000E+09;-1.262196962466516E+00;1.599265283211716E+01;-1.394589539391175E+00;-7.624465310205360E+01;-5.703423947881532E+01;-1.351699999571803E+02;
2.193750000000000E+09;-1.263953404584725E+00;1.303925593200613E+01;-1.396085358652404E+00;-7.934080816901267E+01;-5.666394125071778E+01;-1.384713253299876E+02;
2.195000000000000E+09;-1.262572386208934E+00;1.008518257339892E+01;-1.401475751667475E+00;-8.244843601733487E+01;-5.649644362752092E+01;-1.409537710660611E+02;
2.196250000000000E+09;-1.267083115645647E+00;7.124801584773701E+00;-1.403453553103660E+00;-8.556200434134014E+01;-5.610638309035591E+01;-1.439753052992851E+02;
2.197500000000000E+09;-1.267768787029857E+00;4.162246675624611E+00;-1.409451116721723E+00;-8.867703332184415E+01;-5.596587121050133E+01;-1.473429161336075E+02;
2.198750000000000E+09;-1.272094936938202E+00;1.202934403771687E+00;-1.412141203259561E+00;-9.178834316469775E+01;-5.586893333556336E+01;-1.511422537907620E+02;
2.200000000000000E+09;-1.272825915080058E+00;-1.750711466362613E+00;-1.416775445685234E+00;-9.489012904433491E+01;-5.563134568829572E+01;-1.538858252965433E+02;
2.201250000000000E+09;-1.272985607488897E+00;-4.732779223563751E+00;-1.418458121199882E+00;-9.801660561433550E+01;-5.591809831868594E+01;-1.575472037864948E+02;
2.202500000000000E+09;-1.273331587131698E+00;-7.701160956397250E+00;-1.420044326401939E+00;-1.011346242419366E+02;-5.589762280285812E+01;-1.594976211671182E+02;
2.203750000000000E+09;-1.276025177809810E+00;-1.067885786697027E+01;-1.422118562495194E+00;-1.042636644473277E+02;-5.574215884695447E+01;-1.612661258990879E+02;
2.205000000000000E+09;-1.278085936436708E+00;-1.364982097298302E+01;-1.425031405132026E+00;-1.073835762488260E+02;-5.559596086518005E+01;-1.637846526319914E+02;
2.206250000000000E+09;-1.278430690779178E+00;-1.661027467939011E+01;-1.428562871667842E+00;-1.105122754991848E+02;-5.543251031860682E+01;-1.657227280828363E+02;
2.207500000000000E+09;-1.279281027851716E+00;-1.958652814343128E+01;-1.430408792681015E+00;-1.136383909750944E+02;-5.522634317474845E+01;-1.687787752812917E+02;
