# Version 1.00
#
freq[Hz];db:Trc1_S11;ang:Trc1_S11;db:Trc2_S22;ang:Trc2_S22;db:Trc3_S21;ang:Trc3_S21;
2.097500000000000E+09;-1.429898338132492E+00;-1.189941725962830E+02;-1.461703644969457E+00;1.560930566147532E+02;-5.535719693039447E+01;-1.075466588139212E+02;
2.098750000000000E+09;-1.428756942916058E+00;-1.221881110752952E+02;-1.459270051845713E+00;1.529049782486572E+02;-5.519984565281263E+01;-1.102570266803700E+02;
2.100000000000000E+09;-1.428709035651272E+00;-1.253663770839154E+02;-1.452974886646282E+00;1.497324191220792E+02;-5.511214992615200E+01;-1.158205725518013E+02;
2.101250000000000E+09;-1.424083933899077E+00;-1.285361582159713E+02;-1.449129278025902E+00;1.465483215967446E+02;-5.479376342111854E+01;-1.207550045462323E+02;
2.102500000000000E+09;-1.422017902780827E+00;-1.317011169257610E+02;-1.442869358192309E+00;1.433841010525136E+02;-5.479134869896640E+01;-1.252517351901496E+02;
2.103750000000000E+09;-1.421051001922091E+00;-1.348641360304543E+02;-1.438828127526076E+00;1.402138191934208E+02;-5.487260513664059E+01;-1.300109897336520E+02;
2.105000000000000E+09;-1.416612749491116E+00;-1.380091634173654E+02;-1.437001442384258E+00;1.370579239894900E+02;-5.492656010805519E+01;-1.347632445072425E+02;
2.106250000000000E+09;-1.412785695392076E+00;-1.411656561862904E+02;-1.431074720267342E+00;1.339036974424951E+02;-5.526336279387796E+01;-1.390608955043251E+02;
2.107500000000000E+09;-1.411772461490772E+00;-1.443141925527778E+02;-1.426931933350625E+00;1.307580294862540E+02;-5.538847953168458E+01;-1.425316769850986E+02;
2.108750000000000E+09;-1.409212263703989E+00;-1.474633536898393E+02;-1.422621809494179E+00;1.276190382486134E+02;-5.568009055025610E+01;-1.443896350273968E+02;
2.110000000000000E+09;-1.405580291523961E+00;-1.505971393193102E+02;-1.417852888359455E+00;1.244785303051953E+02;-5.597410800009754E+01;-1.470324690482795E+02;
2.111250000000000E+09;-1.402639813830610E+00;-1.537165729343081E+02;-1.415530036095151E+00;1.213672520742745E+02;-5.592385291368053E+01;-1.487805675172629E+02;
2.112500000000000E+09;-1.401440742040648E+00;-1.568484789390276E+02;-1.410152932565713E+00;1.182582118948812E+02;-5.638462627264210E+01;-1.507426030103318E+02;
2.113750000000000E+09;-1.396175028940910E+00;-1.599704745067466E+02;-1.406690029548945E+00;1.151464979347713E+02;-5.601341976504800E+01;-1.548434877391836E+02;
2.115000000000000E+09;-1.395802367308904E+00;-1.630827706560422E+02;-1.403314288613933E+00;1.120433418732664E+02;-5.627724039515996E+01;-1.560751899522286E+02;
2.116250000000000E+09;-1.388984216587251E+00;-1.661892068755432E+02;-1.398683575699079E+00;1.089614611870697E+02;-5.615344305224213E+01;-1.563228198757984E+02;
2.117500000000000E+09;-1.387058686095541E+00;-1.692827859441371E+02;-1.396441258708395E+00;1.058720549772949E+02;-5.611380775029511E+01;-1.595401894058366E+02;
2.118750000000000E+09;-1.385248546763602E+00;-1.723794898102037E+02;-1.393253636914193E+00;1.027886746596370E+02;-5.597950190213935E+01;-1.602889422751345E+02;
2.120000000000000E+09;-1.382891968209692E+00;-1.754659836768835E+02;-1.389265439644999E+00;9.971913275339315E+01;-5.595461228948444E+01;-1.632287509357524E+02;
2.121250000000000E+09;-1.377666808031733E+00;-1.785521654022565E+02;-1.385207616390187E+00;9.664287767188132E+01;-5.571042390055491E+01;-1.640060140851848E+02;
2.122500000000000E+09;-1.376725236033244E+00;1.783647324341997E+02;-1.382190192957149E+00;9.356795952968395E+01;-5.559169127739853E+01;-1.686537859277520E+02;
2.123750000000000E+09;-1.372258567456967E+00;1.752858394798023E+02;-1.376653812421722E+00;9.050201560713086E+01;-5.530512946126157E+01;-1.712663652679842E+02;
2.125000000000000E+09;-1.368232205441345E+00;1.722162102402762E+02;-1.373802386167362E+00;8.744436115997281E+01;-5.519069423365644E+01;-1.731854532263872E+02;
2.126250000000000E+09;-1.363748946297204E+00;1.691573253314916E+02;-1.370631895671707E+00;8.439457971618006E+01;-5.493729954119577E+01;-1.784407704344088E+02;
2.127500000000000E+09;-1.361617220179735E+00;1.661024781395081E+02;-1.367896071689030E+00;8.133752003715567E+01;-5.499488902245106E+01;1.780670400251503E+02;
2.128750000000000E+09;-1.357089623739806E+00;1.630509120980288E+02;-1.365253588060071E+00;7.827992346924177E+01;-5.503008029226338E+01;1.743886360975258E+02;
2.130000000000000E+09;-1.353161463416635E+00;1.600069832200866E+02;-1.361990434031398E+00;7.523657756584331E+01;-5.503266144183237E+01;1.697985090702082E+02;
2.131250000000000E+09;-1.349211579719584E+00;1.569773837345266E+02;-1.359429842569616E+00;7.220078772351593E+01;-5.486251808969207E+01;1.690395330804130E+02;
2.132500000000000E+09;-1.347232020955187E+00;1.539435911376415E+02;-1.357384386731366E+00;6.916024811215185E+01;-5.487160430207574E+01;1.660647256219187E+02;
2.133750000000000E+09;-1.344051593096460E+00;1.509316609035032E+02;-1.355101493482022E+00;6.613421650282858E+01;-5.462898750063574E+01;1.624254516816970E+02;
2.135000000000000E+09;-1.340340493195154E+00;1.479197643335742E+02;-1.353547993134625E+00;6.310042881943603E+01;-5.470930526889597E+01;1.582630146281834E+02;
2.136250000000000E+09;-1.338171577562969E+00;1.449213242976505E+02;-1.351008112596096E+00;6.006043573335683E+01;-5.475639937378752E+01;1.548584962629175E+02;
2.137500000000000E+09;-1.333556970060765E+00;1.419207072905679E+02;-1.349754007347055E+00;5.704286491866151E+01;-5.470860572190476E+01;1.519200005888626E+02;
2.138750000000000E+09;-1.332010797347422E+00;1.389274594689716E+02;-1.348650830227537E+00;5.402213610858367E+01;-5.466644297495834E+01;1.493484808286668E+02;
2.140000000000000E+09;-1.327416286053145E+00;1.359433455543808E+02;-1.345491707920804E+00;5.099396002200162E+01;-5.477397961466800E+01;1.456332381730827E+02;
2.141250000000000E+09;-1.323770828131390E+00;1.329570382261888E+02;-1.343661596086895E+00;4.798807800351449E+01;-5.462104713724831E+01;1.431101787665530E+02;
2.142500000000000E+09;-1.319899563675789E+00;1.299710533768902E+02;-1.343979484081054E+00;4.496701848888672E+01;-5.462748760345231E+01;1.394464845384820E+02;
2.143750000000000E+09;-1.315012612849051E+00;1.269794500984742E+02;-1.342314525083588E+00;4.193461898829226E+01;-5.463710962466165E+01;1.372946631422608E+02;
2.145000000000000E+09;-1.312343819263257E+00;1.240072033004265E+02;-1.340203501409052E+00;3.892670671210611E+01;-5.418222936171253E+01;1.342890833391426E+02;
2.146250000000000E+09;-1.306352897359842E+00;1.210386487662382E+02;-1.338798990055196E+00;3.590536020718855E+01;-5.391222422532092E+01;1.296912101768194E+02;
2.147500000000000E+09;-1.303344435396175E+00;1.180660962715203E+02;-1.338316273455159E+00;3.286670491955992E+01;-5.386062803664621E+01;1.263344090507616E+02;
2.148750000000000E+09;-1.299974535462233E+00;1.151076923829245E+02;-1.337007673321880E+00;2.984977081231902E+01;-5.398176943677412E+01;1.221716174318492E+02;
2.150000000000000E+09;-1.295429612828320E+00;1.121343430887701E+02;-1.339575879354093E+00;2.681864520507611E+01;-5.376420676918315E+01;1.194050451985991E+02;
2.151250000000000E+09;-1.293619370274781E+00;1.091887540643853E+02;-1.337468952301710E+00;2.380297642760905E+01;-5.396079855797577E+01;1.148181854008933E+02;
2.152500000000000E+09;-1.290822632354562E+00;1.062302045400263E+02;-1.337686701725238E+00;2.077639336683018E+01;-5.391495171764367E+01;1.111947650651209E+02;
2.153750000000000E+09;-1.287907161166793E+00;1.032957213817039E+02;-1.339783332241877E+00;1.775422575930586E+01;-5.419610013286531E+01;1.065778695572415E+02;
2.155000000000000E+09;-1.285328549894621E+00;1.003465968914106E+02;-1.340219500703911E+00;1.471104242909913E+01;-5.407851325669060E+01;1.053379439188547E+02;
2.156250000000000E+09;-1.280584336297136E+00;9.740527841318851E+01;-1.341889933031742E+00;1.168431495246347E+01;-5.414434224284990E+01;1.018076527363974E+02;
2.157500000000000E+09;-1.277673241832448E+00;9.446973031482118E+01;-1.344306445659766E+00;8.643059399846138E+00;-5.405089544864186E+01;9.871294320353769E+01;
2.158750000000000E+09;-1.275522116015524E+00;9.153279799133917E+01;-1.341836781179879E+00;5.615169276489864E+00;-5.411002441809310E+01;9.567978691426910E+01;
2.160000000000000E+09;-1.273178428594972E+00;8.859520928184189E+01;-1.346526116942655E+00;2.569977624686774E+00;-5.422313217359783E+01;9.291310529397359E+01;
2.161250000000000E+09;-1.271665542408266E+00;8.566863148441097E+01;-1.348135409852493E+00;-4.630331835079828E-01;-5.413732890284524E+01;8.856035440867564E+01;
2.162500000000000E+09;-1.267251377313103E+00;8.275957208908414E+01;-1.345319350870167E+00;-3.499645797261883E+00;-5.405706515974335E+01;8.650014168789519E+01;
2.163750000000000E+09;-1.265343805352528E+00;7.983104820679530E+01;-1.349500872120391E+00;-6.539939982730603E+00;-5.417308457504927E+01;8.220840882602818E+01;
2.165000000000000E+09;-1.262304048675533E+00;7.691869629324238E+01;-1.350584877822100E+00;-9.578824101182445E+00;-5.414840284844333E+01;7.845604981278206E+01;
2.166250000000000E+09;-1.258852924156954E+00;7.400096298021167E+01;-1.353161926649456E+00;-1.263685721365510E+01;-5.416895450550336E+01;7.686433523319862E+01;
2.167500000000000E+09;-1.255580963866718E+00;7.107899634496542E+01;-1.354429492289466E+00;-1.568193684867445E+01;-5.413091056472438E+01;7.235369798018881E+01;
2.168750000000000E+09;-1.254097962590566E+00;6.818196442364987E+01;-1.359282288923506E+00;-1.872009177126569E+01;-5.416944385181085E+01;7.040689740458212E+01;
2.170000000000000E+09;-1.250500925183701E+00;6.525293686375682E+01;-1.359327710858842E+00;-2.177562542067653E+01;-5.422972859675567E+01;6.697849414563649E+01;
2.171250000000000E+09;-1.249742870321413E+00;6.234232277101276E+01;-1.362652159767309E+00;-2.483124877510697E+01;-5.424229463358301E+01;6.518195198415754E+01;
2.172500000000000E+09;-1.247200350864432E+00;5.942771523632796E+01;-1.364583685074009E+00;-2.788559178941555E+01;-5.419963097172716E+01;6.159018846179635E+01;
2.173750000000000E+09;-1.246767348841107E+00;5.649455513452797E+01;-1.365206346519787E+00;-3.094750909993259E+01;-5.425678010386571E+01;5.787242757435941E+01;
2.175000000000000E+09;-1.244725313247876E+00;5.358867311009172E+01;-1.370556866090306E+00;-3.402771249712687E+01;-5.436801597994327E+01;5.369312932786702E+01;
2.176250000000000E+09;-1.245047968103121E+00;5.064941672128845E+01;-1.371807914454120E+00;-3.709275814518730E+01;-5.430462291088216E+01;5.148322865245154E+01;
2.177500000000000E+09;-1.243960597294538E+00;4.774228835918127E+01;-1.375378754824359E+00;-4.018035520249305E+01;-5.446833126815367E+01;4.733619990417387E+01;
2.178750000000000E+09;-1.244493229776360E+00;4.479916282662234E+01;-1.378641334278324E+00;-4.326157036764760E+01;-5.463660099288255E+01;4.485107267046239E+01;
2.180000000000000E+09;-1.243432467712903E+00;4.188508907909134E+01;-1.382050047519166E+00;-4.633299063684689E+01;-5.461024905599707E+01;4.277855576984604E+01;
2.181250000000000E+09;-1.243107926059889E+00;3.897270802957844E+01;-1.383876940650612E+00;-4.942451285368060E+01;-5.472379544401516E+01;4.152181957438486E+01;
2.182500000000000E+09;-1.243260432193245E+00;3.605132373611578E+01;-1.385792949935237E+00;-5.252416657203131E+01;-5.475830193443259E+01;3.884454283187655E+01;
2.183750000000000E+09;-1.241562257489185E+00;3.313006378353921E+01;-1.389596063986749E+00;-5.560154968853738E+01;-5.488046326023428E+01;3.702010829561916E+01;
2.185000000000000E+09;-1.240695725180166E+00;3.022622986618792E+01;-1.393913882954373E+00;-5.870712323171838E+01;-5.468811341748685E+01;3.654466930723964E+01;
2.186250000000000E+09;-1.241243553905617E+00;2.731378882666771E+01;-1.394818402220070E+00;-6.178159011438640E+01;-5.455393975817653E+01;3.429889251902615E+01;
2.187500000000000E+09;-1.238875587219150E+00;2.439008330404671E+01;-1.399157342958657E+00;-6.488967379181435E+01;-5.437744449300872E+01;3.183582296306680E+01;
2.188750000000000E+09;-1.239851962358194E+00;2.146004537017295E+01;-1.404352531670753E+00;-6.798148615656902E+01;-5.421230320398868E+01;2.928733641146409E+01;
2.190000000000000E+09;-1.239218315948710E+00;1.853618039305296E+01;-1.405305653481444E+00;-7.107413458093770E+01;-5.406846569739428E+01;2.594853197149704E+01;
2.191250000000000E+09;-1.241901461364505E+00;1.560060320153809E+01;-1.407058466844712E+00;-7.418203538126733E+01;-5.372467358311859E+01;2.328913260668563E+01;
2.192500000000000E+09;-1.241313636428193E+00;1.267961070883728E+01;-1.412196260684997E+00;-7.727544207843243E+01;-5.358196017607029E+01;1.971496103073954E+01;
2.193750000000000E+09;-1.243472910189805E+00;9.751300183060211E+00;-1.413414183644019E+00;-8.038534702055048E+01;-5.345674240542532E+01;1.513513815092269E+01;
2.195000000000000E+09;-1.243260288689965E+00;6.800513470504105E+00;-1.418146442775080E+00;-8.350467566620065E+01;-5.339502480242372E+01;1.255251727754359E+01;
2.196250000000000E+09;-1.245436407718762E+00;3.875119096973306E+00;-1.419378227515491E+00;-8.658721673142472E+01;-5.339699296339472E+01;8.106843385495049E+00;
2.197500000000000E+09;-1.246840612465752E+00;9.357831070830389E-01;-1.423476158062668E+00;-8.969775855338348E+01;-5.347452631444117E+01;3.695580128877842E+00;
2.198750000000000E+09;-1.247609919291452E+00;-2.005292922468292E+00;-1.427065787098182E+00;-9.280096819889413E+01;-5.356191735916436E+01;1.374943791166131E+00;
2.200000000000000E+09;-1.251323489307567E+00;-4.927872292391180E+00;-1.430896487438736E+00;-9.592305412409463E+01;-5.374461779676274E+01;-1.275879992067584E+00;
2.201250000000000E+09;-1.253846768292115E+00;-7.888300937570638E+00;-1.434487401160890E+00;-9.903316986938042E+01;-5.367279113533116E+01;-2.966219892583411E+00;
2.202500000000000E+09;-1.254326870660412E+00;-1.084162556651676E+01;-1.436930594975935E+00;-1.021900240869845E+02;-5.357142895008671E+01;-5.177990711481246E+00;
2.203750000000000E+09;-1.255757262594401E+00;-1.379456640936191E+01;-1.435655090375412E+00;-1.052946993709206E+02;-5.321496378771279E+01;-7.763472278305607E+00;
2.205000000000000E+09;-1.257591247256188E+00;-1.673707787894950E+01;-1.440743306920654E+00;-1.084376934672581E+02;-5.297727195961870E+01;-1.080393355404995E+01;
2.206250000000000E+09;-1.259033062614739E+00;-1.968698023540922E+01;-1.445175799335260E+00;-1.115510506282191E+02;-5.292914548209830E+01;-1.448247066027755E+01;
2.207500000000000E+09;-1.259769378958174E+00;-2.263662821553304E+01;-1.445040838684019E+00;-1.146680399828028E+02;-5.287771266841886E+01;-1.721252501294895E+01;
2.208750000000000E+09;-1.262392564231011E+00;-2.561145461465316E+01;-1.449440703462686E+00;-1.177851666743147E+02;-5.288242076002025E+01;-2.061201615044945E+01;
