# Version 1.00
#
freq[Hz];db:Trc1_S11;ang:Trc1_S11;db:Trc2_S21;ang:Trc2_S21;db:Trc3_S21;ang:Trc3_S21;db:Trc4_S22;ang:Trc4_S22;db:Mem5[Trc2]_S21;ang:Mem5[Trc2]_S21;
2.790000000000000E+09;-2.908698766014410E+01;-5.552634984196814E+01;-1.051068547244127E+00;1.635327570664412E+02;-1.051068547244127E+00;1.635327570664412E+02;-3.728950706071763E+01;1.663213394031001E+02;5.722934511044168E+01;3.848948694087790E+00;
2.791000000000000E+09;-2.887095368554158E+01;-5.671043578582250E+01;-1.050734953345275E+00;1.629626008829469E+02;-1.050734953345275E+00;1.629626008829469E+02;-3.782252395039851E+01;1.717813553211016E+02;5.729067256867502E+01;4.329639264692542E+00;
2.792000000000000E+09;-2.883095794384183E+01;-5.650589562868203E+01;-1.053083942788761E+00;1.623819410483972E+02;-1.053083942788761E+00;1.623819410483972E+02;-3.704540163924422E+01;1.694073295116841E+02;5.727122617764545E+01;4.025878464309738E+00;
2.793000000000000E+09;-2.864012984052873E+01;-5.806255008771359E+01;-1.050841225653477E+00;1.617883194955894E+02;-1.050841225653477E+00;1.617883194955894E+02;-3.679051798416350E+01;1.730107070262414E+02;5.734711140608324E+01;4.561975840161955E+00;
2.794000000000000E+09;-2.859595039420151E+01;-5.815732038228450E+01;-1.052303208112245E+00;1.611734355655578E+02;-1.052303208112245E+00;1.611734355655578E+02;-3.654890040974803E+01;1.743932806031802E+02;5.731059253154434E+01;2.582096079677861E+00;
2.795000000000000E+09;-2.831226090058210E+01;-5.929906952893475E+01;-1.050967219981975E+00;1.606377474411999E+02;-1.050967219981975E+00;1.606377474411999E+02;-3.660831289097909E+01;1.740798257658462E+02;5.735673701968622E+01;4.144957769111675E+00;
2.796000000000000E+09;-2.818435950498698E+01;-5.874531207186713E+01;-1.049612192315233E+00;1.599986267197040E+02;-1.049612192315233E+00;1.599986267197040E+02;-3.607874573570037E+01;1.741456998141724E+02;5.722103850274320E+01;3.442539751625166E+00;
2.797000000000000E+09;-2.811026969088025E+01;-6.069347001807775E+01;-1.054904446850828E+00;1.594414802117859E+02;-1.054904446850828E+00;1.594414802117859E+02;-3.571675538333379E+01;1.746049667693041E+02;5.727450674500857E+01;3.374584289558226E+00;
2.798000000000000E+09;-2.801439394566984E+01;-6.147607666117808E+01;-1.052671257809756E+00;1.588236949430355E+02;-1.052671257809756E+00;1.588236949430355E+02;-3.557100092556539E+01;1.733766031897985E+02;5.735796883958143E+01;4.132750889126473E+00;
2.799000000000000E+09;-2.794712891626689E+01;-6.217763367809603E+01;-1.050238314668814E+00;1.582476679183265E+02;-1.050238314668814E+00;1.582476679183265E+02;-3.542192165986585E+01;1.767141494298478E+02;5.728163128783378E+01;4.345919680736128E+00;
2.800000000000000E+09;-2.771490300794406E+01;-6.304994625720295E+01;-1.047635731192965E+00;1.576677666217558E+02;-1.047635731192965E+00;1.576677666217558E+02;-3.499939059050851E+01;1.760819691745774E+02;5.715673132487684E+01;2.966382156757921E+00;
2.801000000000000E+09;-2.769678297954419E+01;-6.308453158945056E+01;-1.052338248142600E+00;1.570835172692645E+02;-1.052338248142600E+00;1.570835172692645E+02;-3.499214564404351E+01;1.763370793098530E+02;5.731590559979072E+01;3.138832912501267E+00;
2.802000000000000E+09;-2.759258385601578E+01;-6.417681285670076E+01;-1.051970427588571E+00;1.564913572877305E+02;-1.051970427588571E+00;1.564913572877305E+02;-3.465925003332312E+01;1.761129211721443E+02;5.730179505974073E+01;3.678466572888726E+00;
2.803000000000000E+09;-2.744484934631851E+01;-6.572381085315590E+01;-1.049530006959481E+00;1.559271004440787E+02;-1.049530006959481E+00;1.559271004440787E+02;-3.399542001383745E+01;1.772153103904691E+02;5.734749619222433E+01;3.724673152805742E+00;
2.804000000000000E+09;-2.730616691651756E+01;-6.576188034875821E+01;-1.050186832500574E+00;1.553391602642099E+02;-1.050186832500574E+00;1.553391602642099E+02;-3.429040060101822E+01;1.766825708985971E+02;5.712966775230723E+01;3.332230367684762E+00;
2.805000000000000E+09;-2.723213526360461E+01;-6.555194055276290E+01;-1.054085218623296E+00;1.547518215817374E+02;-1.054085218623296E+00;1.547518215817374E+02;-3.389384973961919E+01;1.780231575160407E+02;5.729611512797996E+01;3.392283215709169E+00;
2.806000000000000E+09;-2.703072623359921E+01;-6.740156377958743E+01;-1.053966069229336E+00;1.541763428455646E+02;-1.053966069229336E+00;1.541763428455646E+02;-3.345518839426755E+01;1.776553843573217E+02;5.715220718378856E+01;4.497842177338913E+00;
2.807000000000000E+09;-2.695928329610241E+01;-6.744719747085222E+01;-1.053282328490606E+00;1.535930467970924E+02;-1.053282328490606E+00;1.535930467970924E+02;-3.353162802497426E+01;1.773449455386472E+02;5.714219963831346E+01;4.462793354858744E+00;
2.808000000000000E+09;-2.686893405940208E+01;-6.806190726015772E+01;-1.050641489772109E+00;1.529927326667966E+02;-1.050641489772109E+00;1.529927326667966E+02;-3.310930044183119E+01;1.789667700696758E+02;5.719279333729278E+01;3.302407022707013E+00;
2.809000000000000E+09;-2.678924504955299E+01;-6.956429259462122E+01;-1.052741737983540E+00;1.524105838937529E+02;-1.052741737983540E+00;1.524105838937529E+02;-3.311029154686345E+01;1.778426208756666E+02;5.710412298056676E+01;2.711771798027248E+00;
2.810000000000000E+09;-2.660674660676845E+01;-6.924409942611244E+01;-1.052658056662794E+00;1.518197613488364E+02;-1.052658056662794E+00;1.518197613488364E+02;-3.282694234882992E+01;1.792331669909470E+02;5.733536706801967E+01;3.161428450137997E+00;
2.811000000000000E+09;-2.650914685569199E+01;-7.068332809310628E+01;-1.053267018862214E+00;1.512142849671407E+02;-1.053267018862214E+00;1.512142849671407E+02;-3.261031325759510E+01;1.784015951399861E+02;5.722595892295252E+01;2.656700986805550E+00;
2.812000000000000E+09;-2.646572486463091E+01;-7.092332034111099E+01;-1.052739887440382E+00;1.506287612504253E+02;-1.052739887440382E+00;1.506287612504253E+02;-3.246939513832697E+01;1.780113028493020E+02;5.720678414645751E+01;4.424904480479696E+00;
2.813000000000000E+09;-2.637844191498765E+01;-7.216678469190667E+01;-1.054564093841019E+00;1.500626502443905E+02;-1.054564093841019E+00;1.500626502443905E+02;-3.227717754398446E+01;1.771955132777163E+02;5.715961848945446E+01;3.166405507091243E+00;
2.814000000000000E+09;-2.624873323186975E+01;-7.242195654028487E+01;-1.053120780710888E+00;1.494722607104338E+02;-1.053120780710888E+00;1.494722607104338E+02;-3.196422520487413E+01;1.778554000346362E+02;5.726353015719354E+01;2.976120007753490E+00;
2.815000000000000E+09;-2.608612658561166E+01;-7.290862064804567E+01;-1.052187903561667E+00;1.488865213728937E+02;-1.052187903561667E+00;1.488865213728937E+02;-3.211319370424948E+01;1.784200111894471E+02;5.740466054860583E+01;3.592521724537630E+00;
2.816000000000000E+09;-2.612052372774816E+01;-7.435803373062441E+01;-1.053306484082747E+00;1.482985547122193E+02;-1.053306484082747E+00;1.482985547122193E+02;-3.180764821196636E+01;1.797866768946025E+02;5.710152629264412E+01;3.425530921923352E+00;
2.817000000000000E+09;-2.603268665804849E+01;-7.473586331062994E+01;-1.053627724475788E+00;1.477367352606701E+02;-1.053627724475788E+00;1.477367352606701E+02;-3.157212487199297E+01;1.793966778822607E+02;5.744741992832449E+01;4.292707281497711E+00;
2.818000000000000E+09;-2.595856194868196E+01;-7.511456319653335E+01;-1.053413821082192E+00;1.471045947701625E+02;-1.053413821082192E+00;1.471045947701625E+02;-3.149443185629289E+01;1.777561787669519E+02;5.719005577766919E+01;3.085982479263212E+00;
2.819000000000000E+09;-2.584580483040709E+01;-7.602523494935323E+01;-1.053533348687489E+00;1.465479384678918E+02;-1.053533348687489E+00;1.465479384678918E+02;-3.116684756533618E+01;1.772625987590808E+02;5.725791770954348E+01;4.059706439776056E+00;
2.820000000000000E+09;-2.566579762211605E+01;-7.625984200017898E+01;-1.057612256598683E+00;1.459498288064632E+02;-1.057612256598683E+00;1.459498288064632E+02;-3.095272301351480E+01;1.771995327151969E+02;5.728888352465101E+01;2.153673316467223E+00;
2.821000000000000E+09;-2.564622001411217E+01;-7.742113874136129E+01;-1.053852815562356E+00;1.453462994531612E+02;-1.053852815562356E+00;1.453462994531612E+02;-3.082091750679169E+01;1.777711448876320E+02;5.711919666252757E+01;2.736083806643388E+00;
2.822000000000000E+09;-2.547215684435686E+01;-7.765527584649655E+01;-1.059140118174996E+00;1.447714418106112E+02;-1.059140118174996E+00;1.447714418106112E+02;-3.080040415991587E+01;1.783274083747720E+02;5.716465489091124E+01;2.596526182508674E+00;
2.823000000000000E+09;-2.543591589489118E+01;-7.845880920392379E+01;-1.057942436718521E+00;1.441976105836413E+02;-1.057942436718521E+00;1.441976105836413E+02;-3.056566449173869E+01;1.779918401932728E+02;5.716554576610928E+01;3.786446300555228E+00;
2.824000000000000E+09;-2.529685818820156E+01;-7.882615292041933E+01;-1.051058200280623E+00;1.435990014491024E+02;-1.051058200280623E+00;1.435990014491024E+02;-3.049822648430849E+01;1.787046017871097E+02;5.734760589800442E+01;2.918787904086706E+00;
2.825000000000000E+09;-2.534031154108401E+01;-8.003151171543254E+01;-1.055338333676352E+00;1.430088677490974E+02;-1.055338333676352E+00;1.430088677490974E+02;-3.008908092753821E+01;1.784641502808314E+02;5.722261287215972E+01;3.449298873871465E+00;
2.826000000000000E+09;-2.524387969165461E+01;-7.989248054396722E+01;-1.055764274229968E+00;1.424297525832389E+02;-1.055764274229968E+00;1.424297525832389E+02;-3.014177217562034E+01;1.773010575925626E+02;5.721364674104709E+01;3.167893553906723E+00;
2.827000000000000E+09;-2.517795855913349E+01;-8.099496460123588E+01;-1.057437265687270E+00;1.418414733546509E+02;-1.057437265687270E+00;1.418414733546509E+02;-3.000649622234472E+01;1.772266406017692E+02;5.699807896296015E+01;3.308218238613111E+00;
2.828000000000000E+09;-2.515472296337883E+01;-8.170325801016583E+01;-1.056818393483036E+00;1.412535188462823E+02;-1.056818393483036E+00;1.412535188462823E+02;-2.973230134589375E+01;1.771093444329335E+02;5.704856515385853E+01;3.857370648817013E+00;
2.829000000000000E+09;-2.502467347270086E+01;-8.203628195040064E+01;-1.055194628593150E+00;1.406911113076535E+02;-1.055194628593150E+00;1.406911113076535E+02;-2.952264162103111E+01;1.769290833788805E+02;5.720669957611196E+01;2.844030568945042E+00;
2.830000000000000E+09;-2.487664944848476E+01;-8.311945729770468E+01;-1.059995820051285E+00;1.400952670946351E+02;-1.059995820051285E+00;1.400952670946351E+02;-2.954228205945272E+01;1.767046356955028E+02;5.716033675052412E+01;2.388436820689792E+00;
2.831000000000000E+09;-2.482656502381125E+01;-8.324184928768469E+01;-1.057075451204741E+00;1.394776934905690E+02;-1.057075451204741E+00;1.394776934905690E+02;-2.924054218765434E+01;1.766037031336287E+02;5.709939168831062E+01;2.817204982906044E+00;
2.832000000000000E+09;-2.473455381130597E+01;-8.400502261630376E+01;-1.061578227324287E+00;1.388972794496634E+02;-1.061578227324287E+00;1.388972794496634E+02;-2.909954587185895E+01;1.773102872054839E+02;5.720667589508124E+01;4.041108141086831E+00;
2.833000000000000E+09;-2.460332461045437E+01;-8.492637140011142E+01;-1.058720990149260E+00;1.383176340624002E+02;-1.058720990149260E+00;1.383176340624002E+02;-2.905271518772823E+01;1.763780902965939E+02;5.708108315517342E+01;2.870493883987013E+00;
2.834000000000000E+09;-2.460174416142179E+01;-8.511625953369428E+01;-1.058593508552036E+00;1.377232320076103E+02;-1.058593508552036E+00;1.377232320076103E+02;-2.901128106245668E+01;1.761330738882008E+02;5.686102235306451E+01;2.357823336341139E+00;
2.835000000000000E+09;-2.455980704778289E+01;-8.583005141343332E+01;-1.060988643583877E+00;1.371218172046187E+02;-1.060988643583877E+00;1.371218172046187E+02;-2.895982388178678E+01;1.757652790045887E+02;5.718197108668691E+01;3.095635058190591E+00;
2.836000000000000E+09;-2.445761740815481E+01;-8.672622975543626E+01;-1.059626619448908E+00;1.365511154668645E+02;-1.059626619448908E+00;1.365511154668645E+02;-2.869159215177573E+01;1.752483890711346E+02;5.713922361732586E+01;2.353374023157561E+00;
2.837000000000000E+09;-2.432607313931896E+01;-8.711978133773795E+01;-1.058942238048068E+00;1.359383644532920E+02;-1.058942238048068E+00;1.359383644532920E+02;-2.852692160839940E+01;1.749204419706188E+02;5.708374438797166E+01;2.921606850081575E+00;
2.838000000000000E+09;-2.433657958304920E+01;-8.796455568863604E+01;-1.059419907178488E+00;1.353802753271726E+02;-1.059419907178488E+00;1.353802753271726E+02;-2.873699036098905E+01;1.750337667415264E+02;5.703175194713877E+01;2.853984756551340E+00;
2.839000000000000E+09;-2.428196672943203E+01;-8.798619145918352E+01;-1.061613253375789E+00;1.347831283676365E+02;-1.061613253375789E+00;1.347831283676365E+02;-2.841952897820553E+01;1.752224390148988E+02;5.702845921172632E+01;2.817373649039024E+00;
2.840000000000000E+09;-2.427681582812910E+01;-8.920036533728032E+01;-1.063328709190410E+00;1.342161722975323E+02;-1.063328709190410E+00;1.342161722975323E+02;-2.826408815707985E+01;1.741111234450646E+02;5.716840714650012E+01;2.230006465533408E+00;
2.841000000000000E+09;-2.408968454013809E+01;-9.010426816368455E+01;-1.062534615833391E+00;1.336127792535939E+02;-1.062534615833391E+00;1.336127792535939E+02;-2.817382112616191E+01;1.731989464683577E+02;5.703400114598546E+01;2.089845333141746E+00;
2.842000000000000E+09;-2.403936085599334E+01;-8.992720459093415E+01;-1.062518586510880E+00;1.330049970890921E+02;-1.062518586510880E+00;1.330049970890921E+02;-2.798887039101614E+01;1.738380706618908E+02;5.699535556237877E+01;2.851829731525189E+00;
2.843000000000000E+09;-2.397311903766676E+01;-9.042961995164957E+01;-1.061708460591490E+00;1.324438127108942E+02;-1.061708460591490E+00;1.324438127108942E+02;-2.797473847260505E+01;1.738758004632579E+02;5.699521727219299E+01;2.862195369359535E+00;
2.844000000000000E+09;-2.396686801409292E+01;-9.115374985882896E+01;-1.063656464782026E+00;1.318592515678583E+02;-1.063656464782026E+00;1.318592515678583E+02;-2.787039835739691E+01;1.730210686088292E+02;5.716867952670999E+01;1.246531635186959E+00;
2.845000000000000E+09;-2.391251192995628E+01;-9.207396823497211E+01;-1.067993881763966E+00;1.312565434701416E+02;-1.067993881763966E+00;1.312565434701416E+02;-2.785719361076702E+01;1.732690056006925E+02;5.689059179453058E+01;2.291570328075807E+00;
2.846000000000000E+09;-2.378005598745911E+01;-9.225315439480357E+01;-1.068196245095395E+00;1.306714749341565E+02;-1.068196245095395E+00;1.306714749341565E+02;-2.763182748982381E+01;1.724108441318268E+02;5.702772316145831E+01;2.443495439114993E+00;
2.847000000000000E+09;-2.386452710562270E+01;-9.293336559804048E+01;-1.067380769107689E+00;1.301027451514428E+02;-1.067380769107689E+00;1.301027451514428E+02;-2.765961442212265E+01;1.723956635004658E+02;5.703566369120476E+01;2.732280695260918E+00;
2.848000000000000E+09;-2.371997859951128E+01;-9.380478807192546E+01;-1.065612983322183E+00;1.294822333972740E+02;-1.065612983322183E+00;1.294822333972740E+02;-2.747191699728285E+01;1.718410300111923E+02;5.702776700932602E+01;2.120687991542629E+00;
2.849000000000000E+09;-2.373442944263954E+01;-9.417406574262185E+01;-1.065540011068635E+00;1.288918617077607E+02;-1.065540011068635E+00;1.288918617077607E+02;-2.739793516675946E+01;1.710544839120852E+02;5.711420144530712E+01;1.729326020330565E+00;
2.850000000000000E+09;-2.364437956482707E+01;-9.486663846237559E+01;-1.068430086405091E+00;1.283301194405534E+02;-1.068430086405091E+00;1.283301194405534E+02;-2.717212100273324E+01;1.717230677254438E+02;5.695840112904467E+01;2.127473990833020E+00;
2.851000000000000E+09;-2.363157479873288E+01;-9.559644582098095E+01;-1.069639026012769E+00;1.277298799461038E+02;-1.069639026012769E+00;1.277298799461038E+02;-2.706736268022422E+01;1.710539737950187E+02;5.683745872692904E+01;2.587726163977305E+00;
2.852000000000000E+09;-2.358321055531037E+01;-9.632770399904470E+01;-1.067858239909514E+00;1.271627876249489E+02;-1.067858239909514E+00;1.271627876249489E+02;-2.713353708805002E+01;1.702101612117450E+02;5.704553707996293E+01;3.097629007814529E+00;
2.853000000000000E+09;-2.350460002241476E+01;-9.652632492329066E+01;-1.068177108466093E+00;1.265633643685627E+02;-1.068177108466093E+00;1.265633643685627E+02;-2.695241118825742E+01;1.699609270801236E+02;5.694650039855315E+01;2.760237697517255E+00;
2.854000000000000E+09;-2.339443818456022E+01;-9.774590112495861E+01;-1.071193995227900E+00;1.260033516151968E+02;-1.071193995227900E+00;1.260033516151968E+02;-2.692008795748020E+01;1.697183191735234E+02;5.708545935262262E+01;1.709125991212777E+00;
2.855000000000000E+09;-2.331695404660504E+01;-9.795986837762494E+01;-1.070806046640288E+00;1.253985136452682E+02;-1.070806046640288E+00;1.253985136452682E+02;-2.686433213628699E+01;1.699657066018315E+02;5.689744094483351E+01;2.489642614826649E+00;
2.856000000000000E+09;-2.337273038608317E+01;-9.899136872286876E+01;-1.069977828008134E+00;1.248338566397253E+02;-1.069977828008134E+00;1.248338566397253E+02;-2.673003144860679E+01;1.689950724041983E+02;5.698929511050856E+01;1.254496033104134E+00;
2.857000000000000E+09;-2.327936987767247E+01;-9.890858349493382E+01;-1.072999849652398E+00;1.242389301466649E+02;-1.072999849652398E+00;1.242389301466649E+02;-2.668619072986613E+01;1.693058884340742E+02;5.702233359456685E+01;2.409991802641598E+00;
2.858000000000000E+09;-2.330669126946537E+01;-9.938718117793940E+01;-1.071783164850248E+00;1.236446149097482E+02;-1.071783164850248E+00;1.236446149097482E+02;-2.663536647002971E+01;1.683260979211494E+02;5.699229364578193E+01;3.057942050283807E+00;
2.859000000000000E+09;-2.330095716136232E+01;-1.000049151251624E+02;-1.069779404407437E+00;1.230570312592672E+02;-1.069779404407437E+00;1.230570312592672E+02;-2.663714029823863E+01;1.686998739519079E+02;5.696854130522120E+01;2.395559644271020E+00;
2.860000000000000E+09;-2.325124603786096E+01;-1.007802552815653E+02;-1.072755783833568E+00;1.224648944942862E+02;-1.072755783833568E+00;1.224648944942862E+02;-2.649664134164671E+01;1.674420678211012E+02;5.699419365750654E+01;1.681788070806435E+00;
2.861000000000000E+09;-2.314103952379577E+01;-1.013870841147154E+02;-1.076130913361146E+00;1.218772605912051E+02;-1.076130913361146E+00;1.218772605912051E+02;-2.644820544922202E+01;1.675398470838113E+02;5.678790273267700E+01;2.122064023022365E+00;
2.862000000000000E+09;-2.313067835084649E+01;-1.016174604434036E+02;-1.073371130465673E+00;1.212886499881399E+02;-1.073371130465673E+00;1.212886499881399E+02;-2.628807812820299E+01;1.661773936833567E+02;5.687804079609527E+01;1.456674584318378E+00;
2.863000000000000E+09;-2.310381968411547E+01;-1.021059971455272E+02;-1.075386173069658E+00;1.206970868687516E+02;-1.075386173069658E+00;1.206970868687516E+02;-2.626837230445905E+01;1.666347221667906E+02;5.681706802602201E+01;2.376295185907010E+00;
2.864000000000000E+09;-2.299216103252892E+01;-1.031980209784242E+02;-1.073121088429547E+00;1.201280528310635E+02;-1.073121088429547E+00;1.201280528310635E+02;-2.627575213406424E+01;1.658051071211476E+02;5.707457906706608E+01;1.092985589633552E+00;
2.865000000000000E+09;-2.298326060041503E+01;-1.035367592755100E+02;-1.078861339946410E+00;1.195549986820841E+02;-1.078861339946410E+00;1.195549986820841E+02;-2.622434427818794E+01;1.660141222108164E+02;5.683103484166481E+01;6.590373476629767E-01;
2.866000000000000E+09;-2.305217634963786E+01;-1.042961042713293E+02;-1.076624615838199E+00;1.189516212721853E+02;-1.076624615838199E+00;1.189516212721853E+02;-2.605679879857803E+01;1.654600142004514E+02;5.689716371069429E+01;2.651981575167745E+00;
2.867000000000000E+09;-2.292009678004136E+01;-1.044561692717904E+02;-1.079901871881658E+00;1.183608577869544E+02;-1.079901871881658E+00;1.183608577869544E+02;-2.599265997009752E+01;1.650468945568525E+02;5.695287549265882E+01;2.980364522477862E+00;
2.868000000000000E+09;-2.291937785817419E+01;-1.046087373302897E+02;-1.079258799717435E+00;1.177873056156743E+02;-1.079258799717435E+00;1.177873056156743E+02;-2.593969123225444E+01;1.646124303683525E+02;5.695516540475324E+01;1.771809474897951E+00;
2.869000000000000E+09;-2.282414593570876E+01;-1.053644438434374E+02;-1.078788732285858E+00;1.171904335075674E+02;-1.078788732285858E+00;1.171904335075674E+02;-2.588294973710616E+01;1.635605154904623E+02;5.679733455440420E+01;1.790581800789921E+00;
2.870000000000000E+09;-2.284547625843258E+01;-1.060928640015197E+02;-1.076594126426888E+00;1.166041793747059E+02;-1.076594126426888E+00;1.166041793747059E+02;-2.585325759501660E+01;1.632753376402488E+02;5.675254501124405E+01;1.139928890625502E+00;
2.871000000000000E+09;-2.279274279044693E+01;-1.068369826671704E+02;-1.082289122419904E+00;1.160158719522820E+02;-1.082289122419904E+00;1.160158719522820E+02;-2.577617098787712E+01;1.638616833475248E+02;5.683937226358932E+01;2.424362285201354E+00;
2.872000000000000E+09;-2.282895655421086E+01;-1.071974632687036E+02;-1.078710454363472E+00;1.154631279173507E+02;-1.078710454363472E+00;1.154631279173507E+02;-2.565593853399882E+01;1.625254059758462E+02;5.665894449447255E+01;1.506660140280372E+00;
2.873000000000000E+09;-2.270938305639852E+01;-1.073476925735829E+02;-1.084535804871667E+00;1.148302612261740E+02;-1.084535804871667E+00;1.148302612261740E+02;-2.570078161233127E+01;1.624595489277327E+02;5.694593832839922E+01;2.334861392234318E+00;
2.874000000000000E+09;-2.275089942407764E+01;-1.081628747840488E+02;-1.080493299561186E+00;1.142627174251463E+02;-1.080493299561186E+00;1.142627174251463E+02;-2.554777855102536E+01;1.612489156164077E+02;5.671563938049398E+01;2.193561691160090E+00;
2.875000000000000E+09;-2.277763101738245E+01;-1.089647480396902E+02;-1.081579874146138E+00;1.136763978263940E+02;-1.081579874146138E+00;1.136763978263940E+02;-2.556749760882381E+01;1.619198000956498E+02;5.666305284033775E+01;1.299113877696325E+00;
2.876000000000000E+09;-2.264062986304963E+01;-1.094248027245275E+02;-1.085185341777698E+00;1.130957531770332E+02;-1.085185341777698E+00;1.130957531770332E+02;-2.551697470845141E+01;1.619774445699667E+02;5.691902666018156E+01;1.448554076911542E+00;
2.877000000000000E+09;-2.263111849625030E+01;-1.102885612160583E+02;-1.079793140008174E+00;1.125068082603101E+02;-1.079793140008174E+00;1.125068082603101E+02;-2.546619316087409E+01;1.609997743952494E+02;5.657857164946204E+01;1.521023456011936E+00;
2.878000000000000E+09;-2.257090552953527E+01;-1.101796197219668E+02;-1.083243907925863E+00;1.119391225994731E+02;-1.083243907925863E+00;1.119391225994731E+02;-2.541561207367376E+01;1.605840589571872E+02;5.669379427763342E+01;7.398047818139207E-01;
2.879000000000000E+09;-2.254225888237143E+01;-1.109056207537987E+02;-1.079318922488845E+00;1.113545485067527E+02;-1.079318922488845E+00;1.113545485067527E+02;-2.536092982724382E+01;1.599567095366817E+02;5.693536383921435E+01;1.489848313054500E+00;
2.880000000000000E+09;-2.258254737920922E+01;-1.119406510987790E+02;-1.076717238834044E+00;1.107690083856786E+02;-1.076717238834044E+00;1.107690083856786E+02;-2.532481593574296E+01;1.598081087236551E+02;5.682859881399366E+01;1.881093920715256E+00;
2.881000000000000E+09;-2.257747469262047E+01;-1.126722172824866E+02;-1.080448582050441E+00;1.101838928636158E+02;-1.080448582050441E+00;1.101838928636158E+02;-2.520743049576138E+01;1.592491094002029E+02;5.653945365225578E+01;2.853408241109988E+00;
2.882000000000000E+09;-2.251846422493821E+01;-1.127727989329768E+02;-1.082674477892489E+00;1.096087664713577E+02;-1.082674477892489E+00;1.096087664713577E+02;-2.526746495393582E+01;1.582597265844510E+02;5.668881206611015E+01;2.365872492219678E+00;
2.883000000000000E+09;-2.246729084291616E+01;-1.135489377030999E+02;-1.080585448508168E+00;1.090174383599198E+02;-1.080585448508168E+00;1.090174383599198E+02;-2.520119136607461E+01;1.576677613108967E+02;5.692606619272696E+01;2.519164319020022E+00;
2.884000000000000E+09;-2.250230763844029E+01;-1.137614505460889E+02;-1.079137296885054E+00;1.084468877939658E+02;-1.079137296885054E+00;1.084468877939658E+02;-2.511650366775571E+01;1.579299873291434E+02;5.683520553652519E+01;6.121414199688667E-01;
2.885000000000000E+09;-2.245202746300977E+01;-1.144576939175742E+02;-1.082640136933847E+00;1.078502701423720E+02;-1.082640136933847E+00;1.078502701423720E+02;-2.506850220387488E+01;1.573087660659612E+02;5.679759614446414E+01;1.763699869626019E+00;
2.886000000000000E+09;-2.240680644190379E+01;-1.147247660521109E+02;-1.080125521501424E+00;1.073023890157520E+02;-1.080125521501424E+00;1.073023890157520E+02;-2.503858279330703E+01;1.569593538979919E+02;5.678332052680350E+01;1.409790977830494E+00;
2.887000000000000E+09;-2.241968821411394E+01;-1.157773058055636E+02;-1.080257115498509E+00;1.066850385957704E+02;-1.080257115498509E+00;1.066850385957704E+02;-2.511016683416351E+01;1.560821316649735E+02;5.665980461230536E+01;1.945915919007785E+00;
2.888000000000000E+09;-2.246118328696463E+01;-1.161070126137400E+02;-1.081774043160111E+00;1.061004139178876E+02;-1.081774043160111E+00;1.061004139178876E+02;-2.494102594474658E+01;1.556786682965433E+02;5.675622867703830E+01;2.372089986313608E+00;
2.889000000000000E+09;-2.235607266545398E+01;-1.167919981931970E+02;-1.081011182229498E+00;1.055282764292446E+02;-1.081011182229498E+00;1.055282764292446E+02;-2.494736697413520E+01;1.557824046820666E+02;5.696714498740256E+01;1.419406220157873E+00;
2.890000000000000E+09;-2.242786980240607E+01;-1.171591328920375E+02;-1.082214325652895E+00;1.049644893043982E+02;-1.082214325652895E+00;1.049644893043982E+02;-2.483300167690926E+01;1.550683544961183E+02;5.652552819252752E+01;1.200786503240626E+00;
2.891000000000000E+09;-2.236734610182780E+01;-1.177478393817029E+02;-1.079014095247989E+00;1.043528664144034E+02;-1.079014095247989E+00;1.043528664144034E+02;-2.485243174189076E+01;1.537995462900172E+02;5.667288011086413E+01;1.052009165075503E+00;
2.892000000000000E+09;-2.236495986388751E+01;-1.184865993436472E+02;-1.078751561093214E+00;1.037683527601295E+02;-1.078751561093214E+00;1.037683527601295E+02;-2.483453528460070E+01;1.541076961108295E+02;5.662855137803912E+01;1.976708652262703E+00;
2.893000000000000E+09;-2.234405902550892E+01;-1.193856843853416E+02;-1.079849920936092E+00;1.031744399060814E+02;-1.079849920936092E+00;1.031744399060814E+02;-2.486008545667291E+01;1.534247948412830E+02;5.663078695329126E+01;1.763867336688440E+00;
2.894000000000000E+09;-2.234181570681141E+01;-1.196363028370427E+02;-1.077809219412539E+00;1.026095388527957E+02;-1.077809219412539E+00;1.026095388527957E+02;-2.474856985728628E+01;1.530193510354418E+02;5.665575048844853E+01;1.265663025619353E+00;
2.895000000000000E+09;-2.235523226215165E+01;-1.203894008074055E+02;-1.079659106989590E+00;1.020478708115028E+02;-1.079659106989590E+00;1.020478708115028E+02;-2.475609392480786E+01;1.525377798299470E+02;5.661638038018742E+01;1.324801104447545E+00;
2.896000000000000E+09;-2.232881262171780E+01;-1.206308162869542E+02;-1.078968521032942E+00;1.014481529660629E+02;-1.078968521032942E+00;1.014481529660629E+02;-2.466935324888795E+01;1.522042297037141E+02;5.656454390849533E+01;2.071315608186286E+00;
2.897000000000000E+09;-2.227923634784378E+01;-1.211125375519705E+02;-1.084436187284757E+00;1.008604507532141E+02;-1.084436187284757E+00;1.008604507532141E+02;-2.472095383010563E+01;1.518515885926872E+02;5.683626519148867E+01;9.060803574564745E-01;
2.898000000000000E+09;-2.231462813829010E+01;-1.223425093846121E+02;-1.076228050681567E+00;1.002800596784645E+02;-1.076228050681567E+00;1.002800596784645E+02;-2.468009674868105E+01;1.511287780959865E+02;5.669731969075315E+01;3.781270226510054E-01;
